gene	geneProduct
V1046996	Folylpolyglutamate synthase
V1143270	Maltose/maltodextrin-binding protein precursor
V1430865	30S ribosomal protein S8
V1689056	Fumarate hydratase class II
V1033250	hypothetical protein
V1033493	hypothetical protein
V1151249	Fibrinogen-binding protein A
V1163179	Phosphoenolpyruvate carboxykinase (ATP)
V1197532	Sigma-A
V1204768	DNA mismatch repair protein MutL
V1301930	50S ribosomal protein L7/L12
V1430956	50S ribosomal protein L4
V1689265	hypothetical protein
V1847211	acetyl coenzyme A synthetase (ADP forming)%2C alpha domain
V1847766	Sporulation-specific penicillin-binding protein
V1014134	DNA-directed RNA polymerase subunit beta
V1032734	PD-(D/E)XK nuclease family transposase
V1032746	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
V1033179	GTP pyrophosphokinase YwaC
V1034229	Alpha-galactosidase
V1170256	putative nucleotidyltransferases
V1688406	L(+)-tartrate dehydratase subunit alpha
V1034257	Ribulose-phosphate 3-epimerase
V1037423	ATP synthase subunit alpha
V1613978	addiction module antitoxin%2C RelB/DinJ family
V1796851	hypothetical protein
V1848584	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
V1032619	Alkaline phosphatase synthesis sensor protein PhoR
V1032993	LPPG:FO 2-phospho-L-lactate transferase
V1033249	hypothetical protein
V1136915	hypothetical protein
V1237099	Muramidase-2 precursor
V1418917	putative Mg(2+) transport ATPase
V1542215	Inner membrane protein YiaH
V1847597	hypothetical protein
V1883288	hypothetical protein
V1032229	Cysteine-rich secretory protein family protein
V1032705	ATP-dependent helicase/deoxyribonuclease subunit B
V1051876	NAD-specific glutamate dehydrogenase
V1163654	Methionine--tRNA ligase
V1614186	Transposase
V1688913	DNA-directed RNA polymerase subunit alpha
V1847237	cobalt-precorrin-6A synthase
V1848402	Elongation factor Ts
V1010370	Ferrous iron transport protein B
V1022782	Ferritin
V1032394	3-oxoacyl-[acyl-carrier-protein] reductase FabG
V1032730	L-aspartate transporter
V1033810	autoinducer-2 (AI-2) modifying protein LsrG
V1036795	putative transcriptional regulatory protein pdtaR
V1049442	Cytosol non-specific dipeptidase
V1469545	hypothetical protein
V1688947	Methylmalonyl-CoA mutase large subunit
V1827349	hypothetical protein
V1847855	Efflux pump membrane transporter BepE
V1847896	Phosphoribosylformylglycinamidine synthase
V1848485	Polyribonucleotide nucleotidyltransferase
V1000517	ABC exporter transmembrane subunit%2C DevC protein
V1006024	Glycerol-3-phosphate regulon repressor
V1269224	G3P acyltransferase
V1687773	50S ribosomal protein L7/L12
V1000333	hypothetical protein
V1033102	Trehalose-6-phosphate hydrolase
V1047233	DNA-binding transcriptional activator PspC
V1295080	LemA family protein
V1484106	Heat shock protein 70
V1846831	Glutamine-binding periplasmic protein precursor
V1848103	putative zinc transport system ATP-binding protein AdcC
V1047214	Cytidylate kinase
V1162626	hypothetical protein
V1847993	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1032225	YibE/F-like protein
V1032362	Lactose transport system permease protein LacF
V1033439	Glutathione transport system permease protein GsiC
V1047209	N-acetyldiaminopimelate deacetylase
V1092856	Deoxyadenosine kinase
V1101950	Tryptophan--tRNA ligase 2
V1162634	putative thiol peroxidase
V1163740	UDP-glucose 4-epimerase
V1491909	hypothetical protein
V1607586	hypothetical protein
V1847222	Sirohydrochlorin cobaltochelatase
V1009516	Enolase
V1469320	hypothetical protein
V1684091	major facilitator superfamily transporter
V1687798	Pyruvate-flavodoxin oxidoreductase
V1796868	Staphylococcal iron-regulated protein G
V1001201	Fructose-bisphosphate aldolase
V1034200	ABC transporter ATP-binding protein YtrE
V1163649	Putative universal stress protein
V1806616	Oligopeptide-binding protein AppA precursor
V1846946	CTP synthase
V1847347	putative D%2CD-dipeptide-binding periplasmic protein DdpA precursor
V1847646	putative D%2CD-dipeptide-binding periplasmic protein DdpA precursor
V1014133	DNA-directed RNA polymerase subunit beta'
V1162941	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1163759	Purine nucleoside receptor A
V1017369	D-3-phosphoglycerate dehydrogenase
V1034687	tRNA pseudouridine synthase A
V1034688	Energy-coupling factor transporter transmembrane protein EcfT
V1034690	50S ribosomal protein L18
V1047286	hypothetical protein
V1204231	Fibrinogen-binding protein precursor
V1687943	hypothetical protein
V1848711	intimin-like protein SinH
V1032204	Transcript cleavage factor GreA
V1047271	putative NADH:ubiquinone oxidoreductase%2C subunit RnfG
V1143264	Abortive infection bacteriophage resistance protein
V1469474	hypothetical protein
V1687769	DNA-directed RNA polymerase subunit beta'
V1687885	hypothetical protein
V1847113	Cob(I)yrinic acid a%2Cc-diamide adenosyltransferase
V1882978	Beta-glucoside kinase
V1032772	5'-nucleotidase YfbR
V1033195	Sor operon activator
V1033243	putative ABC transporter ATP-binding protein YjjK
V1034234	PTS system galactitol-specific EIIC component
V1034809	Maltose phosphorylase
V1050601	Chaperone protein DnaJ
V1163288	Gas vesicle protein
V1847317	GTP pyrophosphokinase
V1847585	hypothetical protein
V1848207	putative iron-regulated membrane protein
V1033271	putative membrane protein
V1046999	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1183295	Zinc import ATP-binding protein ZnuC
V1340146	Osmoprotectant-binding protein
V1430957	50S ribosomal protein L3
V1615593	putative nucleotidyltransferases
V1819361	Integrase core domain protein
V1848350	putative peptidase
V1851959	hypothetical protein
V1014696	hypothetical protein
V1032304	Inner membrane protein YbhL
V1032390	hypothetical protein
V1032637	Ribosome-binding factor A
V1033067	Putative TrmH family tRNA/rRNA methyltransferase
V1143768	Phosphoglycerate kinase
V1204595	putative acetyltransferase
V1620341	Enterocin A Immunity
V1689502	Ribonuclease Y
V1847771	Ribonuclease G
V1883308	Aldose 1-epimerase
V1017193	Trigger factor
V1032208	Hemerythrin HHE cation binding domain protein
V1034318	putative ATPase
V1047152	Asparagine synthetase [glutamine-hydrolyzing] 1
V1049974	Aminopeptidase C
V1204228	Tyrosine recombinase XerC
V1216207	hypothetical protein
V1237269	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
V1237698	50S ribosomal protein L3
V1329806	hypothetical protein
V1848604	Ferredoxin-dependent glutamate synthase 1
V1000407	Helix-destabilizing protein
V1032398	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1033581	Deoxyguanosine kinase
V1033763	Flavodoxin
V1143260	L-lactate permease
V1501157	Type I restriction-modification system methyltransferase subunit
V1518084	NUDIX domain protein
V1687953	3-oxoacyl-[acyl-carrier-protein] synthase 2
V1806652	hypothetical protein
V1847386	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
V1000562	DNA-directed RNA polymerase subunit omega
V1032326	hypothetical protein
V1033161	Beta-galactosidase large subunit
V1448277	Transposon resolvase
V1687726	hypothetical protein
V1687765	Vegetative protein 19
V1714850	6-phospho-alpha-glucosidase 1
V1847740	Valine--tRNA ligase
V1848605	Protoporphyrinogen oxidase
V1013253	Elongation factor Tu
V1033605	LysR substrate binding domain protein
V1101200	tetratricopeptide repeat protein
V1441596	camphor resistance protein CrcB
V1516610	Alkyl hydroperoxide reductase subunit C
V1847373	Lipopolysaccharide export system ATP-binding protein LptB
V1848173	Citrate lyase subunit beta
V1032360	putative metal-dependent RNase%2C consists of a metallo-beta-lactamase domain and an RNA-binding KH domain
V1032582	hypothetical protein
V1032717	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1339559	Methionine--tRNA ligase
V1615590	Beta antigen
V1699333	Heat shock protein 70
V1000065	Putative HMP/thiamine import ATP-binding protein YkoD
V1032791	potassium transport protein Kup
V1143205	Putative glycosyltransferase EpsD
V1340475	Galactose-6-phosphate isomerase subunit LacB
V1391244	Sugar phosphatase YbiV
V1847405	Fructose-1%2C6-bisphosphatase class 2
V1847617	ATP synthase subunit alpha
V1000530	Guanylate kinase
V1032418	hypothetical protein
V1034592	ABC-type uncharacterized transport system%2C permease component
V1035487	PTS-dependent dihydroxyacetone kinase%2C ADP-binding subunit DhaL
V1102534	hypothetical protein
V1381441	Uric acid permease PucJ
V1847678	NADP-dependent malic enzyme
V1847773	putative ribosomal protein
V1848105	Manganese transport system membrane protein MntB
V1848957	Stage 0 sporulation protein KD
V1010320	putative FAD-linked oxidoreductase
V1018256	ATP synthase subunit beta%2C sodium ion specific
V1032615	Phosphate transport system permease protein PstC
V1032737	Heptaprenyl diphosphate synthase component 2
V1036425	hypothetical protein
V1172076	Trehalose import ATP-binding protein SugC
V1469458	putative PEP-CTERM system TPR-repeat lipoprotein
V1849056	putative phospholipid ABC transporter-binding protein MlaD
V1000165	Dihydroneopterin aldolase
V1014697	putative PEP-CTERM system TPR-repeat lipoprotein
V1032518	Nucleoid-associated protein
V1033402	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
V1033440	Stage 0 sporulation protein KE
V1033611	Hypoxanthine-guanine phosphoribosyltransferase
V1033770	putative membrane protein
V1047008	putative cell division protein YtgP
V1143252	Peptide methionine sulfoxide reductase MsrA
V1847543	hypothetical protein
V1000516	Putative hemin import ATP-binding protein HrtA
V1000734	50S ribosomal protein L21
V1077070	Helix-turn-helix
V1168807	Translation initiation factor IF-1
V1204778	Stage 0 sporulation protein KC
V1436495	co-chaperonin GroES
V1688905	50S ribosomal protein L14
V1847309	putative radical SAM protein YgiQ
V1847409	Putrescine transport protein
V1016411	30S ribosomal protein S11
V1032954	Aryl-phospho-beta-D-glucosidase BglH
V1033024	Regulatory protein RecX
V1033304	Arginine deiminase
V1033335	sortase
V1033446	CAAX amino terminal protease self- immunity
V1034275	Serine/threonine exchanger SteT
V1237103	Aryl-phospho-beta-D-glucosidase BglH
V1392417	hypothetical protein
V1847126	DNA gyrase subunit A
V1847195	Cell division protein FtsZ
V1000070	hypothetical protein
V1013795	Nucleoside triphosphate pyrophosphohydrolase
V1033251	Ribosomal RNA small subunit methyltransferase A
V1033752	Putative glutamine amidotransferasec
V1034747	F-ATPase subunit 6
V1037422	F-type ATPase subunit b
V1046997	DNA repair protein RadC
V1157772	Translation initiation factor IF-3
V1366243	Oligo-1%2C6-glucosidase
V1403014	hypothetical protein
V1488107	Recombinase
V1688085	30S ribosomal protein S2
V1689428	hypothetical protein
V1847875	Lon protease 2
V1890551	hypothetical protein
V1032697	Fibronectin type III domain protein
V1032911	Transcriptional repressor NrdR
V1608735	Lysine--tRNA ligase
V1000386	50S ribosomal protein L5
V1016596	Heat shock protein J
V1032396	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
V1032640	hypothetical protein
V1032678	Septum formation initiator
V1032710	Ribosomal RNA small subunit methyltransferase F
V1033012	hypothetical protein
V1101414	Choloylglycine hydrolase
V1847313	Aspartate--tRNA ligase
V1847690	hypothetical protein
V1033145	hypothetical protein
V1143659	Sortase (surface protein transpeptidase)
V1847293	Hydrogenase-1 large chain
V1847306	Exported protein 10
V1847404	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1847485	Chromosome partition protein Smc
V1032675	hypothetical protein
V1033135	Zinc import ATP-binding protein ZnuC
V1033494	Bacitracin export permease protein BceB
V1035130	hypothetical protein
V1047199	hypothetical protein
V1154974	50S ribosomal protein L4
V1491859	DNA-binding protein HU
V1796911	Guiding PBP1-shuttling protein
V1847878	hypothetical protein
V1848455	hypothetical protein
V1032604	hypothetical protein
V1032651	Putative metallo-hydrolase YycJ
V1033462	tRNA dimethylallyltransferase
V1033675	putative oxidoreductase/MSMEI_2347
V1036054	Transcription-repair-coupling factor
V1145239	50S ribosomal protein L10
V1366244	Holo-[acyl-carrier-protein] synthase
V1431141	50S ribosomal protein L15
V1612062	Alkyl hydroperoxide reductase subunit C
V1689148	Methylmalonyl-CoA carboxyltransferase 5S subunit
V1882190	MucBP domain protein
V1884653	EIICBA-Mtl
V1000557	Arginine transport ATP-binding protein ArtM
V1015637	putative glycine dehydrogenase [decarboxylating] subunit 1
V1033134	Saliva-binding protein
V1047171	Transposase DDE domain protein
V1049975	Xaa-Pro aminopeptidase
V1053716	Heat shock protein 70
V1362300	EIIAB-Man
V1388969	Elongation factor Ts
V1688907	50S ribosomal protein L5
V1847307	Ribosomal protein S12 methylthiotransferase RimO
V1848324	NifU-like protein
V1874588	hypothetical protein
V1000110	hypothetical protein
V1008216	Stress protein H5
V1014629	Cytosol non-specific dipeptidase
V1032625	Glucose-resistance amylase regulator
V1032673	putative mannose-6-phosphate isomerase GmuF
V1051319	Streptopain precursor
V1491707	hypothetical protein
V1688435	Stage 0 sporulation protein KD
V1033776	Glucomannan utilization protein R
V1036367	hypothetical protein
V1150389	Farnesyl diphosphate synthase
V1159807	putative acetyltransferase
V1168340	hypothetical protein
V1431509	ComE operon protein 1
V1481374	ADP-ribosyltransferase exoenzyme
V1521266	hypothetical protein
V1848208	Sodium/proton antiporter NhaA
V1032357	Putative membrane protein YdgH
V1032573	Competence-specific nuclease
V1033229	hypothetical protein
V1047142	Excinuclease ABC subunit C
V1150391	AB hydrolase superfamily protein YdjP
V1150392	Alpha-xylosidase
V1340297	hypothetical protein
V1439190	50S ribosomal protein L4
V1614065	FmtA-like protein
V1684076	Peptide deformylase
V1687770	DNA-directed RNA polymerase subunit beta
V1847275	Translation initiation factor IF-3
V1000839	hypothetical protein
V1013292	TonB-linked outer membrane protein%2C SusC/RagA family
V1032738	Demethylmenaquinone methyltransferase
V1033369	Putative peptidoglycan binding domain protein
V1047059	Signal recognition particle receptor FtsY
V1465670	hypothetical protein
V1806613	ATP-dependent RNA helicase SrmB
V1846891	DNA protection during starvation protein
V1848785	2-iminoacetate synthase
V1000860	Vegetative protein 209
V1032490	Glyoxal reductase
V1033769	OsmC-like protein
V1034789	Fumarate hydratase class II
V1149113	hypothetical protein
V1268487	camphor resistance protein CrcB
V1445550	putative lipase
V1704843	Heat shock protein 70
V1704981	sn-glycerol-3-phosphate transport system permease protein UgpA
V1847200	UDP-N-acetylmuramate--L-alanine ligase
V1847417	ATP-dependent zinc metalloprotease FtsH
V1874394	PII-type proteinase precursor
V1002465	Elongation factor Tu
V1033043	L-asparaginase 1
V1047173	putative transport protein YifK
V1158555	Phosphate transport system permease protein PstA
V1163624	ATP-dependent Clp protease ATP-binding subunit ClpE
V1178384	Elongation factor G
V1581174	Uric acid permease PucJ
V1688896	Adhesin YadA precursor
V1847587	50S ribosomal protein L22
V1847864	Ribonuclease R
V1848666	hypothetical protein
V1883269	2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-acetyltransferase
V1885058	Integrase
V1031976	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1032565	ATP-dependent helicase
V1033459	4-hydroxy-tetrahydrodipicolinate reductase
V1033781	Rhomboid protease GluP
V1035457	Bacitracin export ATP-binding protein BceA
V1047001	2%2C5-diketo-D-gluconic acid reductase A
V1064643	ABC transporter permease protein YxdM
V1162995	glycosyltransferase%2C family
V1163706	Ribose-phosphate pyrophosphokinase
V1266104	putative protein with an alpha/beta hydrolase fold protein
V1312248	Trigger factor
V1389196	hypothetical protein
V1445130	hypothetical protein
V1548773	PTS system mannose-specific transporter subunit IIC
V1689455	methylmalonyl-CoA epimerase
V1819407	FOG: Transposase
V1827657	MG2 domain protein
V1846862	Peptidase propeptide and YPEB domain protein
V1847616	F-ATPase gamma subunit
V1848213	Ribose-phosphate pyrophosphokinase
V1886488	hypothetical protein
V1000390	preprotein translocase subunit SecY
V1033137	rod shape-determining protein MreD
V1034208	molybdopterin biosynthesis protein MoeB
V1034333	uracil-DNA glycosylase%2C family 4
V1035196	Ribokinase
V1043533	DNA-binding transcriptional repressor PuuR
V1047157	Putative multidrug export ATP-binding/permease protein
V1100642	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1364316	Carbamoyl-phosphate synthase large chain
V1688910	Methionine aminopeptidase 1
V1836808	L-idonate 5-dehydrogenase
V1019199	Elongation factor Ts
V1032375	hypothetical protein
V1032392	Peptidase M16 inactive domain protein
V1033031	D-tyrosyl-tRNA(Tyr) deacylase
V1204704	EIIABC-Fru
V1430586	Glycopeptide resistance-associated protein R
V1430972	hypothetical protein
V1433075	50S ribosomal protein L22
V1688732	putative D%2CD-dipeptide-binding periplasmic protein DdpA precursor
V1689282	Outer membrane protein alpha precursor
V1846805	HTH-type transcriptional repressor NsrR
V1846846	Xanthine dehydrogenase molybdenum-binding subunit
V1847175	Enolase
V1848177	Inner membrane protein YbhL
V1016903	sirohydrochlorin cobaltochelatase
V1047238	Aspartokinase 3
V1430801	30S ribosomal protein S11
V1684086	hypothetical protein
V1848647	Lysine--tRNA ligase
V1000048	hypothetical protein
V1032426	Membrane protein YidC 1
V1032660	Pantothenate kinase
V1034276	putative succinyl-diaminopimelate desuccinylase
V1513970	hypothetical protein
V1514120	hypothetical protein
V1020288	ribulose-1%2C5-biphosphate synthetase
V1032692	Membrane-bound protein LytR
V1047166	Type I restriction enzyme EcoKI specificity protein
V1049610	ATP synthase subunit alpha
V1162990	Putative penicillin-binding protein PbpX
V1267294	Fimbrial subunit type 1 precursor
V1469326	hypothetical protein
V1693040	Elongation factor P
V1764161	L-lactate dehydrogenase
V1848360	Cob(I)yrinic acid a%2Cc-diamide adenosyltransferase
V1000472	EcoKI restriction-modification system protein HsdS
V1032403	hypothetical protein
V1032429	HTH-type transcriptional regulator YodB
V1033570	Putative ribosome biogenesis GTPase RsgA
V1034811	Glucan 1%2C6-alpha-glucosidase
V1143704	Anaerobic ribonucleoside-triphosphate reductase
V1232012	Inner membrane protein YbhL
V1338897	Bacitracin export ATP-binding protein BceA
V1431361	Adenylate kinase
V1503152	gram-positive signal peptide%2C YSIRK family
V1847806	Leucine--tRNA ligase
V1000615	Inner membrane protein YghB
V1016172	SusD family protein
V1033123	Thymidine kinase
V1033136	putative zinc transport system permease protein AdcB
V1047254	hypothetical protein
V1047267	ATP-dependent DNA helicase RecQ
V1150884	hypothetical protein
V1162883	Beta antigen
V1237114	EIICBA-Mtl
V1340133	Ribonucleoside-diphosphate reductase 2 subunit alpha
V1364814	hypothetical protein
V1381439	Exodeoxyribonuclease V alpha chain
V1425419	Foldase protein PrsA precursor
V1522572	Ribosomal large subunit pseudouridine synthase D
V1828853	putative sugar transferase EpsL
V1847144	Inosine-5'-monophosphate dehydrogenase
V1847292	putative Ni/Fe-hydrogenase B-type cytochrome subunit
V1013428	Translation initiation factor IF-2
V1020008	Photosystem I P700 chlorophyll a apoprotein A2
V1020573	Tyrosine recombinase XerC
V1032733	Lactate 2-monooxygenase
V1033294	hypothetical protein
V1149606	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1218467	hypothetical protein
V1301210	Transposase
V1339715	hypothetical protein
V1424106	Stress protein H5
V1688011	30S ribosomal protein S20
V1847472	Respiratory nitrate reductase 1 beta chain
V1848334	Aspartate-semialdehyde dehydrogenase
V1849004	Carbon monoxide dehydrogenase 1
V1021333	hypothetical protein
V1042006	L-2-hydroxyisocaproate dehydrogenase
V1362257	Glv operon regulatory protein
V1424285	ATP synthase subunit alpha
V1469324	hypothetical protein
V1581595	Replication initiation/membrane attachment protein
V1693871	DNA-directed RNA polymerase subunit beta
V1846794	putative heme peroxidase
V1848389	DNA mismatch repair protein MutL
V1848452	1-deoxy-D-xylulose-5-phosphate synthase
V1851968	hypothetical protein
V1872704	hypothetical protein
V1032886	Phosphopantetheine adenylyltransferase
V1033455	General stress protein A
V1033693	N-acetylmuramic acid 6-phosphate etherase
V1034264	Sugar phosphatase YidA
V1034281	Inner membrane transporter YjeM
V1162256	30S ribosomal protein S4
V1256354	putative transposase OrfB
V1521757	hypothetical protein
V1846943	Cysteine metabolism repressor
V1847372	Lipopolysaccharide export system permease protein LptG
V1847415	Bifunctional protein BirA
V1847735	ATP-dependent Clp protease ATP-binding subunit ClpX
V1848323	putative cysteine desulfurase
V1000514	Phosphate transport system permease protein PstC
V1033252	Ribonuclease M5
V1035218	Phosphoglucosamine mutase
V1163822	Signal recognition particle receptor FtsY
V1203318	Transposon resolvase
V1331618	addiction module antitoxin%2C RelB/DinJ family
V1847157	Phenylalanine--tRNA ligase beta subunit
V1847891	Peptidase T
V1017003	50S ribosomal protein L10
V1017626	Serine hydroxymethyltransferase
V1032614	Phosphate-binding protein PstS 1 precursor
V1033010	putative ATPase (AAA+ superfamily)
V1033329	Lipoprotein signal peptidase
V1034272	ABC-type transporter ATP-binding protein EcsA
V1034983	preprotein translocase subunit SecA
V1204710	Antibiotic biosynthesis monooxygenase
V1389933	putative amino acid permease YhdG
V1885083	3'-5' exoribonuclease YhaM
V1000182	Bicarbonate transport ATP-binding protein CmpD
V1000501	Exo-glucosaminidase LytG precursor
V1032338	hypothetical protein
V1203284	Cell division protein DivIB
V1364429	hypothetical protein
V1381123	Translation initiation factor IF-2
V1430577	Lipoteichoic acid synthase 2
V1890877	hypothetical protein
V1000145	GIY-YIG nuclease superfamily protein
V1015384	Pyruvate-flavodoxin oxidoreductase
V1016288	protease3
V1018831	30S ribosomal protein S1
V1032955	PTS system oligo-beta-mannoside-specific EIIC component
V1033000	Ribosome biogenesis GTPase A
V1033005	hypothetical protein
V1051796	Isoleucine--tRNA ligase
V1162596	Bacterial regulatory proteins%2C tetR family
V1847651	Argininosuccinate synthase
V1848357	Cobyric acid synthase
V1848724	hypothetical protein
V1872748	ABC transporter ATP-binding protein YtrB
V1014780	hypothetical protein
V1035353	Stress protein H5
V1049393	Glycerol kinase
V1144267	hypothetical protein
V1204229	putative type I restriction enzymeP M protein
V1330473	hypothetical protein
V1431034	hypothetical protein
V1431744	Methylmalonyl-CoA mutase
V1432927	Na(+)/dicarboxylate symporter
V1580840	Stage 0 sporulation protein KD
V1581444	S-adenosylmethionine synthase
V1584222	putative acetyltransferase
V1752456	putative ABC transporter ATP-binding protein YheS
V1806597	hypothetical protein
V1847028	Lactate utilization protein B
V1848212	Bifunctional protein GlmU
V1012478	Succinyl-CoA ligase [ADP-forming] subunit beta
V1032597	Flavin mononucleotide phosphatase YbjI
V1033695	putative hydrophobic domain protein
V1035412	PTS system mannose-specific EIIC component
V1036260	Pullulanase precursor
V1037492	flagellar basal body-associated protein FliL
V1143192	2-acyl-glycerophospho-ethanolamine acyltransferase
V1180770	Formate acetyltransferase 1
V1210751	50S ribosomal protein L10
V1420616	hypothetical protein
V1481458	C protein alpha-antigen precursor
V1689459	Glutaconyl-CoA decarboxylase subunit beta
V1755551	50S ribosomal protein L31 type B
V1806576	Endoglucanase precursor
V1849055	Outer membrane protein TolC precursor
V1885079	Dipeptide-binding protein DppE precursor
V1000391	Adenylate kinase
V1000512	Phosphate import ATP-binding protein PstB 3
V1018782	preprotein translocase subunit SecY
V1020454	hypothetical protein
V1035488	PTS-dependent dihydroxyacetone kinase%2C dihydroxyacetone-binding subunit DhaK
V1158372	ATP synthase subunit beta
V1190480	putative lipase
V1491929	Translation initiation factor IF-3
V1692731	30S ribosomal protein S1
V1796919	DNA/pantothenate metabolism flavoprotein
V1847872	Glutamate--tRNA ligase
V1848325	5'-nucleotidase
V1849020	hypothetical protein
V1888247	Aldose 1-epimerase
V1000384	hypothetical protein
V1001181	F-type ATPase subunit b
V1032606	acidobacterial duplicated orphan permease
V1032781	putative metallophosphoesterase YhaO
V1033372	hypothetical protein
V1200002	hypothetical protein
V1204519	Excinuclease ABC subunit B
V1237098	Spermidine/putrescine-binding periplasmic protein precursor
V1848456	hypothetical protein
V1848466	Exodeoxyribonuclease V alpha chain
V1011110	Aspartate ammonia-lyase
V1014695	Biopolymer transport protein ExbD/TolR
V1016130	Formate--tetrahydrofolate ligase 1
V1032358	hypothetical protein
V1032584	putative glutamine ABC transporter permease protein GlnM
V1034689	Energy-coupling factor transporter ATP-binding protein EcfA2
V1034961	anaerobic ribonucleotide reductase-activating protein
V1035018	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1036988	Anaerobic ribonucleoside-triphosphate reductase
V1055422	hypothetical protein
V1171885	hypothetical protein
V1172209	H+ Antiporter protein
V1204815	Arginine transport ATP-binding protein ArtM
V1256155	Modification methylase MboII
V1400781	hypothetical protein
V1430867	sodium pump decarboxylases%2C gamma subunit
V1442294	Bicarbonate transport ATP-binding protein CmpD
V1445347	DNA-directed RNA polymerase subunit beta'
V1608712	Xylulose-5-phosphate phosphoketolase
V1764732	30S ribosomal protein S1
V1796916	Acetate kinase
V1847734	ATP-dependent Clp protease proteolytic subunit
V1000406	hypothetical protein
V1034686	MucBP domain protein
V1036198	Glutathione-binding protein GsiB precursor
V1392060	DNA polymerase III PolC-type
V1847000	Uroporphyrinogen-III C-methyltransferase
V1848200	Nuclease SbcCD subunit C
V1032295	Putative CDP-glycerol:glycerophosphate glycerophosphotransferase
V1032352	ribosomal-protein-S5-alanine N-acetyltransferase
V1033177	Transcriptional regulatory protein TcrA
V1034330	Peptidase T
V1137004	Type I restriction enzyme EcoR124II R protein
V1237105	F-ATPase subunit 6
V1469271	recombination protein F
V1688458	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
V1828763	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1847178	Phosphoglycerate kinase
V1847628	Phosphoglucomutase
V1847655	Phosphoenolpyruvate-protein phosphotransferase
V1848118	Glutamine-binding periplasmic protein precursor
V1883170	transposase%2C IS605 OrfB family
V1000618	RNA polymerase factor sigma-70
V1014814	hypothetical protein
V1023795	hypothetical protein
V1032522	hypothetical protein
V1032776	Inner membrane protein alx
V1033269	hypothetical protein
V1033583	hypothetical protein
V1033756	Folate ECF transporter S component FolT
V1033761	hypothetical protein
V1034192	hypothetical protein
V1035538	pyridoxamine 5'-phosphate oxidase%2C FMN-binding family
V1167639	Energy-coupling factor transporter ATP-binding protein EcfA3
V1300019	RNA polymerase sigma-54 factor 1
V1323392	Collagen triple helix repeat (20 copies)
V1382880	Phosphate acyltransferase
V1684090	Maltose O-acetyltransferase
V1799419	Acetyltransferase YpeA
V1806657	HTH-type transcriptional repressor YvoA
V1846807	Cytochrome d ubiquinol oxidase subunit 2
V1847287	Alanine--tRNA ligase
V1847371	chromosome segregation protein SMC
V1847588	50S ribosomal protein L23
V1015296	lipoprotein involved with copper homeostasis and adhesion
V1032765	Putative N-acetyl-LL-diaminopimelate aminotransferase
V1032917	hypothetical protein
V1033451	putative amino acid permease YhdG
V1034962	Asparagine synthetase [glutamine-hydrolyzing] 1
V1038268	Phosphate transport system permease protein PstA
V1101263	putative ATP-binding protein involved in virulence
V1199395	putative manganese-dependent inorganic pyrophosphatase
V1204594	NH(3)-dependent NAD(+) synthetase
V1584186	hypothetical protein
V1687741	Maltodextrin-binding protein
V1808019	GtrA-like protein
V1847376	Phosphatidylinositol mannoside acyltransferase
V1848010	putative membrane protein
V1899805	C protein alpha-antigen precursor
V1012320	DNA gyrase subunit B
V1047176	Maltose transport system permease protein MalG
V1149979	hypothetical protein
V1162999	Transcriptional regulatory protein YycF
V1254724	hypothetical protein
V1382782	hypothetical protein
V1847294	Uptake hydrogenase small subunit precursor
V1847491	Malonyl CoA-acyl carrier protein transacylase
V1847492	Nitronate monooxygenase
V1887289	ASCH domain protein
V1014932	Oligopeptide-binding protein AppA precursor
V1033022	hypothetical protein
V1034299	Putative acetyltransferase YjbC
V1037426	Inner membrane protein YbhL
V1163046	ATP-dependent Clp protease proteolytic subunit
V1266145	S-adenosylmethionine synthase
V1462021	DNA polymerase III subunit delta
V1696710	Methylmalonyl-CoA mutase large subunit
V1847803	DNA topoisomerase 1
V1848374	hypothetical protein
V1891419	High-copy suppressor of rspA
V1012316	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase
V1032486	Glutamate/gamma-aminobutyrate antiporter
V1032611	hypothetical protein
V1034934	Rod shape-determining protein MreB
V1047077	Methionine--tRNA ligase
V1047178	hypothetical protein
