gene	geneProduct
V1010608	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
V1011967	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1013123	Phosphoglucomutase
V1070470	hypothetical protein
V1075018	DNA-directed RNA polymerase subunit alpha
V1082643	Lipoteichoic acid synthase 1
V1102724	tRNA(Ile)-lysidine synthase
V1295435	6-phosphofructokinase
V1409044	Translation initiation factor IF-2
V1559952	DNA-directed RNA polymerase subunit beta
V1000125	ComEC family competence protein
V1010445	hypothetical protein
V1014933	Stage 0 sporulation protein KD
V1015717	hypothetical protein
V1108427	30S ribosomal protein S18
V1139185	SusD family protein
V1140419	Putative O-methyltransferase/MSMEI_4947
V1199871	cell division protein MraZ
V1380905	Leucine--tRNA ligase
V1421155	hypothetical protein
V1469350	Penicillin-binding protein 2B
V1524990	Magnesium and cobalt efflux protein CorC
V1590362	Xylose import ATP-binding protein XylG
V1000153	putative DNA-binding protein
V1010168	Glutamine-binding periplasmic protein precursor
V1012052	Putative tagatose-6-phosphate ketose/aldose isomerase
V1036423	Branched-chain-amino-acid aminotransferase
V1039372	6-phosphofructokinase
V1055496	CopAB ATPases metal-fist type repressor
V1073979	Fumarate reductase iron-sulfur subunit
V1084574	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
V1109597	Sigma-A
V1138686	Magnesium and cobalt efflux protein CorC
V1146330	Stage 0 sporulation protein KD
V1152133	Flp pilus assembly protein%2C secretin CpaC
V1154945	Recombination protein N
V1157099	Thymidine kinase
V1327861	Chromosomal replication initiator protein DnaA
V1366801	Modification methylase TaqI
V1400879	chromosome segregation protein SMC
V1482533	Pyrimidine-specific ribonucleoside hydrolase RihB
V1501104	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1586857	Phosphopantetheine adenylyltransferase
V1912430	Beta antigen
V1037563	Glyceraldehyde-3-phosphate dehydrogenase 1
V1072924	50S ribosomal protein L7/L12
V1108672	Adenylate kinase
V1140609	Ribosome-binding ATPase YchF
V1154261	ATPase involved in DNA repair
V1154799	putative cysteine desulfurase
V1157362	Glucitol operon repressor
V1237676	Ribonuclease PH
V1240754	Haemagglutinin
V1369177	hypothetical protein
V1374934	5-methylcytosine-specific restriction enzyme B
V1458406	hypothetical protein
V1504498	Translation initiation factor IF-2
V1514329	hypothetical protein
V1521289	hypothetical protein
V1597389	50S ribosomal protein L11
V1007963	hypothetical protein
V1012380	Phosphoheptose isomerase 1
V1067490	hypothetical protein
V1075145	Bifunctional protein BirA
V1082235	hypothetical protein
V1138242	Cold-shock DEAD box protein A
V1138306	hypothetical protein
V1138612	Putative metallo-hydrolase YycJ
V1140118	Ribonuclease PH
V1433963	Phosphoglucomutase
V1466600	putative oxidoreductase/MSMEI_1564
V1515163	Ornithine decarboxylase%2C inducible
V1602995	hypothetical protein
V1687049	Phosphomethylpyrimidine synthase
V1746777	Copper-exporting P-type ATPase B
V1882910	DNA replication protein DnaD
V1010713	hypothetical protein
V1015011	putative amino acid permease YhdG
V1035171	hypothetical protein
V1037420	Leucine--tRNA ligase
V1082598	putative glutamine ABC transporter permease protein GlnM
V1083913	ATP-dependent DNA helicase PcrA
V1099226	Dipeptide-binding protein DppE precursor
V1156896	hypothetical protein
V1239571	30S ribosomal protein S13
V1409207	ATP synthase subunit alpha
V1430517	PTS system galactitol-specific EIIC component
V1820432	Transketolase 2
V1849614	Haemagglutinin
V1852130	putative phage-encoded protein
V1015398	PTS system lichenan-specific EIIC component
V1015525	Bifunctional folate synthesis protein
V1036172	Acetyltransferase (GNAT) family protein
V1036611	Inorganic pyrophosphatase
V1082524	hypothetical protein
V1138733	oligopeptide transporter%2C OPT family
V1139413	putative transaldolase
V1151034	LexA repressor
V1382880	Phosphate acyltransferase
V1410556	Periplasmic solute binding protein family protein
V1500009	hypothetical protein
V1500826	50S ribosomal protein L10
V1547978	Ribonucleases G and E
V1560909	Putative L%2CD-transpeptidase LppS precursor
V1009336	Elongation factor P
V1010064	Lipid-binding protein
V1020836	Anthranilate synthase component II
V1036833	Replicative DNA helicase
V1082386	Putative 2-hydroxyacid dehydrogenase
V1082599	Glutamine transport system permease protein GlnP
V1082633	2-succinylbenzoate--CoA ligase
V1082991	Putative ribosome biogenesis GTPase RsgA
V1107084	Putative cysteine protease YraA
V1140434	hypothetical protein
V1151764	Transposase
V1154087	DNA gyrase subunit B
V1154089	hypothetical protein
V1201542	Colicin I receptor precursor
V1236369	Type-1 restriction enzyme R protein
V1381792	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1402648	amidohydrolase
V1550302	Zinc import ATP-binding protein ZnuC
V1563048	DNA-directed RNA polymerase subunit beta
V1852120	hypothetical protein
V1007840	hypothetical protein
V1011007	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1038968	Propanediol utilization protein PduA
V1074264	Phosphopantetheine adenylyltransferase
V1139930	hypothetical protein
V1143788	Endoribonuclease YbeY
V1152288	putative membrane protein
V1237459	hypothetical protein
V1381728	Asparagine--tRNA ligase
V1436378	hypothetical protein
V1618788	Anaerobic ribonucleoside-triphosphate reductase
V1687755	30S ribosomal protein S10
V1010264	Outer membrane protein assembly factor BamA precursor
V1013248	Trk system potassium uptake protein TrkG
V1032419	putative nicotinate-nucleotide adenylyltransferase
V1043630	Zinc-specific metallo-regulatory protein
V1043901	30S ribosomal protein S12
V1081487	hypothetical protein
V1088082	Deoxyadenosine/deoxycytidine kinase
V1139914	orotidine 5'-phosphate decarboxylase
V1155933	Methionine gamma-lyase
V1175221	ATP-dependent zinc metalloprotease FtsH
V1239723	hypothetical protein
V1265521	Adhesin YadA precursor
V1314716	Ketobutyrate formate-lyase
V1439206	hypothetical protein
V1549778	hypothetical protein
V1563467	hypothetical protein
V1612528	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1616799	MutS2 protein
V1014020	nif11 domain/cupin domain protein
V1070933	hypothetical protein
V1073338	HTH-type transcriptional repressor CytR
V1074404	Long-chain-fatty-acid--CoA ligase
V1075496	Glutaredoxin-related protein
V1083587	1%2C4-dihydroxy-2-naphthoate octaprenyltransferase
V1140245	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1140564	Ribosomal RNA small subunit methyltransferase A
V1140685	Glutathione transport system permease protein GsiC
V1154543	Acetyl-CoA acetyltransferase
V1175162	Polyribonucleotide nucleotidyltransferase
V1175903	Lon protease 1
V1190823	putative membrane protein
V1201606	Adhesin YadA precursor
V1201653	DNA topoisomerase 1
V1238155	S-adenosylmethionine decarboxylase proenzyme
V1481094	phage protein%2C HK97 gp10 family
V1505506	hypothetical protein
V1574814	hypothetical protein
V1616985	Haemagglutinin
V1010273	Glutamate permease
V1012878	TonB-linked outer membrane protein%2C SusC/RagA family
V1015171	Amidophosphoribosyltransferase precursor
V1017116	Putative hydrolase
V1075593	Sodium/proton antiporter NhaA
V1172599	Translation initiation factor IF-3
V1180069	Phosphotransferase enzyme family protein
V1295238	Stage III sporulation protein E
V1343689	DNA-directed RNA polymerase subunit beta
V1367051	Site-specific recombinase XerD
V1400481	Inner membrane lipoprotein YiaD precursor
V1553875	hypothetical protein
V1805522	hypothetical protein
V1010201	hypothetical protein
V1011418	putative membrane protein
V1012857	Aspartate carbamoyltransferase
V1013317	5'-nucleotidase SurE
V1014360	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1016520	Excinuclease ABC subunit C
V1039594	putative 3-hydroxybutyryl-CoA dehydrogenase
V1081235	hypothetical protein
V1083705	Lipopolysaccharide export system ATP-binding protein LptB
V1139761	hypothetical protein
V1190540	coproporphyrinogen III oxidase
V1364026	Ribosomal RNA small subunit methyltransferase I
V1374907	hypothetical protein
V1383926	Saliva-binding protein
V1469581	HTH-type transcriptional repressor YvoA
V1563717	Aspartate--tRNA ligase
V1593960	Dihydropteroate synthase
V1851959	hypothetical protein
V1000187	hypothetical protein
V1034701	Helix-turn-helix
V1070066	Acetyl-CoA acetyltransferase
V1071069	Rod shape-determining protein RodA
V1075045	hypothetical protein
V1081731	hypothetical protein
V1085281	hypothetical protein
V1085815	Putative Holliday junction resolvase
V1108326	Maltodextrin phosphorylase
V1140710	Methionine--tRNA ligase
V1140907	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1145382	hypothetical protein
V1169874	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1177702	V-type sodium pump subunit D
V1343927	Outer membrane cobalamin translocator
V1391924	Ribosomal RNA large subunit methyltransferase H
V1440751	putative FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor
V1704981	sn-glycerol-3-phosphate transport system permease protein UgpA
V1736883	hypothetical protein
V1819243	DNA polymerase III subunit epsilon
V1016009	hypothetical protein
V1036777	ribonuclease P
V1185453	Cell division protein FtsZ
V1191548	L-ribulose-5-phosphate 4-epimerase UlaF
V1192279	GTP-binding protein EngA
V1277320	putative alpha-1%2C2-mannosidase
V1486920	Ornithine decarboxylase%2C inducible
V1581741	hypothetical protein
V1617969	30S ribosomal protein S16
V1618054	Queuine tRNA-ribosyltransferase
V1011331	Neutral endopeptidase
V1015324	putative FAD-linked oxidoreductase
V1016491	putative sensor histidine kinase pdtaS
V1038267	Threonine--tRNA ligase
V1082698	hypothetical protein
V1109701	product=hypothetical protein
V1138349	hypothetical protein
V1138643	tRNA(Ile)-lysidine synthase
V1139056	DNA replication and repair protein RecF
V1140854	ATP-dependent Clp protease ATP-binding subunit ClpC
V1183460	hypothetical protein
V1190319	hypothetical protein
V1240366	hypothetical protein
V1361101	F0F1 ATP synthase subunit A
V1379960	Queuine tRNA-ribosyltransferase
V1443022	Pyridoxal biosynthesis lyase PdxS
V1459594	Deoxyribose-phosphate aldolase
V1486216	Extracellular serine protease precursor
V1576618	hypothetical protein
V1805248	Ammonia permease
V1011406	Biotin synthase
V1013576	Gamma-glutamyl phosphate reductase
V1078361	ATPase involved in DNA repair
V1079634	hypothetical protein
V1138807	Haemagglutinin
V1251571	hypothetical protein
V1442431	hypothetical protein
V1553524	Endoribonuclease YbeY
V1553878	1%2C4-alpha-glucan branching enzyme GlgB
V1617309	hypothetical protein
V1805110	Membrane-associated lipoprotein precursor
V1841282	Inner membrane protein YohK
V1000165	Dihydroneopterin aldolase
V1011469	Purine nucleoside phosphorylase DeoD-type
V1012332	Threonine--tRNA ligase 2
V1015114	30S ribosomal protein S7
V1018300	ATP-dependent protease ATPase subunit ClpY
V1042006	L-2-hydroxyisocaproate dehydrogenase
V1046765	Putative HMP/thiamine import ATP-binding protein YkoD
V1064582	hypothetical protein
V1072349	Glucose-6-phosphate isomerase
V1081294	hypothetical protein
V1135968	EcoKI restriction-modification system protein HsdS
V1138547	Small-conductance mechanosensitive channel
V1200311	hypothetical protein
V1200686	DNA polymerase III subunit delta
V1272525	Flp pilus assembly protein%2C secretin CpaC
V1292955	Succinyl-CoA ligase [ADP-forming] subunit alpha
V1347402	Adhesin YadA precursor
V1486774	hypothetical protein
V1499435	Ornithine decarboxylase%2C inducible
V1501071	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1603901	hypothetical protein
V1852143	hypothetical protein
V1000540	Colicin V production protein
V1008396	GMP synthase [glutamine-hydrolyzing]
V1009695	Deoxyribose-phosphate aldolase
V1011959	hypothetical protein
V1012504	LIV-I protein F
V1016412	hypothetical protein
V1017589	Thiamine-phosphate synthase
V1039841	putative ABC transporter ATP-binding protein
V1047979	Glucose-6-phosphate isomerase
V1071702	Antigen 84
V1138966	putative 2-dehydropantoate 2-reductase
V1139935	Acetate kinase
V1240387	Aspartate--tRNA ligase
V1327721	Autolytic lysozyme
V1334693	hypothetical protein
V1442412	hypothetical protein
V1515481	cadmium resistance transporter family protein
V1563714	hypothetical protein
V1723814	Fe(3+) ions import ATP-binding protein FbpC
V1820454	putative ABC transporter ATP-binding protein
V1007480	hypothetical protein
V1011618	DNA ligase
V1011954	tRNA (guanine-N(1)-)-methyltransferase
V1013322	4-hydroxy-tetrahydrodipicolinate reductase
V1014893	Beta-lactamase inhibitor (BLIP)
V1015386	Arginine--tRNA ligase
V1070540	UDP-glucose 4-epimerase
V1075400	hypothetical protein
V1081499	hypothetical protein
V1108550	hypothetical protein
V1139760	tRNA-specific 2-thiouridylase MnmA
V1155327	flagellar basal body-associated protein FliL
V1191567	Stress protein H5
V1329569	50S ribosomal protein L11
V1380885	Copper-exporting P-type ATPase B
V1381352	metallophosphoesterase%2C MG_246/ family
V1442368	Ribosomal large subunit pseudouridine synthase D
V1464729	GTPase Era
V1481186	30S ribosomal protein S6
V1482593	Cobyric acid synthase
V1524333	Adenylate kinase
V1554099	hypothetical protein
V1820475	Biopolymer transport protein ExbD
V1841337	putative alpha-1%2C2-mannosidase
V1841343	tRNA pseudouridine synthase A
V1000607	hypothetical protein
V1007063	Ribonuclease J 1
V1010816	hypothetical protein
V1013409	Ribosomal large subunit pseudouridine synthase B
V1013499	hypothetical protein
V1014516	Sensory transduction protein LytR
V1038313	Arogenate dehydrogenase
V1043021	Dark-response protein 21
V1071067	rod shape-determining protein MreD
V1075881	thiamine pyrophosphokinase
V1102247	putative peptidyl-prolyl cis-trans isomerase
V1140416	Rod shape-determining protein RodA
V1152403	GIY-YIG catalytic domain protein
V1154106	PemK-like protein
V1156583	hypothetical protein
V1180186	Histidinol-phosphate aminotransferase
V1200139	ABC-2 family transporter protein
V1201802	hypothetical protein
V1295630	hypothetical protein
V1362001	hypothetical protein
V1381347	Undecaprenyl phosphate N%2CN'-diacetylbacillosamine 1-phosphate transferase
V1440374	hypothetical protein
V1442435	Valine--tRNA ligase
V1463663	Shikimate kinase 1
V1469309	hypothetical protein
V1549337	30S ribosomal protein S15
V1576213	hypothetical protein
V1608857	30S ribosomal protein S1
V1881260	RNA polymerase principal sigma factor HrdB
V1883566	hypothetical protein
V1010989	hypothetical protein
V1011956	hypothetical protein
V1014561	Translation initiation factor IF-1
V1017800	tRNA-specific 2-thiouridylase MnmA
V1036219	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
V1036275	UDP-glucose 4-epimerase
V1042607	50S ribosomal protein L17
V1072563	Esterase EstB
V1109663	Glucosamine-6-phosphate deaminase
V1140851	Protease 4
V1154055	Glucose-1-phosphatase precursor
V1265504	Hep_Hag
V1275419	Riboflavin biosynthesis protein RibBA
V1392228	hypothetical protein
V1401577	hypothetical protein
V1469545	hypothetical protein
V1594748	hypothetical protein
V1000163	Non-canonical purine NTP pyrophosphatase
V1000543	hypothetical protein
V1012784	putative zinc transport system permease protein AdcB
V1015419	hypothetical protein
V1015727	Multiple antibiotic resistance protein MarR
V1036377	Ribosome-releasing factor
V1070545	30S ribosomal protein S16
V1072128	Ferrous iron uptake protein
V1072181	IgA-specific serine endopeptidase autotransporter precursor
V1075691	Spore maturation protein A
V1079170	Acetylxylan esterase precursor
V1084002	hypothetical protein
V1103580	hypothetical protein
V1138731	Na(+)/glucose symporter
V1139820	Diaminopimelate epimerase 2
V1154772	Phosphoserine phosphatase RsbU
V1180113	TonB-linked outer membrane protein%2C SusC/RagA family
V1196019	hypothetical protein
V1200084	Heat shock protein 70
V1279617	addiction module antitoxin%2C RelB/DinJ family
V1290890	KilA-N domain protein
V1393122	Phosphoenolpyruvate carboxykinase [ATP]
V1462011	hypothetical protein
V1877429	hypothetical protein
V1010896	putative aminodeoxychorismate lyase
V1014018	Tryptophan--tRNA ligase
V1071489	DNA-directed RNA polymerase subunit beta
V1080855	Lipopolysaccharide-assembly%2C LptC-related
V1082508	Septum formation initiator
V1104025	Trigger factor
V1107949	Ribulose-phosphate 3-epimerase
V1108070	8-oxo-dGTP diphosphatase
V1108823	ADP-ribose pyrophosphatase
V1109126	PTS system maltose- and glucose-specific EIICB component
V1140254	hypothetical protein
V1170274	ATPase involved in DNA repair
V1312637	hypothetical protein
V1327810	hypothetical protein
V1328086	Fimbrial subunit type 1 precursor
V1393570	DNA-directed RNA polymerase subunit beta'
V1459621	Ribosome-releasing factor
V1469320	hypothetical protein
V1488556	Polyphosphate glucokinase
V1592980	LexA repressor
V1616800	Putative ATP-dependent DNA helicase YjcD
V1737002	ABC transporter glutamine-binding protein GlnH precursor
V1883528	Peptidase C1-like family protein
V1884152	Dipeptide transport system permease protein DppC
V1011476	Stage 0 sporulation protein KC
V1012118	Hydrogenase isoenzymes formation protein HypE
V1013498	Sporulation transcription regulator WhiA
V1013540	ADP-ribosyl-[dinitrogen reductase] hydrolase
V1013577	Glutamate 5-kinase
V1080493	Major cardiolipin synthase ClsA
V1092856	Deoxyadenosine kinase
V1138414	5-methylcytosine-specific restriction enzyme B
V1139907	Calcium-transporting ATPase
V1154081	Lipoprotein-releasing system transmembrane protein LolE
V1162246	Beta antigen
V1327896	Colicin I receptor precursor
V1358917	50S ribosomal protein L21
V1443793	hypothetical protein
V1445379	hypothetical protein
V1510269	hypothetical protein
V1621855	hypothetical protein
V1820461	Cell division protein FtsX
V1013152	DNA integrity scanning protein DisA
V1036407	Putative thiamine biosynthesis protein
V1075544	hypothetical protein
V1075853	beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ
V1080460	Exoenzyme S synthesis regulatory protein ExsA
V1083253	N-(5'-phosphoribosyl)anthranilate isomerase
V1109336	IMPACT family member YigZ
V1176218	hypothetical protein
V1192065	hypothetical protein
V1267672	hypothetical protein
V1301202	Energy-coupling factor transporter ATP-binding protein EcfA1
V1392336	4-hydroxy-tetrahydrodipicolinate synthase
V1400698	Oligo-1%2C6-glucosidase 1
V1583900	Ornithine carbamoyltransferase
V1596728	Beta antigen
V1007068	Glycine--tRNA ligase alpha subunit
V1007969	Histidine--tRNA ligase
V1011010	ATP synthase I chain
V1011530	DNA-directed RNA polymerase subunit alpha
V1012327	Tagatose-6-phosphate kinase
V1013731	3-phosphoshikimate 1-carboxyvinyltransferase
V1014325	tRNA (adenine(22)-N(1))-methyltransferase
V1014554	Nitrogen fixation protein RnfD
V1038826	hypothetical protein
V1041288	hypothetical protein
V1048491	Polyribonucleotide nucleotidyltransferase
V1071772	50S ribosomal protein L15
V1139299	Spermidine/putrescine-binding periplasmic protein precursor
V1140263	Putative multidrug export ATP-binding/permease protein
V1140762	UTP--glucose-1-phosphate uridylyltransferase
V1143998	Plasmid stabilisation system protein
V1146002	Ornithine carbamoyltransferase
V1150430	hypothetical protein
V1175514	DNA-directed RNA polymerase subunit beta'
V1238226	hypothetical protein
V1357787	hypothetical protein
V1392096	GalNAc(5)-diNAcBac-PP-undecaprenol beta-1%2C3-glucosyltransferase
V1500175	Na(+)-translocating NADH-quinone reductase subunit F
V1527001	Glycogen phosphorylase
V1806807	Glycogen debranching enzyme
V1852051	pyridoxamine kinase
V1000043	NADH oxidase
V1011714	Transketolase 1
V1013087	Mannitol operon transcriptional activator
V1036118	Penicillin-binding protein 1*
V1036805	methionine gamma-lyase
V1076383	ADP-binding protein
V1079457	hypothetical protein
V1082504	putative metallophosphoesterase
V1138290	Carboxynorspermidine/carboxyspermidine decarboxylase
V1139579	PTS system N-acetylgalactosamine-specific EIIC component 1
V1153359	Riboflavin biosynthesis protein RibD
V1167714	Putative PBSX repressor
V1180770	Formate acetyltransferase 1
V1199714	DNA methylase
V1383819	hypothetical protein
V1399818	PASTA domain protein
V1437949	Fluoroacetyl-CoA thioesterase
V1589608	Stage 0 sporulation protein KC
V1000849	ABC transporter ATP-binding protein YxdL
V1007053	Guanylate kinase
V1007952	Ribosome-releasing factor
V1009694	Homoserine kinase
V1011414	Orotidine 5'-phosphate decarboxylase
V1013710	maltose ABC transporter periplasmic protein
V1014494	Tyrosine phosphorylated protein A
V1080816	putative hydrolase YxeP
V1080833	Trk system potassium uptake protein TrkG
V1102009	Putative signal peptide peptidase SppA
V1138876	Inner membrane ABC transporter permease protein YdcV
V1155674	Haemagglutinin
V1156647	Adhesin YadA precursor
V1159395	Sigma-A
V1192023	KHG/KDPG aldolase
V1201486	hypothetical protein
V1266129	Inosine-5'-monophosphate dehydrogenase
V1271206	exonuclease V subunit alpha
V1363881	2-aminoadipate transaminase
V1390175	Lysozyme M1 precursor
V1400235	hypothetical protein
V1419064	Thiol-activated cytolysin
V1612661	50S ribosomal protein L3
V1852105	putative methyltransferase
V1000474	putative type I restriction enzymeP M protein
V1010991	Lipopolysaccharide export system permease protein LptG
V1014056	Queuine tRNA-ribosyltransferase
V1070450	GTP-binding protein EngA
V1071793	pheromone autoinducer 2 transporter
V1156897	DNA-binding transcriptional repressor AcrR
V1190658	hypothetical protein
V1191662	Lipid A core - O-antigen ligase
V1239647	Elongation factor G
V1240368	Beta antigen
V1267282	hypothetical protein
V1366802	Glyoxal reductase
V1368546	protoporphyrinogen oxidase
V1392487	HTH-type transcriptional repressor NsrR
V1422490	Bifunctional purine biosynthesis protein PurH
V1464651	Excinuclease ABC subunit A
V1500871	Trehalose import ATP-binding protein SugC
V1525573	Stage 0 sporulation protein KA
V1603712	hypothetical protein
V1805578	Elongation factor Tu
V1849601	Outer membrane protein alpha precursor
V1000025	hypothetical protein
V1006738	hypothetical protein
V1007965	Arginine transport system permease protein ArtQ
V1013733	P-protein
V1015120	50S ribosomal protein L2
V1037601	Acetolactate synthase large subunit
V1081728	N-carbamoyl-D-amino acid hydrolase
V1083876	tRNA dimethylallyltransferase
V1084300	Dual-specificity RNA methyltransferase RlmN
V1113942	hypothetical protein
V1139582	Hyaluronate lyase precursor
V1140154	DNA polymerase III PolC-type
V1327811	Lipid-A-disaccharide synthase
V1328066	Maltodextrin phosphorylase
V1367013	GTP pyrophosphokinase
V1383999	hypothetical protein
V1392051	Acetate kinase
V1506873	Tryptophan synthase beta chain
V1852107	putative glutamine ABC transporter permease protein GlnP
V1010221	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1010714	Holliday junction ATP-dependent DNA helicase RuvA
V1010995	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
V1013968	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
V1015206	Energy-coupling factor transporter ATP-binding protein EcfA2
V1033727	Thymidine kinase
V1033828	23S rRNA (uracil-5-)-methyltransferase RumA
V1073078	N5-carboxyaminoimidazole ribonucleotide mutase
V1084874	hypothetical protein
V1140560	Pyridoxal phosphate phosphatase YigL
V1140847	hypothetical protein
V1150332	hypothetical protein
V1237590	hypothetical protein
V1266287	ATP-dependent Clp protease proteolytic subunit 1
V1313284	hypothetical protein
V1330974	hypothetical protein
V1469284	hypothetical protein
V1505710	Tyrosine phosphorylated protein A
V1565504	NADH-dependent butanol dehydrogenase A
V1834837	hypothetical protein
V1912440	alpha/beta hydrolase fold protein
V1006885	hypothetical protein
V1015217	Rod shape-determining protein MreB
V1036567	Phenylalanine--tRNA ligase alpha subunit
V1037068	Thiamine-monophosphate kinase
V1072190	Arginine transport ATP-binding protein ArtM
V1072244	hypothetical protein
V1080388	hypothetical protein
V1100780	D-alanine--D-alanine ligase A
V1102657	hypothetical protein
V1138296	HaeIII restriction endonuclease
V1140308	Ribonucleoside-diphosphate reductase subunit alpha
V1140908	G3P acyltransferase
V1151494	hypothetical protein
V1419087	sn-glycerol-3-phosphate transport system permease protein UgpA
V1463862	Lysine--tRNA ligase
V1485861	Na(+)/drug antiporter
V1501722	Inorganic pyrophosphatase
V1617501	putative hydrolase
V1704900	hypothetical protein
V1009504	Octaprenyl-diphosphate synthase
V1013709	sn-glycerol-3-phosphate transport system permease protein UgpA
V1014715	50S ribosomal protein L5
V1015459	TonB-linked outer membrane protein%2C SusC/RagA family
V1036785	Manganese transport system membrane protein MntB
V1040497	50S ribosomal protein L10
V1043328	hypothetical protein
V1058063	DNA-binding protein HU
V1059156	hypothetical protein
V1071809	50S ribosomal protein L21
V1072659	Holliday junction ATP-dependent DNA helicase RuvA
V1110114	hypothetical protein
V1139905	Prolipoprotein diacylglyceryl transferase
V1140182	hypothetical protein
V1156963	Nickel and cobalt resistance protein CnrB
V1191772	Stage 0 sporulation protein KA
V1408301	Colicin I receptor precursor
V1448318	hypothetical protein
V1459006	hypothetical protein
V1462115	hypothetical protein
V1522270	Cellulosome-anchoring protein precursor
V1595289	Glucokinase
V1874650	Copper-exporting P-type ATPase B
V1000530	Guanylate kinase
V1010556	UDP-glucose 4-epimerase
V1012780	hypothetical protein
V1013493	Laccase domain protein
V1014792	hypothetical protein
V1015385	hypothetical protein
V1016670	biopolymer transport protein ExbD
V1017738	Ribonuclease Y
V1055820	hypothetical protein
V1082041	Multidrug export protein MepA
V1084575	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
V1170908	ATP-dependent RNA helicase HrpA
V1171885	hypothetical protein
V1183242	Phage-like element PBSX protein XkdM
V1199729	putative ATP-dependent Clp protease ATP-binding subunit
V1292368	hypothetical protein
V1390173	Type I restriction enzyme EcoR124II R protein
V1504600	hypothetical protein
V1514874	Glucosamine-6-phosphate deaminase
V1594239	Glycine--tRNA ligase alpha subunit
V1612638	putative copper-importing P-type ATPase A
V1852108	adaptor protein
V1013153	YbbR-like protein
V1075746	putative DNA-binding protein
V1141013	3-hydroxy-3-methylglutaryl-coenzyme A reductase
V1237759	Tromp-1
V1246299	DNA mismatch repair protein MutS
V1340311	Di-/tripeptide transporter
V1363854	Peptide chain release factor 1
V1392299	Glucosamine-6-phosphate deaminase
V1437348	F-type ATPase subunit b
V1441086	putative transporter
V1462010	hypothetical protein
V1464467	Serine protease pic autotransporter precursor
V1552717	Exodeoxyribonuclease 7 large subunit
V1806849	lipoprotein signal peptidase
V1806864	Methionine--tRNA ligase
V1820477	hypothetical protein
V1841340	hypothetical protein
V1881369	GDP-mannose-dependent alpha-mannosyltransferase
V1011006	ACT domain-containing protein
V1011620	Histidine--tRNA ligase
V1013732	Chorismate synthase
V1013967	Dihydrolipoyl dehydrogenase
V1038969	Propanediol utilization protein PduB
V1040127	Sporulation-specific penicillin-binding protein
V1074490	hypothetical protein
V1081267	ribonuclease BN/unknown domain fusion protein
V1100392	putative transcriptional regulatory protein pdtaR
V1110320	hypothetical protein
V1152708	hypothetical protein
V1177785	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1361465	trigger factor
V1381821	hypothetical protein
V1431018	Glucosamine-6-phosphate deaminase
V1010905	Mini-ribonuclease 3
V1011405	Modification methylase DpnIIA
V1012974	hypothetical protein
V1033521	Extreme acid sensitivity protein
V1047971	putative transcriptional regulatory protein YebC
V1073404	glutamate formiminotransferase
V1074994	virulence factor Mce family protein
V1076224	hypothetical protein
V1102387	Colicin I receptor precursor
V1103605	enterobactin exporter EntS
V1106547	Ferrous iron uptake protein
V1109176	ATP synthase subunit alpha
V1138420	Putative 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase 2
V1138557	Adenine phosphoribosyltransferase
V1140850	N-acetylglucosamine repressor
V1141843	Transposase DDE domain protein
V1241355	Valine--tRNA ligase
V1301244	Phosphate acetyltransferase
V1339707	Rib/alpha/Esp surface antigen repeat
V1356124	Penicillin-binding protein 1A
V1392018	hypothetical protein
V1514915	Putative glycosyltransferase EpsH
V1528181	F-ATPase gamma subunit%2C sodium ion specific
V1820488	Transcriptional repressor NrdR
V1011477	Dipeptide transport system permease protein DppB
V1012507	LIV-I protein H
V1017117	Membrane-bound protein LytR
V1019564	Glutamine transport system permease protein GlnP
V1042212	30S ribosomal protein S7
V1081089	DNA integrity scanning protein DisA
V1138682	putative GTP-binding protein EngB
V1140119	putative integral membrane protein
V1171434	hypothetical protein
V1198498	Exodeoxyribonuclease 7 small subunit
V1265701	hypothetical protein
V1883688	Putative sporulation transcription regulator WhiA
V1000208	Holliday junction resolvase
V1071034	Curved DNA-binding protein
V1074853	GTP cyclohydrolase 1
V1139906	Tetratricopeptide repeat
