gene	geneProduct
V1785196	Putative universal stress protein
V1000118	O-acetyltransferase OatA
V1001475	putative ABC transporter ATP-binding protein YxlF
V1042355	EIIAB-Man
V1151052	repeat
V1204705	hypothetical protein
V1339711	Foldase protein PrsA precursor
V1469296	hypothetical protein
V1693867	Lysine--tRNA ligase
V1755571	hypothetical protein
V1784195	Vegetative protein 209
V1784777	Folate ECF transporter S component FolT
V1806642	Acetate CoA-transferase YdiF
V1000087	L-arabinose transporter permease protein
V1000184	Bacteriophage peptidoglycan hydrolase
V1033838	EIIABC-Fru
V1154974	50S ribosomal protein L4
V1204709	Putative phosphoserine phosphatase 2
V1388957	heptaprenyl diphosphate synthase component II
V1883276	Competence protein
V1886961	Serine/threonine-protein kinase PrkC
V1006824	Type-1 restriction enzyme R protein
V1032328	hypothetical protein
V1032867	phage portal protein%2C putative%2C A118 family
V1046767	DNA polymerase I
V1064200	Alpha-glycerophosphate oxidase
V1159013	Cell division protein FtsZ
V1162937	GTP-binding protein HflX
V1784678	F-type ATPase subunit delta
V1852111	Lipoteichoic acid synthase 1
V1000307	Glutamine synthetase
V1000632	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1032942	hypothetical protein
V1047299	Guanine/hypoxanthine permease PbuG
V1143368	Accessory gene regulator protein A
V1163606	Tetracycline resistance protein TetM from transposon TnFO1
V1198583	CRISPR-associated endonuclease Cas9 2
V1424849	Lysine--tRNA ligase
V1605953	Alkanal monooxygenase alpha chain
V1851964	hypothetical protein
V1000086	Purine nucleoside receptor A
V1000088	Deoxyadenosine kinase
V1000301	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1006017	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1399193	50S ribosomal protein L5
V1552749	Uridine kinase
V1605904	AMP nucleosidase
V1807916	Putative fructokinase
V1808211	hypothetical protein
V1882918	hypothetical protein
V1882938	Endonuclease/Exonuclease/phosphatase family protein
V1000092	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1000317	Transcript cleavage factor GreA
V1000631	Peptide chain release factor 2
V1140098	ATP synthase subunit beta%2C sodium ion specific
V1162585	Phage terminase-like protein%2C large subunit
V1191213	type 2 lantibiotic biosynthesis protein LanM
V1882964	Cardiolipin synthase
V1032739	putative ABC transporter ATP-binding protein
V1413727	MucBP domain protein
V1594655	Stage 0 sporulation protein KD
V1755540	tRNA-specific 2-thiouridylase MnmA
V1032327	GtrA-like protein
V1033672	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1101495	hypothetical protein
V1447112	Translation initiation factor IF-1
V1693552	ATP-dependent Clp protease ATP-binding subunit ClpE
V1784732	Ribonuclease Y
V1784743	Alanine--tRNA ligase
V1203291	putative amino acid permease YhdG
V1204823	hypothetical protein
V1392006	50S ribosomal protein L19
V1808179	Glutamine transport ATP-binding protein GlnQ
V1836823	hypothetical protein
V1872682	cytoplasmic glycerophosphodiester phosphodiesterase
V1000172	Stage 0 sporulation protein KC
V1000502	Inosine-5'-monophosphate dehydrogenase
V1000518	Glv operon regulatory protein
V1042441	50S ribosomal protein L22
V1162599	hypothetical protein
V1204805	CAAX amino terminal protease self- immunity
V1388949	hypothetical protein
V1693165	Glutamine synthetase
V1784586	Stress protein H5
V1000329	Peptide chain release factor 3
V1035129	putative tRNA sulfurtransferase
V1047012	Copper-exporting P-type ATPase A
V1058821	Holliday junction ATP-dependent DNA helicase RuvB
V1136440	50S ribosomal protein L16
V1162942	Putative HAD-hydrolase YfnB
V1199406	Pantothenate kinase
V1204481	hypothetical protein
V1204871	putative ABC transporter ATP-binding protein
V1256184	LPXTG cell wall anchor domain protein
V1338864	Lactococcin-G-processing and transport ATP-binding protein LagD
V1423711	hypothetical protein
V1590848	Ribosome biogenesis GTPase A
V1693211	DNA polymerase I
V1765034	hypothetical protein
V1784277	Pyruvate kinase
V1033841	ABC transporter ATP-binding protein uup
V1034190	SprT-like family protein
V1067936	Formate acetyltransferase
V1392169	hypothetical protein
V1693515	Maltose phosphorylase
V1808207	Tyrosine-protein phosphatase YwqE
V1155497	DNA-directed RNA polymerase subunit beta
V1162934	Flavin mononucleotide phosphatase YbjI
V1204708	PTS system lichenan-specific EIIC component
V1237184	hypothetical protein
V1266145	S-adenosylmethionine synthase
V1388993	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
V1400168	Cell division protein DivIVA
V1684083	hypothetical protein
V1694431	Central glycolytic genes regulator
V1765591	Deoxyadenosine kinase
V1808257	Aspartate--ammonia ligase
V1882917	hypothetical protein
V1006022	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1038255	Tyrosine--tRNA ligase
V1073455	Phosphoenolpyruvate carboxykinase [ATP]
V1101484	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
V1204772	drug efflux system protein MdtG
V1607589	Signal transduction histidine-protein kinase ArlS
V1692530	ATP synthase subunit alpha
V1808034	PD-(D/E)XK nuclease family transposase
V1808173	D-alanyl-D-alanine carboxypeptidase DacA precursor
V1033261	hypothetical protein
V1076036	Non-specific ribonucleoside hydrolase RihC
V1101508	hypothetical protein
V1112931	Beta antigen
V1139649	DNA-directed RNA polymerase subunit beta'
V1389989	Glucose-6-phosphate isomerase
V1458441	type VII secretion protein EssC
V1503141	LPXTG cell wall anchor domain protein
V1852079	Sensor protein kinase WalK
V1884873	MucBP domain protein
V1000637	ATP-dependent Clp protease proteolytic subunit
V1000881	D-serine/D-alanine/glycine transporter
V1033544	hypothetical protein
V1047091	putative phage protein (possible DNA packaging)
V1301210	Transposase
V1425259	Stage 0 sporulation protein KD
V1684193	hypothetical protein
V1806606	hypothetical protein
V1852132	Nicotinate-nucleotide adenylyltransferase
V1000162	Dihydropteroate synthase
V1000167	Cold shock-like protein CspG
V1163757	Sulfate starvation-induced protein 7
V1552812	Calcium-transporting ATPase
V1553617	hypothetical protein
V1693296	Serine--tRNA ligase
V1764234	hypothetical protein
V1828845	transcriptional regulator NanR
V1835712	Helix-destabilizing protein
V1886997	putative membrane protein
V1000120	putative GTP-binding protein EngB
V1000565	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1001467	S-adenosylmethionine synthase
V1032844	putative protein with an alpha/beta hydrolase fold protein
V1136510	50S ribosomal protein L2
V1143372	Pollen proteins Ole e I like protein
V1143964	ABC-type uncharacterized transport system%2C permease component
V1204844	Transposase%2C IS30 family
V1424850	putative tRNA-dihydrouridine synthase
V1784616	Phosphoglycerate kinase
V1806633	hypothetical protein
V1836803	Beta-N-acetylhexosaminidase precursor
V1882920	HNH endonuclease
V1033151	hypothetical protein
V1047163	HTH-type transcriptional regulator Mce2R
V1338874	hypothetical protein
V1459428	50S ribosomal protein L14
V1491946	Rod shape-determining protein MreB
V1503145	Uracil phosphoribosyltransferase
V1552727	Transposase%2C IS30 family
V1808033	Ribosomal large subunit pseudouridine synthase B
V1851975	Cold-shock DEAD box protein A
V1000135	putative ribosomal protein YlxQ
V1000139	DNA polymerase III PolC-type
V1033675	putative oxidoreductase/MSMEI_2347
V1101381	Putative ribosomal N-acetyltransferase YdaF
V1150958	DNA topoisomerase 4 subunit A
V1425212	product=PTS system mannose-specific EIIC component
V1459182	hypothetical protein
V1755533	hypothetical protein
V1784546	50S ribosomal protein L11
V1891297	putative glutamine ABC transporter permease protein GlnM
V1912444	Putative membrane protein insertion efficiency factor
V1000555	hypothetical protein
V1000938	Cysteine--tRNA ligase
V1032852	hypothetical protein
V1076034	hypothetical protein
V1143196	hypothetical protein
V1250111	lipoprotein involved with copper homeostasis and adhesion
V1458797	50S ribosomal protein L4
V1499093	co-chaperonin GroES
V1541210	hypothetical protein
V1808178	hypothetical protein
V1808209	Capsular polysaccharide type 8 biosynthesis protein cap8A
V1000069	Sensor histidine kinase YycG
V1000311	Rhomboid protease GluP
V1000505	Mannosyltransferase OCH1
V1000566	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1001488	Mannosylfructose-phosphate synthase
V1204815	Arginine transport ATP-binding protein ArtM
V1239557	MucBP domain protein
V1295013	Di-/tripeptide transporter
V1323474	Inner membrane protein YbhL
V1338900	transcriptional regulator%2C y4mF family
V1399511	6-phosphofructokinase
V1446905	hypothetical protein
V1458798	50S ribosomal protein L3
V1764558	F-type ATPase subunit b
V1806638	hypothetical protein
V1883327	Fibrinogen-binding protein B
V1000039	anaerobic ribonucleotide reductase-activating protein
V1010947	Vegetative protein 19
V1033230	Mannitol operon transcriptional activator
V1033584	Glutathione-independent formaldehyde dehydrogenase
V1047242	ABC-2 family transporter protein
V1047302	hypothetical protein
V1143235	hypothetical protein
V1163657	putative endopeptidase YafL precursor
V1166924	Heat shock protein 70
V1204756	Transposase
V1204760	Stage 0 sporulation protein KA
V1423893	preprotein translocase subunit SecA
V1424581	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1000115	Segregation and condensation protein A
V1000572	Folylpolyglutamate synthase
V1000600	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1033182	hypothetical protein
V1033232	hypothetical protein
V1163265	50S ribosomal protein L23
V1268292	DEAD-box ATP-dependent RNA helicase CshA
V1808042	putative ABC transporter ATP-binding protein YheS
V1851957	Adenosylhomocysteinase
V1000138	hypothetical protein
V1000173	ATP-dependent DNA helicase RecG
V1000176	putative glutamine ABC transporter permease protein GlnM
V1047093	hypothetical protein
V1211229	ATP synthase subunit beta
V1295109	Thiol-activated cytolysin
V1424933	hypothetical protein
V1447275	Gram positive anchor
V1483970	hemin importer ATP-binding subunit
V1684157	gram-positive signal peptide%2C YSIRK family
V1764102	Stage 0 sporulation protein KD
V1851995	Ribosomal RNA small subunit methyltransferase H
V1000574	Septation ring formation regulator EzrA
V1000605	MutS2 protein
V1032671	type IV pilin biogenesis protein
V1032793	Mannitol-specific phosphotransferase enzyme IIA component
V1033536	DNA-binding transcriptional regulator CynR
V1033871	Phage integrase family protein
V1038287	Tyrosine recombinase XerC
V1047094	hypothetical protein
V1082749	DNA gyrase subunit A
V1204223	repeat
V1389007	6-phospho-beta-glucosidase BglA
V1424323	phosphoenolpyruvate carboxykinase
V1764495	Glyceraldehyde-3-phosphate dehydrogenase
V1765616	Ribonuclease P protein component
V1784727	cytoskeletal protein RodZ
V1852069	YibE/F-like protein
V1883256	hypothetical protein
V1000541	Tyrosine-protein phosphatase precursor
V1006628	Methionine aminopeptidase 1
V1032948	hypothetical protein
V1151036	Pur operon repressor
V1202892	guanylate kinase
V1413201	hypothetical protein
V1447271	50S ribosomal protein L29
V1462015	CCA-adding enzyme
V1605898	MFS transporter%2C aromatic acid:H+ symporter (AAHS) family
V1852080	UDP-N-acetylmuramate--L-alanine ligase
V1000316	Penicillin-binding protein 2B
V1034369	Abortive infection bacteriophage resistance protein
V1035579	Serine--tRNA ligase
V1064202	D-alanine--D-alanine ligase A
V1076095	hypothetical protein
V1101478	cellobiose phosphotransferase system IIB component
V1199398	putative Mg(2+) transport ATPase
V1204461	hypothetical protein
V1383406	Ribosome-releasing factor
V1552719	Phenylalanine--tRNA ligase alpha subunit
V1594601	DNA topoisomerase 1
V1764255	Stress protein H5
V1764759	Cystathionine beta-lyase family protein involved in aluminum resistance
V1783987	CTP synthase
V1784144	Tyrosine phosphorylated protein A
V1784651	Carbamate kinase 1
V1785221	50S ribosomal protein L16
V1806634	hypothetical protein
V1851966	Internalin-J precursor
V1882940	hypothetical protein
V1883271	hypothetical protein
V1000296	Recombination protein O
V1010815	ribosomal-protein-alanine N-acetyltransferase
V1033233	hypothetical protein
V1033571	Ribulose-phosphate 3-epimerase
V1033924	30S Ribosomal protein S1
V1135969	Type-1 restriction enzyme R protein
V1203441	LPXTG cell wall anchor domain protein
V1210612	gram-positive signal peptide%2C YSIRK family
V1268426	DNA topoisomerase 4 subunit B
V1418919	hypothetical protein
V1553706	putative alpha-glucosidase
V1881865	General stress protein 13
V1000185	Glucan 1%2C6-alpha-glucosidase
V1033407	putative protein with an alpha/beta hydrolase fold protein
V1033602	hypothetical protein
V1389185	hypothetical protein
V1390055	hypothetical protein
V1424298	30S ribosomal protein S4
V1430852	Ribokinase
V1491695	6-phosphogluconolactonase
V1491730	GTP-binding protein HflX
V1594580	hypothetical protein
V1594751	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1598238	Peptide chain release factor 1
V1693306	putative metal-dependent RNase%2C consists of a metallo-beta-lactamase domain and an RNA-binding KH domain
V1764443	Phosphoenolpyruvate-protein phosphotransferase
V1785020	Glucose-6-phosphate 1-dehydrogenase
V1785225	hypothetical protein
V1806637	hypothetical protein
V1828816	C protein alpha-antigen precursor
V1836690	Glyceraldehyde-3-phosphate dehydrogenase
V1000169	Chromosome partition protein Smc
V1000479	Phenylalanine--tRNA ligase beta subunit
V1032400	Primosomal protein N'
V1032856	site-specific tyrosine recombinase XerC
V1033524	Transposase C of IS166 homeodomain protein
V1034279	hypothetical protein
V1101474	Putative O-antigen transporter
V1143244	putative membrane protein
V1145082	Beta/alpha-amylase precursor
V1149284	Stage 0 sporulation protein KA
V1163597	High-copy suppressor of rspA
V1265423	hypothetical protein
V1295329	Holo-[acyl-carrier-protein] synthase
V1339078	hypothetical protein
V1339706	PTS system mannose-specific EIIC component
V1614423	putative transposase OrfB
V1784618	Enolase
V1808692	MucBP domain protein
V1870311	transposase%2C IS605 OrfB family
V1886694	GTP pyrophosphokinase YjbM
V1887319	guanine deaminase
V1000154	Recombination protein N
V1000659	Threonine--tRNA ligase
V1001487	D-inositol 3-phosphate glycosyltransferase
V1082145	Enterobactin outer-membrane receptor
V1101419	hypothetical protein
V1204962	H(+)/Cl(-) exchange transporter ClcA
V1552743	hypothetical protein
V1693510	Maltose transport system permease protein MalG
V1783988	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
V1785218	hypothetical protein
V1828846	Ketosteroid isomerase-related protein
V1852066	hypothetical protein
V1852108	adaptor protein
V1882941	hypothetical protein
V1000146	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1000298	glutamyl-tRNA(Gln) amidotransferase subunit E
V1000510	hypothetical protein
V1101477	PTS system galactitol-specific EIIC component
V1138297	Susd and RagB outer membrane lipoprotein
V1143820	30S ribosomal protein S20
V1162928	Membrane-bound protein LytR
V1203477	product=hypothetical protein
V1204798	MucBP domain protein
V1338869	Transaldolase
V1381580	H(+)/Cl(-) exchange transporter ClcA
V1420577	repeat
V1764351	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1784014	ATP-dependent zinc metalloprotease FtsH
V1784711	Valine--tRNA ligase
V1784854	Maltose phosphorylase
V1806632	hypothetical protein
V1883380	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
V1000622	putative inorganic polyphosphate/ATP-NAD kinase
V1032947	hypothetical protein
V1033292	hypothetical protein
V1034246	hypothetical protein
V1047184	hypothetical protein
V1047283	transposase%2C IS605 OrfB family
V1064535	Rib/alpha/Esp surface antigen repeat
V1079798	TonB-linked outer membrane protein%2C SusC/RagA family
V1104333	Proline iminopeptidase
V1136163	50S ribosomal protein L10
V1150421	putative N-acetyltransferase YvbK
V1204592	Cysteine desulfurase
V1237155	Dipeptide-binding protein DppE precursor
V1339995	putative tRNA sulfurtransferase
V1392092	putative aminodeoxychorismate lyase
V1447040	50S ribosomal protein L10
V1784731	Recombinase A
V1785189	Ribonuclease J 1
V1785521	dihydroxyacetone kinase
V1875149	hypothetical protein
V1884213	Pyruvate-flavodoxin oxidoreductase
V1886352	hypothetical protein
V1000028	putative deoxyribonuclease YcfH
V1000090	Guanine/hypoxanthine permease PbuG
V1000123	hypothetical protein
V1000327	Replication initiation and membrane attachment protein
V1000458	Acyl-ACP thioesterase
V1000462	tRNA-specific adenosine deaminase
V1000634	Excinuclease ABC subunit A
V1006815	Phosphate acetyltransferase
V1033197	gram-positive signal peptide%2C YSIRK family
V1033336	Arylesterase
V1047114	hypothetical protein
V1047274	hypothetical protein
V1081021	Isoleucine--tRNA ligase
V1138246	Cell division inhibitor MinD
V1425581	50S ribosomal protein L2
V1430690	NH(3)-dependent NAD(+) synthetase
V1469580	GMP synthase [glutamine-hydrolyzing]
V1764057	Phosphate-import protein PhnD precursor
V1784705	30S ribosomal protein S4
V1828798	putative sugar transferase EpsL
V1852100	Thiamine pyrophosphokinase
V1000099	mevalonate kinase
V1032963	Phage-related protein
V1034298	Phage major tail protein
V1085680	Aminopeptidase C
V1143377	EIIABC-Fru
V1204576	hypothetical protein
V1424461	Glutamine synthetase
V1446846	Coenzyme F420:L-glutamate ligase
V1459263	F-type ATPase subunit b
V1469287	Glycine--tRNA ligase alpha subunit
V1784719	Rod shape-determining protein MreB
V1829441	D-lactate dehydrogenase
V1835695	Elongation factor Tu
V1851969	hypothetical protein
V1000068	YycH protein
V1000463	hypothetical protein
V1000538	Nucleoid occlusion protein
V1000619	Regulatory protein spx
V1013494	Cell division protein SepF
V1032347	Lipid-binding protein
V1032742	Cytochrome d ubiquinol oxidase subunit 1
V1037762	YibE/F-like protein
V1157973	hypothetical protein
V1162991	hypothetical protein
V1237087	hypothetical protein
V1339798	L-serine dehydratase%2C alpha chain
V1381001	NH(3)-dependent NAD(+) synthetase
V1400436	Aminopeptidase N
V1423331	Magnesium-transporting ATPase%2C P-type 1
V1481434	G3P acyltransferase
V1694118	Alanine--tRNA ligase
V1806645	KHG/KDPG aldolase
V1828817	Sulfite exporter TauE/SafE
V1851972	Peptidase T
V1875154	D-alanyl-D-alanine carboxypeptidase DacA precursor
V1000027	Ribonuclease M5
V1000130	putative PEP-CTERM system TPR-repeat lipoprotein
V1000456	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1000506	D-inositol 3-phosphate glycosyltransferase
V1000552	putative galacturonate locus repressor
V1032725	hypothetical protein
V1032868	Phage minor capsid protein 2
V1033238	hypothetical protein
V1033291	hypothetical protein
V1150609	hypothetical protein
V1203576	6-phosphofructokinase
V1204732	putative membrane protein
V1237106	Lipid-binding protein
V1388960	ABC-type uncharacterized transport system%2C permease component
V1424185	Maltose transport system permease protein MalG
V1436037	gram-positive signal peptide%2C YSIRK family
V1469583	Pollen proteins Ole e I like protein
V1607584	hypothetical protein
V1783986	RNAP delta factor
V1808011	hypothetical protein
V1836058	50S ribosomal protein L16
V1836832	Elongation factor P
V1882150	EDD domain protein%2C DegV family
V1000074	Glucose-inhibited division protein A
V1000536	putative chromosome-partitioning protein ParB
V1000573	Cysteine desulfurase
V1042629	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1075594	DNA protecting protein DprA
V1137175	hypothetical protein
V1162945	Enterocin A Immunity
V1204780	hypothetical protein
V1204942	hypothetical protein
V1684105	CRISPR-associated endoribonuclease Cas2
V1851958	Nucleoid-associated protein
V1852092	Folate ECF transporter S component FolT
V1884785	putative sugar transferase EpsL
V1000535	Isochorismatase family protein YecD
V1032430	Glutamine transport system permease protein GlnP
V1033734	Regulatory protein spx
V1101480	Arabinose 5-phosphate isomerase KdsD
V1136548	Elongation factor Ts
V1204692	Pyridoxal phosphate phosphatase YigL
V1364363	ATP-dependent Clp protease ATP-binding subunit ClpX
V1392051	Acetate kinase
V1000073	Putative NrdI-like protein
V1000158	Alkaline shock protein 23
V1000331	ribonuclease BN/unknown domain fusion protein
V1000486	Penicillin-binding protein F
V1002189	30S ribosomal protein S12
V1010364	Outer membrane protein alpha precursor
V1032740	ATP-binding/permease protein CydD
V1032853	hypothetical protein
V1032860	phage transcriptional regulator%2C ArpU family
V1033191	hypothetical protein
V1033585	Putative NADH-flavin reductase
V1066642	30S ribosomal protein S7
V1163742	HTH-type dhaKLM operon transcriptional activator DhaS
V1204639	Type I restriction enzyme EcoKI M protein
V1204783	Dipeptide-binding protein DppE precursor
V1214686	LPXTG cell wall anchor domain protein
V1289775	hypothetical protein
V1291229	hypothetical protein
V1312748	hypothetical protein
V1425210	EIIAB-Man
V1430720	Prolipoprotein diacylglyceryl transferase
V1458289	L%2CD-transpeptidase catalytic domain
V1580709	30S ribosomal protein S21
V1714941	RNA polymerase sigma factor%2C sigma-70 family
V1784115	Cell division protein FtsZ
V1784561	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1784739	preprotein translocase subunit YajC
V1784778	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1785526	Chromosome partition protein Smc
V1828757	hypothetical protein
V1852074	D-alanine--poly(phosphoribitol) ligase subunit 2
V1882951	Helix-turn-helix domain protein
V1884653	EIICBA-Mtl
V1000170	Ribonuclease 3
V1000455	Staphylococcal respiratory response protein A
V1000816	Glyceraldehyde-3-phosphate dehydrogenase
V1000884	L-arabinose transport system permease protein AraQ
V1003177	50S ribosomal protein L16
V1005191	50S ribosomal protein L24
V1033235	hypothetical protein
V1033282	hypothetical protein
V1143367	Lactococcin-G-processing and transport ATP-binding protein LagD
V1238872	ABC transporter glutamine-binding protein GlnH precursor
V1355907	hypothetical protein
V1389188	phage terminase%2C large subunit%2C PBSX family
V1415806	Internalin-J precursor
V1424283	F-type ATPase subunit b
V1499649	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
V1594712	RNA polymerase sigma factor RpoD
V1784208	Translation initiation factor IF-2
V1784215	Heat shock protein 70
V1784622	Ribonuclease R
V1784650	Ornithine carbamoyltransferase
V1806612	Gram positive anchor
V1819412	DNA-binding transcriptional repressor FabR
V1882942	hypothetical protein
V1000328	Dephospho-CoA kinase
V1001367	Aspartate--ammonia ligase
V1032946	Minor capsid protein from bacteriophage
V1033223	putative phage-encoded protein
V1033240	phage transcriptional regulator%2C ArpU family
V1034236	Phage-related protein
V1037687	Stress protein H5
V1047102	hypothetical protein
V1092573	50S ribosomal protein L1
V1101404	Metal-tetracycline/H(+) antiporter
V1136980	hypothetical protein
V1145663	Elongation factor G
V1163909	Threonine--tRNA ligase
V1167421	Chromosomal replication initiator protein DnaA
V1204226	hypothetical protein
V1237089	hypothetical protein
V1400588	Low-affinity inorganic phosphate transporter 1
V1425099	CTP synthase
V1784017	Lysine--tRNA ligase
V1784603	UTP--glucose-1-phosphate uridylyltransferase
V1784662	Arginine deiminase
V1784693	D-alanine--D-alanine ligase
V1785220	hypothetical protein
V1808273	hypothetical protein
V1836819	Degradation activator
V1884872	gram-positive signal peptide%2C YSIRK family
V1912876	hypothetical protein
V1000024	Bifunctional protein GlmU
V1000133	sortase
V1000559	Ribosomal RNA small subunit methyltransferase B
V1000560	Methionyl-tRNA formyltransferase
V1033537	CRISPR type II-A/NMEMI-associated protein Csn2
V1033932	L-arabinose transporter permease protein
V1047092	hypothetical protein
V1144147	Anaerobic ribonucleoside-triphosphate reductase
V1163705	Transposase IS116/IS110/IS902 family protein
V1167711	gram-positive signal peptide%2C YSIRK family
V1167856	Tyrosine recombinase XerD
V1446892	Transposase%2C IS30 family
V1446895	hypothetical protein
V1446941	hypothetical protein
V1463123	Response regulator ArlR
V1466896	Rod shape-determining protein RodA
V1469285	Hypoxanthine-guanine phosphoribosyltransferase
V1575183	Ribosome maturation factor RimM
V1765309	Serine--tRNA ligase
V1784550	50S ribosomal protein L7/L12
V1784596	preprotein translocase subunit SecA
V1784729	G-3-P permease
V1785390	Phosphoenolpyruvate carboxykinase (ATP)
V1828861	hypothetical protein
V1852118	hypothetical protein
V1886543	Vegetative protein 19
V1000067	Putative metallo-hydrolase YycJ
V1000156	Exodeoxyribonuclease 7 large subunit
V1000602	hypothetical protein
V1008959	Bifunctional protein FolD protein
V1033815	Virulence-regulating protein VirS
V1033999	ATP-dependent Clp protease ATP-binding subunit ClpE
V1047067	UDP-N-acetylmuramate--L-alanine ligase
V1162929	Tyrosine-protein phosphatase YwqE
V1162998	Transposase%2C IS30 family
V1205544	Lactococcin-G-processing and transport ATP-binding protein LagD
V1237110	Type I restriction enzyme EcoKI M protein
V1339315	hypothetical protein
V1425244	Phosphoglucosamine mutase
V1447161	hypothetical protein
V1693590	Deoxyguanosine kinase
V1755581	Maltose O-acetyltransferase
V1783980	Ribose-phosphate pyrophosphokinase
V1785495	50S ribosomal protein L21
V1785496	putative ribosomal protein
V1852017	Cytidylate kinase
V1852101	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1872735	hypothetical protein
V1882996	repeat
V1000309	hypothetical protein
V1000823	potassium transport protein Kup
V1010716	hypothetical protein
V1066646	Maltose/maltodextrin-binding protein precursor
V1143165	Sodium/proton antiporter
V1154972	hypothetical protein
V1209442	30S ribosomal protein S16
V1295066	Putative glycosyltransferase EpsH
V1298017	Competence-specific nuclease
V1541161	Arginine transport system permease protein ArtQ
V1755537	DNA-binding transcriptional repressor FabR
V1796836	hypothetical protein
V1806631	hypothetical protein
V1885169	Retron-type reverse transcriptase
V1000002	tRNA pseudouridine synthase A
V1000481	putative ABC-type exoprotein transport system%2C permease component
V1000488	Arginine--tRNA ligase
V1000490	hypothetical protein
V1000594	Carbamoyl-phosphate synthase large chain
V1000633	Excinuclease ABC subunit B
V1000925	preprotein translocase subunit SecA
V1009707	putative NADH oxidase
V1032741	Cytochrome d ubiquinol oxidase subunit 2
V1047270	Cyn operon transcriptional activator
V1076392	hypothetical protein
V1136388	Phosphoglycerate kinase
V1143329	NADP-dependent isopropanol dehydrogenase
V1162547	putative 5-formyltetrahydrofolate cyclo-ligase
V1163104	4-carboxymuconolactone decarboxylase
V1203354	Replication initiation factor
V1293700	hypothetical protein
V1339707	Rib/alpha/Esp surface antigen repeat
V1423912	Putative sporulation transcription regulator WhiA
V1580786	PTS system mannose-specific EIIC component
V1693691	Ribose-phosphate pyrophosphokinase
V1693903	Translation initiation factor IF-1
V1755520	Guanine/hypoxanthine permease PbuG
V1784114	Cell division protein FtsA
V1784119	Isoleucine--tRNA ligase
V1784291	hypothetical protein
V1784685	Rod shape-determining protein MreB
V1828751	hypothetical protein
V1851965	hypothetical protein
V1000103	UV-endonuclease
V1000149	hypothetical protein
V1000150	tRNA (guanine-N(1)-)-methyltransferase
V1000177	ABC transporter glutamine-binding protein GlnH precursor
V1000644	SsrA-binding protein
V1000937	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1032949	Bacteriophage Gp15 protein
V1033729	putative phage terminase%2C small subunit%2C P27 family
V1036339	hypothetical protein
V1036753	CRISPR type II-A/NMEMI-associated protein Csn2
V1047139	hypothetical protein
V1138803	Heat shock protein 70
V1143276	Undecaprenyl-diphosphatase
V1156660	Threonine--tRNA ligase
V1159562	RNA polymerase sigma factor%2C sigma-70 family
V1191670	hypothetical protein
V1203277	Elongation factor 4
V1503164	Serine-rich repeat protein GspB
V1511780	Elongation factor Tu
V1520692	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1552769	Peptidase propeptide and YPEB domain protein
V1594750	Hypoxanthine-guanine phosphoribosyltransferase
V1692988	hypothetical protein
V1784155	hypothetical protein
V1784916	Asparagine synthetase [glutamine-hydrolyzing] 1
V1785461	hypothetical protein
V1808268	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1852135	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
V1880119	hypothetical protein
V1000077	DNA polymerase III subunit beta
V1000137	hypothetical protein
V1000157	hypothetical protein
V1000164	GTP cyclohydrolase 1
V1000407	Helix-destabilizing protein
V1000454	Aspartate racemase
V1000537	Sporulation initiation inhibitor protein soj
V1032869	hypothetical protein
V1036191	Alkyl hydroperoxide reductase subunit C
V1042869	polynucleotide kinase
V1044896	hypothetical protein
V1047202	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1066641	Vegetative protein 19
V1069602	Glucan 1%2C6-alpha-glucosidase
V1083207	Glucose-1-phosphatase precursor
V1101479	secondary thiamine-phosphate synthase enzyme
V1136437	50S ribosomal protein L24
V1136911	Serine--tRNA ligase
V1164357	tRNA-dihydrouridine synthase B
