gene	geneProduct
V1167199	Peptide chain release factor 1
V1183242	Phage-like element PBSX protein XkdM
V1201640	Divergent AAA domain protein
V1239604	DNA-directed RNA polymerase subunit beta'
V1240754	Haemagglutinin
V1241318	putative NADH oxidase
V1350345	hypothetical protein
V1362261	hypothetical protein
V1364592	Glycine--tRNA ligase alpha subunit
V1381355	hypothetical protein
V1383916	hypothetical protein
V1392207	Cell division protein FtsZ
V1408835	Asparagine--tRNA ligase
V1462237	50S ribosomal protein L2
V1499520	putative glycosyl hydrolase
V1585936	50S ribosomal protein L15
V1000147	hypothetical protein
V1006726	Beta antigen
V1007270	PP2C-family Ser/Thr phosphatase
V1009487	Thymidylate kinase
V1009690	Beta-hexosaminidase
V1012002	Regulatory protein RecX
V1036514	putative propionyl-CoA carboxylase beta chain 5
V1067128	Glutamine--tRNA ligase
V1067177	Aldose 1-epimerase precursor
V1069719	Glutamate--tRNA ligase
V1075018	DNA-directed RNA polymerase subunit alpha
V1102534	hypothetical protein
V1154021	Modification methylase MboII
V1171285	Maltose-binding periplasmic proteins/domains
V1173143	cell division protein MraZ
V1275260	Fumarate reductase iron-sulfur subunit
V1275419	Riboflavin biosynthesis protein RibBA
V1335208	hypothetical protein
V1409426	HaeIII restriction endonuclease
V1431683	Aspartate carbamoyltransferase catalytic chain
V1483341	Pyridoxamine 5'-phosphate oxidase
V1483549	hypothetical protein
V1486746	hypothetical protein
V1497246	hypothetical protein
V1503517	Stress protein H5
V1585217	DNA-directed RNA polymerase subunit alpha
V1806815	Ribosomal large subunit pseudouridine synthase B
V1841414	zinc-dependent metalloproteinase lipoprotein%2C family
V1008226	DNA-binding protein HB1
V1008407	Oligopeptide transport system permease protein OppC
V1010601	Putative PBSX repressor
V1012032	DNA-directed RNA polymerase subunit alpha
V1067936	Formate acetyltransferase
V1071775	Putative HMP/thiamine import ATP-binding protein YkoD
V1075434	polysaccharide export protein Wza
V1079297	1-acyl-sn-glycerol-3-phosphate acyltransferase
V1083822	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1104025	Trigger factor
V1107778	Ribosomal large subunit pseudouridine synthase B
V1110600	Malonyl-CoA O-methyltransferase BioC
V1116701	putative ATPase
V1129137	putative protein containing a divergent version of the methyl-accepting chemotaxis-like domain protein
V1139031	Acetate CoA-transferase YdiF
V1139786	Nicotinate phosphoribosyltransferase 2
V1144828	hypothetical protein
V1190480	putative lipase
V1230463	hypothetical protein
V1265501	Dihydroorotate dehydrogenase (quinone)
V1355715	Hemolysin C
V1400990	hypothetical protein
V1401987	hypothetical protein
V1442437	hypothetical protein
V1498789	hypothetical protein
V1499541	DNA polymerase IV
V1508612	hypothetical protein
V1519132	hypothetical protein
V1574564	O-GlcNAcase NagJ precursor
V1593022	DNA-directed RNA polymerase subunit beta
V1594447	Fimbrial subunit type 1 precursor
V1723073	FK506-binding protein
V1723961	flagellin modification protein A
V1007255	hypothetical protein
V1016844	Iron-regulated outer membrane proteins
V1037312	Ferredoxin-dependent glutamate synthase 1
V1037387	putative BsuMI modification methylase subunit YdiP
V1066962	type IV pilus biogenesis/stability protein PilW
V1083897	cell division protein MraZ
V1083966	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
V1084300	Dual-specificity RNA methyltransferase RlmN
V1138626	hypothetical protein
V1195717	putative lipase
V1237903	Excinuclease ABC subunit A
V1266502	drug resistance MFS transporter%2C drug:H+ antiporter-2 (14 Spanner) (DHA2) family
V1290408	Alkyl hydroperoxide reductase subunit C
V1327979	Putative pyrimidine permease RutG
V1346984	Transposase%2C IS30 family
V1383847	Phosphate-binding protein PstS 2 precursor
V1385709	Acetylxylan esterase precursor
V1436395	PII-type proteinase precursor
V1436910	Phosphoglycerate kinase
V1445206	ATP-dependent RNA helicase HrpB
V1504414	Valine--tRNA ligase
V1505451	Adhesin YadA precursor
V1508052	Biotin ECF transporter S component BioY
V1527300	hypothetical protein
V1574822	Aminopeptidase C
V1576925	Na(+)-translocating NADH-quinone reductase subunit A
V1613972	hypothetical protein
V1880025	hypothetical protein
V1883290	hypothetical protein
V1886488	hypothetical protein
V1887306	Exodeoxyribonuclease
V1000580	Type I restriction enzyme EcoR124II R protein
V1001673	hypothetical protein
V1002690	hypothetical protein
V1006734	hypothetical protein
V1011403	putative methyltransferase
V1015703	Pyruvate formate-lyase 1-activating enzyme
V1038423	Xanthine phosphoribosyltransferase
V1069091	DNA polymerase I
V1072840	Acetate kinase
V1080628	Arginyl aminopeptidase
V1081380	Hemin-binding lipoprotein
V1081812	hypothetical protein
V1083208	Phosphate-selective porin
V1086759	GH3 auxin-responsive promoter
V1138298	hypothetical protein
V1139973	Phosphoenolpyruvate carboxylase
V1141222	FeS cluster assembly protein SufD
V1143803	5'-nucleotidase YfbR
V1156110	ATP synthase subunit alpha
V1167053	DNA gyrase subunit B
V1170987	Outer membrane protein alpha precursor
V1175488	DNA protection during starvation protein 1
V1198666	Ribosome maturation factor RimM
V1200501	flagellar basal body-associated protein FliL
V1328612	30S ribosomal protein S7
V1331610	urea ABC transporter%2C permease protein UrtB
V1394899	bifunctional RNase H/acid phosphatase
V1403279	ribulose-1%2C5-biphosphate synthetase
V1431828	Meso-diaminopimelate D-dehydrogenase
V1505586	hypothetical protein
V1580440	hypothetical protein
V1851963	Phosphate-binding protein PstS 1 precursor
V1011404	Type-2 restriction enzyme DpnII
V1012187	UTP--glucose-1-phosphate uridylyltransferase
V1012421	Alternate 30S ribosomal protein S14
V1036403	Acyl-CoA cholesterol acyltransferase
V1036455	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1066858	hypothetical protein
V1068612	ATP-dependent helicase/nuclease subunit A
V1069274	F-type ATPase subunit b
V1071072	hypothetical protein
V1074012	putative lipase
V1075467	hypothetical protein
V1075524	transport protein TonB
V1075718	hypothetical protein
V1080389	lipopolysaccharide ABC transporter permease
V1081440	Type VII secretion system protein EccCa1
V1084329	putative galacturonate locus repressor
V1085942	glmZ(sRNA)-inactivating NTPase
V1087265	Polyphosphate glucokinase
V1088607	Glucose-1-phosphate thymidylyltransferase 2
V1139250	Shikimate dehydrogenase
V1139640	ATP-dependent DNA helicase RecG
V1145095	hypothetical protein
V1170654	Pullulanase precursor
V1181024	hypothetical protein
V1190874	addiction module antitoxin%2C RelB/DinJ family
V1191426	ATP synthase subunit beta
V1272481	hypothetical protein
V1342125	Hydrogenase isoenzymes formation protein HypC
V1367118	putative FAD-linked oxidoreductase
V1404493	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
V1441216	RNA polymerase-binding protein DksA
V1481094	phage protein%2C HK97 gp10 family
V1486297	Serine--tRNA ligase
V1497788	hypothetical protein
V1498486	Carbamoyl-phosphate synthase large chain
V1499142	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1500895	hypothetical protein
V1501153	DNA protection during starvation protein
V1594455	hypothetical protein
V1608747	hypothetical protein
V1010953	Excinuclease ABC subunit A
V1032000	ABC transporter permease YtrF precursor
V1034702	LexA repressor
V1036179	D-ribose-binding periplasmic protein precursor
V1036758	putative phage-associated protein
V1036830	Putative glutaredoxin.1/MT3292
V1037737	Uracil transporter
V1038907	Conjugal transfer protein TraG
V1042904	F-ATPase subunit 6
V1066333	putative ABC transporter ATP-binding protein YheS
V1067371	RNA polymerase sigma-54 factor 2
V1071435	Dark-response protein 21
V1072710	Stage 0 sporulation protein KD
V1075211	TonB-dependent heme/hemoglobin receptor family protein
V1079234	Glycosyl transferase family 2
V1082794	hypothetical protein
V1102780	Long-chain-fatty-acid--CoA ligase FadD15
V1107082	ankyrin repeat protein
V1110301	Photosystem I P700 chlorophyll a apoprotein A2
V1139426	Type-1 restriction enzyme R protein
V1141078	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
V1141620	hypothetical protein
V1156585	Taurine import ATP-binding protein TauB
V1181596	Serine--tRNA ligase
V1301127	hypothetical protein
V1348639	1%2C4-dihydroxy-2-naphthoate octaprenyltransferase
V1356979	Serine--tRNA ligase
V1409310	Fructose-bisphosphate aldolase
V1001358	phage tail tape measure protein%2C TP901 family%2C core region
V1010708	7-carboxy-7-deazaguanine synthase
V1014234	co-chaperonin GroES
V1015334	PhoU-like phosphate uptake regulator
V1036880	hypothetical protein
V1041072	50S ribosomal protein L5
V1068137	Biosynthetic arginine decarboxylase
V1068615	Ribosomal protein S12 methylthiotransferase RimO
V1069268	ATPase involved in DNA repair
V1070921	Divergent AAA domain protein
V1072267	Thiamine-monophosphate kinase
V1075430	50S ribosomal protein L11
V1101942	hypothetical protein
V1109078	Fructosamine-3-kinase
V1138267	4-alpha-L-fucosyltransferase
V1138745	Pathogen-specific membrane antigen
V1138882	Transketolase 1
V1141742	phage major tail protein%2C phi13 family
V1151838	Ferredoxin
V1155494	Excinuclease ABC subunit B
V1156214	Polyphosphate kinase
V1183124	V-type sodium pump subunit B
V1195518	Threonine--tRNA ligase
V1195943	Glucose-resistance amylase regulator
V1231351	Ribokinase
V1292648	Cysteine desulfuration protein SufE
V1316333	Zinc import ATP-binding protein ZnuC
V1357955	Maltose-binding periplasmic proteins/domains
V1379858	RlpA-like protein precursor
V1385671	Inner membrane transporter RhtA
V1502532	hypothetical protein
V1519689	Chaperone protein DnaJ
V1585672	orotidine 5'-phosphate decarboxylase
V1614082	repeat
V1870033	ATP-dependent DNA helicase RecG
V1010963	N-acetylglucosamine repressor
V1012522	hypothetical protein
V1013180	putative metal-dependent hydrolase of the TIM-barrel fold protein
V1043129	hypothetical protein
V1066868	Signal peptidase I
V1067423	putative metalloprotease
V1073067	hypothetical protein
V1151290	Collagen triple helix repeat (20 copies)
V1154768	PTS system N-acetylgalactosamine-specific EIIC component 1
V1168340	hypothetical protein
V1201982	PD-(D/E)XK nuclease superfamily protein
V1348335	hypothetical protein
V1355776	Putative HMP/thiamine import ATP-binding protein YkoD
V1357149	single-stranded DNA-binding protein
V1370419	V-type sodium pump subunit B
V1374552	3-oxoacyl-[acyl-carrier-protein] synthase 1
V1379996	Outer membrane protein alpha precursor
V1402554	Alkyl hydroperoxide reductase subunit F
V1425212	product=PTS system mannose-specific EIIC component
V1467692	HIT-like protein
V1505851	Heat shock protein 70
V1526143	Hep_Hag
V1584419	O-acetyl-ADP-ribose deacetylase
V1594387	Putative aldehyde dehydrogenase AldA
V1841295	Putative multidrug export ATP-binding/permease protein
V1888227	Sensor histidine kinase GraS
V1011665	Lipid A export ATP-binding/permease protein MsbA
V1011704	putative membrane protein
V1012740	Antiseptic resistance protein
V1017566	Ribosome hibernation promoting factor
V1037666	Undecaprenyl-diphosphatase BcrC
V1069235	Glutamine synthetase
V1071259	hypothetical protein
V1082992	Vegetative protein 12B
V1108929	Na(+)-translocating ATPase subunit epsilon
V1138303	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
V1139447	Glycine--tRNA ligase beta subunit
V1152575	hypothetical protein
V1154054	EIICBA-Glc
V1167298	Adhesin YadA precursor
V1192702	Ferredoxin
V1236225	nucleoside triphosphate pyrophosphohydrolase
V1317334	F-ATPase gamma subunit
V1347281	Outer membrane protein P4
V1436440	PD-(D/E)XK nuclease superfamily protein
V1468025	F0F1 ATP synthase subunit C
V1500723	hypothetical protein
V1561825	ATP-dependent Clp protease ATP-binding subunit ClpX
V1564868	hypothetical protein
V1579959	50S ribosomal protein L16
V1581444	S-adenosylmethionine synthase
V1806768	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1000308	tRNA dimethylallyltransferase
V1010947	Vegetative protein 19
V1012922	2-oxoglutarate oxidoreductase subunit KorA
V1037073	pyridoxal phosphate enzyme%2C YggS family
V1043285	hypothetical protein
V1050358	Beta-glucuronidase
V1052141	Xaa-Pro aminopeptidase 1
V1066834	AmiB activator
V1068937	hypothetical protein
V1074100	Pyridoxamine 5'-phosphate oxidase
V1074820	preprotein translocase subunit SecG
V1084620	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1109685	F-ATPase epsilon subunit
V1138393	Phage-related minor tail protein
V1140435	Tryptophan--tRNA ligase
V1144229	Fumarate reductase flavoprotein subunit precursor
V1154041	Adhesin YadA precursor
V1157115	Enolase
V1200162	DNA recombination protein RmuC
V1218404	Carbamoyl-phosphate synthase large chain
V1236138	hypothetical protein
V1265442	hypothetical protein
V1278483	Cupin domain protein
V1291468	hypothetical protein
V1301798	hypothetical protein
V1323850	Abortive infection bacteriophage resistance protein
V1337307	Glycine--tRNA ligase
V1349506	putative ATP-dependent Clp protease ATP-binding subunit
V1367995	Signal recognition particle receptor FtsY
V1383867	hypothetical protein
V1401162	DNA gyrase subunit A
V1420724	hypothetical protein
V1433026	Pantothenate synthetase
V1437161	ATP synthase subunit beta%2C sodium ion specific
V1485834	Histidine kinase-%2C DNA gyrase B-%2C and HSP90-like ATPase
V1486381	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
V1487264	Sugar phosphatase YidA
V1503532	hypothetical protein
V1554160	50S ribosomal protein L6
V1583179	Thiol-disulfide oxidoreductase ResA
V1724899	Chaperone protein ClpB
V1753007	hypothetical protein
V1009688	N-acetyl-D-glucosamine kinase
V1010819	Ribosomal small subunit pseudouridine synthase A
V1012312	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1040154	preprotein translocase subunit SecY
V1069260	Endonuclease/Exonuclease/phosphatase family protein
V1075373	Elongation factor G
V1081087	UDP-2%2C3-diacylglucosamine hydrolase
V1102541	Glutamine-dependent NAD(+) synthetase
V1109571	Methionyl-tRNA formyltransferase
V1139759	Fructose-1%2C6-bisphosphatase 1 class 2
V1139935	Acetate kinase
V1151308	putative phage-encoded protein
V1157530	CRISPR type I-E/Ecoli-associated protein CasA/Cse1
V1166905	Alanine racemase
V1166962	LexA repressor
V1173736	DNA gyrase subunit A
V1175258	putative glutamine synthetase 2
V1271513	D-3-phosphoglycerate dehydrogenase
V1295224	UDP-glucose 4-epimerase
V1334743	Periplasmic serine endoprotease DegP precursor
V1337342	ATP-dependent RNA helicase RhlE
V1384010	Polyphosphate kinase
V1385994	Ribonuclease G
V1394935	hypothetical protein
V1402311	putative acetyltransferase
V1445248	Alpha-L-fucosidase
V1466505	hypothetical protein
V1554310	Oligopeptide transport system permease protein OppC
V1562242	Glutamyl- and glutaminyl-tRNA synthetases
V1574854	CRISPR-associated protein Cse1 (CRISPR_cse1)
V1585697	hypothetical protein
V1752963	outer membrane assembly lipoprotein YfiO
V1849475	Haemagglutinin
V1851979	putative lipase
V1880841	hypothetical protein
V1010628	SsrA-binding protein
V1015321	hypothetical protein
V1037393	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
V1039961	hypothetical protein
V1047668	50S ribosomal protein L7/L12
V1068514	LexA repressor
V1068802	Glucose-1-phosphate thymidylyltransferase
V1069731	DNA gyrase subunit A
V1072366	Pyridoxine kinase
V1074576	Pyruvate kinase
V1074668	putative oxidoreductase
V1081443	Oxygen-independent coproporphyrinogen-III oxidase
V1083942	hypothetical protein
V1103825	TM2 domain protein
V1137017	Leucine--tRNA ligase
V1138680	putative protein involved in outer membrane biogenesis
V1138878	DNA integrity scanning protein DisA
V1139592	putative transcriptional regulatory protein YebC
V1140408	DNA protecting protein DprA
V1144429	hypothetical protein
V1145070	hypothetical protein
V1153346	hypothetical protein
V1239269	Proline iminopeptidase
V1291769	hypothetical protein
V1338856	hypothetical protein
V1399623	hypothetical protein
V1433963	Phosphoglucomutase
V1450468	Procyclic acidic repetitive protein (PARP)
V1526894	GTP-binding protein HflX
V1558146	Replication-associated recombination protein A
V1687733	Proline--tRNA ligase
V1739660	hypothetical protein
V1819325	hypothetical protein
V1882042	HSP-70 cofactor
V1006163	sulfur carrier protein ThiS
V1009705	hypothetical protein
V1010631	Methionine aminopeptidase 1
V1011651	Phosphoenolpyruvate-protein phosphotransferase
V1016067	repeat
V1038963	Aldehyde-alcohol dehydrogenase
V1073846	CYTH domain protein
V1074778	Ribosome-binding ATPase YchF
V1083570	Recombination protein N
V1084020	Nicotinamide nucleotide repair protein
V1099366	Anaerobic ribonucleoside-triphosphate reductase
V1107390	Aspartate--tRNA ligase
V1138256	Exodeoxyribonuclease
V1138735	hypothetical protein
V1151877	hypothetical protein
V1172710	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1192222	putative NADH oxidase
V1268388	hypothetical protein
V1290954	Sporulation initiation inhibitor protein soj
V1291380	ATP-dependent zinc metalloprotease FtsH
V1294853	hypothetical protein
V1317634	Oligoribonuclease
V1350356	HIT-like protein
V1365703	hypothetical protein
V1376641	addiction module antitoxin%2C RelB/DinJ family
V1380518	putative D%2CD-dipeptide-binding periplasmic protein DdpA precursor
V1380830	Vegetative protein 19
V1384046	hypothetical protein
V1411087	hypothetical protein
V1440381	putative ATP-dependent Clp protease ATP-binding subunit
V1491945	mevalonate kinase
V1569324	hypothetical protein
V1583037	Carbamoyl-phosphate synthase small chain
V1590424	Tyrosine phosphorylated protein A
V1593051	putative phage-encoded protein
V1606128	6-phospho-alpha-glucosidase 1
V1820475	Biopolymer transport protein ExbD
V1820505	putative membrane protein
V1012446	50S ribosomal protein L13
V1016297	Phosphoglucosamine mutase
V1040497	50S ribosomal protein L10
V1042216	pyridoxal phosphate enzyme%2C YggS family
V1054279	Glutathione-binding protein GsiB precursor
V1066859	DNA topoisomerase 4 subunit B
V1067487	Nuclease precursor
V1067717	Peptidase family M49
V1068027	Phosphomethylpyrimidine synthase
V1076360	uroporphyrinogen-III synthase
V1079170	Acetylxylan esterase precursor
V1081289	tRNA (guanosine(18)-2'-O)-methyltransferase
V1084362	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
V1102845	EcoKI restriction-modification system protein HsdS
V1103029	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1139859	Excinuclease ABC subunit A
V1140410	Asparagine--tRNA ligase
V1140937	Proline--tRNA ligase
V1153385	UDP-glucose 4-epimerase
V1154704	DNA gyrase subunit B
V1157110	Elongation factor P
V1157434	Rod shape-determining protein MreB
V1175264	DNA-directed RNA polymerase subunit alpha
V1196201	Pathogen-specific membrane antigen
V1237230	Glucose-6-phosphate 1-dehydrogenase
V1265406	Folylpolyglutamate synthase
V1267332	ski2-like helicase
V1334901	N5-carboxyaminoimidazole ribonucleotide synthase
V1341617	hypothetical protein
V1355520	Transcriptional repressor NrdR
V1409814	Putative phenylalanine aminotransferase
V1422356	hypothetical protein
V1422561	hypothetical protein
V1440899	hypothetical protein
V1463901	putative peptidase
V1469350	Penicillin-binding protein 2B
V1469425	Lactococcin-G-processing and transport ATP-binding protein LagD
V1497179	Energy-coupling factor transporter ATP-binding protein EcfA1
V1499041	Adenylosuccinate synthetase
V1515355	putative phage-encoded protein
V1563812	Modification methylase HaeIII
V1577531	Cell division protein CrgA
V1581586	UDP-N-acetylmuramate--L-alanine ligase
V1612200	hypothetical protein
V1010208	DEAD-box ATP-dependent RNA helicase CshA
V1011530	DNA-directed RNA polymerase subunit alpha
V1012643	ATP-dependent Clp protease proteolytic subunit 1
V1013366	Ribokinase
V1016488	Multidrug export protein MepA
V1032247	CTP synthase
V1037491	Lysine-specific permease
V1046754	hypothetical protein
V1056315	Na(+)/drug antiporter
V1068266	hypothetical protein
V1068834	Tetraacyldisaccharide 4'-kinase
V1071150	hypothetical protein
V1073963	Isoprenyl transferase
V1079144	NADH-quinone oxidoreductase subunit I
V1138501	hypothetical protein
V1139017	Pullulanase
V1139602	L%2CD-transpeptidase catalytic domain
V1139768	hypothetical protein
V1141398	Glucose-1-phosphate adenylyltransferase
V1152093	ABC transporter glutamine-binding protein GlnH precursor
V1292219	Threonine--tRNA ligase
V1356200	hypothetical protein
V1359847	hypothetical protein
V1363573	Filamentous hemagglutinin
V1367806	30S ribosomal protein S16
V1441147	hypothetical protein
V1445224	Lipoprotein-releasing system ATP-binding protein LolD
V1459266	2-dehydro-3-deoxyphosphooctonate aldolase
V1487176	Outer membrane protein alpha precursor
V1496948	hypothetical protein
V1505814	hypothetical protein
V1549164	hypothetical protein
V1564938	Cyclodextrin-binding protein precursor
V1574789	hypothetical protein
V1617826	Beta-N-acetylhexosaminidase precursor
V1687106	Valine--tRNA ligase
V1007252	Serine/threonine-protein kinase PknE
V1007272	Serine/threonine-protein kinase PknA
V1009593	hypothetical protein
V1013916	Universal stress protein/MSMEI_3859
V1015719	CysJI operon transcriptional activator
V1036103	D-serine/D-alanine/glycine transporter
V1054326	Tyrosine--tRNA ligase
V1066872	Cold-shock DEAD box protein A
V1068085	ADP-binding protein
V1068160	Internalin-J precursor
V1070042	D-lactate dehydrogenase
V1088042	tRNA(1-methyladenosine) methyltransferase
V1140755	hypothetical protein
V1151532	hypothetical protein
V1154403	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1154801	L-fuculose phosphate aldolase
V1166827	OsmC-like protein
V1167055	ATP-dependent DNA helicase RecG
V1173438	hypothetical protein
V1178830	hypothetical protein
V1195248	Modification methylase DpnIIB
V1238385	Argininosuccinate synthase
V1246962	50S ribosomal protein L16
V1267268	ATPase involved in DNA repair
V1348733	hypothetical protein
V1367013	GTP pyrophosphokinase
V1464729	GTPase Era
V1469538	Spermidine/putrescine-binding periplasmic protein precursor
V1481363	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
V1500232	hypothetical protein
V1541297	hypothetical protein
V1548869	flagellar basal body-associated protein FliL
V1613262	hypothetical protein
V1807902	putative transposase OrfB
V1841413	Tetraacyldisaccharide 4'-kinase
V1883569	Neopullulanase 2
V1001568	28 kDa outer membrane protein
V1015989	putative addiction module killer protein
V1023338	hypothetical protein
V1036726	hypothetical protein
V1038968	Propanediol utilization protein PduA
V1041574	Fructose-bisphosphate aldolase
V1066826	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1068177	hypothetical protein
V1068256	Cdk activating kinase (CAK)/RNA polymerase II transcription initiation/nucleotide excision repair factor TFIIH/TFIIK%2C cyclin H subunit
V1077115	50S ribosomal protein L27
V1083320	hypothetical protein
V1083486	50S ribosomal protein L5
V1139582	Hyaluronate lyase precursor
V1139709	D-alanyl-D-alanine carboxypeptidase precursor
V1139767	hypothetical protein
V1151421	hypothetical protein
V1155174	DNA repair protein RadA
V1190671	putative protein involved in outer membrane biogenesis
V1196029	putative bifunctional UDP-N-acetylmuramoylalanyl-D-glutamate--2%2C6-diaminopimelate ligase/UDP-N-acetylmuramoyl-tripeptide:D-alanyl-D-alanine ligase
V1315128	Type I restriction enzyme specificity protein MG438
V1327498	hypothetical protein
V1328835	hypothetical protein
V1345614	NADP-dependent isopropanol dehydrogenase
V1355459	Elongation factor Tu
V1380337	DNA methylase
V1394407	Putative beta-lactamase HcpC precursor
V1448267	hypothetical protein
V1459722	tRNA pseudouridine synthase B
V1465115	Hemolysin C
V1465690	Cytosol aminopeptidase
V1517987	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
V1549410	ATP-dependent Clp protease proteolytic subunit 1
V1581211	putative bacteriocin export ABC transporter%2C lactococcin 972 group
V1581545	DNA gyrase subunit B
V1616824	hypothetical protein
V1617461	ski2-like helicase
V1723290	Long-chain-fatty-acid--CoA ligase FadD15
V1723497	protoporphyrinogen oxidase
V1841423	putative adenylyltransferase/sulfurtransferase MoeZ
V1883528	Peptidase C1-like family protein
V1887284	Type III pantothenate kinase
V1000111	DegV domain-containing protein
V1006150	Putative sporulation transcription regulator WhiA
V1007248	L-arabinose transport system permease protein AraQ
V1009634	Putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyl-transferase 2
V1012031	hypothetical protein
V1014147	hypothetical protein
V1015550	hypothetical protein
V1038964	Heat shock protein 70
V1042252	EIIAB-Man
V1067314	hypothetical protein
V1069107	Lipopolysaccharide export system ATP-binding protein LptB
V1069262	50S ribosomal protein L31 type B
V1073838	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
V1074280	Thioredoxin reductase
V1079300	antitoxin HipB
V1089564	Uracil phosphoribosyltransferase
V1108550	hypothetical protein
V1109126	PTS system maltose- and glucose-specific EIICB component
V1141384	Dephospho-CoA kinase
V1144824	OsmC-like protein
V1145978	natural product precursor%2C GG-Bacteroidales family
V1151495	SusD family protein
V1156579	hypothetical protein
V1170151	Thiamine-monophosphate kinase
V1182021	hypothetical protein
V1192556	Adenylosuccinate synthetase
V1273279	outer membrane protein assembly complex%2C YaeT protein
V1281865	NUDIX domain protein
V1328322	transcriptional regulator BetI
V1355109	1-acyl-sn-glycerol-3-phosphate acyltransferase
V1356527	Taurine import ATP-binding protein TauB
V1362262	hypothetical protein
V1381599	Phosphoenolpyruvate carboxylase
V1430209	PII-type proteinase precursor
V1458442	primosome assembly protein PriA
V1462021	DNA polymerase III subunit delta
V1496550	Ribosomal silencing factor RsfS
V1498060	glmZ(sRNA)-inactivating NTPase
V1753218	hypothetical protein
V1887148	Cell division protein FtsW
V1000145	GIY-YIG nuclease superfamily protein
V1020898	Alkyl hydroperoxide reductase subunit C
V1036128	tRNA 2'-O-methylase
V1036681	hypothetical protein
V1037140	hypothetical protein
V1037452	GTP-binding protein obg
V1047876	Chromosome partition protein Smc
V1059532	co-chaperonin GroES
V1067178	Sensor protein EvgS precursor
V1068029	Dihydrolipoyl dehydrogenase 3
V1068828	Excinuclease ABC subunit A
V1069475	Saccharopine dehydrogenase
V1071266	Trehalose transport system permease protein SugB
V1072639	Glucosamine-6-phosphate deaminase
V1087108	hypothetical protein
V1099711	ATP synthase subunit beta
V1100009	hypothetical protein
V1102656	Haemagglutinin
V1107084	Putative cysteine protease YraA
V1109176	ATP synthase subunit alpha
V1138594	Glycosyl transferase family 2
V1143742	Uric acid permease PucK
V1154798	FeS cluster assembly protein SufB
V1162275	hypothetical protein
V1190540	coproporphyrinogen III oxidase
V1195029	hypothetical protein
V1198547	hypothetical protein
V1200743	Putative aliphatic sulfonates transport permease protein SsuC
V1233024	Galactokinase
V1291512	Poly-beta-1%2C6-N-acetyl-D-glucosamine synthase
V1323392	Collagen triple helix repeat (20 copies)
V1334870	Septum formation initiator
V1340027	PTS system%2C mannose/fructose/sorbose family%2C IIA component
V1356564	hypothetical protein
V1410028	hypothetical protein
V1413327	Signal transduction histidine kinase%2C nitrate/nitrite-specific
V1418926	DNA-directed RNA polymerase subunit beta
V1420704	aminoimidazole riboside kinase
V1464042	Thioredoxin
V1532613	hypothetical protein
V1578080	UDP-N-acetylenolpyruvoylglucosamine reductase
V1611944	hypothetical protein
V1009743	Atrazine chlorohydrolase
V1012604	hypothetical protein
V1012676	Sodium ATPase proteolipid component
V1013967	Dihydrolipoyl dehydrogenase
V1014145	Fructose-bisphosphate aldolase
V1014151	pheromone autoinducer 2 transporter
V1014200	Ribosome-binding factor A
V1014606	Bacillibactin exporter
V1014894	HTH-type transcriptional regulator GltC
V1017604	Abortive infection bacteriophage resistance protein
V1036347	Nitrogen regulation protein C
V1036617	Phospho-2-dehydro-3-deoxyheptonate aldolase%2C Phe-sensitive
V1037139	putative tRNA-dihydrouridine synthase
V1041506	putative GTPase/MT1543
V1072150	hypothetical protein
V1072365	Aspartate/alanine antiporter
V1073063	Aspartate/alanine antiporter
V1073689	Bifunctional protein FolD protein
V1074299	Transposase
V1075842	putative phospholipid ABC transporter permease protein MlaE
V1076091	Ribonuclease HII
V1079633	ATP-dependent helicase/nuclease subunit A
V1081971	hypothetical protein
V1138411	putative PEP-CTERM system TPR-repeat lipoprotein
V1139865	Queuine tRNA-ribosyltransferase
V1140411	Signal transduction histidine-protein kinase ArlS
V1140989	Oligo-1%2C6-glucosidase
V1145742	Peptide chain release factor 3
V1151902	tRNA dimethylallyltransferase
V1171605	putative lipase
V1191109	Type III restriction enzyme%2C res subunit
V1292606	Adenylate kinase
