gene	geneProduct
V1424384	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1512239	UDP-N-acetylmuramate--L-alanine ligase
V1593047	hypothetical protein
V1704843	Heat shock protein 70
V1764722	Pyruvate kinase
V1806802	hypothetical protein
V1828794	H+ Antiporter protein
V1872728	hypothetical protein
V1890323	Ribonuclease Y
V1000793	putative transcriptional regulatory protein
V1032515	Streptomyces lividans K+ channel
V1032717	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1032735	NADH dehydrogenase-like protein
V1032764	1%2C5-anhydro-D-fructose reductase
V1033082	hypothetical protein
V1034211	putative amino acid permease YhdG
V1034944	Neutral endopeptidase
V1035481	Peptidase M16 inactive domain protein
V1064577	hypothetical protein
V1101406	Bifunctional protein pyrR
V1150310	hypothetical protein
V1178123	Plasmid stabilisation system protein
V1204594	NH(3)-dependent NAD(+) synthetase
V1272261	Stage 0 sporulation protein KA
V1301229	hypothetical protein
V1323096	Glutamate--tRNA ligase
V1347599	hypothetical protein
V1364131	Guanine deaminase
V1383893	hypothetical protein
V1420607	ATP-dependent helicase/deoxyribonuclease subunit B
V1693040	Elongation factor P
V1806183	preprotein translocase subunit SecY
V1806864	Methionine--tRNA ligase
V1808213	Oligoendopeptidase F%2C plasmid
V1852073	hypothetical protein
V1880918	flavodoxin
V1882096	addiction module toxin%2C RelE/StbE family
V1000070	hypothetical protein
V1032720	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1032780	hypothetical protein
V1033638	1%2C4-dihydroxy-2-naphthoate octaprenyltransferase
V1033720	Signal peptidase IB
V1034327	Multiple sugar-binding protein precursor
V1034673	Septum formation initiator
V1034762	Sensor protein kinase WalK
V1034875	Glucose-specific phosphotransferase enzyme IIA component
V1035542	CsbD-like protein
V1036260	Pullulanase precursor
V1036546	LexA repressor
V1037884	hypothetical protein
V1047166	Type I restriction enzyme EcoKI specificity protein
V1084321	Type I restriction enzyme EcoR124II R protein
V1088192	hypothetical protein
V1139467	30S ribosomal protein S18 1
V1145034	hypothetical protein
V1162252	RNA polymerase principal sigma factor HrdB
V1163713	Glycerol-3-phosphate cytidylyltransferase
V1204693	hypothetical protein
V1209705	Chaperone protein YajL
V1213966	Transposase
V1295241	Serine/threonine-protein kinase D
V1324445	hypothetical protein
V1403301	Type I restriction enzyme EcoR124II R protein
V1424925	50S ribosomal protein L5
V1491741	Neutral endopeptidase
V1498895	tagatose-6-phosphate kinase
V1796899	putative endopeptidase YafL precursor
V1872678	hypothetical protein
V1872732	hypothetical protein
V1882840	putative secreted protein
V1008216	Stress protein H5
V1010364	Outer membrane protein alpha precursor
V1013494	Cell division protein SepF
V1032488	Flavin mononucleotide phosphatase YbjI
V1032522	hypothetical protein
V1032726	two-component response regulator
V1032912	Dephospho-CoA kinase
V1033174	Staphylococcal iron-regulated protein F
V1033568	Phosphate import ATP-binding protein PstB 3
V1033580	Putative hydrolase
V1033794	Putative pyruvate%2C phosphate dikinase regulatory protein
V1035002	tRNA-specific 2-thiouridylase MnmA
V1035096	D-inositol 3-phosphate glycosyltransferase
V1035251	Ribosome-releasing factor
V1036169	hypothetical protein
V1047145	Dipeptide-binding protein DppE precursor
V1047276	hypothetical protein
V1072266	Enolase
V1082749	DNA gyrase subunit A
V1138297	Susd and RagB outer membrane lipoprotein
V1151834	C4-dicarboxylate permease
V1209840	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1239558	Filamentous hemagglutinin
V1424921	DNA-directed RNA polymerase subunit beta
V1445679	Heat shock protein 70
V1446988	hypothetical protein
V1591628	Ammonia permease
V1617826	Beta-N-acetylhexosaminidase precursor
V1693871	DNA-directed RNA polymerase subunit beta
V1806628	hypothetical protein
V1841529	TonB-linked outer membrane protein%2C SusC/RagA family
V1881865	General stress protein 13
V1882175	Ribosomal large subunit pseudouridine synthase D
V1899775	hypothetical protein
V1000580	Type I restriction enzyme EcoR124II R protein
V1033164	hypothetical protein
V1033374	Homoserine kinase
V1033693	N-acetylmuramic acid 6-phosphate etherase
V1034651	type I restriction enzyme EcoKI subunit R
V1035266	Transcriptional regulatory protein YycF
V1035409	DNA/pantothenate metabolism flavoprotein
V1046744	FtsK/SpoIIIE family protein
V1047139	hypothetical protein
V1047164	cyclic 3'%2C5'-adenosine monophosphate phosphodiesterase
V1101409	putative N-acetyltransferase YtmI
V1136272	D-lactate dehydrogenase
V1149294	putative phage-encoded protein
V1199448	putative phage-associated protein
V1200931	50S ribosomal protein L16
V1204413	Transcriptional regulatory protein TcrA
V1237156	hypothetical protein
V1267267	C protein alpha-antigen precursor
V1367590	Elongation factor Ts
V1440287	Heat shock protein 70
V1764600	Isoleucine--tRNA ligase
V1806323	F-type ATPase subunit b
V1807976	DNA polymerase IV
V1819269	50S ribosomal protein L2
V1001568	28 kDa outer membrane protein
V1031976	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1032222	PTS system galactitol-specific transporter subunit IIA
V1032988	Peptidase propeptide and YPEB domain protein
V1033005	hypothetical protein
V1033244	hypothetical protein
V1033312	Thioredoxin-like protein YtpP
V1034892	hypothetical protein
V1034895	Aminopeptidase E
V1035012	Cell division protein DivIB
V1035104	hypothetical protein
V1035263	hypothetical protein
V1035357	Inner membrane protein YjjP
V1035379	Isopentenyl-diphosphate delta-isomerase
V1035396	putative ABC transporter ATP-binding protein
V1035564	hypothetical protein
V1036186	Periplasmic serine endoprotease DegP precursor
V1043926	Ribosome-associated factor Y
V1047156	putative membrane protein
V1064483	Copper-exporting P-type ATPase A
V1081021	Isoleucine--tRNA ligase
V1101420	Putative membrane protein YdgH
V1143362	Oligopeptide-binding protein AppA precursor
V1143726	Magnesium and cobalt efflux protein CorC
V1150305	hypothetical protein
V1162949	30S ribosomal protein S18
V1199389	hypothetical protein
V1204307	Type IV secretory pathway%2C VirB4 components
V1421583	hypothetical protein
V1439804	50S ribosomal protein L23
V1446944	hypothetical protein
V1458289	L%2CD-transpeptidase catalytic domain
V1462014	Apolipoprotein A1/A4/E domain protein
V1511708	Phosphoglycerate kinase
V1602681	hypothetical protein
V1613978	addiction module antitoxin%2C RelB/DinJ family
V1755646	HTH-type transcriptional regulator GltC
V1764732	30S ribosomal protein S1
V1796868	Staphylococcal iron-regulated protein G
V1806321	F-ATPase gamma subunit
V1839708	Hexagonal wall protein
V1880118	fimbrial isopeptide formation D2 domain protein
V1884547	hypothetical protein
V1885078	hypothetical protein
V1000361	Holo-[acyl-carrier-protein] synthase
V1001391	hypothetical protein
V1032560	Low molecular weight protein-tyrosine-phosphatase YfkJ
V1032561	Transcription antiterminator LicT
V1033081	Type I restriction enzyme EcoKI M protein
V1033432	phage-associated protein%2C family
V1033570	Putative ribosome biogenesis GTPase RsgA
V1033753	Peptidase family M23
V1034271	Multidrug-efflux transporter 3
V1034914	Glucose uptake protein GlcU
V1034928	DNA mismatch repair protein MutS
V1034939	putative tRNA sulfurtransferase
V1035028	Nucleoid-associated protein
V1035149	hypothetical protein
V1035312	Chromosomal replication initiator protein DnaA
V1035331	DegV domain-containing protein
V1035414	D-serine/D-alanine/glycine transporter
V1035552	Inner membrane protein YbhL
V1036826	Phosphoenolpyruvate carboxylase
V1047023	addiction module antitoxin%2C RelB/DinJ family
V1047273	Haloacetate dehalogenase H-1
V1064470	hypothetical protein
V1064601	2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase precursor
V1065048	hypothetical protein
V1199403	hypothetical protein
V1232339	co-chaperonin GroES
V1271032	Glycine reductase complex component B subunits alpha and beta
V1289760	CRISPR system Cascade subunit CasC
V1291941	hypothetical protein
V1322982	Lipid A export ATP-binding/permease protein MsbA
V1383841	50S ribosomal protein L10
V1400403	hypothetical protein
V1423304	C protein alpha-antigen precursor
V1424689	Stage III sporulation protein J
V1499896	DNA polymerase III subunit delta
V1511645	putative ATP-dependent Clp protease ATP-binding subunit
V1609106	putative cytosol aminopeptidase
V1764161	L-lactate dehydrogenase
V1799415	Putative CDP-glycerol:glycerophosphate glycerophosphotransferase
V1806590	hypothetical protein
V1828831	hypothetical protein
V1882398	hypothetical protein
V1883220	NUMOD4 motif
V1884687	hypothetical protein
V1891072	adaptor protein
V1001397	hypothetical protein
V1032338	hypothetical protein
V1032490	Glyoxal reductase
V1032606	acidobacterial duplicated orphan permease
V1033173	putative siderophore transport system ATP-binding protein YusV
V1033252	Ribonuclease M5
V1033724	Replication-associated recombination protein A
V1034325	NlpC/P60 family protein
V1034774	Purine nucleoside receptor A
V1034855	Undecaprenyl-diphosphatase
V1034857	putative inorganic polyphosphate/ATP-NAD kinase
V1034923	DNA polymerase IV
V1034937	Folylpolyglutamate synthase
V1034958	Neutral endopeptidase
V1035067	Cytidylate kinase
V1035115	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1038319	hypothetical protein
V1047239	Homoserine dehydrogenase
V1048858	NAD-specific glutamate dehydrogenase
V1049012	Pyruvate dehydrogenase E1 component subunit alpha
V1136086	hypothetical protein
V1136324	Threonine--tRNA ligase
V1143260	L-lactate permease
V1160411	hypothetical protein
V1209675	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
V1237067	putative cell division protein YtgP
V1241730	50S ribosomal protein L2
V1302301	50S ribosomal protein L2
V1339907	putative ABC-type exoprotein transport system%2C permease component
V1392140	LexA repressor
V1435971	LPXTG cell wall anchor domain protein
V1445347	DNA-directed RNA polymerase subunit beta'
V1469425	Lactococcin-G-processing and transport ATP-binding protein LagD
V1504154	Type I restriction enzyme EcoR124II R protein
V1693899	hypothetical protein
V1694288	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1705041	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1755597	Ben and cat operon transcriptional regulator
V1755644	YibE/F-like protein
V1806657	HTH-type transcriptional repressor YvoA
V1883219	hypothetical protein
V1883271	hypothetical protein
V1888227	Sensor histidine kinase GraS
V1890252	hypothetical protein
V1000191	hypothetical protein
V1032357	Putative membrane protein YdgH
V1032587	Uridine kinase
V1033295	DNA polymerase III PolC-type
V1034285	hypothetical protein
V1034836	Phenylalanine--tRNA ligase beta subunit
V1034837	Thioredoxin-like protein YtpP
V1034893	Aminopeptidase E
V1034990	Inner membrane transporter YjeM
V1035450	ATP-dependent protease subunit ClpQ
V1036988	Anaerobic ribonucleoside-triphosphate reductase
V1038267	Threonine--tRNA ligase
V1047180	mRNA interferase MazF
V1047234	putative transposase OrfB
V1047266	putative HTH-type transcriptional regulator YbbH
V1110870	Antitoxin DinJ
V1158905	Beta antigen
V1199365	hypothetical protein
V1237084	Alpha-xylosidase
V1237161	Oligopeptide-binding protein AppA precursor
V1338862	transposase%2C IS605 OrfB family
V1423326	hypothetical protein
V1434461	hypothetical protein
V1442473	hypothetical protein
V1492110	dihydroxyacetone kinase subunit DhaL
V1523987	type-IV secretion system protein TraC
V1746486	Glycine reductase complex component B subunit gamma
V1806298	Alanine--tRNA ligase
V1829394	D-alanyl-D-alanine carboxypeptidase DacA precursor
V1836725	putative transcriptional regulatory protein
V1885945	MucBP domain protein
V1890900	hypothetical protein
V1890913	29 kDa protein
V1032688	putative ABC transporter ATP-binding protein YheS
V1032691	putative membrane protein YdfK
V1033044	Glv operon regulatory protein
V1033111	S-ribosylhomocysteine lyase
V1033830	hypothetical protein
V1034209	hypothetical protein
V1035075	DNA polymerase III subunit alpha
V1035088	hypothetical protein
V1035095	Poly-beta-1%2C6-N-acetyl-D-glucosamine synthase
V1035182	bifunctional HTH-domain containing protein/aminotransferase
V1035322	DegV domain-containing protein
V1047155	General stress protein A
V1047173	putative transport protein YifK
V1047254	hypothetical protein
V1047300	Inner membrane protein YbhL
V1048100	ATP-dependent Clp protease ATP-binding subunit ClpC
V1049010	Dihydrolipoyl dehydrogenase
V1053222	Elongation factor Tu
V1057448	hypothetical protein
V1064881	HTH-type transcriptional repressor YvoA
V1143664	Transcription antiterminator LicT
V1144267	hypothetical protein
V1150481	Acyltransferase family protein
V1162608	putative methyltransferase
V1162994	Putative ribosome biogenesis GTPase RsgA
V1167239	HaeIII restriction endonuclease
V1232064	Type I restriction enzyme EcoR124II R protein
V1367869	Trehalose import ATP-binding protein SugC
V1423308	C protein alpha-antigen precursor
V1469558	DNA polymerase III%2C delta subunit
V1486353	Type I restriction enzyme specificity protein MPN_089
V1502975	tRNA CCA-pyrophosphorylase
V1505246	hypothetical protein
V1806175	Glutamine synthetase
V1806575	Riboflavin synthase
V1899776	hypothetical protein
V1032223	Nucleoside deoxyribosyltransferase
V1032491	zinc transporter
V1032999	Ribonuclease HII
V1033449	Sugar phosphatase YidA
V1033526	hypothetical protein
V1034653	hypothetical protein
V1034745	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1034880	Ribose-phosphate pyrophosphokinase
V1035092	hypothetical protein
V1035113	Inner membrane ABC transporter permease protein YcjP
V1035178	hypothetical protein
V1035199	Ribose transport system permease protein RbsC
V1035200	D-ribose-binding periplasmic protein precursor
V1035381	Excinuclease ABC subunit B
V1036773	DNA gyrase subunit B
V1047009	hypothetical protein
V1047297	Non-canonical purine NTP pyrophosphatase
V1051486	Chaperone protein DnaJ
V1051773	Phosphoserine aminotransferase
V1054725	hypothetical protein
V1138953	Fimbrial subunit type 1 precursor
V1143397	CsbD-like protein
V1157772	Translation initiation factor IF-3
V1164033	EIIAB-Man
V1204490	Mannitol operon transcriptional activator
V1250111	lipoprotein involved with copper homeostasis and adhesion
V1265557	Outer membrane protein alpha precursor
V1272487	Heat shock protein 70
V1424106	Stress protein H5
V1458775	Excinuclease ABC subunit C
V1526141	Phenylalanine--tRNA ligase beta subunit
V1610066	fimbrial isopeptide formation D2 domain protein
V1610097	AB hydrolase superfamily protein YdjP
V1694432	Phosphoglycerate kinase
V1806599	Bacillibactin transport regulator
V1829430	H+/gluconate symporter
V1882848	Sporulation initiation inhibitor protein soj
V1884487	H+ Antiporter protein
V1884675	hypothetical protein
V1891215	bifunctional antitoxin/transcriptional repressor RelB
V1899774	5-formyltetrahydrofolate cyclo-ligase family protein
V1899808	Ribonuclease M5
V1032307	EIIBCA-Bgl
V1032413	Uric acid permease PucK
V1032668	putative sugar epimerase YhfK
V1033008	putative inorganic polyphosphate/ATP-NAD kinase
V1033362	PTS system oligo-beta-mannoside-specific EIIC component
V1033583	hypothetical protein
V1033598	cobyric acid synthase
V1034756	Sporulation initiation inhibitor protein soj
V1034758	hypothetical protein
V1034770	Glucosamine-6-phosphate deaminase
V1034981	Peptide chain release factor 2
V1035097	Putative N-acetylmannosaminyltransferase
V1035330	Sodium%2C potassium%2C lithium and rubidium/H(+) antiporter
V1035517	Inner membrane metabolite transport protein YgcS
V1036155	hypothetical protein
V1036616	Aminopeptidase C
V1047018	site-specific tyrosine recombinase XerC
V1064899	Rhomboid protease GluP
V1066642	30S ribosomal protein S7
V1074483	Adenylate kinase
V1079798	TonB-linked outer membrane protein%2C SusC/RagA family
V1168094	50S ribosomal protein L6
V1204660	Formate--tetrahydrofolate ligase 1
V1209689	hypothetical protein
V1209747	Ribosomal large subunit pseudouridine synthase D
V1338894	Type I restriction enzyme EcoKI M protein
V1418914	hypothetical protein
V1424929	50S ribosomal protein L15
V1458307	putative glycerophosphoryl diester phosphodiesterase 1
V1503360	Type I restriction enzyme EcoR124II R protein
V1543896	Lipid-binding protein
V1591198	hypothetical protein
V1692996	Vegetative protein 209
V1755622	Phenylalanine--tRNA ligase alpha subunit
V1805748	Cell division protein FtsZ
V1806091	Translation initiation factor IF-3
V1806317	D-alanine--D-alanine ligase
V1806582	Restriction enzyme BgcI subunit beta
V1806601	Aldose 1-epimerase
V1883090	DegV domain-containing protein
V1001388	Type II traffic warden ATPase
V1015704	Formate acetyltransferase 1
V1032653	Ribosomal RNA large subunit methyltransferase H
V1032656	LemA family protein
V1032778	NAD-dependent protein deacetylase
V1033013	Accessory gene regulator protein A
V1033043	L-asparaginase 1
V1033296	Competence-specific nuclease
V1033298	hypothetical protein
V1033460	4-hydroxy-tetrahydrodipicolinate synthase
V1034223	putative ABC transporter ATP-binding protein YheS
V1034776	Inner membrane protein YbaL
V1035260	Oligoendopeptidase F%2C plasmid
V1035283	D-tyrosyl-tRNA(Tyr) deacylase
V1035321	hypothetical protein
V1035439	Serine/threonine exchanger SteT
V1035440	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1035452	Aldose 1-epimerase
V1037687	Stress protein H5
V1047004	Endonuclease III
V1047056	GDSL-like Lipase/Acylhydrolase
V1048479	putative acetyltransferase
V1048713	High temperature protein G
V1048803	Nox16
V1116615	CRISPR type I-E/ECOLI-associated protein CasA/Cse1
V1143737	Pyrimidine-specific ribonucleoside hydrolase RihA
V1150304	hypothetical protein
V1162256	30S ribosomal protein S4
V1204454	Transposase%2C IS30 family
V1210780	hypothetical protein
V1324892	Type I restriction enzyme specificity protein MPN_089
V1382369	hypothetical protein
V1435150	hypothetical protein
V1494376	hypothetical protein
V1511696	Elongation factor G
V1515482	addiction module antitoxin%2C RelB/DinJ family
V1581152	hypothetical protein
V1585293	putative amino acid permease YhdG
V1684176	PTS system N%2CN'-diacetylchitobiose-specific EIIC component
V1807938	Arginine transport ATP-binding protein ArtM
V1890904	Ribosomal RNA small subunit methyltransferase A
V1013092	Formate acetyltransferase
V1032209	1%2C2-phenylacetyl-CoA monooxygenase%2C subunit D
V1032326	hypothetical protein
V1032403	hypothetical protein
V1033891	hypothetical protein
V1034797	Dihydrofolate reductase
V1034968	ABC transporter glutamine-binding protein GlnH precursor
V1035240	Primosomal protein N'
V1035436	ATP-dependent Clp protease ATP-binding subunit ClpE
V1035563	hypothetical protein
V1036298	Antiseptic resistance protein
V1046743	hypothetical protein
V1047169	DNA polymerase III subunit delta
V1064580	Cell division protein FtsW
V1064602	putative amino acid permease YhdG
V1075033	Glyceraldehyde-3-phosphate dehydrogenase A
V1076398	phage transcriptional regulator%2C ArpU family
V1101422	topology modulation protein
V1101425	bacteriocin biosynthesis docking scaffold%2C SagD family
V1143252	Peptide methionine sulfoxide reductase MsrA
V1149208	hypothetical protein
V1150420	phage head morphogenesis protein%2C SPP1 gp7 family
V1172209	H+ Antiporter protein
V1237191	Type I restriction enzyme specificity protein MPN_089
V1336170	DNA-directed RNA polymerase subunit alpha
V1383824	Nickel-binding periplasmic protein precursor
V1442353	hypothetical protein
V1469307	Orotidine 5'-phosphate decarboxylase
V1492197	Maltose-binding periplasmic proteins/domains
V1512166	Multicopper oxidase mco
V1581693	Excinuclease ABC subunit A
V1607586	hypothetical protein
V1806540	putative bifunctional signaling protein/50S ribosomal protein L9
V1880004	SNARE associated Golgi protein
V1880867	hypothetical protein
V1006110	50S ribosomal protein L24
V1032884	hypothetical protein
V1032991	ABC-type uncharacterized transport system%2C permease component
V1033041	type I restriction enzyme EcoKI subunit R
V1033066	RNA polymerase factor sigma-70
V1033179	GTP pyrophosphokinase YwaC
V1033758	Peptidase propeptide and YPEB domain protein
V1034702	LexA repressor
V1035106	Beta-glucoside kinase
V1035118	tRNA (adenine(22)-N(1))-methyltransferase
V1035336	Uracil-DNA glycosylase
V1036784	Tromp-1
V1037423	ATP synthase subunit alpha
V1047212	hypothetical protein
V1064474	Acetyl-CoA acetyltransferase
V1082145	Enterobactin outer-membrane receptor
V1150381	fimbrial isopeptide formation D2 domain protein
V1162292	Modification methylase HaeIII
V1162541	Helix-turn-helix domain protein
V1209745	Carbamoyl-phosphate synthase small chain
V1211151	hypothetical protein
V1267294	Fimbrial subunit type 1 precursor
V1315450	hypothetical protein
V1338905	Saliva-binding protein
V1344150	Type I restriction enzyme EcoR124II R protein
V1362341	Phosphate-import permease protein PhnE
V1367057	DNA-directed RNA polymerase subunit beta'
V1463611	hypothetical protein
V1512031	hypothetical protein
V1512158	30S ribosomal protein S8
V1574105	hypothetical protein
V1594961	Thiazole synthase
V1724855	hypothetical protein
V1746722	cAMP factor
V1764224	50S ribosomal protein L10
V1796870	N-acetyldiaminopimelate deacetylase
V1805524	hypothetical protein
V1806714	Deoxyguanosine kinase
V1806795	Glyceraldehyde-3-phosphate dehydrogenase
V1882399	SagB-type dehydrogenase domain protein
V1019551	Electron transfer flavoprotein small subunit
V1032354	Helix-turn-helix domain protein
V1032677	30S ribosomal protein S1
V1032697	Fibronectin type III domain protein
V1032987	Peptidase propeptide and YPEB domain protein
V1032998	DNA protecting protein DprA
V1033415	Putative fructokinase
V1033473	hypothetical protein
V1033578	putative bacteriocin transport accessory protein
V1034753	DNA-binding transcriptional repressor FabR
V1034806	HTH-type transcriptional repressor CytR
V1034821	sortase
V1034883	Pur operon repressor
V1034920	Lipoteichoic acid synthase 2
V1035078	NifU-like protein
V1035246	6-phospho-beta-galactosidase
V1035380	mevalonate kinase
V1035518	Putative HMP/thiamine permease protein YkoE
V1036284	Excinuclease ABC subunit A
V1043624	Farnesyl diphosphate synthase
V1046980	phage head morphogenesis protein%2C SPP1 gp7 family
V1073737	hypothetical protein
V1081970	Acyl-CoA dehydrogenase
V1085154	hypothetical protein
V1143259	hypothetical protein
V1146254	Type I restriction enzyme specificity protein MPN_089
V1149101	site-specific tyrosine recombinase XerC
V1149224	ribosome-associated heat shock protein Hsp15
V1151338	hypothetical protein
V1163000	DegV domain-containing protein
V1257337	Importin beta-related nuclear transport receptor
V1295137	Extreme acid sensitivity protein
V1563094	hypothetical protein
V1593037	hypothetical protein
V1614144	Transposase%2C IS30 family
V1614145	hypothetical protein
V1684106	hypothetical protein
V1684147	putative sensor histidine kinase TcrY
V1694217	EIIAB-Man
V1724291	hypothetical protein
V1764176	50S ribosomal protein L5
V1796840	hypothetical protein
V1829443	hypothetical protein
V1880005	Beta-galactosidase small subunit
V1891373	hypothetical protein
V1000249	Glycine--tRNA ligase alpha subunit
V1001016	Rod shape-determining protein MreB
V1001705	bifunctional antitoxin/transcriptional repressor RelB
V1014517	pyrroloquinoline quinone biosynthesis protein PqqE
V1032297	Mannosyltransferase OCH1
V1032399	IMPACT family member YigZ
V1032773	Arginine transport ATP-binding protein ArtM
V1032918	Proline iminopeptidase
V1033147	hemolysin
V1033263	Aspartokinase 3
V1033569	Phosphate import ATP-binding protein PstB 3
V1033799	putative protein encoded in hypervariable junctions of pilus gene clusters
V1034757	putative chromosome-partitioning protein ParB
V1034984	comF family protein
V1035099	DNA repair protein RadA
V1035205	Beta-fructosidase
V1035259	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
V1035371	Ribosomal RNA small subunit methyltransferase F
V1035431	hypothetical protein
V1035458	hypothetical protein
V1035469	GTPase YqeH
V1035483	Ribosomal RNA small subunit methyltransferase D
V1035569	Aryl-phospho-beta-D-glucosidase BglH
V1047200	Lactose operon repressor
V1064916	tRNA1(Val) (adenine(37)-N6)-methyltransferase
V1066641	Vegetative protein 19
V1100172	hypothetical protein
V1101394	Multidrug-efflux transporter 3
V1101405	Multidrug-efflux transporter 3
V1149023	hypothetical protein
V1157274	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
V1175702	hypothetical protein
V1323867	50S ribosomal protein L16
V1336008	hypothetical protein
V1337292	50S ribosomal protein L5
V1339730	glutathione-regulated potassium-efflux system protein KefC
V1413727	MucBP domain protein
V1481186	30S ribosomal protein S6
V1496602	hypothetical protein
V1509026	hypothetical protein
V1510910	D-serine/D-alanine/glycine transporter
V1511791	photosystem II S4 domain protein
V1552703	Exodeoxyribonuclease
V1581525	transporter%2C monovalent cation:proton antiporter-2 (CPA2) family
V1684149	HTH-type transcriptional repressor GlcR
V1747025	Stress protein H5
V1755655	Fumarate reductase flavoprotein subunit precursor
V1806658	putative HTH-type transcriptional regulator YbbH
V1829431	Microcin C7 self-immunity protein MccF
V1873028	DNA translocase FtsK
V1882959	Purine nucleotide synthesis repressor
V1890145	DNA gyrase subunit A
V1891305	major facilitator superfamily transporter
V1001053	Purine nucleoside receptor A
V1032687	Inner membrane protein YjjP
V1032701	Stage 0 sporulation protein KC
V1032793	Mannitol-specific phosphotransferase enzyme IIA component
V1033390	Lipopolysaccharide export system ATP-binding protein LptB
V1033592	Lactococcin A secretion protein LcnD
V1034843	hypothetical protein
V1034850	hypothetical protein
V1034950	DNA polymerase I
V1034978	Prolipoprotein diacylglyceryl transferase
V1035070	Segregation and condensation protein B
V1035383	Nucleoside deoxyribosyltransferase
V1035494	putative sensor histidine kinase TcrY
V1035577	Ferredoxin--NADP reductase 2
V1042124	hypothetical protein
V1046776	LexA repressor
V1047014	Nitroreductase family protein
V1047114	hypothetical protein
V1100127	hypothetical protein
V1101429	3-ketosteroid-9-alpha-hydroxylase reductase subunit
V1101715	transcriptional regulator%2C AbrB family
V1101728	hypothetical protein
V1156213	hypothetical protein
V1227265	Stage V sporulation protein K
V1265702	addiction module antitoxin%2C RelB/DinJ family
V1272701	Stage 0 sporulation protein KA
V1292446	co-chaperonin GroES
V1336073	HTH-type transcriptional repressor GlcR
V1341440	UTRA domain protein
V1359678	hypothetical protein
V1389007	6-phospho-beta-glucosidase BglA
V1432129	co-chaperonin GroES
V1485833	Type I restriction-modification system methyltransferase subunit
V1511718	Phosphoglucomutase
V1511950	GMP synthase [glutamine-hydrolyzing]
V1552773	hypothetical protein
V1610206	hypothetical protein
V1805711	hypothetical protein
V1805787	Heat-inducible transcription repressor HrcA
V1806108	Multidrug resistance protein B
V1834828	repeat
V1834875	Putative L%2CD-transpeptidase YciB precursor
V1010716	hypothetical protein
V1032380	Macrolide export ATP-binding/permease protein MacB
V1032888	ComEC family competence protein
V1032925	Inner membrane protein YghB
V1032980	hypothetical protein
V1034439	hypothetical protein
V1034657	Dipeptidase A
V1034873	3-dehydroquinate dehydratase
V1034922	DEAD-box ATP-dependent RNA helicase CshB
V1034947	Transcriptional repressor NrdR
V1034987	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1035003	Cysteine desulfurase
V1035369	hypothetical protein
V1035498	Sporulation transcription regulator WhiA
V1035524	Flavodoxin
V1036483	PP2C-family Ser/Thr phosphatase
V1037187	Lipid A export ATP-binding/permease protein MsbA
V1037524	Elongation factor Tu
V1038271	CTP synthase
V1047171	Transposase DDE domain protein
V1051484	Heat-inducible transcription repressor HrcA
V1080453	bifunctional preprotein translocase subunit SecD/SecF
V1099084	Heat shock protein 70
V1138581	DNA gyrase subunit A
V1138761	D-ribose pyranase
V1139744	Pullulanase
V1143422	Transposase%2C IS30 family
V1143742	Uric acid permease PucK
V1143859	putative dihydroxyacetone kinase regulator
V1149179	hypothetical protein
V1150456	transposase%2C IS605 OrfB family
V1167238	Modification methylase HaeIII
V1201618	Formate acetyltransferase
V1204734	Aldehyde-alcohol dehydrogenase
V1243467	addiction module antitoxin%2C RelB/DinJ family
V1368264	Maltose transport system permease protein MalG
V1383833	Butanolide receptor
V1409431	30S ribosomal protein S4
V1445897	50S ribosomal protein L10
V1458100	hypothetical protein
V1481332	putative ABC transporter ATP-binding protein
V1485691	Elongation factor Tu
V1504437	hypothetical protein
V1512014	Lysine--tRNA ligase
V1581325	Oligo-1%2C6-glucosidase
V1593051	putative phage-encoded protein
V1602989	hypothetical protein
V1614077	hypothetical protein
V1692608	Trigger factor
V1714456	Transposase
V1723441	Curved DNA-binding protein
V1755570	Glycolate permease GlcA
V1755591	hypothetical protein
V1796916	Acetate kinase
V1805523	hypothetical protein
V1805781	Asparagine synthetase [glutamine-hydrolyzing] 1
V1806348	Enolase
V1806764	putative lipase
V1836065	50S ribosomal protein L3
V1880919	esterase
V1882839	Ribosomal small subunit pseudouridine synthase A
V1883082	Phosphate acyltransferase
V1890638	hypothetical protein
V1008438	putative periplasmic serine endoprotease DegP-like precursor
V1032336	Putative universal stress protein
V1032775	hypothetical protein
V1033124	FmtA-like protein
V1033492	Ribosome maturation factor RimM
V1034203	Putative phosphoserine phosphatase 2
