gene	geneProduct
V1761256	Aromatic-amino-acid aminotransferase
V1761463	hypothetical protein
V1795840	TonB-linked outer membrane protein%2C SusC/RagA family
V1849601	Outer membrane protein alpha precursor
V1000005	30S ribosomal protein S11
V1000013	30S ribosomal protein S8
V1000841	F-type ATPase subunit delta
V1008574	Phosphoglycerate kinase
V1008875	hypothetical protein
V1010049	hypothetical protein
V1012263	recombination factor protein RarA
V1019238	3-oxoacyl-[acyl-carrier-protein] synthase 2
V1021564	Outer membrane protein MIP precursor
V1024086	30S ribosomal protein S5
V1040668	hypothetical protein
V1042359	tRNA-specific 2-thiouridylase MnmA
V1048492	hypothetical protein
V1056295	hypothetical protein
V1065412	Putative lipoprotein YerB precursor
V1065448	putative DNA-binding protein
V1066178	putative diguanylate cyclase YedQ
V1067278	hypothetical protein
V1067555	2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase
V1067684	Type I restriction-modification system methyltransferase subunit
V1067855	sugar transferase%2C PEP-CTERM/EpsH1 system associated
V1067957	hypothetical protein
V1068926	GTP-binding protein HflX
V1068941	hypothetical protein
V1073572	Ribokinase
V1099015	Adenylosuccinate synthetase
V1100236	hypothetical protein
V1115428	Phosphoglucomutase
V1130334	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1139811	Class B acid phosphatase precursor
V1140077	CCA-adding enzyme
V1151046	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1151286	MjaI restriction endonuclease
V1180237	Outer membrane protein TolC precursor
V1182617	Tagatose-6-phosphate kinase
V1190827	Neutral endopeptidase
V1191628	Putative NrdI-like protein
V1195157	product=Putative serine protease HhoA precursor
V1230627	Putative permease YicO
V1268359	Arginine repressor
V1318186	RNA polymerase sigma factor%2C sigma-70 family
V1331791	Putative esterase
V1346806	Phosphoglycerate kinase
V1355968	hypothetical protein
V1362503	Fucose 4-O-acetylase
V1367410	hypothetical protein
V1380296	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1380373	hypothetical protein
V1401141	Low specificity L-threonine aldolase
V1463832	hypothetical protein
V1486771	GMP synthase [glutamine-hydrolyzing]
V1488983	Glycine--tRNA ligase
V1504311	hypothetical protein
V1507220	Aminopeptidase E
V1530753	30S ribosomal protein S11
V1557271	30S ribosomal protein S5
V1560261	DNA translocase FtsK
V1574308	hypothetical protein
V1578080	UDP-N-acetylenolpyruvoylglucosamine reductase
V1619672	Adhesin YadA precursor
V1760900	Glutamine-binding periplasmic protein precursor
V1796022	transcriptional regulator ICP4
V1875199	putative transport protein YifK
V1922914	Phosphoglucomutase
V1923245	GDP-L-fucose synthase
V1923877	hypothetical protein
V1000821	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1009559	Precorrin-6A reductase
V1009833	cobalamin biosynthesis protein
V1011197	Leucine-responsive regulatory protein
V1012699	Putative ribosome biogenesis GTPase RsgA
V1013954	2-oxoglutarate oxidoreductase subunit KorA
V1015205	Putative HMP/thiamine import ATP-binding protein YkoD
V1017907	putative inner membrane transporter yiJE
V1037068	Thiamine-monophosphate kinase
V1037318	putative ABC transporter ATP-binding protein YheS
V1039377	beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ
V1039542	DNA polymerase V subunit UmuC
V1043061	F-type ATPase subunit b
V1047974	Multidrug resistance ABC transporter ATP-binding and permease protein
V1065423	hypothetical protein
V1067065	hypothetical protein
V1067207	Adhesin YadA precursor
V1067740	hypothetical protein
V1068092	hypothetical protein
V1071235	SusD family protein
V1071536	hypothetical protein
V1082317	hypothetical protein
V1085903	Glutaconyl-CoA decarboxylase subunit beta
V1087580	hypothetical protein
V1087750	hypothetical protein
V1099202	hypothetical protein
V1099959	Phage portal protein%2C SPP1 Gp6-like
V1103901	serine protease inhibitor-like protein
V1105332	hypothetical protein
V1106671	hypothetical protein
V1119118	putative ribosomal protein
V1138637	hypothetical protein
V1139453	Ribosomal large subunit pseudouridine synthase D
V1140117	putative dual-specificity RNA methyltransferase RlmN
V1144598	hypothetical protein
V1145906	putative AAA-ATPase
V1154798	FeS cluster assembly protein SufB
V1158941	Excinuclease ABC subunit B
V1160402	hypothetical protein
V1166981	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
V1168501	50S ribosomal protein L29
V1181327	UDP-N-acetylenolpyruvoylglucosamine reductase
V1182679	hypothetical protein
V1183124	V-type sodium pump subunit B
V1202169	Transposase
V1230462	sucrose/H+ symporter
V1231047	hypothetical protein
V1240373	Staphylococcal respiratory response protein A
V1241383	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
V1290730	putative glycosyltransferase EpsJ
V1291430	hypothetical protein
V1330404	hypothetical protein
V1331127	hypothetical protein
V1353123	Ribose import ATP-binding protein RbsA
V1360158	hypothetical protein
V1401885	Haemagglutinin
V1412829	Sensor protein SrrB
V1463941	hypothetical protein
V1464392	hypothetical protein
V1465718	Ribonuclease R
V1486439	ATP-dependent DNA helicase PcrA
V1559866	hypothetical protein
V1584123	hypothetical protein
V1593156	Modification methylase DpnIIA
V1613381	30S ribosomal protein S7
V1618151	hypothetical protein
V1753276	hypothetical protein
V1807741	hypothetical protein
V1006693	TonB-linked outer membrane protein%2C SusC/RagA family
V1006990	Glutamine transport system permease protein GlnP
V1006998	hypothetical protein
V1010300	Cytidylate kinase
V1010997	2-dehydro-3-deoxyphosphooctonate aldolase
V1011310	hypothetical protein
V1011667	hypothetical protein
V1013747	30S ribosomal protein S8
V1019983	ADP-ribose pyrophosphatase
V1020796	50S ribosomal protein L4
V1036606	F-type ATPase subunit b
V1039990	3-dehydroquinate dehydratase
V1041006	hypothetical protein
V1041687	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
V1048498	hypothetical protein
V1065414	hypothetical protein
V1068124	Amino-acid carrier protein AlsT
V1070650	NADH pyrophosphatase
V1071346	hypothetical protein
V1072892	F420-0--gamma-glutamyl ligase
V1085711	tRNA (guanine-N(7)-)-methyltransferase
V1088184	Glycine/sarcosine N-methyltransferase
V1099126	cell division protein GpsB
V1104130	Aminopeptidase C
V1105629	Colicin I receptor precursor
V1140121	DNA polymerase III subunit beta
V1144608	Outer membrane protein alpha precursor
V1157949	Ben and cat operon transcriptional regulator
V1159000	Iron(III)-binding periplasmic protein
V1166984	hypothetical protein
V1172963	V-type sodium pump subunit D
V1190193	ATP-dependent Clp protease ATP-binding subunit ClpX
V1230247	hypothetical protein
V1230609	hypothetical protein
V1230679	putative RNA methyltransferase
V1231309	FemAB-related protein%2C PEP-CTERM system-associated
V1232226	putative DNA helicase
V1290762	hypothetical protein
V1313019	hypothetical protein
V1363877	30S ribosomal protein S5
V1394164	NAD-dependent protein deacylase
V1401074	hypothetical protein
V1404799	hypothetical protein
V1409099	Carbamoyl-phosphate synthase large chain
V1412712	hypothetical protein
V1459730	N5-carboxyaminoimidazole ribonucleotide mutase
V1464729	GTPase Era
V1503692	hypothetical protein
V1503705	hypothetical protein
V1504088	Ribonuclease G
V1504453	putative ABC transporter ATP-binding protein YheS
V1557101	putative glycosyltransferase EpsJ
V1568680	YcfA-like protein
V1616801	type VII secretion-associated serine protease mycosin
V1724085	hypothetical protein
V1753185	hypothetical protein
V1761855	Uridylate kinase
V1769177	Na+-dependent transporters of the SNF family protein
V1827444	Glutamate permease
V1827834	Pullulanase precursor
V1008510	ComEC family competence protein
V1009560	putative cobalt-precorrin-6Y C(15)-methyltransferase [decarboxylating]
V1009727	YheO-like PAS domain protein
V1011747	potassium/proton antiporter
V1012008	TonB-linked outer membrane protein%2C SusC/RagA family
V1013570	guanosine pentaphosphate phosphohydrolase
V1014461	DNA-directed RNA polymerase subunit beta'
V1014831	hypothetical protein
V1014848	Phenylalanine--tRNA ligase alpha subunit
V1014996	hypothetical protein
V1039134	Putative multidrug export ATP-binding/permease protein
V1041506	putative GTPase/MT1543
V1042653	hypothetical protein
V1066717	Sugar phosphatase YfbT
V1068267	Na(+)-translocating NADH-quinone reductase subunit B
V1069010	Chorismate synthase
V1069142	Uridine phosphorylase
V1071560	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1071773	preprotein translocase subunit SecY
V1072212	hypothetical protein
V1074872	Na(+)/dicarboxylate symporter
V1075643	preprotein translocase subunit YajC
V1075845	50S ribosomal protein L23
V1082766	Ribosomal RNA small subunit methyltransferase I
V1083368	ATP-dependent DNA helicase RecQ
V1084336	Sporulation initiation inhibitor protein soj
V1086427	Transposase
V1088568	hypothetical protein
V1099339	Pyridoxamine 5'-phosphate oxidase
V1102590	hypothetical protein
V1102776	orotidine 5'-phosphate decarboxylase
V1115173	outer membrane receptor FepA
V1142964	30S ribosomal protein S6
V1154170	Colicin I receptor precursor
V1159139	hypothetical protein
V1167071	phage major tail protein%2C phi13 family
V1167936	hypothetical protein
V1170022	Glycogen synthase
V1177600	Putative L%2CD-transpeptidase YciB precursor
V1180184	Hep_Hag
V1180899	hypothetical protein
V1182847	Ascorbate-specific PTS system EIIC component
V1191932	Adhesin YadA precursor
V1192098	Glutamine transport ATP-binding protein GlnQ
V1196251	Peptidase T
V1230327	Carboxy-terminal processing protease CtpA precursor
V1230566	TonB system transport protein ExbD
V1231293	DNA polymerase III subunit gamma/tau
V1231705	hypothetical protein
V1231754	Hypoxanthine phosphoribosyltransferase
V1231773	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1232065	NADP-dependent isopropanol dehydrogenase
V1232554	hypothetical protein
V1232995	carboxylate/amino acid/amine transporter
V1233354	Magnesium-transporting ATPase%2C P-type 1
V1329286	ATP synthase subunit alpha
V1334796	Glycogen debranching enzyme
V1358417	FeS cluster assembly protein SufB
V1360773	Phosphotransferase system%2C galactitol-specific IIB component
V1367123	hypothetical protein
V1399817	hypothetical protein
V1403149	Ribosomal RNA small subunit methyltransferase A
V1430708	LPXTG cell wall anchor domain protein
V1498491	Filamentous hemagglutinin
V1530699	Cupin domain protein
V1558052	Rod shape-determining protein MreC
V1761018	Phosphoglycerate kinase
V1761452	Isoleucine--tRNA ligase
V1795844	Peptidase S46
V1881814	hypothetical protein
V1007114	Alpha-xylosidase
V1010712	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
V1011007	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1011885	putative zinc transport system ATP-binding protein AdcC
V1013074	Trigger factor
V1013234	Carbon starvation protein A
V1018106	hypothetical protein
V1040018	hypothetical protein
V1065563	50S ribosomal protein L23
V1065931	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1066290	Carboxy-terminal processing protease CtpB precursor
V1066326	Inner membrane protein YjjP
V1067040	Magnesium transporter MgtE
V1067172	hypothetical protein
V1067910	HTH-type transcriptional repressor YtrA
V1068130	ABC-type uncharacterized transport system%2C periplasmic component
V1068680	Cysteine desulfurase
V1070109	Isochorismatase family protein YecD
V1070823	50S ribosomal protein L3
V1071268	Ammonia transporter
V1071593	Proline iminopeptidase
V1083923	DNA replication protein DnaC
V1089112	putative 3-hydroxybutyryl-CoA dehydrogenase
V1103248	bifunctional preprotein translocase subunit SecD/SecF
V1105184	Ribonucleoside-diphosphate reductase subunit alpha 2
V1118468	putative N-acetyltransferase YjcF
V1119859	hypothetical protein
V1139161	Lysine--tRNA ligase
V1140255	Phenylalanine--tRNA ligase alpha subunit
V1140832	Putative glycosyltransferase EpsH
V1144753	hypothetical protein
V1146150	type III secretion low calcium response chaperone LcrH/SycD
V1146261	Adenine phosphoribosyltransferase
V1151862	Ribosomal RNA large subunit methyltransferase K/L
V1171604	Methionine--tRNA ligase
V1181631	Transketolase
V1190721	Bicarbonate transport system permease protein CmpB
V1194983	Formate acetyltransferase
V1200671	Redox-sensing transcriptional repressor rex
V1201491	Phosphoenolpyruvate carboxylase
V1230674	hypothetical protein
V1232373	hypothetical protein
V1268526	hypothetical protein
V1342962	hypothetical protein
V1344081	hypothetical protein
V1345190	Leucine--tRNA ligase
V1362542	addiction module antidote protein%2C HigA family
V1380180	phage prohead protease%2C HK97 family
V1402446	von Willebrand factor type A domain protein
V1408529	putative membrane protein
V1412927	Quinolinate synthase A
V1486251	Lipid A export ATP-binding/permease protein MsbA
V1488652	Guanylate kinase
V1557564	EamA-like transporter family protein
V1558033	50S ribosomal protein L21
V1558618	hypothetical protein
V1560844	hypothetical protein
V1594722	Polyketide biosynthesis 3-hydroxy-3-methylglutaryl-ACP synthase PksG
V1595214	FMN reductase [NAD(P)H]
V1795624	hypothetical protein
V1827801	hypothetical protein
V1009224	cobaltochelatase subunit
V1009418	3-deoxy-manno-octulosonate cytidylyltransferase
V1009499	Glycerol uptake facilitator protein
V1010697	hypothetical protein
V1011513	Translation initiation factor IF-2
V1012128	Recombinase A
V1012349	putative nicotinate-nucleotide adenylyltransferase
V1015065	SusD family protein
V1015816	Glutaconyl-CoA decarboxylase subunit gamma
V1020626	Aminomethyltransferase
V1020956	hypothetical protein
V1039772	putative HTH-type transcriptional regulator YbbH
V1043222	Low molecular weight protein-tyrosine-phosphatase YfkJ
V1048484	HAD hydrolase%2C family IB
V1051334	Deoxyribose-phosphate aldolase
V1065533	putative uridylyltransferase
V1066891	Putative HMP/thiamine import ATP-binding protein YkoD
V1069538	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1071210	Succinyl-diaminopimelate desuccinylase
V1074305	hypothetical protein
V1075322	30S ribosomal protein S11
V1078402	Guanylate kinase
V1121359	Heat shock protein J
V1139907	Calcium-transporting ATPase
V1147055	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
V1151250	drug resistance MFS transporter%2C drug:H+ antiporter-2 (14 Spanner) (DHA2) family
V1151330	Outer membrane cobalamin receptor protein
V1158942	Endonuclease/Exonuclease/phosphatase family protein
V1172528	Helix-turn-helix
V1172536	Lysine--tRNA ligase
V1180281	Anaphase-promoting complex%2C cyclosome%2C subunit 3
V1181127	hypothetical protein
V1181506	hypothetical protein
V1181972	hypothetical protein
V1194951	Putative transcriptional regulator YvhJ
V1200322	hypothetical protein
V1230664	putative protein involved in outer membrane biogenesis
V1265625	putative iron-regulated membrane protein
V1311768	Undecaprenyl-diphosphatase
V1334750	hypothetical protein
V1381029	hypothetical protein
V1386286	L-serine dehydratase%2C alpha chain
V1394417	Flavin mononucleotide phosphatase YigB
V1400717	N5-carboxyaminoimidazole ribonucleotide mutase
V1401344	Carbohydrate-selective porin
V1402994	Rad52/22 family double-strand break repair protein
V1405535	hypothetical protein
V1412711	hypothetical protein
V1436390	HNH endonuclease
V1464940	hypothetical protein
V1498470	hypothetical protein
V1504739	Triosephosphate isomerase
V1525377	putative esterase
V1527880	Conjugal transfer protein TraG
V1529918	putative ribosomal protein
V1556920	preprotein translocase subunit SecA
V1560021	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1587889	hypothetical protein
V1820453	2-aminoethylphosphonate ABC transporter substrate-binding protein
V1820477	hypothetical protein
V1006746	transport protein TonB
V1008498	Hydroxyethylthiazole kinase
V1008975	ADP-ribosyl-[dinitrogen reductase] hydrolase
V1009951	Cell division protein FtsA
V1010152	hypothetical protein
V1010607	Ribosomal RNA small subunit methyltransferase E
V1010612	CRISPR-associated endoribonuclease Cse3
V1010816	hypothetical protein
V1010820	Molybdenum cofactor biosynthesis protein B
V1011482	Isocitrate dehydrogenase [NADP]
V1012855	Lipoprotein signal peptidase
V1013737	50S ribosomal protein L2
V1014650	hypothetical protein
V1020706	Phosphate acetyltransferase
V1021188	Elongation factor P
V1040563	LOG family protein YgdH
V1040724	Toluene efflux pump outer membrane protein TtgF precursor
V1041351	P-protein
V1043177	cell division protein MraZ
V1046751	gram-positive signal peptide%2C YSIRK family
V1047973	putative ABC transporter ATP-binding protein
V1052322	hypothetical protein
V1065472	Peptide chain release factor 1
V1066127	hypothetical protein
V1066654	preprotein translocase subunit SecE
V1067073	putative tRNA-dihydrouridine synthase
V1068469	LPPG:FO 2-phospho-L-lactate transferase
V1070831	Immune inhibitor A precursor
V1070838	putative protease YhbU precursor
V1071652	gliding motility associated protein GldN
V1072368	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1072843	IMPACT family member YigZ
V1076287	hypothetical protein
V1099191	Long-chain-fatty-acid--CoA ligase FadD15
V1102165	hypothetical protein
V1102728	Phosphoethanolamine transferase CptA
V1102732	dTDP-4-dehydrorhamnose reductase
V1102759	Plasmid pRiA4b ORF-3-like protein
V1139602	L%2CD-transpeptidase catalytic domain
V1141903	Sugar phosphatase YfbT
V1154402	Cell division protein FtsW
V1171365	hypothetical protein
V1182407	Beta-glucanase precursor
V1191824	Uracil transporter
V1195933	hypothetical protein
V1201493	hypothetical protein
V1231269	SusD family protein
V1328997	Translation initiation factor IF-3
V1329582	hypothetical protein
V1344740	hypothetical protein
V1345065	GLPGLI family protein
V1380894	Methionine aminopeptidase
V1404568	Ribulose-phosphate 3-epimerase
V1436338	Putative sugar phosphate isomerase YwlF
V1487176	Outer membrane protein alpha precursor
V1488823	RNA polymerase sigma factor
V1504411	Outer membrane protein alpha precursor
V1549410	ATP-dependent Clp protease proteolytic subunit 1
V1557709	GTP-sensing transcriptional pleiotropic repressor CodY
V1557876	Neu5Ac-binding protein
V1584209	bacterial surface protein 26-residue repeat
V1584796	Ribosome-binding ATPase YchF
V1585950	Methionine import ATP-binding protein MetN
V1819029	Type IIS restriction enzyme Eco57I
V1924157	V8-like Glu-specific endopeptidase
V1000007	Translation initiation factor IF-1
V1000638	Central glycolytic genes regulator
V1007058	Glycerate 2-kinase
V1009576	Endonuclease III
V1010332	putative methyltransferase
V1011182	TVP38/TMEM64 family inner membrane protein YdjZ
V1011360	Aspartate aminotransferase
V1012857	Aspartate carbamoyltransferase
V1013086	Galactitol-specific phosphotransferase enzyme IIB component
V1015422	D-galactonate transporter
V1016026	Citrate synthase 2
V1018534	Competence-specific nuclease
V1042994	5'-nucleotidase
V1065341	Putative zinc metalloprotease
V1065520	DNA utilization protein GntX
V1066134	Putative hydrolase
V1066362	putative enoyl-CoA hydratase 1
V1067052	rhamnosyltransferase
V1067715	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
V1068147	putative ATP-dependent transporter SufC
V1068422	Ribosomal RNA small subunit methyltransferase E
V1070058	DNA-directed RNA polymerase subunit beta'
V1071806	Aspartate aminotransferase
V1083039	Streptopain precursor
V1083573	putative epimerase/dehydratase
V1085927	hypothetical protein
V1087581	Peptide deformylase
V1102984	Susd and RagB outer membrane lipoprotein
V1104532	NifU-like protein
V1138882	Transketolase 1
V1145071	hypothetical protein
V1152347	putative membrane protein
V1158361	Glucan 1%2C4-alpha-maltotetraohydrolase precursor
V1160416	NADH peroxidase
V1167053	DNA gyrase subunit B
V1171134	Response regulator protein VraR
V1177907	hypothetical protein
V1180340	DNA gyrase subunit A
V1230417	Arginine hydroxamate resistance protein
V1231522	hypothetical protein
V1231602	hypothetical protein
V1232222	hypothetical protein
V1341864	Fucose 4-O-acetylase
V1345781	tRNA(Ile)-lysidine synthase
V1350521	hypothetical protein
V1356425	Methenyltetrahydrofolate cyclohydrolase
V1357503	hypothetical protein
V1395368	8-amino-7-oxononanoate synthase
V1402993	hypothetical protein
V1430678	UDP-N-acetylmuramate--L-alanine ligase
V1440560	ferrichrome receptor precursor protein
V1459476	hypothetical protein
V1498789	hypothetical protein
V1500124	Outer membrane protein alpha precursor
V1515408	Stress protein H5
V1557902	hypothetical protein
V1558251	Ribose-phosphate pyrophosphokinase
V1559569	Cell wall-binding protein YocH precursor
V1561886	Inner membrane lipoprotein YiaD precursor
V1574353	galactose-1-phosphate uridylyltransferase
V1593245	hypothetical protein
V1593451	Na(+)/glucose symporter
V1593889	Ribonuclease G
V1640326	Laccase domain protein
V1640384	putative oxidoreductase
V1761287	Transketolase
V1818825	hypothetical protein
V1820463	putative polyketide biosynthesis zinc-dependent hydrolase BaeB
V1858033	50S ribosomal protein L4
V1883665	hypothetical protein
V1006696	Cellobiose 2-epimerase
V1009654	hypothetical protein
V1015608	Type III pantothenate kinase
V1017417	putative oxidoreductase
V1036805	methionine gamma-lyase
V1040178	Control catabolite protein of gluconeogenesis
V1040180	Hydroxyethylthiazole kinase
V1042567	Methionyl-tRNA formyltransferase
V1066728	Heparinase II/III-like protein
V1068955	Trifunctional nucleotide phosphoesterase protein YfkN precursor
V1068989	Branched-chain-amino-acid aminotransferase
V1069537	hypothetical protein
V1069851	hypothetical protein
V1080409	putative methyltransferase
V1084320	Cell division protein FtsA
V1106530	Agmatine deiminase
V1139600	UDP-glucose 4-epimerase
V1140555	N5-carboxyaminoimidazole ribonucleotide mutase
V1145333	Elongation factor Tu-A
V1145831	Modulator of FtsH protease HflK
V1151063	D-alanyl-D-alanine carboxypeptidase DacC precursor
V1157048	hypothetical protein
V1167583	HSP-70 cofactor
V1170084	DNA mismatch repair protein MutL
V1170345	hypothetical protein
V1171305	hypothetical protein
V1195207	Ribonuclease G
V1230747	hypothetical protein
V1294886	hypothetical protein
V1310991	Phosphoenolpyruvate carboxylase
V1331236	hypothetical protein
V1344328	Eco57I restriction-modification methylase
V1344678	Dipeptidase
V1344946	hypothetical protein
V1363763	Iron-regulated outer membrane proteins
V1368295	Nucleoside 2-deoxyribosyltransferase
V1370807	Zinc-specific metallo-regulatory protein
V1392113	hypothetical protein
V1400899	hypothetical protein
V1401812	Phosphopantetheine adenylyltransferase
V1431709	putative phosphotransferase enzyme IIB component
V1437385	Replication-associated recombination protein A
V1440910	Arylsulfatase
V1442545	Pyridoxal biosynthesis lyase PdxS
V1459970	hypothetical protein
V1487572	hypothetical protein
V1503498	30S ribosomal protein S8
V1503912	Major Facilitator Superfamily protein
V1513495	Peptide methionine sulfoxide reductase MsrA/MsrB 1
V1529915	Holliday junction ATP-dependent DNA helicase RuvA
V1548355	putative methyltransferase
V1564585	hypothetical protein
V1576504	DivIVA domain repeat protein
V1593144	Putative endo-beta-N-acetylglucosaminidase precursor
V1795581	Glyceraldehyde-3-phosphate dehydrogenase A
V1796690	Multidrug-efflux transporter
V1006976	Ribosomal RNA large subunit methyltransferase I
V1008740	bifunctional preprotein translocase subunit SecD/SecF
V1010900	SsrA-binding protein
V1012077	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
V1015373	putative transcriptional regulatory protein pdtaR
V1015726	Sugar fermentation stimulation protein A
V1017038	hypothetical protein
V1017167	Xaa-Pro dipeptidase
V1018010	Branched-chain-amino-acid aminotransferase
V1039496	Susd and RagB outer membrane lipoprotein
V1039558	TonB-linked outer membrane protein%2C SusC/RagA family
V1040237	Crossover junction endodeoxyribonuclease RuvC
V1049891	hypothetical protein
V1051514	Prolyl-tRNA deacylase ProX
V1055043	Modification methylase BanI
V1058847	Transposase DDE domain protein
V1065369	putative protease YhbU precursor
V1065917	Recombination protein RecR
V1066904	Thymidine kinase
V1069141	hypothetical protein
V1069286	hopanoid biosynthesis associated glycosyl transferase protein HpnI
V1069657	(3R)-hydroxymyristoyl-ACP dehydratase
V1069732	pheromone autoinducer 2 transporter
V1070499	preprotein translocase subunit SecY
V1073336	hypothetical protein
V1074250	Haemagglutinin
V1075953	50S ribosomal protein L24
V1079297	1-acyl-sn-glycerol-3-phosphate acyltransferase
V1080091	Fibronectin type III domain protein
V1084598	S-ribosylhomocysteine lyase
V1084784	hypothetical protein
V1084884	Flp pilus assembly protein TadB
V1087396	30S ribosomal protein S12
V1102937	Membrane-bound protein LytR
V1104151	Major fimbrial subunit protein (FimA)
V1106946	L-fucose permease
V1107290	hypothetical protein
V1141209	hypothetical protein
V1158040	putative HTH-type transcriptional regulator YddM
V1167459	Asparagine--tRNA ligase
V1170029	Thermophilic serine proteinase precursor
V1171847	Putative pyridoxal phosphate-dependent aminotransferase EpsN
V1181984	Streptopain precursor
V1183295	Zinc import ATP-binding protein ZnuC
V1192889	hypothetical protein
V1231110	HTH-type transcriptional repressor KstR2
V1231285	Phosphoethanolamine transferase EptC
V1231357	3-phosphoshikimate 1-carboxyvinyltransferase
V1232095	Hyaluronan synthase
V1242930	YopX protein
V1328662	Foldase protein PrsA 1 precursor
V1342096	ski2-like helicase
V1346129	Acetate kinase
V1363755	FeS cluster assembly protein SufB
V1374381	DNA-binding transcriptional repressor PuuR
V1393990	Hep_Hag
V1402211	ATP-dependent Clp protease ATP-binding subunit ClpX
V1405287	Thiol peroxidase
V1436028	Guanylate kinase
V1440725	Diaminopimelate decarboxylase
V1464210	hypothetical protein
V1515101	putative chromate transport protein
V1530085	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1557489	Acetyl-CoA acetyltransferase
V1558205	Purine-binding protein precursor
V1577141	hypothetical protein
V1602743	hypothetical protein
V1820488	Transcriptional repressor NrdR
V1883838	D-alanyl-D-alanine carboxypeptidase DacC precursor
V1008256	Elongation factor Ts
V1009571	chorismate mutase
V1010055	L-lactate dehydrogenase [cytochrome]
V1010644	HIT-like protein
V1010999	Tetraacyldisaccharide 4'-kinase
V1011005	Exodeoxyribonuclease
V1013148	DNA polymerase III subunit delta
V1013204	FeS cluster assembly protein SufD
V1014271	Bifunctional protein PyrR
V1015399	Aryl-phospho-beta-D-glucosidase BglC
V1016926	Histidine--tRNA ligase
V1019990	Dual-specificity RNA methyltransferase RlmN
V1020285	Electron transport protein HydN
V1040257	hypothetical protein
V1047972	putative membrane protein
V1048482	Malate-2H(+)/Na(+)-lactate antiporter
V1065391	RNA-binding protein YhbY
V1066142	Folylpolyglutamate synthase
V1067943	Na+-dependent transporters of the SNF family protein
V1072865	Elongation factor Ts
V1091325	hypothetical protein
V1102769	Thymidylate kinase
V1102779	Branched-chain-amino-acid aminotransferase
V1102954	hypothetical protein
V1103302	putative alpha-1%2C2-mannosidase
V1104819	SusD family protein
V1105807	hypothetical protein
V1139158	Ribosomal RNA large subunit methyltransferase H
V1139935	Acetate kinase
V1140338	hypothetical protein
V1146268	Bifunctional (p)ppGpp synthase/hydrolase relA
V1167891	Translation initiation factor IF-3
V1168134	Peptide chain release factor 1
V1181111	lipid A biosynthesis lauroyl acyltransferase
V1184521	hypothetical protein
V1230259	Lipoprotein-releasing system transmembrane protein LolE
V1231359	muropeptide transporter
V1231533	Cell division protein FtsX
V1271245	Outer membrane cobalamin translocator
V1341619	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1347118	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
V1362340	Putative Ig domain protein
V1363367	Phosphoethanolamine transferase EptC
V1366890	hypothetical protein
V1367614	universal bacterial protein YeaZ
V1376318	hypothetical protein
V1377220	hypothetical protein
V1401922	hypothetical protein
V1440452	Stage 0 sporulation protein H
V1466090	Saliva-binding protein
V1506787	hypothetical protein
V1532235	excinuclease ABC subunit B
V1548191	hypothetical protein
V1550504	hypothetical protein
V1556961	Magnesium and cobalt efflux protein CorC
V1557507	(R)-2-hydroxyglutaryl-CoA dehydratase subunit beta
V1558350	dTDP-4-dehydrorhamnose reductase
V1566399	Acetate kinase
V1568002	hypothetical protein
V1593316	Methionine gamma-lyase
V1611881	hypothetical protein
V1612201	hyperosmolarity resistance protein Ebh
V1736985	Maltodextrin phosphorylase
V1761283	Aspartate--tRNA ligase
V1761830	ATP-dependent DNA helicase RecG
V1769191	DNA gyrase subunit B
V1836804	Lysine--tRNA ligase
V1875213	DNA polymerase III subunit epsilon
V1923482	Protease 3 precursor
V1011307	hypothetical protein
V1011386	hypothetical protein
V1012370	hypothetical protein
V1013370	D-alanyl-D-alanine carboxypeptidase DacB precursor
V1013749	30S ribosomal protein S5
V1014558	Thiamine biosynthesis lipoprotein ApbE precursor
V1014718	hypothetical protein
V1017157	putative ABC transporter ATP-binding protein
V1019267	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
V1019564	Glutamine transport system permease protein GlnP
V1039213	Galactofuranosyl transferase GlfT1
