gene	geneProduct
V1035899	PTS system N-acetylgalactosamine-specific EIIC component 1
V1037067	outer membrane autotransporter barrel domain protein
V1051643	50S ribosomal protein L13
V1074662	hypothetical protein
V1143274	gram-positive signal peptide%2C YSIRK family
V1175186	Phosphoribosylamine--glycine ligase
V1175275	DNA gyrase subunit A
V1266106	hypothetical protein
V1368026	Vegetative protein 300
V1401343	Leucine-%2C isoleucine-%2C valine-%2C threonine-%2C and alanine-binding protein precursor
V1874644	Putrescine transport protein
V1000641	Triosephosphate isomerase
V1018186	Flavodoxin
V1038970	4-hydroxyphenylacetate decarboxylase large subunit
V1118282	Cell division protein FtsZ
V1192617	50S ribosomal protein L10
V1356983	Putative 2-aminoethylphosphonate-binding periplasmic protein precursor
V1500382	hypothetical protein
V1580898	hypothetical protein
V1852084	50S ribosomal protein L23
V1884131	hypothetical protein
V1887021	Trigger factor
V1042579	hypothetical protein
V1050021	DNA-directed RNA polymerase subunit alpha
V1052329	Enolase
V1071800	Amidophosphoribosyltransferase precursor
V1173277	tRNA (guanine-N(1)-)-methyltransferase
V1499609	NADP-dependent malic enzyme
V1523350	Ornithine decarboxylase%2C inducible
V1576868	Stress protein H5
V1849570	DNA-directed RNA polymerase subunit beta
V1018069	hypothetical protein
V1037209	Phosphoenolpyruvate-protein phosphotransferase
V1050984	hypothetical protein
V1060807	50S ribosomal protein L23
V1122790	Phosphoglucosamine mutase
V1178374	50S ribosomal protein L20
V1341933	chromosome segregation protein SMC
V1389977	heat shock chaperone IbpB
V1613371	hypothetical protein
V1833961	PII-type proteinase precursor
V1849480	50S ribosomal protein L5
V1863707	Putative DNA-invertase from lambdoid prophage Rac
V1015356	50S ribosomal protein L6
V1016549	hypothetical protein
V1036137	Nicotinamide nucleotide repair protein
V1042564	product=putative mannose-6-phosphate isomerase GmuF
V1050006	50S ribosomal protein L16
V1050020	30S ribosomal protein S4
V1050631	Pyruvate-flavodoxin oxidoreductase
V1052480	Glutamate synthase [NADPH] small chain
V1074742	30S ribosomal protein S12
V1080916	DNA-directed RNA polymerase subunit beta
V1081849	NADH oxidase
V1145236	UDP-galactopyranose mutase precursor
V1160402	hypothetical protein
V1175392	hypothetical protein
V1230963	chromosome segregation protein SMC
V1267642	PTS-dependent dihydroxyacetone kinase%2C ADP-binding subunit DhaL
V1357560	DNA-directed RNA polymerase subunit beta'
V1363881	2-aminoadipate transaminase
V1403914	hypothetical protein
V1436851	Adenylosuccinate lyase
V1467190	Isoleucine--tRNA ligase
V1504395	Control catabolite protein of gluconeogenesis
V1513813	hypothetical protein
V1579379	hypothetical protein
V1000129	Tyrosine phosphorylated protein A
V1016894	Terminase small subunit
V1050022	hypothetical protein
V1073476	Aspartate carbamoyltransferase
V1073654	p-aminobenzoyl-glutamate hydrolase subunit B
V1075226	preprotein translocase subunit SecD
V1145014	hypothetical protein
V1148084	Lipid-binding protein
V1159000	Iron(III)-binding periplasmic protein
V1175506	Alanine--tRNA ligase
V1337358	Thiol-activated cytolysin
V1503625	Heat shock protein 70
V1504120	2-oxoglutarate carboxylase small subunit
V1574099	PTS system mannose-specific EIIC component
V1587493	F-type ATPase subunit b
V1594387	Putative aldehyde dehydrogenase AldA
V1849495	Putative Holliday junction resolvase
V1000003	hypothetical protein
V1008596	hypothetical protein
V1011018	putative FAD-linked oxidoreductase
V1015124	hypothetical protein
V1036000	F-ATPase gamma subunit
V1039415	(R)-specific enoyl-CoA hydratase
V1049692	Dihydroxy-acid dehydratase
V1056987	Sigma-A
V1059156	hypothetical protein
V1072993	Oxa1Ec
V1073103	Tryptophan--tRNA ligase
V1073221	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1119404	Minicell-associated protein DivIVA
V1119719	Flavodoxin
V1173061	DNA-binding protein HU
V1204502	Anaerobic ribonucleoside-triphosphate reductase
V1219529	Polyribonucleotide nucleotidyltransferase
V1219747	putative 3-hydroxybutyryl-CoA dehydrogenase
V1359463	LIV-I protein H
V1429675	putative outer membrane protein
V1464632	Divergent AAA domain protein
V1499586	Sodium/proton antiporter NhaA
V1583470	Hep_Hag
V1849672	putative cysteine desulfurase
V1874575	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1886336	Phosphocarrier protein HPr
V1000627	Ribonuclease Y
V1033629	Heat shock protein 70
V1035965	Cobalt-dependent inorganic pyrophosphatase
V1054828	DNA-directed RNA polymerase subunit beta'
V1072669	F-ATPase gamma subunit
V1136163	50S ribosomal protein L10
V1144534	hypothetical protein
V1158317	Isoleucine--tRNA ligase
V1175081	Phosphoenolpyruvate synthase
V1175532	Aspartate--tRNA ligase
V1175898	Serine hydroxymethyltransferase
V1211201	preprotein translocase subunit SecY
V1265206	Multidrug-efflux transporter 3
V1331668	ATP synthase subunit alpha
V1381673	Arsenic efflux pump protein
V1400707	hypothetical protein
V1516134	50S ribosomal protein L16
V1569252	30S ribosomal protein S8
V1580955	Heat shock protein 70
V1852121	Thioredoxin reductase
V1874599	Outer membrane protein alpha precursor
V1000080	hypothetical protein
V1000171	Oligopeptide-binding protein AppA precursor
V1035930	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1036004	Magnesium-transporting ATPase%2C P-type 1
V1036540	Alanine--tRNA ligase
V1057099	UDP-3-O-acylglucosamine N-acyltransferase
V1121293	26 kDa periplasmic immunogenic protein precursor
V1166924	Heat shock protein 70
V1182437	30S ribosomal protein S7
V1192818	Peptidyl-tRNA hydrolase
V1199670	repeat
V1202394	Vegetative protein 19
V1232351	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1369772	Flavodoxin
V1396946	30S ribosomal protein S8
V1400860	hypothetical protein
V1448552	hypothetical protein
V1467577	hypothetical protein
V1499259	Ribose-phosphate pyrophosphokinase
V1503939	Colicin I receptor precursor
V1503992	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1875160	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
V1000551	Intracellular maltogenic amylase
V1010947	Vegetative protein 19
V1023361	Vegetative protein 209
V1035941	Leucine--tRNA ligase
V1039034	hypothetical protein
V1050019	hypothetical protein
V1145411	Stress protein H5
V1357635	D-ribose-binding periplasmic protein precursor
V1409171	50S ribosomal protein L3
V1409573	50S ribosomal protein L2
V1429676	putative outer membrane protein
V1768776	hypothetical protein
V1849565	Uridylate kinase
V1006736	Beta-N-acetylhexosaminidase precursor
V1016345	Para-aminobenzoate synthase glutamine amidotransferase component II
V1021138	50S ribosomal protein L14
V1036397	Threonine--tRNA ligase 2
V1059532	co-chaperonin GroES
V1071450	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1074172	Chaperone protein DnaJ
V1079269	hypothetical protein
V1124577	hypothetical protein
V1167440	6-phospho-alpha-glucosidase 1
V1176241	2-oxoglutarate carboxylase small subunit
V1218903	Inner membrane transport permease YbhS
V1221220	4-hydroxy-tetrahydrodipicolinate reductase
V1265271	tape measure domain protein
V1294733	hypothetical protein
V1392827	Outer membrane protein alpha precursor
V1486742	Glutamine--tRNA ligase
V1499926	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1640286	Autotransporter beta-domain protein
V1849494	recombination protein F
V1874657	pyridoxamine 5'-phosphate oxidase%2C FMN-binding family
V1010347	hypothetical protein
V1018296	hypothetical protein
V1035985	preprotein translocase subunit SecA
V1049697	NADH peroxidase
V1056315	Na(+)/drug antiporter
V1192374	chromosome segregation protein SMC
V1200454	hypothetical protein
V1211229	ATP synthase subunit beta
V1218749	Recombination protein RecR
V1218957	p-aminobenzoyl-glutamate hydrolase subunit B
V1219567	50S ribosomal protein L16
V1220035	LL-diaminopimelate aminotransferase
V1295196	Cell division protein FtsA
V1364009	putative protease YhbU precursor
V1376827	50S ribosomal protein L14
V1491714	30S ribosomal protein S1
V1503816	Phosphoribosylformylglycinamidine cyclo-ligase
V1504061	Sarcosine/dimethylglycine N-methyltransferase
V1000134	HSP-70 cofactor
V1000944	50S ribosomal protein L1
V1052963	hypothetical protein
V1054507	Vegetative protein 209
V1057718	Uracil transporter
V1075215	tRNA (guanine-N(1)-)-methyltransferase
V1075900	Cold shock protein CspC
V1075972	Ribose transport system permease protein RbsC
V1081875	Leucine-%2C isoleucine-%2C valine-%2C threonine-%2C and alanine-binding protein precursor
V1108838	putative sulfoacetate transporter SauU
V1109201	hypothetical protein
V1127713	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
V1159723	Ribose-phosphate pyrophosphokinase
V1162881	Phosphoglucomutase
V1175799	Phenylalanine--tRNA ligase beta subunit
V1220558	Elongation factor Ts
V1266443	putative chromate transport protein
V1276525	Formate acetyltransferase
V1400370	CRISPR type I-E/Ecoli-associated protein CasA/Cse1
V1460512	Cytosol aminopeptidase
V1499183	R3H domain protein
V1504578	preprotein translocase subunit SecA
V1508853	hypothetical protein
V1603636	Ribonuclease Y
V1768595	50S ribosomal protein L11
V1849466	Histidine--tRNA ligase
V1874567	Valine--tRNA ligase
V1899884	Transketolase 1
V1000528	30S ribosomal protein S7
V1035931	Dihydroorotase
V1039081	putative NUDIX hydrolase
V1043994	Elongation factor Ts
V1049977	2-dehydro-3-deoxygluconokinase
V1052483	Diaminopropionate ammonia-lyase
V1053785	thiol-disulfide oxidoreductase
V1054503	Ribonuclease Y
V1055743	preprotein translocase subunit SecD
V1059764	hypothetical protein
V1071770	50S ribosomal protein L16
V1072709	Stage 0 sporulation protein KE
V1074099	Proline--tRNA ligase
V1074684	Fructose-bisphosphate aldolase
V1075075	Aspartate aminotransferase
V1082145	Enterobactin outer-membrane receptor
V1102661	repeat
V1117929	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1118043	GTP pyrophosphokinase
V1120464	hypothetical protein
V1136465	30S ribosomal protein S5
V1159850	General stress protein 13
V1175109	Diaminopimelate decarboxylase
V1185346	Translation initiation factor IF-3
V1193107	hypothetical protein
V1218640	hypothetical protein
V1218902	Multidrug transporter MdtA
V1233090	UDP-N-acetylenolpyruvoylglucosamine reductase
V1233879	Transaldolase
V1294860	ATPase involved in DNA repair
V1338863	Pyruvate kinase
V1345232	50S ribosomal protein L10
V1368466	Peptide chain release factor 1
V1392969	50S ribosomal protein L21
V1442580	Outer membrane protein alpha precursor
V1499267	Lon protease 1
V1504948	Rod shape-determining protein MreB
V1506945	Gamma-DL-glutamyl hydrolase precursor
V1849474	Pyruvate-flavodoxin oxidoreductase
V1852142	gram-positive signal peptide%2C YSIRK family
V1000109	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1006727	30S ribosomal protein S1
V1035942	Inosine-5'-monophosphate dehydrogenase
V1038969	Propanediol utilization protein PduB
V1048534	Galactofuranosyl transferase GlfT2
V1050983	Putative serine protease HtrA
V1065592	Colicin I receptor precursor
V1067672	50S ribosomal protein L7/L12
V1079798	TonB-linked outer membrane protein%2C SusC/RagA family
V1104765	hypothetical protein
V1119119	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
V1119286	Outer membrane protein TolC precursor
V1136510	50S ribosomal protein L2
V1175478	Staphylococcal iron-regulated protein F
V1192315	Phosphoglucosamine mutase
V1219521	LIV-I protein H
V1369929	50S ribosomal protein L29
V1499418	Threonine--tRNA ligase 2
V1500124	Outer membrane protein alpha precursor
V1504212	Septal ring factor
V1504411	Outer membrane protein alpha precursor
V1551542	Outer membrane protein
V1874679	Transcription-repair-coupling factor
V1000005	30S ribosomal protein S11
V1000326	Threonine--tRNA ligase
V1035956	L-arabinose transport system permease protein AraP
V1050013	hypothetical protein
V1051346	Acyl-CoA dehydrogenase
V1052241	HSP-70 cofactor
V1071782	Chromosome partition protein Smc
V1074872	Na(+)/dicarboxylate symporter
V1078361	ATPase involved in DNA repair
V1084075	Ornithine carbamoyltransferase
V1171902	Ribose import ATP-binding protein RbsA
V1438338	hypothetical protein
V1445156	hypothetical protein
V1460637	Alkaline phosphatase synthesis sensor protein PhoR
V1499157	DNA gyrase subunit A
V1524080	Magnesium-transporting ATPase%2C P-type 1
V1584240	50S ribosomal protein L16
V1603143	Adenylosuccinate synthetase
V1836820	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1851988	hypothetical protein
V1013893	Alternate 30S ribosomal protein S14
V1034259	Elongation factor Tu
V1035929	Orotidine 5'-phosphate decarboxylase
V1035988	Asparagine--tRNA ligase
V1038963	Aldehyde-alcohol dehydrogenase
V1039036	PrgI family protein
V1048530	Inner membrane amino-acid ABC transporter permease protein YecS
V1050264	putative periplasmic serine endoprotease DegP-like precursor
V1050701	Rib/alpha/Esp surface antigen repeat
V1053222	Elongation factor Tu
V1055741	Fructose-1%2C6-bisphosphatase class 2
V1219154	putative M18 family aminopeptidase 1
V1315117	Type I restriction-modification system methyltransferase subunit
V1343530	Anaerobic ribonucleoside-triphosphate reductase
V1355289	hypothetical protein
V1380705	Phosphoribosylformylglycinamidine synthase 2
V1381099	F-ATPase gamma subunit
V1412720	hypothetical protein
V1430419	hypothetical protein
V1504885	DNA ligase
V1527233	50S ribosomal protein L7/L12
V1785991	putative outer membrane protein
V1820472	NAD-dependent methanol dehydrogenase
V1000013	30S ribosomal protein S8
V1050018	Adenylate kinase
V1051925	preprotein translocase subunit SecA
V1052860	Pyruvate kinase
V1054756	Bifunctional protein GlmU
V1102011	Integrase core domain protein
V1119522	staphylococcal accessory regulator family protein
V1125023	Helix-turn-helix
V1138803	Heat shock protein 70
V1170548	type VII secretion-associated serine protease mycosin
V1175818	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1201147	Phage integrase family protein
V1218780	Outer membrane protein alpha precursor
V1420975	C4-dicarboxylate anaerobic carrier
V1503909	Peptidase M16C associated
V1532966	50S ribosomal protein L2
V1549675	hypothetical protein
V1000007	Translation initiation factor IF-1
V1000499	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1000840	F-ATPase gamma subunit
V1035993	Membrane-bound metallopeptidase
V1036045	thiamine kinase
V1036063	Glycogen synthase
V1036582	leucine/isoleucine/valine transporter permease subunit
V1052245	HIT-like protein
V1053127	GMP synthase [glutamine-hydrolyzing]
V1060413	hypothetical protein
V1066646	Maltose/maltodextrin-binding protein precursor
V1072908	Thioredoxin reductase
V1074004	50S ribosomal protein L19
V1074479	Folylpolyglutamate synthase
V1116502	Long-chain-fatty-acid--CoA ligase
V1171078	Uracil phosphoribosyltransferase
V1172462	Phosphodiesterase YfcE
V1175268	Argininosuccinate lyase 1
V1203576	6-phosphofructokinase
V1291629	hypothetical protein
V1391945	product=Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1393762	1%2C4-alpha-glucan branching enzyme GlgB
V1506165	Phosphoethanolamine transferase EptC
V1525208	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1547685	Aerobic cobaltochelatase subunit CobN
V1830811	Toxin A
V1851982	putative ABC transporter ATP-binding protein YheS
V1874572	3-oxoacyl-[acyl-carrier-protein] synthase 3
V1000570	Rod shape-determining protein MreB
V1000845	Glucose-6-phosphate isomerase
V1010594	alpha-ribazole phosphatase
V1015358	hypothetical protein
V1032630	Trehalose import ATP-binding protein SugC
V1035950	Low-affinity inorganic phosphate transporter 1
V1038298	preprotein translocase subunit SecA
V1039033	hypothetical protein
V1043058	Dihydroorotate oxidase B%2C electron transfer subunit
V1050763	Alanine--tRNA ligase
V1053087	Trigger factor
V1054577	hypothetical protein
V1122909	Phosphoribosylglycinamide formyltransferase
V1175251	Phosphoglucosamine mutase
V1177615	Major membrane immunogen%2C membrane-anchored lipoprotein
V1193348	glutamyl-tRNA(Gln) amidotransferase subunit E
V1237659	Peptide chain release factor 1
V1431870	putative methyltransferase
V1460023	L-aminopeptidase/D-esterase
V1503720	Phosphoribosylformylglycinamidine synthase
V1504478	Aminopeptidase C
V1849547	Autotransporter assembly factor TamB
V1011764	hypothetical protein
V1015207	5%2C10-methylenetetrahydrofolate reductase
V1015357	hypothetical protein
V1021403	6-phosphofructokinase isozyme 2
V1036202	Sporulation-specific penicillin-binding protein
V1038330	Adhesin YadA precursor
V1040113	outer membrane autotransporter barrel domain protein
V1043953	Elongation factor P
V1044107	30S ribosomal protein S6
V1044662	30S ribosomal protein S11
V1049693	Ketol-acid reductoisomerase
V1049694	Acetolactate synthase small subunit
V1053359	V-type sodium ATPase catalytic subunit A
V1074065	Cob(I)yrinic acid a%2Cc-diamide adenosyltransferase
V1074259	photosystem II S4 domain protein
V1075298	Control catabolite protein of gluconeogenesis
V1119472	Cold shock protein CspC
V1120226	Glyceraldehyde-3-phosphate dehydrogenase
V1120532	NADH dehydrogenase
V1122823	Periplasmic pH-dependent serine endoprotease DegQ precursor
V1145793	tRNA (guanine-N(1)-)-methyltransferase
V1169904	Phosphate-binding protein PstS 1 precursor
V1175187	Bifunctional purine biosynthesis protein PurH
V1175419	Arsenic efflux pump protein
V1192640	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
V1302624	50S ribosomal protein L13
V1355948	Dihydroorotase
V1393083	85 kDa vitronectin-binding protein
V1403340	Tyrosine recombinase XerC
V1467663	30S ribosomal protein S5
V1486105	Outer membrane protein (OmpH-like)
V1487347	Pyruvate-flavodoxin oxidoreductase
V1493841	Beta-N-acetylhexosaminidase precursor
V1499091	Ribonuclease J 1
V1503624	Ribose import ATP-binding protein RbsA
V1552777	Translation initiation factor IF-2
V1617796	DNA polymerase III subunit alpha
V1619272	Aspartate--ammonia ligase
V1799342	DNA-directed RNA polymerase subunit beta'
V1000009	50S ribosomal protein L15
V1012548	Ethanolamine utilization protein EutG
V1013542	Succinyl-CoA:coenzyme A transferase
V1021241	Ribonuclease P protein component
V1021555	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1036062	Glycogen biosynthesis protein GlgD
V1038906	hypothetical protein
V1053021	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1057724	Outer membrane protein alpha precursor
V1059559	hypothetical protein
V1071769	30S ribosomal protein S19
V1075846	putative peptidase
V1085680	Aminopeptidase C
V1098371	Transcript cleavage factor GreA
V1119474	hypothetical protein
V1119523	hypothetical protein
V1121924	SigL modulation protein
V1124530	hypothetical protein
V1142888	50S ribosomal protein L22
V1145643	Acetate kinase
V1155394	Hep_Hag
V1175191	hypothetical protein
V1213513	Maltose phosphorylase
V1219928	Exopolysaccharide biosynthesis protein related to N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
V1233278	hypothetical protein
V1291428	hypothetical protein
V1302253	product=Alpha-amylase/pullulanase
V1334634	thiamine kinase
V1342619	DNA mismatch repair protein MutS
V1381104	hypothetical protein
V1381678	2-aminoadipate transaminase
V1420563	DNA gyrase subunit B
V1431805	Vegetative protein 209
V1481366	30S ribosomal protein S1
V1487905	D-methionine-binding lipoprotein MetQ precursor
V1499824	hypothetical protein
V1597389	50S ribosomal protein L11
V1888216	NADH oxidase
V1000044	Asparagine synthetase [glutamine-hydrolyzing] 1
V1000564	Cell division protein FtsZ
V1006021	hypothetical protein
V1012547	Succinate-semialdehyde dehydrogenase (acetylating)
V1016087	DNA-binding response regulator MtrA
V1019377	6-phosphofructokinase isozyme 2
V1036036	Ribosome-releasing factor
V1036061	Glucose-1-phosphate adenylyltransferase
V1036767	hypothetical protein
V1038823	NAD-dependent protein deacetylase
V1044184	Nucleoid-associated protein
V1053779	Acyl-CoA dehydrogenase
V1056900	putative RNA-binding protein (contains KH domain)
V1067673	Elongation factor Tu
V1073646	Threonine--tRNA ligase 2
V1082749	DNA gyrase subunit A
V1119876	putative transcriptional regulatory protein YebC
V1126877	EIIAB-Man
V1136121	30S ribosomal protein S6
V1159161	Na(+)/dicarboxylate symporter
V1172188	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1175101	Ribonuclease J 1
V1175111	Glyceraldehyde-3-phosphate dehydrogenase 1
V1177108	DNA/pantothenate metabolism flavoprotein
V1192120	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1219052	Bifunctional protein GlmU
V1219137	hypothetical protein
V1219875	Ribose transport system permease protein RbsC
V1267179	Inner membrane transport protein YhaO
V1368921	ADP-ribosyl-[dinitrogen reductase] hydrolase
V1381321	GTP-binding protein EngA
V1403633	Glucitol operon repressor
V1436421	Valine--tRNA ligase
V1442713	hypothetical protein
V1499626	Spermidine synthase
V1500351	Phosphoribosylamine--glycine ligase
V1504129	GMP synthase [glutamine-hydrolyzing]
V1584408	30S ribosomal protein S13
V1603503	Internalin-A precursor
V1617067	hypothetical protein
V1785917	hypothetical protein
V1874613	hypothetical protein
V1874675	hypothetical protein
V1000630	preprotein translocase subunit SecA
V1000828	ATP-dependent zinc metalloprotease FtsH
V1017599	Elongation factor Ts
V1033549	Enolase
V1035998	F-ATPase epsilon subunit
V1036191	Alkyl hydroperoxide reductase subunit C
V1040710	DNA protecting protein DprA
V1048233	hypothetical protein
V1048471	type IV pilus biogenesis/stability protein PilW
V1050702	Listeria-Bacteroides repeat domain (List_Bact_rpt)
V1052200	Curved DNA-binding protein
V1053136	hypothetical protein
V1053363	V-type ATP synthase subunit I
V1056138	Translation initiation factor IF-2
V1057053	Dihydroorotate oxidase B%2C electron transfer subunit
V1071799	Phosphoribosylglycinamide formyltransferase
V1071801	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1073105	FeS cluster assembly protein SufB
V1073790	Release factor glutamine methyltransferase
V1128693	Putative HMP/thiamine permease protein YkoE
V1138246	Cell division inhibitor MinD
V1154972	hypothetical protein
V1155905	hypothetical protein
V1175303	Cobyrinic acid A%2CC-diamide synthase
V1175534	Recombinase A
V1176043	DEAD-box ATP-dependent RNA helicase CshA
V1219465	Adhesin YadA precursor
V1233743	putative transcriptional regulatory protein
V1277177	DNA-directed RNA polymerase subunit beta'
V1301280	Glycogen phosphorylase
V1343683	N-acyl-L-amino acid amidohydrolase
V1348290	Arginine deiminase
V1368603	Putative sugar phosphate isomerase YwlF
V1461063	Site-specific recombinase XerD
V1465328	hypothetical protein
V1465989	Outer membrane protein
V1483813	hypothetical protein
V1486978	DEAD-box ATP-dependent RNA helicase CshA
V1849484	Response regulator ArlR
V1849563	Peptide chain release factor 2
V1899902	NADP-specific glutamate dehydrogenase
V1000012	50S ribosomal protein L6
V1000106	Formate--tetrahydrofolate ligase 1
V1000307	Glutamine synthetase
V1001468	Leucine--tRNA ligase
V1006017	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1016276	Phosphoglucosamine mutase
V1017131	preprotein translocase subunit SecE
V1036577	Lysine--tRNA ligase
V1036795	putative transcriptional regulatory protein pdtaR
V1038905	Primosomal protein DnaI
V1042355	EIIAB-Man
V1048237	4-alpha-glucanotransferase
V1049124	Stage 0 sporulation protein KE
V1049671	V-type ATP synthase subunit I
V1051286	Aldose 1-epimerase precursor
V1051349	Acetyl-CoA acetyltransferase
V1052328	Triosephosphate isomerase
V1052955	ATP-dependent Clp protease ATP-binding subunit ClpC
V1058518	50S ribosomal protein L27
V1060535	N5-carboxyaminoimidazole ribonucleotide mutase
V1072247	putative protein/domain associated with GTPases
V1072524	putative type I restriction enzymeP M protein
V1074226	hypothetical protein
V1079799	SusD family protein
V1081021	Isoleucine--tRNA ligase
V1081970	Acyl-CoA dehydrogenase
V1088192	hypothetical protein
V1116538	hypothetical protein
V1119402	Pyrroline-5-carboxylate reductase
V1136538	Trigger factor
V1141114	PTS-dependent dihydroxyacetone kinase%2C dihydroxyacetone-binding subunit DhaK
V1164544	DNA polymerase III subunit gamma/tau
V1175487	Elongation factor 4
V1192479	pyridoxal phosphate enzyme%2C YggS family
V1203477	product=hypothetical protein
V1291612	hypothetical protein
V1356068	Ribonuclease J 1
V1359021	hypothetical protein
V1364171	Arginine transport system permease protein ArtQ
V1400100	hypothetical protein
V1403193	NAD-specific glutamate dehydrogenase
V1409448	NADP-dependent malic enzyme
V1436578	putative M18 family aminopeptidase 1
V1448327	F-ATPase gamma subunit
V1467089	Cob(I)yrinic acid a%2Cc-diamide adenosyltransferase
V1498946	hypothetical protein
V1503164	Serine-rich repeat protein GspB
V1503911	UDP-N-acetylmuramate--L-alanine ligase
V1504579	hypothetical protein
V1548672	putative polysaccharide deacetylase PdaA precursor
V1600200	Phosphoenolpyruvate-protein phosphotransferase
V1617307	Thiamine biosynthesis lipoprotein ApbE precursor
V1620638	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1836823	hypothetical protein
V1849556	ATP-dependent Clp protease ATP-binding subunit ClpC
V1874564	Outer membrane protein assembly factor BamA precursor
V1874569	Acyl-CoA thioester hydrolase YbgC
V1000014	50S ribosomal protein L14
V1012942	hypothetical protein
V1013543	indolepyruvate oxidoreductase subunit beta
V1016548	50S ribosomal protein L29
V1018652	F-type ATPase subunit delta
V1049221	hypothetical protein
V1050000	50S ribosomal protein L4
V1050009	TthL5
V1052548	Mannonate dehydratase
V1064534	DNA-directed RNA polymerase subunit beta
V1066642	30S ribosomal protein S7
V1072266	Enolase
V1072929	Chaperone protein ClpB
V1072936	Uracil transporter
V1073986	Fructose-1%2C6-bisphosphatase class 2
V1074279	EIIBCA-Man
V1118468	putative N-acetyltransferase YjcF
V1136462	30S ribosomal protein S8
V1136548	Elongation factor Ts
V1141932	PTS system mannose-specific EIIC component
V1142291	Type I restriction-modification system methyltransferase subunit
V1145649	DNA strand transferase
V1146023	Purine nucleoside receptor A
V1160512	Transaldolase
V1166772	putative glutamine synthetase 2
V1172034	Adenylosuccinate lyase
V1175106	Serine--tRNA ligase
V1175107	hypothetical protein
V1175110	2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-acetyltransferase
V1175316	Outer membrane protein TolC precursor
V1177271	hypothetical protein
V1181513	hypothetical protein
V1181685	hypothetical protein
V1184599	50S ribosomal protein L11
V1200468	hypothetical protein
V1202193	Riboflavin biosynthesis protein RibBA
V1294673	Type I restriction enzyme EcoR124II R protein
V1327812	Peptidyl-prolyl cis-trans isomerase A precursor
V1347266	Phosphate regulon transcriptional regulatory protein PhoB
V1350506	hypothetical protein
V1355135	Hep_Hag
V1381585	ATPase involved in DNA repair
V1486958	S-adenosylmethionine synthase
V1487286	hypothetical protein
V1490712	Stress protein H5
V1500439	Elongation factor Tu
V1501344	HSP-70 cofactor
V1503910	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1504071	hypothetical protein
V1505158	Haemagglutinin
V1506823	Sodium/proton antiporter
V1506896	L-2-hydroxyisocaproate dehydrogenase
V1535169	50S ribosomal protein L22
V1553523	Foldase protein PrsA precursor
V1764175	Vegetative protein 19
V1830833	hypothetical protein
V1849541	4-hydroxy-tetrahydrodipicolinate synthase
V1000019	50S ribosomal protein L22
V1000040	Anaerobic ribonucleoside-triphosphate reductase
V1000601	Alanine--tRNA ligase
V1008438	putative periplasmic serine endoprotease DegP-like precursor
V1015815	DNA gyrase subunit A
V1016242	30S ribosomal protein S12
V1018398	Triosephosphate isomerase
V1032342	ATP synthase subunit beta
V1035940	Translation initiation factor IF-2
V1036578	putative ATP-dependent Clp protease ATP-binding subunit
V1036630	Non-specific ribonucleoside hydrolase RihC
V1036642	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1036877	Formate--tetrahydrofolate ligase 1
V1036975	hypothetical protein
V1038365	EIIBCA-Man
V1038894	Modification methylase HpaII
V1039031	transcriptional regulator%2C AbrB family
V1052479	5-methylthioadenosine/S-adenosylhomocysteine deaminase
V1053129	Glycine--tRNA ligase beta subunit
V1055950	Putative multidrug export ATP-binding/permease protein
V1057195	Glutamate 5-kinase
V1058246	Transposase IS116/IS110/IS902 family protein
V1071451	50S ribosomal protein L9
V1073286	Manganese-dependent inorganic pyrophosphatase
V1073481	Putative N-acetyl-LL-diaminopimelate aminotransferase
V1075411	Vegetative protein 19
V1079271	hypothetical protein
V1079491	Carbamate kinase 1
