gene	geneProduct
V1339704	Lipid A export ATP-binding/permease protein MsbA
V1362649	Alkyl hydroperoxide reductase subunit F
V1385804	Putative mutator protein MutT4
V1402942	hypothetical protein
V1464245	Peptide methionine sulfoxide reductase MsrA/MsrB
V1547631	hypothetical protein
V1604311	50S ribosomal protein L29
V1000107	Lipoprotein signal peptidase
V1000509	Glycerol-3-phosphate cytidylyltransferase
V1000847	hypothetical protein
V1010366	Alanine racemase
V1065439	DNA gyrase subunit A
V1065503	putative metallophosphoesterase YhaO
V1066146	ATP-dependent Clp protease ATP-binding subunit ClpX
V1067956	putative diguanylate cyclase YedQ
V1073165	NADP-dependent malic enzyme
V1074987	Transcriptional repressor NrdR
V1082461	Lon protease 2
V1088172	hypothetical protein
V1102387	Colicin I receptor precursor
V1110123	putative chromate transport protein
V1139069	putative DNA helicase
V1139908	hypothetical protein
V1140411	Signal transduction histidine-protein kinase ArlS
V1140635	Putative TrmH family tRNA/rRNA methyltransferase
V1157447	hypothetical protein
V1166993	type III restriction-modification system StyLTI enzyme res
V1175251	Phosphoglucosamine mutase
V1195317	AMP nucleosidase
V1201842	Putative glycosyltransferase EpsD
V1220014	Alkyl hydroperoxide reductase subunit C
V1267266	3-oxoacyl-[acyl-carrier-protein] synthase 1
V1295274	Aspartokinase
V1295649	30S ribosomal protein S13
V1295775	hypothetical protein
V1340560	Aminopeptidase N
V1342276	chromosome segregation protein SMC
V1357955	Maltose-binding periplasmic proteins/domains
V1364314	lipopolysaccharide core biosynthesis protein
V1365830	hypothetical protein
V1379943	hypothetical protein
V1399748	putative CtpA-like serine protease
V1465738	(Dimethylallyl)adenosine tRNA methylthiotransferase MiaB
V1466953	Putative sugar phosphate isomerase YwlF
V1550765	DNA integrity scanning protein DisA
V1724287	Helix-turn-helix
V1753259	N-acetylmuramoyl-L-alanine amidase AmiA precursor
V1881293	Lysine--tRNA ligase
V1010667	FeoA domain protein
V1013211	2%2C3-dimethylmalate dehydratase large subunit
V1014822	hypothetical protein
V1035378	pyrophosphatase PpaX
V1036881	putative methyltransferase
V1052440	Formate acetyltransferase
V1065465	hypothetical protein
V1065470	ATP-dependent helicase/nuclease subunit A
V1068438	Exodeoxyribonuclease 7 large subunit
V1069134	Aspartate--tRNA ligase
V1073103	Tryptophan--tRNA ligase
V1073838	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
V1079144	NADH-quinone oxidoreductase subunit I
V1102158	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
V1138291	UDP-3-O-acylglucosamine N-acyltransferase
V1140374	Guanine/hypoxanthine permease PbuG
V1140445	Peptidase family M49
V1143803	5'-nucleotidase YfbR
V1145905	Non-canonical purine NTP pyrophosphatase
V1158074	GMP synthase [glutamine-hydrolyzing]
V1170368	PhoH-like protein
V1232199	hypothetical protein
V1233213	Stage III sporulation protein E
V1295093	Xanthine phosphoribosyltransferase
V1313717	Phosphate acetyltransferase
V1364316	Carbamoyl-phosphate synthase large chain
V1420666	hypothetical protein
V1489066	Putative HMP/thiamine permease protein YkoE
V1547561	Putative transcriptional regulator YvhJ
V1576213	hypothetical protein
V1583640	Outer membrane protein alpha precursor
V1593686	hypothetical protein
V1682844	Copper-exporting P-type ATPase B
V1010321	integral membrane protein%2C YjbE family
V1012817	(R)-specific enoyl-CoA hydratase
V1033579	ABC-2 family transporter protein
V1039346	putative glycosyltransferase EpsJ
V1068174	30S ribosomal protein S9
V1070983	30S ribosomal protein S6
V1072213	DNA gyrase subunit B
V1072310	thiamine biosynthesis protein ThiF
V1073063	Aspartate/alanine antiporter
V1075697	Chaperone protein DnaJ
V1082495	(R)-specific enoyl-CoA hydratase
V1082856	Thiol-disulfide oxidoreductase ResA
V1083034	Foldase protein PrsA precursor
V1085781	ATPase RavA
V1107825	50S ribosomal protein L3
V1143335	30S ribosomal protein S16
V1151369	hypothetical protein
V1234307	Glutamine amidotransferase subunit PdxT
V1237269	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
V1265302	hypothetical protein
V1343521	Succinate dehydrogenase flavoprotein subunit
V1358245	ATP-dependent Clp protease proteolytic subunit
V1380542	Endo-beta-N-acetylglucosaminidase F2 precursor
V1500101	hypothetical protein
V1593430	Capsular polysaccharide biosynthesis protein
V1617466	cysteine/glutathione ABC transporter membrane/ATP-binding component
V1841296	hypothetical protein
V1010529	dTDP-4-dehydrorhamnose 3%2C5-epimerase
V1011657	hypothetical protein
V1012857	Aspartate carbamoyltransferase
V1013422	ABC-type uncharacterized transport system%2C permease component
V1013577	Glutamate 5-kinase
V1018798	Tetracycline resistance protein TetM from transposon TnFO1
V1057840	Ferrous iron uptake protein
V1066178	putative diguanylate cyclase YedQ
V1066820	DNA gyrase subunit B
V1067190	Phenylalanine--tRNA ligase beta subunit
V1072908	Thioredoxin reductase
V1074662	hypothetical protein
V1098943	Copper-sensitive operon repressor
V1098972	hypothetical protein
V1099138	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1102753	O-acetyltransferase OatA
V1144353	hypothetical protein
V1147860	co-chaperonin GroES
V1151822	polysaccharide chain length determinant protein%2C PEP-CTERM locus subfamily
V1191548	L-ribulose-5-phosphate 4-epimerase UlaF
V1195347	bifunctional RNase H/acid phosphatase
V1198373	Translation initiation factor IF-1
V1200170	UDP-N-acetylenolpyruvoylglucosamine reductase
V1296626	sporulation protein YtfJ
V1330668	Cytosol non-specific dipeptidase
V1342923	Cellulosome-anchoring protein precursor
V1367626	hypothetical protein
V1374588	Putative transcriptional regulator YvhJ
V1380860	Sodium/proton antiporter
V1403784	hypothetical protein
V1427896	hypothetical protein
V1429839	Polyketide biosynthesis malonyl CoA-acyl carrier protein transacylase PksC
V1432875	hypothetical protein
V1469339	PTS system glucitol/sorbitol-specific IIA component
V1469581	HTH-type transcriptional repressor YvoA
V1482847	PII-type proteinase precursor
V1491706	addiction module antitoxin%2C RelB/DinJ family
V1508905	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1594358	Adhesin YadA precursor
V1841342	Autolytic lysozyme
V1012521	hypothetical protein
V1014023	Ribonuclease PH
V1014872	Ribonuclease P protein component
V1066845	2-amino-3-ketobutyrate coenzyme A ligase
V1069830	Aminopeptidase C
V1079168	Biosynthetic arginine decarboxylase
V1082085	hypothetical protein
V1082179	Fumarate reductase iron-sulfur subunit
V1098987	product=Adenosine monophosphate-protein transferase SoFic
V1099214	Phosphatidate cytidylyltransferase
V1102518	hypothetical protein
V1122642	Manganese-dependent inorganic pyrophosphatase
V1175304	Aspartokinase
V1190414	hypothetical protein
V1192071	hypothetical protein
V1195334	Ribosome-binding factor A
V1198227	UDP-N-acetylenolpyruvoylglucosamine reductase
V1201233	R3H domain protein
V1201770	hypothetical protein
V1231870	hypothetical protein
V1234020	Manganese transport system membrane protein MntB
V1294860	ATPase involved in DNA repair
V1349668	Methionyl-tRNA formyltransferase
V1363370	Type III effector pipB2
V1363877	30S ribosomal protein S5
V1366877	hypothetical protein
V1385586	hypothetical protein
V1385604	Fibrinogen-binding protein A
V1385954	hypothetical protein
V1394076	Galactofuranosyl transferase GlfT2
V1464392	hypothetical protein
V1501172	hypothetical protein
V1541186	DNA topoisomerase 4 subunit B
V1553969	hypothetical protein
V1555723	ADP-ribosylglycohydrolase
V1753191	putative O-linked N-acetylglucosamine transferase%2C SPINDLY family
V1827800	Endonuclease YhcR precursor
V1006962	Nucleoside triphosphate pyrophosphohydrolase
V1008934	Demethylmenaquinone methyltransferase
V1009645	Elongation factor P
V1012683	outer membrane protein assembly factor YaeT
V1012694	TonB-linked outer membrane protein%2C SusC/RagA family
V1016749	tRNA 2-thiocytidine biosynthesis protein TtcA
V1023238	30S ribosomal protein S7
V1037706	hypothetical protein
V1048492	hypothetical protein
V1065956	Sporulation initiation inhibitor protein soj
V1067807	Leucine Rich repeats (2 copies)
V1068287	serine/threonine protein kinase
V1099352	6-phosphogluconolactonase
V1102817	hypothetical protein
V1155271	DNA polymerase IV
V1158942	Endonuclease/Exonuclease/phosphatase family protein
V1231143	hypothetical protein
V1356122	50S ribosomal protein L4
V1362785	maltose ABC transporter periplasmic protein
V1397157	Heat shock protein F84.1
V1403947	pullulanase%2C extracellular
V1408536	Cellulosome-anchoring protein precursor
V1440264	putative oxidoreductase YvaA
V1547722	ATP-dependent DNA helicase PcrA
V1604086	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
V1604209	putative acetyltransferase
V1852092	Folate ECF transporter S component FolT
V1008691	lipid A biosynthesis lauroyl acyltransferase
V1016833	EIIABC-Fru
V1016835	Protein required for the initiation of cell division
V1039790	50S ribosomal protein L15
V1044299	hypothetical protein
V1065455	Uracil-DNA glycosylase
V1069111	Inosine-5'-monophosphate dehydrogenase
V1069663	Streptopain precursor
V1079635	Glutamate synthase [NADPH] small chain
V1081378	Glutamate racemase
V1138270	Long-chain-fatty-acid--CoA ligase
V1138684	Transposase
V1138872	Ribosomal large subunit pseudouridine synthase D
V1139047	3-oxoacyl-[acyl-carrier-protein] reductase FabG
V1154262	hypothetical protein
V1167038	orotidine 5'-phosphate decarboxylase
V1175316	Outer membrane protein TolC precursor
V1199871	cell division protein MraZ
V1202102	Lipopolysaccharide export system ATP-binding protein LptB
V1233731	carboxylate/amino acid/amine transporter
V1342423	Penicillin-binding protein 1*
V1356571	hypothetical protein
V1381400	Ribosomal RNA small subunit methyltransferase E
V1382621	Aspartate--tRNA ligase
V1432349	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1505216	Cell division protein FtsW
V1513724	hypothetical protein
V1745365	Heat shock protein 70
V1836828	hypothetical protein
V1884194	hypothetical protein
V1008706	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
V1008939	Signal peptidase I
V1010531	Ribose-phosphate pyrophosphokinase
V1010682	DNA protection during starvation protein
V1021621	hypothetical protein
V1039612	NADPH-dependent 7-cyano-7-deazaguanine reductase
V1042006	L-2-hydroxyisocaproate dehydrogenase
V1042052	Bifunctional xylanase/deacetylase precursor
V1050503	hypothetical protein
V1066833	tetratricopeptide repeat protein
V1067077	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1070922	Putative HMP/thiamine import ATP-binding protein YkoD
V1071782	Chromosome partition protein Smc
V1073119	30S ribosomal protein S5
V1100628	hypothetical protein
V1106662	Putative HMP/thiamine import ATP-binding protein YkoD
V1108041	hypothetical protein
V1136930	hypothetical protein
V1141676	Polyribonucleotide nucleotidyltransferase
V1150416	putative phage-encoded protein
V1232890	Beta antigen
V1233935	putative M18 family aminopeptidase 2
V1265828	Immune inhibitor A precursor
V1323564	phage transcriptional regulator%2C ArpU family
V1342482	Heat-inducible transcription repressor HrcA
V1387176	Glutamine--tRNA ligase
V1401885	Haemagglutinin
V1465328	hypothetical protein
V1488636	NADP-dependent malic enzyme
V1648864	putative P-loop ATPase
V1851959	hypothetical protein
V1875201	putative transcriptional regulatory protein pdtaR
V1923237	SusD family protein
V1012597	Hemin transport system permease protein HmuU
V1037761	hypothetical protein
V1065502	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1068482	Peptide deformylase
V1072090	hypothetical protein
V1079355	hypothetical protein
V1081857	hypothetical protein
V1082019	hypothetical protein
V1097151	PTS-dependent dihydroxyacetone kinase%2C phosphotransferase subunit DhaM
V1099584	hypothetical protein
V1099817	Pyrroline-5-carboxylate reductase
V1116633	hypothetical protein
V1138572	hypothetical protein
V1139786	Nicotinate phosphoribosyltransferase 2
V1141479	Exodeoxyribonuclease
V1144854	putative TonB-dependent receptor precursor
V1188621	hypothetical protein
V1190789	30S ribosomal protein S2
V1195742	hypothetical protein
V1200244	CRISPR system Cascade subunit CasC
V1278885	hypothetical protein
V1280352	DNA-directed RNA polymerase subunit beta
V1357667	carboxylate/amino acid/amine transporter
V1504541	heme uptake protein IsdC
V1547729	UGMP family protein
V1564868	hypothetical protein
V1617465	putative ABC transporter ATP-binding proteinc/MT2552
V1827297	Cellulosome-anchoring protein precursor
V1008217	hypothetical protein
V1009602	putative aminodeoxychorismate lyase
V1010704	hypothetical protein
V1040122	Polyribonucleotide nucleotidyltransferase
V1067147	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
V1069493	hypothetical protein
V1070687	Carboxy-terminal processing protease CtpB precursor
V1074100	Pyridoxamine 5'-phosphate oxidase
V1079456	Primosomal protein N'
V1080016	Ribosomal large subunit pseudouridine synthase D
V1080357	Long-chain-fatty-acid--CoA ligase FadD15
V1081040	hypothetical protein
V1084155	DNA gyrase subunit A
V1098900	DNA-damage-inducible protein F
V1099163	dTDP-glucose 4%2C6-dehydratase
V1099170	hypothetical protein
V1099427	Alpha-D-glucose-1-phosphate phosphatase YihX
V1108817	50S ribosomal protein L3
V1141621	hypothetical protein
V1145814	Putative glycoside hydrolase
V1145816	Exodeoxyribonuclease 7 small subunit
V1152196	Phosphoglycerate kinase
V1154056	hypothetical protein
V1154289	type I secretion outer membrane protein%2C TolC family
V1160402	hypothetical protein
V1162243	hypothetical protein
V1236917	29 kDa protein
V1346932	hypothetical protein
V1394389	Cyclodextrin-binding protein precursor
V1402728	hypothetical protein
V1408909	C protein alpha-antigen precursor
V1437535	Glycerate 2-kinase
V1437789	hypothetical protein
V1443686	Putative signal peptide peptidase SppA
V1464166	Peptidase M16 inactive domain protein
V1558281	hypothetical protein
V1616702	hypothetical protein
V1751744	Multidrug export protein MepA
V1753105	hypothetical protein
V1806768	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1006795	Replication-associated recombination protein A
V1007848	ATP-dependent Clp protease proteolytic subunit 1
V1010448	4-alpha-glucanotransferase
V1013879	Inner membrane transport protein YhaO
V1046764	hypothetical protein
V1065440	DNA topoisomerase 4 subunit B
V1065472	Peptide chain release factor 1
V1066331	Heat shock protein J
V1066977	hypothetical protein
V1072445	Glucosamine-6-phosphate deaminase 1
V1072979	Membrane protein YidC 1
V1078563	RNA polymerase principal sigma factor HrdB
V1104081	Alpha-hemolysin translocation ATP-binding protein HlyB
V1139577	Gluconate 5-dehydrogenase
V1140850	N-acetylglucosamine repressor
V1166796	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1175191	hypothetical protein
V1186276	CYTH domain protein
V1200646	Holliday junction ATP-dependent DNA helicase RuvB
V1316304	Pyridoxal biosynthesis lyase PdxS
V1362746	Ribosome biogenesis GTPase A
V1436642	product=hypothetical protein
V1437040	hypothetical protein
V1464519	Replication-associated recombination protein A
V1549675	hypothetical protein
V1587560	Aryl-phospho-beta-D-glucosidase BglC
V1753261	putative membrane protein
V1000165	Dihydroneopterin aldolase
V1000540	Colicin V production protein
V1000849	ABC transporter ATP-binding protein YxdL
V1007428	Guanosine-5'-triphosphate%2C3'-diphosphate pyrophosphatase
V1007864	Membrane-bound lytic murein transglycosylase D precursor
V1008889	hypothetical protein
V1009490	putative methyltransferase
V1011099	Purine ribonucleoside efflux pump NepI
V1023361	Vegetative protein 209
V1034592	ABC-type uncharacterized transport system%2C permease component
V1041475	chromosome segregation protein SMC
V1048803	Nox16
V1055820	hypothetical protein
V1065961	Chromosomal replication initiator protein DnaA
V1070564	Asparagine--tRNA ligase
V1078750	Uridylate kinase
V1081887	Outer membrane cobalamin receptor protein
V1083865	4-hydroxy-tetrahydrodipicolinate synthase
V1099267	Peptidyl-tRNA hydrolase
V1099678	Inner membrane transporter RhtA
V1102383	Oxygen-independent coproporphyrinogen-III oxidase 1
V1105320	hypothetical protein
V1108037	putative membrane protein
V1110781	ATP-dependent DNA helicase PcrA
V1138320	Leucine--tRNA ligase
V1139221	Phage minor structural protein GP20
V1141772	tetraacyldisaccharide 4'-kinase
V1157451	putative transcriptional regulator
V1171010	50S ribosomal protein L9
V1192884	hypothetical protein
V1240381	Calcium-transporting ATPase
V1290865	Energy-coupling factor transporter transmembrane protein EcfT
V1345781	tRNA(Ile)-lysidine synthase
V1364009	putative protease YhbU precursor
V1367276	hypothetical protein
V1374911	Ribosome-binding factor A
V1379945	hypothetical protein
V1381494	putative polyketide biosynthesis zinc-dependent hydrolase PksB
V1382425	Ribosomal RNA small subunit methyltransferase B
V1385537	hypothetical protein
V1386027	ski2-like helicase
V1440786	1-deoxy-D-xylulose-5-phosphate synthase
V1484295	Phenylalanine--tRNA ligase alpha subunit
V1744665	hypothetical protein
V1820406	50S ribosomal protein L15
V1006687	hypothetical protein
V1010687	Calcium-transporting ATPase
V1015849	cytochrome c biogenesis protein CcmA
V1043600	hypothetical protein
V1048486	Stage 0 sporulation protein KE
V1066217	Cupin domain protein
V1067141	GMP synthase [glutamine-hydrolyzing]
V1068146	FeS cluster assembly protein SufB
V1068432	putative ATPase (AAA+ superfamily)
V1068437	1-deoxy-D-xylulose-5-phosphate synthase
V1072832	Cobalt-precorrin-4 C(11)-methyltransferase
V1079633	ATP-dependent helicase/nuclease subunit A
V1080387	outer membrane receptor FepA
V1081431	hypothetical protein
V1084170	Alpha-L-fucosidase
V1085011	Vegetative protein 300
V1087527	Na+/H+ antiporter%2C NhaD family
V1110468	hypothetical protein
V1146203	ATP-dependent Clp protease proteolytic subunit
V1180729	2-dehydro-3-deoxyphosphooctonate aldolase
V1200346	thiamine-phosphate pyrophosphorylase
V1236292	Chaperone protein ClpB 1
V1341990	putative dual-specificity RNA methyltransferase RlmN
V1358551	Ribosomal RNA small subunit methyltransferase I
V1382305	hypothetical protein
V1385510	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1504495	phage head morphogenesis protein%2C SPP1 gp7 family
V1579608	30S ribosomal protein S2
V1617349	1-acyl-sn-glycerol-3-phosphate acyltransferase
V1010439	Na(+)-translocating NADH-quinone reductase subunit D
V1011267	Bifunctional purine biosynthesis protein PurH
V1011966	Acyl-CoA thioester hydrolase YbgC
V1012598	Staphylococcal iron-regulated protein F
V1013188	Sialidase precursor
V1066779	Vegetative protein 209
V1066838	Acetate kinase
V1067913	putative zinc transport system ATP-binding protein AdcC
V1068430	cytidylate kinase
V1069596	50S ribosomal protein L22
V1071857	KilA-N domain protein
V1073286	Manganese-dependent inorganic pyrophosphatase
V1074911	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
V1075543	Phenylalanine--tRNA ligase alpha subunit
V1083506	Excinuclease ABC subunit B
V1098919	Alanine racemase
V1099652	hypothetical protein
V1115962	SusD family protein
V1123988	hypothetical protein
V1140363	hypothetical protein
V1150960	putative permease
V1181784	Outer membrane protein alpha precursor
V1194940	Fe(3+) ions import ATP-binding protein FbpC
V1195143	hypothetical protein
V1237954	Phosphopentomutase
V1343863	DNA-directed RNA polymerase subunit beta'
V1346580	tRNA-dihydrouridine synthase A
V1408336	Sensor histidine kinase DesK
V1411087	hypothetical protein
V1440694	50S ribosomal protein L6
V1506721	Modulator of FtsH protease HflK
V1524567	putative phage-type endonuclease
V1526368	type VII secretion-associated serine protease mycosin
V1602795	hypothetical protein
V1604223	hypothetical protein
V1736940	Proline--tRNA ligase
V1827313	Ribonuclease Y
V1827717	Clostripain family protein
V1852030	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
V1881465	hypothetical protein
V1008689	Lipoteichoic acid synthase 1
V1008722	L-lactate dehydrogenase 2
V1037207	putative phage-associated protein
V1039731	Bex protein
V1046754	hypothetical protein
V1051514	Prolyl-tRNA deacylase ProX
V1074280	Thioredoxin reductase
V1074451	Glycogen accumulation regulator GarA
V1105522	potassium transport protein Kup
V1108993	Major Facilitator Superfamily protein
V1109064	hypothetical protein
V1167454	putative zinc finger/helix-turn-helix protein%2C YgiT family
V1180279	hypothetical protein
V1191560	Procyclic acidic repetitive protein (PARP)
V1200579	hypothetical protein
V1216110	Serine--tRNA ligase
V1240762	Teichoic acids export ATP-binding protein TagH
V1328328	putative protease YhbU precursor
V1340408	hypothetical protein
V1342619	DNA mismatch repair protein MutS
V1366860	hypothetical protein
V1366985	Phosphoenolpyruvate carboxylase
V1382841	hypothetical protein
V1385527	hypothetical protein
V1433026	Pantothenate synthetase
V1443358	GTP-binding protein obg
V1458607	Dinitrogenase iron-molybdenum cofactor
V1487343	Alkyl hydroperoxide reductase subunit C
V1515349	Tyrosine recombinase XerC
V1525377	putative esterase
V1526143	Hep_Hag
V1534253	hypothetical protein
V1603023	cysteine/glutathione ABC transporter membrane/ATP-binding component
V1820455	putative phospholipid ABC transporter permease protein MlaE
V1827789	hypothetical protein
V1009114	GTP-binding protein obg
V1009377	N5-carboxyaminoimidazole ribonucleotide mutase
V1011414	Orotidine 5'-phosphate decarboxylase
V1017185	Signal recognition particle receptor FtsY
V1042555	Malate dehydrogenase
V1065487	S-adenosylmethionine synthase
V1066749	Nitrogen assimilation regulatory protein
V1067152	hypothetical protein
V1068968	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1072804	Macrolide export ATP-binding/permease protein MacB
V1079473	Lipopolysaccharide kinase (Kdo/WaaP) family protein
V1079947	Thiamine pyrophosphokinase
V1085154	hypothetical protein
V1099006	DNA polymerase III subunit delta
V1099035	hypothetical protein
V1114667	TonB-linked outer membrane protein%2C SusC/RagA family
V1138729	Dihydropteroate synthase
V1138845	hypothetical protein
V1151287	Modification methylase HindIII
V1157863	hypothetical protein
V1216327	hypothetical protein
V1240949	TonB-linked outer membrane protein%2C SusC/RagA family
V1339860	Putrescine transport system permease protein PotH
V1355881	Acyl-CoA dehydrogenase
V1374279	VWFA-related Acidobacterial domain protein
V1403253	GTPase Era
V1436372	ERF superfamily protein
V1440400	Electron transfer flavoprotein large subunit
V1464056	hypothetical protein
V1504891	Ornithine carbamoyltransferase
V1528921	Cell division protein FtsZ
V1547772	Type I restriction modification DNA specificity domain protein
V1602668	EcoKI restriction-modification system protein HsdS
V1604687	Ferrous iron transport protein A
V1007457	hypothetical protein
V1008915	Alginate biosynthesis protein AlgA
V1010154	Aspartate/alanine antiporter
V1010839	Mannosyltransferase OCH1
V1011486	S4 domain protein YaaA
V1012974	hypothetical protein
V1013153	YbbR-like protein
V1041019	Transposase
V1042147	Minicell-associated protein DivIVA
V1043358	putative transcriptional regulatory protein pdtaR
V1047889	PD-(D/E)XK nuclease superfamily protein
V1059482	Serine--tRNA ligase
V1059764	hypothetical protein
V1066142	Folylpolyglutamate synthase
V1069235	Glutamine synthetase
V1071540	hypothetical protein
V1084620	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1099001	Lysine-specific permease
V1107950	transcriptional regulator SlyA
V1110591	Putative NrdI-like protein
V1115725	hypothetical protein
V1139055	Transcription-repair-coupling factor
V1140817	hypothetical protein
V1154933	Divergent AAA domain protein
V1175487	Elongation factor 4
V1233419	chaperonin GroEL
V1268332	hypothetical protein
V1268370	Autoinducer 2 import system permease protein LsrC
V1313144	hypothetical protein
V1319961	Helix-destabilizing protein
V1342422	ATP-dependent DNA helicase RecG
V1344426	hypothetical protein
V1400946	hypothetical protein
V1436338	Putative sugar phosphate isomerase YwlF
V1499406	hypothetical protein
V1505442	Putative KHG/KDPG aldolase
V1529105	3-oxoacyl-[acyl-carrier-protein] synthase 3
V1549410	ATP-dependent Clp protease proteolytic subunit 1
V1558359	D-alanyl-D-alanine carboxypeptidase DacD precursor
V1586267	Putative multidrug export ATP-binding/permease protein
V1593467	TonB-linked outer membrane protein%2C SusC/RagA family
V1594796	L-serine dehydratase 1
V1612638	putative copper-importing P-type ATPase A
V1820475	Biopolymer transport protein ExbD
V1875144	Rib/alpha/Esp surface antigen repeat
V1006741	muropeptide transporter
V1010033	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
V1011847	Phosphate-binding protein PstS 2 precursor
V1012767	Bifunctional protein FolD protein
V1013915	hypothetical protein
V1034599	Redox-sensing transcriptional repressor rex
V1047887	Protease 4
V1048082	NAD(P)H-quinone oxidoreductase chain 4 1
V1065944	DNA polymerase III subunit gamma/tau
V1066139	Organic hydroperoxide resistance transcriptional regulator
V1066881	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
V1067065	hypothetical protein
V1067094	Excinuclease ABC subunit C
V1070104	Pyridoxine kinase
V1070888	Thiol-activated cytolysin
V1074969	Elongation factor P
V1099450	Nicotinate-nucleotide adenylyltransferase
V1103535	hypothetical protein
V1107755	hypothetical protein
V1139326	hypothetical protein
V1150342	ABC-type cobalt transport system%2C permease component CbiQ
V1154591	lipopolysaccharide transport periplasmic protein LptA
V1180472	TonB-linked outer membrane protein%2C SusC/RagA family
V1201014	hypothetical protein
V1232456	deoxyuridine 5'-triphosphate nucleotidohydrolase
V1329282	Putative K(+)-stimulated pyrophosphate-energized sodium pump
V1432979	3%2C4-dihydroxy-2-butanone 4-phosphate synthase
V1438053	Adenylosuccinate synthetase
V1443474	hybrid cluster protein-associated redox disulfide domain protein
V1515543	V-type sodium pump subunit B
V1530884	hypothetical protein
V1724855	hypothetical protein
V1805578	Elongation factor Tu
V1820506	Dihydroneopterin aldolase
V1841347	putative O-linked N-acetylglucosamine transferase%2C SPINDLY family
V1008718	hypothetical protein
V1011142	Glutamyl- and glutaminyl-tRNA synthetases
V1014723	preprotein translocase subunit SecY
V1016971	Isoprenyl transferase
V1024930	hypothetical protein
V1047963	hypothetical protein
V1065573	50S ribosomal protein L30
V1066748	preprotein translocase subunit SecG
V1078402	Guanylate kinase
V1078622	1%2C4-alpha-glucan branching enzyme GlgB
V1080831	1-deoxy-D-xylulose-5-phosphate synthase
V1082406	Lipid A export ATP-binding/permease protein MsbA
V1102155	ABC-type uncharacterized transport system%2C permease component
V1111295	DNA-directed RNA polymerase subunit beta'
V1138321	Putative pyridoxal phosphate-dependent aminotransferase EpsN
V1140563	putative integral membrane protein
V1151290	Collagen triple helix repeat (20 copies)
V1154107	Metallopeptidase ImmA
V1168807	Translation initiation factor IF-1
V1170681	3-oxoacyl-[acyl-carrier-protein] synthase 1
V1267333	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW precursor
V1275260	Fumarate reductase iron-sulfur subunit
V1292149	hypothetical protein
V1312908	putative phosphatase YwpJ
V1347299	hypothetical protein
V1440406	Stage 0 sporulation protein KD
V1440587	hypothetical protein
V1442335	hypothetical protein
V1514607	flavoprotein%2C family
V1527720	V-type ATP synthase subunit C
V1581241	Cell division protein FtsW
V1753306	Pyruvate kinase
V1796690	Multidrug-efflux transporter
V1851994	CBS domain-containing protein YkuL
V1875165	hypothetical protein
V1006885	hypothetical protein
V1007462	Membrane protein YidC 1
V1036477	DNA-directed RNA polymerase subunit alpha
V1036735	DNA-directed RNA polymerase subunit beta'
V1039595	Short-chain fatty acids transporter
V1039792	30S ribosomal protein S5
V1050506	hypothetical protein
V1065403	Rod shape-determining protein MreC
V1070518	Aminopeptidase N
V1073699	Tetracycline resistance protein TetO
V1074190	1%2C4-Dihydroxy-2-naphthoyl-CoA synthase
V1074867	putative siderophore transport system ATP-binding protein YusV
V1099081	Divergent AAA domain protein
V1119368	Phenylalanine--tRNA ligase alpha subunit
V1145742	Peptide chain release factor 3
V1192713	Maltose operon transcriptional repressor
V1195184	hypothetical protein
V1200136	4-alpha-glucanotransferase
V1203462	ATP-dependent zinc metalloprotease FtsH
V1233545	L-serine dehydratase TdcG
V1233981	Putrescine-binding periplasmic protein precursor
V1273673	3-oxoacyl-[acyl-carrier-protein] synthase 3
V1315938	Abortive infection bacteriophage resistance protein
V1328082	Modification methylase HhaI
V1334968	hypothetical protein
V1341619	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1363854	Peptide chain release factor 1
V1381745	hypothetical protein
V1408782	preprotein translocase subunit SecA
V1445332	hypothetical protein
V1458897	phage head morphogenesis protein%2C SPP1 gp7 family
V1498822	gram-positive signal peptide%2C YSIRK family
