gene	geneProduct
V1136144	putative Mg(2+) transport ATPase
V1136162	ABC transporter arginine-binding protein 1 precursor
V1136176	hypothetical protein
V1430577	Lipoteichoic acid synthase 2
V1590846	hypothetical protein
V1599169	hypothetical protein
V1605766	Proline--tRNA ligase
V1605869	DNA polymerase III subunit gamma/tau
V1880828	hypothetical protein
V1881512	hypothetical protein
V1010947	Vegetative protein 19
V1101667	hypothetical protein
V1136277	hypothetical protein
V1165469	hypothetical protein
V1203528	chromosomal replication initiator protein DnaA
V1203538	Sugar phosphatase YbiV
V1211156	hypothetical protein
V1481345	putative transposase OrfB
V1599340	Uric acid permease PucK
V1608731	Spermidine/putrescine import ATP-binding protein PotA
V1714850	6-phospho-alpha-glucosidase 1
V1912231	site-specific tyrosine recombinase XerC
V1000950	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1136138	Glv operon regulatory protein
V1136246	putative transcriptional regulator
V1136413	hypothetical protein
V1145663	Elongation factor G
V1159910	LexA repressor
V1203608	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1216388	Antitoxin DinJ
V1347599	hypothetical protein
V1548805	addiction module antitoxin%2C RelB/DinJ family
V1599127	Regulatory protein SoxS
V1599220	Glucose-6-phosphate 1-dehydrogenase 
V1600707	Putative multidrug export ATP-binding/permease protein
V1606234	Calcium-transporting ATPase
V1615859	putative lipase
V1784158	Elongation factor Tu
V1880459	hypothetical protein
V1006030	Beta antigen
V1081021	Isoleucine--tRNA ligase
V1136170	hypothetical protein
V1171484	hypothetical protein
V1203625	ASCH domain protein
V1203630	Homoserine dehydrogenase
V1462021	DNA polymerase III subunit delta
V1469538	Spermidine/putrescine-binding periplasmic protein precursor
V1481456	LPXTG cell wall anchor domain protein
V1581174	Uric acid permease PucJ
V1597063	UDP-N-acetylenolpyruvoylglucosamine reductase
V1614115	High-copy suppressor of rspA
V1912332	Folate ECF transporter S component FolT
V1001673	hypothetical protein
V1136069	recombination factor protein RarA
V1136210	putative ABC transporter ATP-binding protein YxlF
V1136411	Putative N-acetylmannosaminyltransferase
V1136469	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1203374	hypothetical protein
V1211204	DNA protecting protein DprA
V1237638	hypothetical protein
V1339559	Methionine--tRNA ligase
V1393152	Bicarbonate transport ATP-binding protein CmpD
V1440829	cadmium resistance transporter family protein
V1469583	Pollen proteins Ole e I like protein
V1599305	DNA polymerase III subunit delta
V1599317	Calcium-transporting ATPase
V1613991	putative membrane protein
V1614063	Aryl-phospho-beta-D-glucosidase BglH
V1880329	Tryptophan--tRNA ligase 2
V1880705	putative sugar epimerase YhfK
V1885618	putative protein with an alpha/beta hydrolase fold protein
V1136148	putative oxidoreductase YdgJ
V1136283	hypothetical protein
V1136629	hypothetical protein
V1203752	addiction module antitoxin%2C RelB/DinJ family
V1211240	D-alanyl-D-alanine carboxypeptidase DacA precursor
V1431018	Glucosamine-6-phosphate deaminase
V1481494	hypothetical protein
V1599981	Sodium%2C potassium%2C lithium and rubidium/H(+) antiporter
V1799343	RNA polymerase sigma-54 factor 1
V1852030	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
V1912393	Alpha-xylosidase
V1043624	Farnesyl diphosphate synthase
V1066646	Maltose/maltodextrin-binding protein precursor
V1110184	Putative PBSX repressor
V1136191	hypothetical protein
V1136531	Inner membrane ABC transporter permease protein YdcV
V1136617	hypothetical protein
V1143372	Pollen proteins Ole e I like protein
V1166924	Heat shock protein 70
V1203341	auxin efflux carrier
V1203385	hypothetical protein
V1203726	Aliphatic sulfonates import ATP-binding protein SsuB
V1203734	hypothetical protein
V1361456	addiction module toxin%2C RelE/StbE family
V1448381	Aryl-phospho-beta-D-glucosidase BglH
V1458289	L%2CD-transpeptidase catalytic domain
V1596809	MutS2 protein
V1599265	nicotinamidase/pyrazinamidase
V1605646	Ribonuclease R
V1605993	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1819517	Cys regulon transcriptional activator
V1880693	Carbamoyl-phosphate synthase large chain
V1912082	Valine--tRNA ligase
V1136979	hypothetical protein
V1143803	5'-nucleotidase YfbR
V1203418	putative membrane protein
V1203665	DNA-directed RNA polymerase subunit omega
V1420569	Modification methylase MboII
V1425847	DNA-binding protein HU
V1500439	Elongation factor Tu
V1518084	NUDIX domain protein
V1599157	Cardiolipin synthase
V1599186	EcoKI restriction-modification system protein HsdS
V1886424	Oligo-beta-mannoside-specific phosphotransferase enzyme IIB component
V1033079	6-phosphofructokinase
V1072266	Enolase
V1082145	Enterobactin outer-membrane receptor
V1101843	Arginine transport system permease protein ArtQ
V1136068	PTS system lichenan-specific EIIC component
V1136408	Thiamine pyrophosphokinase
V1136435	hypothetical protein
V1136478	Tyrosine recombinase XerS
V1136644	transcriptional regulator SlyA
V1136739	hypothetical protein
V1140098	ATP synthase subunit beta%2C sodium ion specific
V1145082	Beta/alpha-amylase precursor
V1149143	hypothetical protein
V1149485	hypothetical protein
V1156173	Phosphoenolpyruvate carboxykinase [ATP]
V1203412	CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase
V1203560	hypothetical protein
V1211275	putative membrane protein
V1439190	50S ribosomal protein L4
V1493175	hypothetical protein
V1599061	Arginine transport ATP-binding protein ArtM
V1600701	Phosphotransferase system%2C galactitol-specific IIB component
V1606063	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1880808	chromosome segregation protein SMC
V1886488	hypothetical protein
V1032402	preprotein translocase subunit SecA
V1056377	hypothetical protein
V1100642	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1136084	Ribonuclease HI
V1136161	L-cystine import ATP-binding protein TcyN
V1136280	PemK-like protein
V1136384	hypothetical protein
V1136645	hypothetical protein
V1204502	Anaerobic ribonucleoside-triphosphate reductase
V1211145	putative lipase
V1211202	Large-conductance mechanosensitive channel
V1491720	30S ribosomal protein S12
V1599245	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1600628	acetoin dehydrogenase E2 subunit dihydrolipoyllysine-residue acetyltransferase
V1606301	MutS2 protein
V1136315	Acylphosphatase
V1136321	hypothetical protein
V1136358	major facilitator superfamily transporter
V1144482	putative ATP-dependent Clp protease ATP-binding subunit
V1155380	Protein involved in sex pheromone biosynthesis
V1211537	hypothetical protein
V1448480	Phosphopantetheine adenylyltransferase
V1606278	O-acetyltransferase OatA
V1911996	Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
V1064195	putative lipase
V1088192	hypothetical protein
V1136130	CAAX amino terminal protease self- immunity
V1136369	Lactose operon repressor
V1136660	Copper export regulator
V1137104	GTP-binding protein EngA
V1162243	hypothetical protein
V1168878	DNA/pantothenate metabolism flavoprotein
V1203553	Phosphate transport system permease protein PstA
V1203742	hypothetical protein
V1265059	putative transposase OrfB
V1382203	Chaperone protein YajL
V1501368	Antitoxin DinJ
V1606377	RNA polymerase sigma factor RpoD
V1755547	hypothetical protein
V1880750	hypothetical protein
V1880760	hypothetical protein
V1899683	Putative multidrug export ATP-binding/permease protein
V1037687	Stress protein H5
V1110870	Antitoxin DinJ
V1136444	Adenosine monophosphate-protein transferase VbhT
V1136497	hypothetical protein
V1211236	Inner membrane amino-acid ABC transporter permease protein YecS
V1392060	DNA polymerase III PolC-type
V1552827	hypothetical protein
V1584419	O-acetyl-ADP-ribose deacetylase
V1605695	Cell division protein FtsA
V1605787	Serine/threonine-protein kinase PrkC
V1605966	Multidrug resistance ABC transporter ATP-binding and permease protein
V1606398	Carbamoyl-phosphate synthase small chain
V1608705	Surface layer protein
V1613975	EcoKI restriction-modification system protein HsdS
V1614147	Aryl-phospho-beta-D-glucosidase BglH
V1799325	Putative neutral zinc metallopeptidase
V1819436	hypothetical protein
V1819438	Rhomboid protease GluP
V1899680	putative acetyltransferase
V1000148	LexA repressor
V1000189	hypothetical protein
V1060098	hypothetical protein
V1136103	1-acylglycerol-3-phosphate O-acyltransferases
V1136145	Pyrophosphatase PpaX
V1198530	PTS system galactitol-specific EIIC component
V1211198	6-phospho-beta-glucosidase BglA
V1232799	Blasticidin-S deaminase
V1344355	Modification methylase MboII
V1599209	hypothetical protein
V1606204	Aminopeptidase N
V1880444	Recombinase A
V1890252	hypothetical protein
V1912439	hypothetical protein
V1000084	Helix-turn-helix domain protein
V1105782	hypothetical protein
V1136098	Demethylmenaquinone methyltransferase
V1136104	lipopolysaccharide 1%2C3-galactosyltransferase
V1136204	SNARE associated Golgi protein
V1136215	PTS system 2-O-a-mannosyl-D-glycerate specific transporter subunit IIABC
V1136377	Bacitracin export ATP-binding protein BceA
V1136379	Aryl-phospho-beta-D-glucosidase BglH
V1150430	hypothetical protein
V1154363	Ribonuclease P protein component
V1183295	Zinc import ATP-binding protein ZnuC
V1203674	hypothetical protein
V1265557	Outer membrane protein alpha precursor
V1341229	Putative tagatose-6-phosphate ketose/aldose isomerase
V1381441	Uric acid permease PucJ
V1441299	hypothetical protein
V1444449	hypothetical protein
V1445130	hypothetical protein
V1599252	hypothetical protein
V1599257	Fumarate reductase flavoprotein subunit precursor
V1606170	Oligo-1%2C6-glucosidase
V1620341	Enterocin A Immunity
V1884213	Pyruvate-flavodoxin oxidoreductase
V1884731	CAAX amino terminal protease self- immunity
V1001568	28 kDa outer membrane protein
V1064536	putative lipase
V1079799	SusD family protein
V1082749	DNA gyrase subunit A
V1101715	transcriptional regulator%2C AbrB family
V1136096	Putative N-acetylmannosamine-6-phosphate 2-epimerase
V1136517	Peptidase propeptide and YPEB domain protein
V1136602	Non-heme chloroperoxidase
V1203338	putative N-acetyltransferase YjaB
V1295137	Extreme acid sensitivity protein
V1437192	hypothetical protein
V1442370	Xanthine phosphoribosyltransferase
V1499896	DNA polymerase III subunit delta
V1521757	hypothetical protein
V1574564	O-GlcNAcase NagJ precursor
V1692555	Transposase
V1881865	General stress protein 13
V1000147	hypothetical protein
V1136186	hopanoid biosynthesis associated protein HpnK
V1136266	HTH-type transcriptional regulator SinR
V1136360	HIRAN domain protein
V1157611	hypothetical protein
V1203435	site-specific tyrosine recombinase XerC
V1203631	uracil-DNA glycosylase%2C family 4
V1209689	hypothetical protein
V1211523	LexA repressor
V1212730	hypothetical protein
V1298012	Type I restriction enzyme EcoR124II R protein
V1341316	Translation initiation factor IF-2
V1481346	putative lipase
V1485187	putative lipase
V1521131	Acetyl-CoA acetyltransferase
V1606383	Peptidase T
V1819515	integral membrane protein
V1912344	hypothetical protein
V1066641	Vegetative protein 19
V1136059	hypothetical protein
V1136468	Enterocin A Immunity
V1138246	Cell division inhibitor MinD
V1138803	Heat shock protein 70
V1203511	hypothetical protein
V1338855	putative lipase
V1364131	Guanine deaminase
V1433273	DNA polymerase III DnaE
V1469344	Sensor histidine kinase GraS
V1581225	ABC transporter ATP-binding protein YtrE
V1596838	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
V1599996	D-alanine--poly(phosphoribitol) ligase subunit 1
V1066642	30S ribosomal protein S7
V1136372	hypothetical protein
V1136528	DNA alkylation repair enzyme
V1136611	hypothetical protein
V1173532	hypothetical protein
V1203380	ABC-2 type transporter
V1223219	hypothetical protein
V1238448	Penicillin-binding protein B
V1250111	lipoprotein involved with copper homeostasis and adhesion
V1330236	Type I restriction enzyme EcoR124II R protein
V1420669	hypothetical protein
V1614133	Putative hydrolase
V1693898	50S ribosomal protein L2
V1714997	product=Fructose-specific phosphotransferase enzyme IIB component
V1852148	GIY-YIG nuclease superfamily protein
V1885238	Putative peptidyl-prolyl cis-trans isomerase
V1885594	hypothetical protein
V1899704	Heptaprenyl diphosphate synthase component 2
V1899705	Enolase
V1912347	Methionine--tRNA ligase
V1065923	ATP synthase subunit beta%2C sodium ion specific
V1074838	Beta antigen
V1136242	Lactose-specific phosphotransferase enzyme IIA component
V1136390	Acetyltransferase (GNAT) family protein
V1136419	hypothetical protein
V1167711	gram-positive signal peptide%2C YSIRK family
V1175702	hypothetical protein
V1203367	primosome assembly protein PriA
V1203493	Ribosomal RNA large subunit methyltransferase H
V1339730	glutathione-regulated potassium-efflux system protein KefC
V1410263	Plasmid stabilisation system protein
V1421583	hypothetical protein
V1425212	product=PTS system mannose-specific EIIC component
V1469369	DegV domain-containing protein
V1499048	DNA-directed RNA polymerase subunit beta
V1517717	Histidine transport ATP-binding protein HisP
V1541152	Glutamine transport ATP-binding protein GlnQ
V1594161	hypothetical protein
V1605870	Initiation-control protein YabA
V1755656	hypothetical protein
V1764086	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1885239	ATP-dependent DNA helicase RecQ
V1885625	hypothetical protein
V1032342	ATP synthase subunit beta
V1100172	hypothetical protein
V1136320	hypothetical protein
V1136564	Putative glutamine amidotransferasec
V1136595	hypothetical protein
V1138297	Susd and RagB outer membrane lipoprotein
V1203429	hypothetical protein
V1203466	putative nitrate transporter NarT
V1203825	putative metal-dependent hydrolase of the TIM-barrel fold protein
V1211761	LOG family protein YvdD
V1212278	Cupin domain protein
V1212545	nicotinate phosphoribosyltransferase
V1267353	addiction module antitoxin%2C RelB/DinJ family
V1448301	HD containing hydrolase-like enzyme
V1469343	hypothetical protein
V1469558	DNA polymerase III%2C delta subunit
V1599254	hypothetical protein
V1606126	Beta antigen
V1714306	Adenylosuccinate lyase
V1899675	hypothetical protein
V1912281	Leucine--tRNA ligase
V1084381	Chaperone protein ClpB 1
V1136243	Transcription antiterminator LicT
V1136475	O-acetyl-ADP-ribose deacetylase
V1136582	hypothetical protein
V1138842	30S ribosomal protein S1
V1143937	thiamine pyrophosphokinase
V1149256	Phosphate-binding protein PstS 1 precursor
V1149387	Asparagine synthetase [glutamine-hydrolyzing] 1
V1149490	hypothetical protein
V1203415	Aryl-phospho-beta-D-glucosidase BglH
V1203628	Ferredoxin--NADP reductase 2
V1203636	sortase
V1203769	Competence protein
V1310508	Helix-turn-helix domain protein
V1469289	pseudouridine synthase%2C RluA family
V1481433	hypothetical protein
V1580926	Transcription-repair-coupling factor
V1596972	hypothetical protein
V1600614	EIIBCA-Bgl
V1600705	Alpha-xylosidase
V1606062	hypothetical protein
V1606076	Glutamine transport ATP-binding protein GlnQ
V1714678	Rod shape-determining protein MreB
V1836809	Polyketide synthase PksN
V1880838	hypothetical protein
V1885261	putative membrane protein
V1890935	Putative membrane protein YdgH
V1891000	putative nucleotidyltransferases
V1911981	hypothetical protein
V1912101	GTP-binding protein EngA
V1081813	ATP synthase subunit alpha
V1136168	tRNA-specific adenosine deaminase
V1136445	Acyltransferase family protein
V1136521	Sulfite exporter TauE/SafE
V1154967	Adenylate kinase
V1154993	Adenylosuccinate lyase
V1203449	hypothetical protein
V1203609	phage holin%2C LL-H family
V1211227	Inner membrane transporter YcaM
V1212492	putative N-acetyltransferase YjcF
V1237827	1%2C4-dihydroxy-2-naphthoate octaprenyltransferase
V1342077	hypothetical protein
V1394860	hypothetical protein
V1464153	Glutamine transport ATP-binding protein GlnQ
V1599056	Trehalose operon transcriptional repressor
V1599251	hypothetical protein
V1600198	Sugar phosphatase YbiV
V1605683	Septation ring formation regulator EzrA
V1606423	DNA topoisomerase 1
V1610201	30S ribosomal protein S12
V1752438	hypothetical protein
V1009698	Alkyl hydroperoxide reductase subunit C
V1033096	DNA-directed RNA polymerase subunit alpha
V1064527	hypothetical protein
V1081970	Acyl-CoA dehydrogenase
V1136349	putative inner membrane transporter YicL
V1162883	Beta antigen
V1167848	hypothetical protein
V1203601	hypothetical protein
V1237891	recombination and DNA strand exchange inhibitor protein
V1267278	putative transposase OrfB
V1340115	Lactose phosphotransferase system repressor
V1402311	putative acetyltransferase
V1430655	putative phosphotransferase enzyme IIB component
V1481318	DNA topoisomerase 3
V1481344	putative lipase
V1547956	hypothetical protein
V1601115	Putative hydrolase
V1806722	putative HTH-type transcriptional regulator YbaQ
V1880614	hypothetical protein
V1912132	Multidrug resistance ABC transporter ATP-binding and permease protein
V1000889	DNA polymerase III PolC-type
V1073738	50S ribosomal protein L22
V1136250	Inner membrane protein YghB
V1136296	Transcription antiterminator LicT
V1136457	CBS domain-containing protein YkuL
V1136575	hypothetical protein
V1136951	Modification methylase MboII
V1155678	Stage 0 sporulation protein KD
V1157222	UDP-N-acetylglucosamine 2-epimerase
V1162274	hypothetical protein
V1173104	hypothetical protein
V1202459	hypothetical protein
V1203724	ABC-type uncharacterized transport system%2C permease component
V1220539	Collagen triple helix repeat (20 copies)
V1295093	Xanthine phosphoribosyltransferase
V1340020	PTS system galactitol-specific EIIC component
V1400391	1-acyl-sn-glycerol-3-phosphate acyltransferase
V1442573	hypothetical protein
V1448396	PTS system galactitol-specific transporter subunit IIA
V1511092	hypothetical protein
V1605644	Excinuclease ABC subunit A
V1885229	PD-(D/E)XK nuclease family transposase
V1885691	General stress protein A
V1888249	Helix-turn-helix
V1912237	Phosphate import ATP-binding protein PstB 3
V1009707	putative NADH oxidase
V1014517	pyrroloquinoline quinone biosynthesis protein PqqE
V1032630	Trehalose import ATP-binding protein SugC
V1079141	Pyruvate-flavodoxin oxidoreductase
V1155068	ATP synthase subunit beta
V1159877	50S ribosomal protein L4
V1192716	hypothetical protein
V1203456	TVP38/TMEM64 family inner membrane protein YdjZ
V1213552	Tagatose-6-phosphate kinase
V1302735	deoxycytidylate deaminase
V1339817	DNA/pantothenate metabolism flavoprotein
V1366884	co-chaperonin GroES
V1367057	DNA-directed RNA polymerase subunit beta'
V1383806	GIY-YIG nuclease superfamily protein
V1458115	cadmium resistance transporter family protein
V1469333	hypothetical protein
V1469368	Phosphate import ATP-binding protein PstB 3
V1528301	hypothetical protein
V1574105	hypothetical protein
V1599177	hypothetical protein
V1605694	Cell division protein DivIB
V1605845	putative tRNA-dihydrouridine synthase
V1606427	ATP-dependent protease ATPase subunit ClpY
V1606484	chromosome segregation protein SMC
V1836725	putative transcriptional regulatory protein
V1880725	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1880759	hypothetical protein
V1899665	hypothetical protein
V1912342	Formyl-coenzyme A transferase
V1037113	addiction module antitoxin%2C RelB/DinJ family
V1073737	hypothetical protein
V1081399	protein TolR
V1102534	hypothetical protein
V1136071	ABC-2 family transporter protein
V1136082	hypothetical protein
V1136184	PTS system N-acetylgalactosamine-specific EIIC component 1
V1136345	putative HTH-type transcriptional regulator YbbH
V1136356	hypothetical protein
V1144229	Fumarate reductase flavoprotein subunit precursor
V1178123	Plasmid stabilisation system protein
V1211481	Acetyltransferase (GNAT) family protein
V1269249	hypothetical protein
V1394791	hypothetical protein
V1469316	Beta antigen
V1519006	hypothetical protein
V1599214	2%2C6-dihydropseudooxynicotine hydrolase
V1819526	D-serine/D-alanine/glycine transporter
V1852087	PTS system%2C mannose/fructose/sorbose family%2C IIA component
V1899682	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1000053	hypothetical protein
V1000407	Helix-destabilizing protein
V1000514	Phosphate transport system permease protein PstC
V1013494	Cell division protein SepF
V1075213	30S ribosomal protein S7
V1136171	hypothetical protein
V1136211	ABC-2 type transporter
V1136350	CAAX amino terminal protease self- immunity
V1136683	hypothetical protein
V1149688	Glycosyl transferase family 8
V1155382	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1156338	50S ribosomal protein L32
V1199405	Transposase
V1200593	Multiple sugar-binding protein precursor
V1203479	Plasmid maintenance system antidote protein
V1203986	Peptide methionine sulfoxide reductase MsrA 2
V1329806	hypothetical protein
V1575706	hypothetical protein
V1599188	hypothetical protein
V1606298	tRNA modification GTPase MnmE
V1885545	Enterocin A Immunity
V1899691	putative acyltransferase
V1912085	Ribonuclease J 1
V1000826	Thiamine precursor ECF transporter S component HmpT
V1080453	bifunctional preprotein translocase subunit SecD/SecF
V1085680	Aminopeptidase C
V1136038	hypothetical protein
V1136256	hypothetical protein
V1136257	Anaerobic aromatic degradation regulator
V1136452	hypothetical protein
V1136585	DNA-3-methyladenine glycosylase 1
V1136952	Modification methylase DpnIIB
V1144368	Sensor histidine kinase GraS
V1156812	hypothetical protein
V1203413	Putative O-antigen transporter
V1203490	hypothetical protein
V1203494	L-aspartate transporter
V1203513	Magnesium transport protein CorA
V1211760	1-acyl-sn-glycerol-3-phosphate acyltransferase
V1211777	hypothetical protein
V1448790	hypothetical protein
V1491706	addiction module antitoxin%2C RelB/DinJ family
V1596828	hypothetical protein
V1599273	hypothetical protein
V1616686	Fibrinogen-binding protein A
V1752456	putative ABC transporter ATP-binding protein YheS
V1819473	FtsH protease regulator HflK
V1885226	Type I restriction modification DNA specificity domain protein
V1008596	hypothetical protein
V1038507	SigL modulation protein
V1136193	hypothetical protein
V1136412	Glycerol-3-phosphate cytidylyltransferase
V1136614	hypothetical protein
V1137004	Type I restriction enzyme EcoR124II R protein
V1143768	Phosphoglycerate kinase
V1167559	hypothetical protein
V1203322	putative amino acid permease YhdG
V1203733	hypothetical protein
V1203735	hypothetical protein
V1209782	putative transposase OrfB
V1425624	hypothetical protein
V1439206	hypothetical protein
V1499465	hypothetical protein
V1510564	Magnesium-transporting ATPase%2C P-type 1
V1606493	DNA ligase
V1799321	Glucose-resistance amylase regulator
V1799384	hypothetical protein
V1852630	Elongation factor Tu
V1899696	Di-/tripeptide transporter
V1000580	Type I restriction enzyme EcoR124II R protein
V1002174	hypothetical protein
V1033230	Mannitol operon transcriptional activator
V1075854	Transposon resolvase
V1118225	Antitoxin DinJ
V1136166	Ribosomal RNA small subunit methyltransferase C
V1203858	hypothetical protein
V1211151	hypothetical protein
V1223947	MarR family protein
V1228360	hypothetical protein
V1448266	ABC-type transporter ATP-binding protein EcsA
V1469441	hypothetical protein
V1481459	Putative Ig domain protein
V1482772	hypothetical protein
V1552748	hypothetical protein
V1599064	Serine/threonine exchanger SteT
V1600201	Ribosomal large subunit pseudouridine synthase D
V1601177	hypothetical protein
V1605645	Putative sporulation transcription regulator WhiA
V1806796	Transposon resolvase
V1870239	putative integral membrane protein
V1912352	Tyrosine--tRNA ligase
V1001391	hypothetical protein
V1010716	hypothetical protein
V1012379	Flavodoxin
V1019831	Transposon resolvase
V1136040	CopAB ATPases metal-fist type repressor
V1136393	ABC transporter glutamine-binding protein GlnH precursor
V1136399	Putative O-antigen transporter
V1149932	Glutamine transport ATP-binding protein GlnQ
V1155281	Ribose-phosphate pyrophosphokinase
V1157462	Glycine--tRNA ligase alpha subunit
V1203368	comF family protein
V1203446	PTS system galactitol-specific EIIC component
V1203685	hypothetical protein
V1211412	SprT-like family protein
V1257379	Ribonucleases G and E
V1382369	hypothetical protein
V1420561	hypothetical protein
V1469394	hypothetical protein
V1599189	hypothetical protein
V1600635	Tyrosine-protein phosphatase precursor
V1600988	lantibiotic protection ABC transporter permease subunit%2C MutE/EpiE family
V1605673	putative mannose-6-phosphate isomerase GmuF
V1605855	polynucleotide kinase
V1606540	YibE/F-like protein
V1606548	S-adenosyl-l-methionine hydroxide adenosyltransferase
V1714852	Oligopeptide-binding protein AppA precursor
V1852126	Putative HMP/thiamine permease protein YkoC
V1899697	product=DNA primase
V1912002	Foldase protein PrsA precursor
V1000645	putative zinc transport system ATP-binding protein AdcC
V1008709	putative phage-encoded protein
V1011087	Heat shock protein 70
V1036546	LexA repressor
V1053762	hypothetical protein
V1080459	DNA gyrase subunit B
V1136095	putative HTH-type transcriptional regulator YbbH
V1136532	Putrescine transport system permease protein PotH
V1136539	Di-/tripeptide transporter
V1136598	Death on curing protein
V1137046	LexA repressor
V1143728	Peptidyl-tRNA hydrolase
V1152427	Malate dehydrogenase
V1156171	hypothetical protein
V1162256	30S ribosomal protein S4
V1194993	Putative endo-beta-N-acetylglucosaminidase precursor
V1203331	Cat operon transcriptional regulator
V1203414	Mannosyltransferase OCH1
V1203455	ribosomal-protein-S5-alanine N-acetyltransferase
V1203469	transcriptional regulator SlyA
V1203495	Thiamine import ATP-binding protein ThiQ
V1203577	hypothetical protein
V1204824	Enolase
V1211467	G3P acyltransferase
V1213516	Prophage endopeptidase tail
V1213718	Thioredoxin-like protein YtpP
V1222057	Multidrug resistance ABC transporter ATP-binding and permease protein
V1238017	Rib/alpha/Esp surface antigen repeat
V1301241	Riboflavin ECF transporter S component FmnP
V1448283	HTH-type transcriptional repressor GlcR
V1506253	NAD(+)--arginine ADP-ribosyltransferase EFV
V1594291	Elongation factor Tu
V1596811	Choloylglycine hydrolase
V1596949	tRNA-specific 2-thiouridylase MnmA
V1605770	Cyclopropane-fatty-acyl-phospholipid synthase
V1606118	putative cell division protein YtgP
V1606515	Xaa-Pro dipeptidase
V1613978	addiction module antitoxin%2C RelB/DinJ family
V1807902	putative transposase OrfB
V1808661	cell division protein MraZ
V1851986	putative zinc transport system permease protein AdcB
V1875144	Rib/alpha/Esp surface antigen repeat
V1912196	Aminopeptidase E
V1014074	Formate acetyltransferase
V1036191	Alkyl hydroperoxide reductase subunit C
V1046233	hypothetical protein
V1073993	Glucosamine-6-phosphate deaminase 1
V1077152	50S ribosomal protein L10
V1118226	hypothetical protein
V1136072	Lipopolysaccharide export system ATP-binding protein LptB
V1149714	DNA polymerase III subunits gamma and tau
V1157137	PTS system mannose-specific EIIC component
V1157235	Thioredoxin-like protein YtpP
V1211362	Beta-glucoside kinase
V1240672	Modification methylase RsrI
V1266125	Formate acetyltransferase
V1340231	hypothetical protein
V1384350	30S ribosomal protein S7
V1430608	hypothetical protein
V1448501	Aspartate--ammonia ligase
V1503360	Type I restriction enzyme EcoR124II R protein
V1596940	Formamidopyrimidine-DNA glycosylase
V1599246	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1599247	putative glucose uptake protein GlcU
V1606159	Aminopeptidase E
V1606513	Penicillin-binding protein F
V1607555	Beta-N-acetylhexosaminidase precursor
V1880465	Holliday junction resolvase
V1912026	LPPG:FO 2-phospho-L-lactate transferase
V1912372	D-galactonate transporter
V1010605	Heat shock protein 70
V1012378	putative protein%2C possibly involved in aromatic compounds catabolism
V1016891	Helix-destabilizing protein
V1019551	Electron transfer flavoprotein small subunit
V1038350	putative 3-hydroxybutyryl-CoA dehydrogenase
V1047235	Transposase%2C IS30 family
V1065535	Putative serine protease HtrA
V1079172	hypothetical protein
V1091503	Xaa-Pro dipeptidase
V1136383	Modulator of the general stress response
V1136431	RNA polymerase factor sigma-70
V1149769	hypothetical protein
V1166870	Outer membrane protein alpha precursor
V1194965	hypothetical protein
V1203699	hypothetical protein
V1203760	hypothetical protein
V1211187	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1211887	General stress protein 13
V1220909	PD-(D/E)XK nuclease family transposase
V1272241	hypothetical protein
V1424287	ATP synthase subunit beta
V1448732	hypothetical protein
V1576039	hypothetical protein
V1599190	hemolysin
V1605875	Adenylosuccinate lyase
V1606027	Penicillin-binding protein 2B
V1617409	hypothetical protein
V1714812	hypothetical protein
V1786780	Elongation factor Tu
V1806808	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1830682	Blasticidin-S deaminase
V1880660	Diaminopropionate ammonia-lyase
V1912812	Oligopeptide-binding protein AppA precursor
V1009580	hypothetical protein
V1013090	Fructose-bisphosphate aldolase
V1038308	hypothetical protein
V1053544	hypothetical protein
V1080826	50S ribosomal protein L1
V1136101	CysJI operon transcriptional activator
V1136578	hypothetical protein
V1150234	putative transport protein YifK
V1154994	Adenylosuccinate synthetase
V1155426	hypothetical protein
V1203448	DNA-binding transcriptional repressor RpiR
V1203624	Transcription antiterminator LicT
V1211427	LysR substrate binding domain protein
V1238970	hypothetical protein
V1265702	addiction module antitoxin%2C RelB/DinJ family
V1339572	Dipeptidase
V1340957	hypothetical protein
V1394807	Elongation factor Tu
V1434461	hypothetical protein
V1448408	Homoserine kinase
V1463122	drug efflux system protein MdtG
V1463773	hypothetical protein
V1485809	Modification methylase MboII
V1504437	hypothetical protein
