gene	geneProduct
V1013643	Glutathione import ATP-binding protein GsiA
V1014182	Single-stranded-DNA-specific exonuclease RecJ
V1015357	hypothetical protein
V1015358	hypothetical protein
V1015867	50S ribosomal protein L11
V1015990	ABC transporter ATP-binding protein YxdL
V1016395	Lipid A export ATP-binding/permease protein MsbA
V1019109	Metalloregulation DNA-binding stress protein
V1023086	hypothetical protein
V1032023	ski2-like helicase
V1032103	hypothetical protein
V1032107	Signal recognition particle receptor FtsY
V1032618	Phosphate regulon transcriptional regulatory protein PhoB
V1034750	ATP synthase subunit beta
V1036000	F-ATPase gamma subunit
V1036214	Alpha-xylosidase
V1036261	Inner membrane ABC transporter permease protein YcjP
V1036397	Threonine--tRNA ligase 2
V1036418	hypothetical protein
V1036479	Serine/threonine-protein kinase PknB
V1036801	FeS cluster assembly protein SufB
V1037440	putative aminodeoxychorismate lyase
V1037812	putative acetyltransferase
V1039773	6-phosphogluconate dehydrogenase%2C decarboxylating
V1049958	putative sensor histidine kinase TcrY
V1050624	GMP synthase [glutamine-hydrolyzing]
V1051286	Aldose 1-epimerase precursor
V1052140	Folylpolyglutamate synthase
V1052141	Xaa-Pro aminopeptidase 1
V1054218	4-alpha-glucanotransferase
V1054866	putative ABC transporter-associated repeat protein
V1057813	Cysteine synthase
V1065438	Stress protein H5
V1070068	preprotein translocase subunit SecA
V1070423	phage major capsid protein%2C HK97 family
V1076102	50S ribosomal protein L15
V1076188	50S ribosomal protein L4
V1076224	hypothetical protein
V1080997	Arginine--tRNA ligase
V1083710	Phenylalanine--tRNA ligase beta subunit
V1084961	Ferrous iron uptake protein
V1099070	Elongation factor P
V1099702	Ribonucleoside-diphosphate reductase subunit alpha 2
V1099966	Phosphoglycerate kinase
V1101200	tetratricopeptide repeat protein
V1102449	hypothetical protein
V1103121	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1104136	O-acetyltransferase OatA
V1107555	putative glycosyltransferase EpsJ
V1114052	hypothetical protein
V1115097	Glycine--tRNA ligase
V1117181	group I intron endonuclease
V1136090	major capsid L1 protein
V1137061	putative hydrolase
V1137316	Stress protein H5
V1137416	DNA-directed RNA polymerase subunit beta'
V1138642	Phosphomannomutase/phosphoglucomutase
V1140029	hypothetical protein
V1142244	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
V1144542	DNA gyrase subunit A
V1145119	putative sensor histidine kinase pdtaS
V1146100	SsrA-binding protein
V1151626	hypothetical protein
V1152427	Malate dehydrogenase
V1155252	Putative N-acetylmannosamine-6-phosphate 2-epimerase
V1156024	6-phosphogluconate dehydrogenase%2C NADP(+)-dependent%2C decarboxylating
V1156069	putative cysteine desulfurase
V1156175	Neutral endopeptidase
V1167543	cAMP regulatory protein
V1170686	Type I restriction enzyme EcoR124II R protein
V1171840	sortase
V1172465	putative ABC transporter ATP-binding protein
V1175954	50S ribosomal protein L9
V1176600	Sporulation initiation inhibitor protein soj
V1176869	Fimbrial subunit type 1 precursor
V1177919	hypothetical protein
V1178415	Vegetative protein 296
V1190594	Adenylosuccinate synthetase
V1195443	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1196233	NADPH-ferredoxin reductase FprA
V1198633	30S ribosomal protein S7
V1198726	Type I restriction modification DNA specificity domain protein
V1199643	Xanthine phosphoribosyltransferase
V1199731	DNA gyrase subunit B
V1199796	tRNA dimethylallyltransferase
V1200315	Bifunctional protein GlmU
V1200340	Alpha-amylase precursor
V1201499	hypothetical protein
V1201884	hypothetical protein
V1216055	GTP-binding protein EngA
V1237221	Valine--tRNA ligase
V1237336	Valine--tRNA ligase
V1238935	alpha-ribazole phosphatase
V1241397	Nickel-binding periplasmic protein precursor
V1265496	Fimbrial subunit type 1 precursor
V1267384	Procyclic acidic repetitive protein (PARP)
V1267425	Ribokinase
V1268298	chromosome segregation protein SMC
V1291551	DNA replication and repair protein RecF
V1291712	General stress protein CTC
V1294999	Trans%2Cpolycis-polyprenyl diphosphate synthase ((2Z%2C6E)-farnesyl diphosphate specific)
V1301253	Fimbrial subunit type 1 precursor
V1301513	Peptide chain release factor 2
V1301649	Penicillin-binding protein 1A
V1302349	Trigger factor
V1316271	Cell division protein SepF
V1317978	hypothetical protein
V1323422	Multidrug resistance protein B
V1323539	Methionine import system permease protein MetP
V1334765	Rhamnan synthesis protein F
V1336112	Thymidylate synthase
V1336253	Monoterpene epsilon-lactone hydrolase
V1336281	Beta-phosphoglucomutase
V1336338	Putative glutamine amidotransferasec
V1355541	protoporphyrinogen oxidase
V1364027	maltose ABC transporter periplasmic protein
V1369876	Protoporphyrinogen oxidase
V1374695	hypothetical protein
V1380402	Adhesin YadA precursor
V1380652	50S ribosomal protein L15
V1381895	Trehalose import ATP-binding protein SugC
V1385832	L-fuconate dehydratase
V1391823	Haemagglutinin
V1392257	Ornithine decarboxylase%2C inducible
V1401024	Peroxide operon regulator
V1403334	hypothetical protein
V1412988	ATP-dependent DNA helicase RecG
V1420761	bifunctional RNase H/acid phosphatase
V1430088	C protein alpha-antigen precursor
V1440555	F-type ATPase subunit b
V1443273	50S ribosomal protein L24
V1458725	50S ribosomal protein L1
V1465256	putative transcriptional regulatory protein TcrX
V1482478	hypothetical protein
V1482571	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1483379	Energy-coupling factor transporter transmembrane protein EcfT
V1493841	Beta-N-acetylhexosaminidase precursor
V1494454	Diaminopimelate decarboxylase
V1496536	K(+)/H(+) antiporter
V1496647	Uracil phosphoribosyltransferase
V1501533	hypothetical protein
V1501722	Inorganic pyrophosphatase
V1505710	Tyrosine phosphorylated protein A
V1507702	Glutaredoxin-like protein NrdH
V1508612	hypothetical protein
V1511660	Phosphoenolpyruvate-protein phosphotransferase
V1511709	putative transport protein YifK
V1511721	Reverse transcriptase (RNA-dependent DNA polymerase)
V1511741	putative amino acid permease YhdG
V1511802	Ribose-phosphate pyrophosphokinase
V1512007	Inner membrane protein YbhL
V1512039	Glutamate racemase
V1512390	putative small secreted protein
V1528743	hypothetical protein
V1541575	repeat
V1544368	hypothetical protein
V1545286	HSP-70 cofactor
V1547457	Listeria-Bacteroides repeat domain (List_Bact_rpt)
V1548489	hypothetical protein
V1548933	DNA polymerase IV
V1584707	succinyl-diaminopimelate desuccinylase
V1595219	Stage 0 sporulation protein KB
V1596984	Carboxylesterase NlhH
V1597562	hypothetical protein
V1597655	50S ribosomal protein L31
V1602862	DNA gyrase subunit A
V1603511	Fimbrial subunit type 1 precursor
V1604039	hypothetical protein
V1605703	Phosphopantetheine adenylyltransferase
V1605925	cyclic 3'%2C5'-adenosine monophosphate phosphodiesterase
V1606100	Cryptic beta-glucoside bgl operon antiterminator
V1606349	Inner membrane protein YjjP
V1606391	hypothetical protein
V1606529	hypothetical protein
V1612368	orotidine 5'-phosphate decarboxylase
V1619090	Sulfate starvation-induced protein 7
V1687740	Sodium%2C potassium%2C lithium and rubidium/H(+) antiporter
V1692644	Transposase
V1704878	Ribonuclease D
V1705077	GA module
V1705078	Exodeoxyribonuclease 7 large subunit
V1705122	Thiol-activated cytolysin
V1705164	Aspartate aminotransferase
V1714312	putative ABC transporter ATP-binding protein YjjK
V1714882	hypothetical protein
V1723258	chromosome segregation protein SMC
V1723634	FeS cluster assembly protein SufD
V1723816	Putative HMP/thiamine import ATP-binding protein YkoD
V1723963	hypothetical protein
V1724138	Diacylglycerol kinase
V1724310	Ribonucleoside-diphosphate reductase subunit alpha 2
V1728012	ATP-dependent Clp protease proteolytic subunit 1
V1728058	DNA ligase
V1787381	50S ribosomal protein L14
V1805381	hypothetical protein
V1805394	Leucine--tRNA ligase
V1805512	putative nicotinate-nucleotide adenylyltransferase
V1805789	Elongation factor 4
V1805828	Ribosomal protein L11 methyltransferase
V1806075	Glucokinase
V1806097	Penicillin-binding protein F
V1806151	Guanylate kinase
V1806190	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1806246	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
V1806300	Queuine tRNA-ribosyltransferase
V1806366	Excinuclease ABC subunit B
V1806405	hypothetical protein
V1806444	hypothetical protein
V1806507	hypothetical protein
V1806561	Nucleoid occlusion protein
V1807974	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1830800	Glutathione transport system permease protein GsiD
V1880386	RNA polymerase factor sigma-70
V1880724	MucBP domain protein
V1881721	co-chaperonin GroES
V1882848	Sporulation initiation inhibitor protein soj
V1885683	Phosphate transport system permease protein PstA
V1885772	phage portal protein%2C SPP1 family
V1890662	Replicative DNA helicase
V1890732	Arginine--tRNA ligase
V1912178	outer membrane-specific lipoprotein transporter subunit LolE
V1000010	50S ribosomal protein L30
V1000016	50S ribosomal protein L29
V1000277	Fumarate hydratase class II
V1000323	Tagatose-6-phosphate kinase
V1000541	Tyrosine-protein phosphatase precursor
V1001665	Transposase%2C IS30 family
V1006685	Chaperone protein ClpB 1
V1007266	hypothetical protein
V1007437	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
V1007459	putative chromosome-partitioning protein ParB
V1007859	Alpha-D-glucose-1-phosphate phosphatase YihX
V1008225	hypothetical protein
V1008422	Phosphorylated carbohydrates phosphatase
V1008643	Bifunctional protein GlmU
V1009247	Energy-coupling factor transporter ATP-binding protein EcfA2
V1009332	Guanylate kinase
V1009643	Carbamoyl-phosphate synthase small chain
V1009870	50S ribosomal protein L3
V1010371	Manganese-dependent inorganic pyrophosphatase
V1010564	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1010569	Cell division protein FtsQ
V1010959	Galactokinase
V1011104	GTP-binding protein obg
V1011538	DNA repair protein RadA
V1011663	putative inner membrane transporter YicL
V1011904	Glycine oxidase
V1012920	putative membrane protein
V1012960	HIT-like protein
V1013003	putative 2-dehydropantoate 2-reductase
V1013191	hypothetical protein
V1013266	L-fucose permease
V1013304	Thioredoxin reductase
V1014144	camphor resistance protein CrcB
V1014404	FtsX-like permease family protein
V1014727	Recombination protein N
V1014815	Lipoprotein-releasing system ATP-binding protein LolD
V1015074	hypothetical protein
V1015375	Stress protein H5
V1016932	UDP-N-acetylglucosamine kinase
V1018180	50S ribosomal protein L23
V1018398	Triosephosphate isomerase
V1018651	F-type ATPase subunit b
V1019923	Sporulation initiation inhibitor protein soj
V1019971	50S ribosomal protein L21
V1020508	5-dehydro-2-deoxygluconokinase
V1021535	Macrolide export ATP-binding/permease protein MacB
V1023850	Helix-destabilizing protein
V1032015	putative transcriptional regulatory protein/MSMEI_2866
V1032046	Phosphatidate cytidylyltransferase
V1032072	Serine/threonine-protein kinase PknA
V1032090	Thiol-activated cytolysin
V1032160	Carbamoyl-phosphate synthase small chain
V1032179	Transcriptional regulatory protein YycF
V1032284	hypothetical protein
V1032309	Stress protein H5
V1033428	EIIAB-Man
V1033924	30S Ribosomal protein S1
V1035436	ATP-dependent Clp protease ATP-binding subunit ClpE
V1036578	putative ATP-dependent Clp protease ATP-binding subunit
V1036771	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase
V1037154	ATP-dependent DNA helicase UvrD1
V1037423	ATP synthase subunit alpha
V1038290	FeoA domain protein
V1041051	hypothetical protein
V1041179	Dipeptidase A
V1042441	50S ribosomal protein L22
V1046993	F-type ATPase subunit b
V1053876	Ribulose-phosphate 3-epimerase
V1056688	50S ribosomal protein L13
V1066648	DNA-directed RNA polymerase subunit beta
V1067119	SPFH domain / Band 7 family protein
V1068597	putative type I restriction enzymeP M protein
V1068754	Pyridoxamine 5'-phosphate oxidase
V1069764	Glycine--tRNA ligase
V1072283	Methylmalonyl-CoA carboxyltransferase 12S subunit
V1072537	putative Sugar-binding Domain protein
V1073798	Phosphoserine aminotransferase
V1074897	Putative HMP/thiamine permease protein YkoE
V1076810	50S ribosomal protein L7/L12
V1076897	F0F1 ATP synthase subunit C
V1081400	Biopolymer transport protein ExbB
V1082064	hypothetical protein
V1087919	SsrA-binding protein
V1093665	Elongation factor Ts
V1099492	30S ribosomal protein S18 1
V1102822	Aminopeptidase N
V1115917	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
V1139038	Xylose import ATP-binding protein XylG
V1153964	Acyl-CoA dehydrogenase%2C short-chain specific
V1154817	PTS system 2-O-a-mannosyl-D-glycerate specific transporter subunit IIABC
V1155381	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1155525	Pyrrolidone-carboxylate peptidase
V1156253	Glucose-resistance amylase regulator
V1157720	tRNA-specific 2-thiouridylase MnmA
V1160650	Glutamate--tRNA ligase
V1171147	hypothetical protein
V1178039	alpha-ribazole phosphatase
V1180561	Antiseptic resistance protein
V1181055	DNA-directed RNA polymerase subunit beta'
V1183570	F-type ATPase subunit b
V1190680	Meso-diaminopimelate D-dehydrogenase
V1191972	Trehalose import ATP-binding protein SugC
V1196112	G5 domain protein
V1196446	Phosphate import ATP-binding protein PstB
V1198620	Voltage-gated ClC-type chloride channel ClcB
V1199758	Type IV secretory pathway%2C VirB10 components
V1199976	ski2-like helicase
V1203324	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
V1203501	von Willebrand factor type A domain protein
V1204795	putative thiol peroxidase
V1213079	Helix-turn-helix domain protein
V1216043	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1233768	rhamnosyltransferase
V1235890	Immunoglobulin G-binding protein G precursor
V1237514	L-lactate dehydrogenase 2
V1240429	Serine/threonine-protein kinase PknE
V1265857	hypothetical protein
V1266129	Inosine-5'-monophosphate dehydrogenase
V1267506	hypothetical protein
V1268376	Inositol-1-monophosphatase
V1290863	gram-positive signal peptide%2C YSIRK family
V1294695	putative endopeptidase p60 precursor
V1294937	Alpha-D-glucose-1-phosphate phosphatase YihX
V1298410	Elongation factor G
V1301565	Aspartate aminotransferase
V1301751	chromosomal replication initiation protein
V1302278	Xylose isomerase
V1302752	Heat shock protein 70-2
V1314340	hypothetical protein
V1323113	Dipeptidase
V1323135	DNA topoisomerase 1
V1323246	putative L-ascorbate-6-phosphate lactonase UlaG
V1323372	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1324364	30S ribosomal protein S11
V1325523	hypothetical protein
V1328619	repeat
V1329783	Riboflavin biosynthesis protein RibF
V1329838	Ribose-phosphate pyrophosphokinase
V1330699	Putative heat shock protein HspR
V1336257	phage shock protein C
V1336513	Exo-glucosaminidase LytG precursor
V1336902	MFS transporter%2C sugar porter (SP) family
V1337028	Anaerobic ribonucleoside-triphosphate reductase
V1344380	Internalin-A precursor
V1348335	hypothetical protein
V1348384	hypothetical protein
V1348562	30S ribosomal protein S8
V1356108	CTP synthase
V1357250	putative hydrolase
V1362785	maltose ABC transporter periplasmic protein
V1363333	Magnesium and cobalt efflux protein CorC
V1369168	hypothetical protein
V1376274	LGFP repeat
V1381417	preprotein translocase subunit SecY
V1383836	Chorismate synthase
V1383864	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1383988	Lactose phosphotransferase system repressor
V1383992	ABC-type oligopeptide transport system%2C periplasmic component
V1395614	Pyruvate formate-lyase 1-activating enzyme
V1400939	DNA-directed RNA polymerase subunit beta'
V1401338	Cell division protein FtsW
V1403991	dinuclear metal center protein%2C YbgI/ family
V1409768	putative ATP-dependent Clp protease ATP-binding subunit
V1413068	General stress protein CTC
V1413185	glmZ(sRNA)-inactivating NTPase
V1414054	hypothetical protein
V1414269	Histidine--tRNA ligase
V1415711	30S ribosomal protein S16
V1419350	Heat shock protein 70
V1445348	Elongation factor 4
V1458596	Ribonuclease G
V1458815	Major Facilitator Superfamily protein
V1466300	hypothetical protein
V1481433	hypothetical protein
V1482945	hypothetical protein
V1487405	tRNA guanosine-2'-O-methyltransferase
V1494173	Ribokinase
V1496477	putative succinyl-diaminopimelate desuccinylase
V1496482	Ascorbate-specific PTS system EIIC component
V1496573	N-carbamoylsarcosine amidase
V1496813	Glycine/sarcosine N-methyltransferase
V1499131	succinyl-diaminopimelate desuccinylase
V1499539	hypothetical protein
V1500251	Type I restriction enzyme specificity protein MPN_089
V1511620	YycH protein
V1511680	ATP-dependent DNA helicase RecQ
V1511726	Methionine import ATP-binding protein MetN
V1511734	Ribosomal silencing factor RsfS
V1511752	ATP-dependent protease LonB
V1511818	YbbR-like protein
V1511919	Thiamine pyrophosphokinase
V1512071	putative HD superfamily hydrolase
V1512136	Carbamoyl-phosphate synthase small chain
V1514178	Pyruvate formate-lyase 1-activating enzyme
V1514230	Argininosuccinate lyase
V1514266	hypothetical protein
V1541818	Bacterial Ig-like domain (group 3)
V1544656	50S ribosomal protein L4
V1556759	Alcohol dehydrogenase%2C propanol-preferring
V1584528	N-glycosyltransferase
V1594514	ATP synthase subunit beta%2C sodium ion specific
V1594655	Stage 0 sporulation protein KD
V1596794	Putative fructokinase
V1596888	Oligo-1%2C6-glucosidase
V1596929	hypothetical protein
V1597025	Nicotinate-nucleotide adenylyltransferase
V1597133	acid-resistance membrane protein
V1597254	Tyrosine-protein phosphatase precursor
V1597349	putative tautomerase.1
V1603311	hypothetical protein
V1605701	Cell division protein FtsW
V1605710	hypothetical protein
V1605714	Tyrosine-protein phosphatase YwqE
V1606019	Acetyl-CoA acetyltransferase
V1606072	Uridine kinase
V1606120	Multidrug-efflux transporter 3
V1606221	NADH dehydrogenase
V1612023	hypothetical protein
V1614073	Alanine--tRNA ligase
V1704924	Neopullulanase 2
V1705116	Hydroxyethylthiazole kinase
V1705126	hypothetical protein
V1714310	EIIBCA-Bgl
V1714460	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1714549	putative manganese-dependent inorganic pyrophosphatase
V1723112	Lactose transport system permease protein LacF
V1723273	Succinate dehydrogenase iron-sulfur subunit
V1723299	Guanosine-5'-triphosphate%2C3'-diphosphate pyrophosphatase
V1723595	hypothetical protein
V1724180	PhoH-like protein
V1724242	AMP nucleosidase
V1736908	error-prone DNA polymerase
V1736925	Replicative DNA helicase
V1737048	Stage 0 sporulation protein KB
V1764496	Phosphoglycerate kinase
V1799311	EIICB-Lac
V1805187	Cysteine--tRNA ligase
V1805190	hypothetical protein
V1805279	Adenylate kinase
V1805689	hypothetical protein
V1805758	Cell division protein FtsW
V1805845	N-acetyldiaminopimelate deacetylase
V1805977	LysM domain protein
V1805984	putative inner membrane transporter YicL
V1805986	mevalonate kinase
V1806072	hypothetical protein
V1806347	H(+)/Cl(-) exchange transporter ClcA
V1806464	Arginine-binding extracellular protein ArtP precursor
V1806466	Helicase IV
V1806523	hypothetical protein
V1819544	hypothetical protein
V1849106	putative ABC transporter ATP-binding protein
V1849582	Lysine--tRNA ligase
V1861936	Elongation factor Tu
V1880133	Sulfite exporter TauE/SafE
V1880394	Aryl-phospho-beta-D-glucosidase BglH
V1881184	D-alanyl-D-alanine carboxypeptidase precursor
V1881303	hypothetical protein
V1885865	Ribosome-binding ATPase YchF
V1912020	hypothetical protein
V1912093	Abortive infection bacteriophage resistance protein
V1912116	ABC transporter ATP-binding protein uup
V1912360	PTS system 2-O-a-mannosyl-D-glycerate specific transporter subunit IIABC
V1000001	30S ribosomal protein S9
V1000037	Aminopeptidase E
V1000106	Formate--tetrahydrofolate ligase 1
V1000151	30S ribosomal protein S16
V1000294	DNA primase
V1000386	50S ribosomal protein L5
V1000735	50S ribosomal protein L27
V1001305	putative MFS-type transporter YhjX
V1002463	hypothetical protein
V1006049	Dipeptidase
V1006910	putative glycosyltransferase YkoT
V1007426	Putative aliphatic sulfonates-binding protein precursor
V1007862	anchored repeat-type ABC transporter%2C permease subunit
V1008419	DNA polymerase III subunit gamma/tau
V1008724	ATP-dependent RNA helicase HrpB
V1008728	FK506-binding protein
V1008946	hypothetical protein
V1009324	Lysine-specific permease
V1009337	hypothetical protein
V1009342	Dihydroorotase
V1009343	Aspartate carbamoyltransferase catalytic chain
V1010699	2-iminoacetate synthase
V1010951	Glutamate-pyruvate aminotransferase AlaA
V1010964	Thiamine pyrophosphokinase
V1011014	ATP synthase subunit alpha
V1011109	product=Homoserine dehydrogenase
V1011312	Pyruvate-flavodoxin oxidoreductase
V1011952	hypothetical protein
V1012741	Isopentenyl-diphosphate delta-isomerase
V1012852	DNA-directed RNA polymerase subunit alpha
V1012958	LOG family protein YgdH
V1013004	Oligo-1%2C6-glucosidase
V1013672	Inner membrane protein YghB
V1016011	putative metallophosphoesterase
V1017131	preprotein translocase subunit SecE
V1017894	Outer membrane protein
V1018199	hypothetical protein
V1019304	Putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyl-transferase 2
V1022240	putative endopeptidase Spr precursor
V1022682	L-fucose mutarotase
V1025844	hypothetical protein
V1031933	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1031970	putative transcriptional regulatory protein pdtaR
V1031973	Glycogen debranching enzyme
V1032127	Pyrimidine-specific ribonucleoside hydrolase RihB
V1032507	Rhamnan synthesis protein F
V1032615	Phosphate transport system permease protein PstC
V1032619	Alkaline phosphatase synthesis sensor protein PhoR
V1032984	hypothetical protein
V1033143	hypothetical protein
V1033540	Long-chain-fatty-acid--CoA ligase FadD15
V1034597	tRNA (guanine-N(7)-)-methyltransferase
V1034809	Maltose phosphorylase
V1035318	Pyruvate oxidase
V1035952	Trehalose import ATP-binding protein SugC
V1036009	HSP-70 cofactor
V1036227	Dipeptide-binding protein DppE precursor
V1036274	DivIVA domain protein
V1036300	Pseudouridine kinase
V1036356	Tyrosine recombinase XerC
V1036489	30S ribosomal protein S6
V1036611	Inorganic pyrophosphatase
V1036841	ATP-dependent zinc metalloprotease FtsH
V1036878	Bifunctional protein FolD protein
V1036975	hypothetical protein
V1037147	tRNA (cytidine(34)-2'-O)-methyltransferase
V1037260	hypothetical protein
V1037492	flagellar basal body-associated protein FliL
V1038263	Polyketide biosynthesis malonyl CoA-acyl carrier protein transacylase PksC
V1038416	Putative Holliday junction resolvase
V1040525	RNA polymerase sigma factor RpoD
V1040877	Phosphoenolpyruvate carboxykinase [ATP]
V1047007	Glycine--tRNA ligase beta subunit
V1047198	Carbamoyl-phosphate synthase large chain
V1049432	High temperature protein G
V1053068	Ammonia transporter
V1053139	DNA gyrase subunit B
V1055382	putative hydrolase YxeP
V1056987	Sigma-A
V1058565	ribonuclease P
V1064607	Pullulanase
V1067244	Aspartate--tRNA ligase
V1067559	Phosphoglycerate kinase
V1067907	Citrate transporter
V1069397	Putative ribonuclease Jc
V1072215	NADH-quinone oxidoreductase subunit L
V1072870	Stress protein H5
V1073219	Methylmalonyl-CoA carboxyltransferase 5S subunit
V1073324	Putative non-heme bromoperoxidase BpoC
V1074975	Elongation factor 4
V1075170	Putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyl-transferase 2
V1075465	Elongation factor Ts
V1080015	Transketolase
V1080812	High temperature protein G
V1081958	hypothetical protein
V1082353	DNA polymerase III subunit gamma/tau
V1082767	D-alanyl-D-alanine carboxypeptidase precursor
V1082990	hypothetical protein
V1083174	Cell division ATP-binding protein FtsE
V1083372	Stress protein H5
V1083759	hypothetical protein
V1086405	DNA-directed RNA polymerase subunit beta
V1088611	HTH-type transcriptional regulator ImmR
V1090943	hypothetical protein
V1103060	drug resistance MFS transporter%2C drug:H+ antiporter-2 (14 Spanner) (DHA2) family
V1103726	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
V1103933	5-formyltetrahydrofolate cyclo-ligase family protein
V1105876	hypothetical protein
V1108392	Bifunctional protein GlmU
V1109403	hypothetical protein
V1109685	F-ATPase epsilon subunit
V1114960	Modification methylase HaeIII
V1116448	Ribonuclease Y
V1136073	Aspartate racemase
V1136089	hypothetical protein
V1136230	Bacterial regulatory proteins%2C tetR family
V1136366	Sugar phosphatase YbiV
V1136378	putative inner membrane transporter YicL
V1136638	Sulfite exporter TauE/SafE
V1137066	Histidine transport system permease protein HisM
V1138324	protease3
V1138601	Tyrosine-protein kinase ptk
V1138614	Vegetative protein 209
V1141199	Phosphate transport system permease protein PstC
V1141328	hypothetical protein
V1141625	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
V1150048	hypothetical protein
V1151019	hypothetical protein
V1151518	Inactivated superfamily I helicase
V1155083	Cytochrome d ubiquinol oxidase subunit 1
V1155784	Holliday junction resolvase RecU
V1156657	Transcriptional repressor NrdR
V1156660	Threonine--tRNA ligase
V1157289	Tagatose 1%2C6-diphosphate aldolase
V1159010	CAAX amino terminal protease self- immunity
V1163596	Internalin-J precursor
V1167373	D-allose kinase
V1168050	Bifunctional protein FolD protein
V1170505	hypothetical protein
V1170762	UDP-N-acetylmuramate--L-alanine ligase
V1170769	50S ribosomal protein L9
V1170988	hypothetical protein
V1171724	hypothetical protein
V1172263	Putative glutaredoxin.1/MT3292
V1175069	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1176345	hypothetical protein
V1177997	Methionine aminopeptidase 1
V1179490	hypothetical protein
V1190461	Stress protein H5
V1190991	Glyceraldehyde-3-phosphate dehydrogenase
V1191426	ATP synthase subunit beta
V1195573	putative hydrolase of the alpha/beta superfamily protein
V1195636	rhamnosyltransferase
V1195881	Thymidylate kinase
V1196220	hypothetical protein
V1197010	50S ribosomal protein L5
V1199760	ABC-type xylose transport system%2C periplasmic component
V1199856	Inner membrane protein YbhL
V1199858	Multidrug resistance protein B
V1199877	pheromone autoinducer 2 transporter
V1199993	Putative HMP/thiamine permease protein YkoE
V1200344	Negative regulator of genetic competence ClpC/MecB
V1203550	hypothetical protein
V1203800	DNA polymerase I
V1216135	Putative prophage phiRv2 integrase
V1216325	mevalonate kinase
V1235235	hypothetical protein
V1237851	hypothetical protein
V1238903	Guanine/hypoxanthine permease PbuO
V1238908	hypothetical protein
V1247798	Tyrosine phosphorylated protein A
V1265637	hypothetical protein
V1268353	chromosome segregation protein SMC
V1281865	NUDIX domain protein
V1291470	Putative TrmH family tRNA/rRNA methyltransferase
V1291747	Fumarate hydratase class I%2C aerobic
V1294718	hypothetical protein
V1298977	hypothetical protein
V1301826	Lysine--tRNA ligase
V1301837	hypothetical protein
V1302256	putative transcriptional regulatory protein TcrX
V1323097	Sialidase A precursor
V1323223	Butanolide receptor
V1324244	Ribosome-binding factor A
V1328213	hypothetical protein
V1329342	Putative sporulation transcription regulator WhiA
V1330683	50S ribosomal protein L1
V1334778	Cell division protein SepF
V1334866	hemin importer ATP-binding subunit
V1336167	Quinone oxidoreductase 1
V1336255	hypothetical protein
V1336372	Glucose-resistance amylase regulator
V1336583	mRNA interferase EndoA
V1337287	30S ribosomal protein S5
V1337291	Penicillin-binding protein 2D
V1337383	Aminopeptidase C
V1340115	Lactose phosphotransferase system repressor
V1344096	50S ribosomal protein L21
V1363755	FeS cluster assembly protein SufB
V1364244	glmZ(sRNA)-inactivating NTPase
V1369227	hypothetical protein
V1369382	Signal transduction histidine-protein kinase BaeS
V1376808	ATP-dependent Clp protease proteolytic subunit 1
V1380644	hypothetical protein
V1384809	Acetate CoA-transferase YdiF
V1386002	RNA polymerase-binding transcription factor CarD
V1388685	Cold shock-like protein
V1394432	Putative heat shock protein HspR
V1395582	Elongation factor G
V1395943	nitroreductase A
V1403058	ATP-dependent zinc metalloprotease FtsH
V1408600	Proline--tRNA ligase
V1409950	Taurine import ATP-binding protein TauB
V1412866	Ribosomal large subunit pseudouridine synthase B
V1412948	Anaerobic ribonucleoside-triphosphate reductase
V1413346	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1425699	tRNA (guanine-N(1)-)-methyltransferase
V1426430	hypothetical protein
V1430340	putative type I restriction enzymeP M protein
V1430486	putative NADH oxidase
V1436175	Isoleucine--tRNA ligase
V1436202	Aminopeptidase N
V1436255	Serine/threonine-protein kinase PknL
V1440773	30S ribosomal protein S7
