gene	geneProduct
V1033119	L-ribulose-5-phosphate 3-epimerase UlaE
V1101422	topology modulation protein
V1693899	hypothetical protein
V1032560	Low molecular weight protein-tyrosine-phosphatase YfkJ
V1101506	hypothetical protein
V1204806	Inner membrane transport protein YbaT
V1101409	putative N-acetyltransferase YtmI
V1032323	Non-canonical purine NTP pyrophosphatase
V1047156	putative membrane protein
V1204746	putative lower collar protein
V1204497	putative membrane protein
V1806603	HNH endonuclease
V1162999	Transcriptional regulatory protein YycF
V1806601	Aldose 1-epimerase
V1032296	Putative O-antigen transporter
V1163179	Phosphoenolpyruvate carboxykinase (ATP)
V1886895	50S ribosomal protein L13
V1047200	Lactose operon repressor
V1101261	Integrase
V1765559	ATP-dependent Clp protease ATP-binding subunit ClpE
V1032348	F-ATPase subunit 6
V1149224	ribosome-associated heat shock protein Hsp15
V1204738	tail protein
V1872748	ABC transporter ATP-binding protein YtrB
V1884843	tail protein
V1032307	EIIBCA-Bgl
V1033252	Ribonuclease M5
V1033066	RNA polymerase factor sigma-70
V1033087	imidazolonepropionase
V1796899	putative endopeptidase YafL precursor
V1032570	diadenosine tetraphosphatase
V1032606	acidobacterial duplicated orphan permease
V1032655	Inner membrane protein YbiR
V1033173	putative siderophore transport system ATP-binding protein YusV
V1163177	ribonucleoside hydrolase RihC
V1033366	type I restriction enzyme EcoKI subunit R
V1032354	Helix-turn-helix domain protein
V1204719	putative ABC transporter ATP-binding protein
V1693902	Adenylate kinase
V1806665	Transposase IS116/IS110/IS902 family protein
V1237108	ATP synthase subunit beta
V1032553	ADP-binding protein
V1032778	NAD-dependent protein deacetylase
V1034327	Multiple sugar-binding protein precursor
V1204334	Peptide methionine sulfoxide reductase MsrB
V1684176	PTS system N%2CN'-diacetylchitobiose-specific EIIC component
V1204660	Formate--tetrahydrofolate ligase 1
V1808213	Oligoendopeptidase F%2C plasmid
V1237193	hypothetical protein
V1836065	50S ribosomal protein L3
V1424930	preprotein translocase subunit SecY
V1032376	K(+)/H(+) antiporter
V1882980	Carboxylesterase NlhH
V1034293	recombination factor protein RarA
V1594784	Diacylglycerol kinase
V1608711	hypothetical protein
V1693865	ATP-dependent zinc metalloprotease FtsH
V1237181	Levansucrase precursor
V1806625	Inner membrane protein YbhL
V1032888	ComEC family competence protein
V1199370	sucrose/H+ symporter
V1033608	Glucose uptake protein GlcU
V1764229	transposase%2C IS605 OrfB family
V1883309	1-deoxy-D-xylulose-5-phosphate synthase
V1047025	Fic/DOC family protein
V1047195	NhaP-type Na+/H+ and K+/H+ antiporters
V1806628	hypothetical protein
V1047194	hypothetical protein
V1101502	Urocanate reductase precursor
V1199387	hypothetical protein
V1684159	Stage 0 sporulation protein KB
V1032329	Divergent AAA domain protein
V1047003	CBS domain-containing protein YkuL
V1101377	N-acetylglucosamine-6-phosphate deacetylase
V1806648	hypothetical protein
V1033739	HTH-type transcriptional repressor YtrA
V1047180	mRNA interferase MazF
V1389177	DegV domain-containing protein
V1684147	putative sensor histidine kinase TcrY
V1882979	Phosphate transport system permease protein PstA
V1884878	Tyrosine-protein kinase YwqD
V1032841	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1033265	sporulation integral membrane protein YtvI
V1033727	Thymidine kinase
V1796871	Inner membrane ABC transporter permease protein YdcV
V1796887	hypothetical protein
V1033659	Cysteine-rich secretory protein family protein
V1032980	hypothetical protein
V1101392	Sodium/proton antiporter
V1238446	Transposase
V1398758	hypothetical protein
V1032775	hypothetical protein
V1033450	Putative 2-hydroxyacid dehydrogenase
V1101395	Glycerate 2-kinase
V1684090	Maltose O-acetyltransferase
V1032926	Ferredoxin--NADP reductase 2
V1033352	G3P acyltransferase
V1884406	5-formyltetrahydrofolate cyclo-ligase family protein
V1032624	Tyrosine-protein phosphatase precursor
V1101439	Tyrosine-protein phosphatase YwqE
V1163000	DegV domain-containing protein
V1213966	Transposase
V1806658	putative HTH-type transcriptional regulator YbbH
V1883380	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
V1032599	NTE family protein RssA
V1047000	Nuclease-related domain protein
V1033374	Homoserine kinase
V1032668	putative sugar epimerase YhfK
V1447200	hypothetical protein
V1033523	bacteriocin biosynthesis cyclodehydratase%2C SagC family
V1033694	putative N-acetyltransferase YafP
V1448519	Glyceraldehyde-3-phosphate dehydrogenase
V1032298	Exo-glucosaminidase LytG precursor
V1047213	Lipoteichoic acid synthase 1
V1143252	Peptide methionine sulfoxide reductase MsrA
V1032770	Putative phosphoserine phosphatase 2
V1204606	putative peptidase
V1032672	Cystathionine beta-lyase PatB
V1163274	hypothetical protein
V1880867	hypothetical protein
V1032664	Arginine transport system permease protein ArtQ
V1033162	Beta-galactosidase small subunit
V1033412	hypothetical protein
V1033526	hypothetical protein
V1033598	cobyric acid synthase
V1032776	Inner membrane protein alx
V1033295	DNA polymerase III PolC-type
V1033298	hypothetical protein
V1204640	Alpha-xylosidase
V1694432	Phosphoglycerate kinase
V1033013	Accessory gene regulator protein A
V1033563	Adenine deaminase
V1204490	Mannitol operon transcriptional activator
V1684142	Transposase
V1891211	hypothetical protein
V1033147	hemolysin
V1033334	Group II intron-encoded protein LtrA
V1684121	hypothetical protein
V1796880	putative hydrolase
V1828816	C protein alpha-antigen precursor
V1033339	Nitronate monooxygenase
V1163638	C protein alpha-antigen precursor
V1143241	hypothetical protein
V1424071	50S ribosomal protein L7/L12
V1884712	Phosphoribosylamine--glycine ligase
V1101262	Growth regulator
V1806588	Thermostable monoacylglycerol lipase
V1684075	Putative penicillin-binding protein PbpX
V1807958	Magnesium-transporting ATPase%2C P-type 1
V1032764	1%2C5-anhydro-D-fructose reductase
V1163027	hypothetical protein
V1032928	Major cardiolipin synthase ClsA
V1033313	hypothetical protein
V1162949	30S ribosomal protein S18
V1032564	hypothetical protein
V1033473	hypothetical protein
V1047186	tRNA pseudouridine synthase A
V1806604	putative HTH-type transcriptional regulator
V1808267	Serine/threonine exchanger SteT
V1033379	Anaerobic aromatic degradation regulator
V1237161	Oligopeptide-binding protein AppA precursor
V1033110	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
V1034385	hypothetical protein
V1806664	hypothetical protein
V1032771	Endoglucanase precursor
V1806643	hypothetical protein
V1101437	Oligosaccharide biosynthesis protein Alg14 like protein
V1828764	Fumarate reductase flavoprotein subunit precursor
V1552829	H(+)/Cl(-) exchange transporter ClcA
V1163625	D-alanine--D-alanine ligase A
V1883339	Ribonuclease 3
V1032766	hypothetical protein
V1143257	L-lactate oxidase
V1204306	Phosphate transport system permease protein PstC
V1032687	Inner membrane protein YjjP
V1694102	Stress protein H5
V1101398	hypothetical protein
V1890904	Ribosomal RNA small subunit methyltransferase A
V1204643	hypothetical protein
V1755597	Ben and cat operon transcriptional regulator
V1032561	Transcription antiterminator LicT
V1074069	hypothetical protein
V1204603	Ribosomal RNA small subunit methyltransferase A
V1032334	hypothetical protein
V1237073	UDP-N-acetylmuramate--L-alanine ligase
V1692995	Elongation factor Ts
V1033492	Ribosome maturation factor RimM
V1033597	addiction module antitoxin%2C RelB/DinJ family
V1033307	putative GTP-binding protein EngB
V1033415	Putative fructokinase
V1162914	Guanine/hypoxanthine permease PbuG
V1872685	Energy-coupling factor transporter transmembrane protein EcfT
V1884675	hypothetical protein
V1047056	GDSL-like Lipase/Acylhydrolase
V1047243	Spermidine/putrescine import ATP-binding protein PotA
V1237131	Transposase DDE domain protein
V1033164	hypothetical protein
V1033305	Ornithine carbamoyltransferase%2C catabolic
V1047004	Endonuclease III
V1033121	Ascorbate-specific phosphotransferase enzyme IIB component
V1033403	putative ATPase (AAA+ superfamily)
V1891210	Holin family protein
V1033658	Cysteine-rich secretory protein family protein
V1338905	Saliva-binding protein
V1764560	ATP synthase subunit alpha
V1806599	Bacillibactin transport regulator
V1000886	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1047014	Nitroreductase family protein
V1047178	hypothetical protein
V1204740	putative encapsidation protein
V1032840	Modulator of the general stress response
V1033411	hypothetical protein
V1033594	Divergent AAA domain protein
V1301210	Transposase
V1032588	putative ABC transporter ATP-binding protein
V1164033	EIIAB-Man
V1446944	hypothetical protein
V1552731	Multiple sugar-binding protein precursor
V1032851	Helix-turn-helix
V1032988	Peptidase propeptide and YPEB domain protein
V1199373	hypothetical protein
V1032653	Ribosomal RNA large subunit methyltransferase H
V1032780	hypothetical protein
V1033517	Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
V1033578	putative bacteriocin transport accessory protein
V1164008	3-hydroxy-3-methylglutaryl-coenzyme A reductase
V1204742	MucBP domain protein
V1883381	Peptidase T
V1032336	Putative universal stress protein
V1143254	hypothetical protein
V1806626	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
V1033377	FMN-binding protein
V1034211	putative amino acid permease YhdG
V1162911	hypothetical protein
V1424921	DNA-directed RNA polymerase subunit beta
V1807973	Acyl-ACP thioesterase
V1034325	NlpC/P60 family protein
V1033338	putative enoyl-CoA hydratase echA8
V1204594	NH(3)-dependent NAD(+) synthetase
V1213504	30S ribosomal protein S12
V1033293	hypothetical protein
V1806640	phage tail tape measure protein%2C TP901 family%2C core region
V1032711	hypothetical protein
V1204785	1%2C5-anhydro-D-fructose reductase
V1213718	Thioredoxin-like protein YtpP
V1237148	Membrane-bound protein LytR
V1884291	Threonine--tRNA ligase 1
V1032556	Inner membrane ABC transporter permease protein YdcV
V1388961	Flavin mononucleotide phosphatase YbjI
V1032613	PAP2 (acid phosphatase) superfamily protein
V1047012	Copper-exporting P-type ATPase A
V1047062	DNA polymerase I
V1162994	Putative ribosome biogenesis GTPase RsgA
V1684136	Lactococcin-G-processing and transport ATP-binding protein LagD
V1807962	Xanthine phosphoribosyltransferase
V1032726	two-component response regulator
V1033486	Poly-beta-1%2C6-N-acetyl-D-glucosamine synthase
V1032488	Flavin mononucleotide phosphatase YbjI
V1204794	D-galactonate dehydratase
V1883179	Energy-coupling factor transporter transmembrane protein EcfT
V1033082	hypothetical protein
V1032403	hypothetical protein
V1162634	putative thiol peroxidase
V1033384	hypothetical protein
V1808015	hypothetical protein
V1366243	Oligo-1%2C6-glucosidase
V1033118	Phosphoglycolate phosphatase
V1891209	putative lower collar protein
V1047009	hypothetical protein
V1204737	DNA polymerase
V1886372	hypothetical protein
V1047189	Capsular polysaccharide type 8 biosynthesis protein cap8A
V1032380	Macrolide export ATP-binding/permease protein MacB
V1034258	hypothetical protein
V1207157	hypothetical protein
V1032418	hypothetical protein
V1446939	PII-type proteinase precursor
V1684190	hypothetical protein
V1884889	5'-nucleotidase YfbR
V1033142	Orotate phosphoribosyltransferase
V1033632	1%2C4-dihydroxy-2-naphthoate octaprenyltransferase
V1306539	50S ribosomal protein L13
V1552678	Magnesium-transporting ATPase%2C P-type 1
V1032720	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1199360	Macrolide export ATP-binding/permease protein MacB
V1237091	putative transposase OrfB
V1033383	Bacteriocin class II with double-glycine leader peptide
V1033637	hypothetical protein
V1424859	L-lactate dehydrogenase
V1047296	hypothetical protein
V1884812	putative encapsidation protein
V1032222	PTS system galactitol-specific transporter subunit IIA
V1204773	Multidrug resistance protein B
V1571503	Glyceraldehyde-3-phosphate dehydrogenase 1
V1143260	L-lactate permease
V1338897	Bacitracin export ATP-binding protein BceA
V1880844	Heterocyst differentiation ATP-binding protein HepA
V1883175	Adenine deaminase
V1033481	Lactose transport system permease protein LacF
V1199385	tRNA pseudouridine synthase A
V1755515	hypothetical protein
V1850710	Elongation factor Tu
V1034215	Staphylococcal virulence regulator protein A
V1764600	Isoleucine--tRNA ligase
V1884842	DNA polymerase
V1032417	Accessory gene regulator protein A
V1034338	Helix-turn-helix domain protein
V1101463	hypothetical protein
V1425434	addiction module toxin%2C RelE/StbE family
V1884409	DegV domain-containing protein
V1032591	ABC transporter glutamine-binding protein GlnH precursor
V1828818	Formyl-coenzyme A transferase
V1032491	zinc transporter
V1000487	Fructose-bisphosphate aldolase
V1033502	hypothetical protein
V1101259	hypothetical protein
V1033247	putative ABC transporter ATP-binding protein YheS
V1154975	Vegetative protein 19
V1204604	Xanthine phosphoribosyltransferase
V1446934	Putative malate transporter YflS
V1872728	hypothetical protein
V1819411	Putative N-acetyl-LL-diaminopimelate aminotransferase
V1033456	Acyltransferase
V1163024	PTS-dependent dihydroxyacetone kinase%2C dihydroxyacetone-binding subunit DhaK
V1684149	HTH-type transcriptional repressor GlcR
V1692731	30S ribosomal protein S1
V1883258	hypothetical protein
V1033141	Putative NADH-flavin reductase
V1033417	DNA-directed RNA polymerase subunit omega
V1047171	Transposase DDE domain protein
V1338900	transcriptional regulator%2C y4mF family
V1423766	HSP-70 cofactor
V1424287	ATP synthase subunit beta
V1047169	DNA polymerase III subunit delta
V1047264	DNA protection during starvation protein
V1884240	potassium transport protein Kup
V1032340	hypothetical protein
V1157421	50S ribosomal protein L21
V1204795	putative thiol peroxidase
V1806649	putative membrane protein
V1012925	Phosphate acetyltransferase
V1032489	Tetracycline resistance protein TetM from transposon TnFO1
V1101221	phage-associated protein%2C family
V1446938	PTS-dependent dihydroxyacetone kinase%2C phosphotransferase subunit DhaM
V1764300	Phosphoenolpyruvate carboxykinase [ATP]
V1033607	hypothetical protein
V1032297	Mannosyltransferase OCH1
V1033193	hypothetical protein
V1047237	Putative phosphoserine phosphatase 2
V1336052	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1032492	Putative HAD-hydrolase YfnB
V1425480	Phosphoglycerate kinase
V1032734	PD-(D/E)XK nuclease family transposase
V1033231	hypothetical protein
V1034305	Putative lipid kinase YtlR
V1238174	Vegetative protein 300
V1424222	ATP-dependent Clp protease ATP-binding subunit ClpE
V1692996	Vegetative protein 209
V1891228	Autolysin
V1032749	GIY-YIG nuclease superfamily protein
V1047302	hypothetical protein
V1199399	hypothetical protein
V1806653	hypothetical protein
V1033702	hypothetical protein
V1162918	hypothetical protein
V1163655	Magnesium-transporting ATPase%2C P-type 1
V1808172	hypothetical protein
V1885073	hypothetical protein
V1032214	DNA-3-methyladenine glycosylase 1
V1032589	Lipid A export ATP-binding/permease protein MsbA
V1032676	tRNA(Ile)-lysidine synthase
V1032706	mevalonate kinase
V1033478	mRNA interferase PemK
V1806609	addiction module antitoxin%2C RelB/DinJ family
V1101485	Alpha-hemolysin translocation ATP-binding protein HlyB
V1001201	Fructose-bisphosphate aldolase
V1032399	IMPACT family member YigZ
V1033236	Phage anti-repressor protein
V1047201	Lactose-proton symporter
V1336048	putative amino acid permease YhdG
V1828869	ATP-dependent Clp protease proteolytic subunit 1
V1204733	L-serine dehydratase%2C beta chain
V1764721	6-phosphofructokinase
V1808053	Sodium%2C potassium%2C lithium and rubidium/H(+) antiporter
V1033643	Surface layer protein
V1033788	hypothetical protein
V1204788	Excinuclease ABC subunit A
V1032622	hypothetical protein
V1047308	site-specific tyrosine recombinase XerC
V1883152	Holliday junction resolvase RecU
V1883356	hypothetical protein
V1047176	Maltose transport system permease protein MalG
V1033602	hypothetical protein
V1033601	Phage terminase-like protein%2C large subunit
V1828804	cytoplasmic glycerophosphodiester phosphodiesterase
V1424384	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1033390	Lipopolysaccharide export system ATP-binding protein LptB
V1047299	Guanine/hypoxanthine permease PbuG
V1101507	hypothetical protein
V1388944	cadmium-translocating P-type ATPase
V1883122	Ribosomal large subunit pseudouridine synthase B
V1032884	hypothetical protein
V1033206	Copper export regulator
V1694288	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1424922	DNA-directed RNA polymerase subunit beta'
V1882897	thiamine pyrophosphokinase
V1032408	hypothetical protein
V1033303	Ben and cat operon transcriptional regulator
V1047039	type IV secretion system protein VirD4
V1047272	PTS system lichenan-specific EIIC component
V1203328	Tyrosine recombinase XerC
V1808212	putative ABC transporter ATP-binding protein YheS
V1883275	L-ribulose-5-phosphate 4-epimerase
V1033723	Lactose operon repressor
V1237147	hypothetical protein
V1162936	hypothetical protein
V1204752	hypothetical protein
V1764998	Elongation factor Ts
V1033494	Bacitracin export permease protein BceB
V1163737	Glycerol uptake facilitator protein
V1389193	hypothetical protein
V1033798	hypothetical protein
V1032693	Oligoendopeptidase F%2C plasmid
V1600200	Phosphoenolpyruvate-protein phosphotransferase
V1693040	Elongation factor P
V1891229	putative encapsidation protein
V1032987	Peptidase propeptide and YPEB domain protein
V1033378	HTH domain protein
V1150312	EIICBA-Mtl
V1891305	major facilitator superfamily transporter
V1032805	hypothetical protein
V1101464	Phage-related protein
V1828806	hypothetical protein
V1047066	hypothetical protein
V1101434	Exopolysaccharide biosynthesis protein
V1163801	drug efflux system protein MdtG
V1155827	D-lactate dehydrogenase
V1336073	HTH-type transcriptional repressor GlcR
V1033786	MurPQ operon repressor
V1034381	hypothetical protein
V1828767	transposase%2C IS605 OrfB family
V1032583	putative glutamine ABC transporter permease protein GlnP
V1033488	hypothetical protein
V1693857	L-lactate dehydrogenase
V1806616	Oligopeptide-binding protein AppA precursor
V1032686	hypothetical protein
V1034251	hypothetical protein
V1101482	DNA-binding transcriptional repressor RpiR
V1032427	Acylphosphatase
V1047110	Exodeoxyribonuclease 7 small subunit
V1032902	hypothetical protein
V1034326	Putative HMP/thiamine permease protein YkoC
V1033186	Energy-coupling factor transporter ATP-binding protein EcfA3
V1684182	hypothetical protein
V1033398	Levansucrase precursor
V1033635	Putative phosphoserine phosphatase 2
V1336007	hypothetical protein
V1033178	Transcriptional activator protein CzcR
V1143267	phage protein%2C HK97 gp10 family
V1155989	Glyceraldehyde-3-phosphate dehydrogenase
V1684106	hypothetical protein
V1884844	hypothetical protein
V1032484	Peptide deformylase
V1032985	transcriptional regulator SlyA
V1101376	HTH-type transcriptional repressor SmtB
V1807923	Glyoxal reductase
V1033269	hypothetical protein
V1034303	hypothetical protein
V1755542	Tyrosine recombinase XerS
V1806592	Nisin biosynthesis protein NisC
V1808247	Tyrosine-protein phosphatase precursor
V1882106	Putative PBSX repressor
V1000079	DNA gyrase subunit A
V1032783	hypothetical protein
V1101382	putative membrane protein YdfK
V1212545	nicotinate phosphoribosyltransferase
V1684169	cAMP regulatory protein
V1711306	Elongation factor Tu
V1883292	phage major capsid protein%2C HK97 family
V1032607	putative ABC transporter ATP-binding protein/MT1014
V1033262	Diaminopimelate decarboxylase
V1033620	hypothetical protein
V1300693	Glyoxal reductase
V1322982	Lipid A export ATP-binding/permease protein MsbA
V1764732	30S ribosomal protein S1
V1032432	Glutamine transport ATP-binding protein GlnQ
V1032768	Glycerophosphoryl diester phosphodiesterase
V1032842	hypothetical protein
V1033006	hypothetical protein
V1162983	multifunctional acyl-CoA thioesterase I and protease I and lysophospholipase L1
V1204804	Oxalyl-CoA decarboxylase
V1237080	CAAX amino terminal protease self- immunity
V1032656	LemA family protein
V1203291	putative amino acid permease YhdG
V1424239	D-alanine--poly(phosphoribitol) ligase subunit 2
V1692608	Trigger factor
V1890913	29 kDa protein
V1032835	hypothetical protein
V1033187	ABC-2 family transporter protein
V1338896	EIIBCA-Man
V1032576	putative transport protein YifK
V1034337	putative protein encoded in hypervariable junctions of pilus gene clusters
V1047155	General stress protein A
V1424925	50S ribosomal protein L5
V1425064	Threonine--tRNA ligase
V1614077	hypothetical protein
V1101208	phage transcriptional regulator%2C ArpU family
V1884415	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1032732	hypothetical protein
V1162956	potassium transport protein Kup
V1204481	hypothetical protein
V1806630	hypothetical protein
V1033242	hypothetical protein
V1047280	hypothetical protein
V1204503	hypothetical protein
V1033370	putative membrane protein
V1033424	CysJI operon transcriptional activator
V1101432	Maltose O-acetyltransferase
V1204522	hypothetical protein
V1806614	hypothetical protein
V1032215	Transposase DDE domain protein
V1033192	hypothetical protein
V1101402	hypothetical protein
V1162910	Putative N-acetyl-LL-diaminopimelate aminotransferase
V1032777	Methylated-DNA--protein-cysteine methyltransferase%2C inducible
V1033292	hypothetical protein
V1808014	Multidrug-efflux transporter 3
V1032512	accessory Sec system glycosyltransferase GtfB
V1033677	lipopolysaccharide 1%2C3-galactosyltransferase
V1047231	hypothetical protein
V1887002	CRISPR-associated endonuclease Cas9/Csn1
V1032325	hypothetical protein
V1032433	ABC transporter glutamine-binding protein GlnH precursor
V1032685	hypothetical protein
V1047141	Tyrosine recombinase XerC
V1101400	Uridine kinase
V1806607	putative transport protein YifK
V1424929	50S ribosomal protein L15
V1886264	Ribose-5-phosphate isomerase A
V1032463	Colicin V production protein
V1032968	Zinc-transporting ATPase
V1033832	putative N-acetyltransferase YafP
V1143184	hypothetical protein
V1148960	hypothetical protein
V1237119	transposase%2C IS605 OrfB family
V1891212	hypothetical protein
V1000546	Maltose/maltodextrin-binding protein precursor
V1033140	H(+)/Cl(-) exchange transporter ClcA
V1101258	helix-turn-helix protein
V1206528	cytoplasmic glycerophosphodiester phosphodiesterase
V1694042	Glutamate--tRNA ligase
V1033244	hypothetical protein
V1213705	Fructose-bisphosphate aldolase
V1388950	putative endopeptidase Spr precursor
V1885076	Fumarate reductase flavoprotein subunit precursor
V1034184	outer membrane lipoprotein
V1083487	hypothetical protein
V1203770	EDD domain protein%2C DegV family
V1424689	Stage III sporulation protein J
V1764224	50S ribosomal protein L10
V1032324	Calcium-transporting ATPase
V1101407	Divergent AAA domain protein
V1755601	hypothetical protein
V1032850	putative Mg(2+) transport ATPase
V1033477	Growth regulator
V1163666	putative acetyltransferase
V1032320	Large-conductance mechanosensitive channel
V1101413	hypothetical protein
V1300373	hypothetical protein
V1796850	phosphatidylglycerophosphatase B
V1807959	hypothetical protein
V1872699	hypothetical protein
V1101404	Metal-tetracycline/H(+) antiporter
V1143307	hypothetical protein
V1338904	G3P acyltransferase
V1819403	Arginine transport ATP-binding protein ArtM
V1033676	1-acylglycerol-3-phosphate O-acyltransferases
V1034286	Cat operon transcriptional regulator
V1101415	hypothetical protein
V1388943	bacteriocin biosynthesis docking scaffold%2C SagD family
V1032577	Lipid A export ATP-binding/permease protein MsbA
V1032918	Proline iminopeptidase
V1032966	Mannosylglycerate hydrolase
V1033584	Glutathione-independent formaldehyde dehydrogenase
V1101530	Transposase
V1693295	S-adenosylmethionine synthase
V1032932	putative hydrolase
V1101493	Multidrug resistance protein B
V1032377	Toxin YoeB
V1204588	Isoleucine--tRNA ligase
V1237170	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1032234	toxin MazF
V1032927	hypothetical protein
V1101433	putative glycosyltransferase EpsJ
V1101484	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
V1047064	hypothetical protein
V1693897	50S ribosomal protein L4
V1828755	Competence-specific nuclease
V1032849	hypothetical protein
V1237156	hypothetical protein
V1884657	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
V1033625	Coenzyme F420:L-glutamate ligase
V1162913	putative inner membrane transporter YicL
V1336051	CRISPR type II-A/NMEMI-associated protein Csn2
V1598280	hypothetical protein
V1033149	Na+/H+ antiporter
V1807920	gram-positive signal peptide%2C YSIRK family
V1807931	Bacterial surface layer protein
V1836069	30S ribosomal protein S12
V1880123	hypothetical protein
V1000122	Elongation factor Tu
V1032662	Sulfate starvation-induced protein 7
V1032663	Glutamine transport ATP-binding protein GlnQ
V1033197	gram-positive signal peptide%2C YSIRK family
V1033547	putative inner membrane transporter YicL
V1143309	putative endopeptidase Spr precursor
V1163648	Phosphate-import permease protein PhnE
V1163641	YycH protein
V1880920	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
V1032748	1-acyl-sn-glycerol-3-phosphate acyltransferase
V1204706	hypothetical protein
V1424272	Glucose-6-phosphate isomerase
V1764167	ATP-dependent zinc metalloprotease FtsH
V1808244	Di-/tripeptide transporter
V1033468	Uracil transporter
V1047163	HTH-type transcriptional regulator Mce2R
V1047230	hypothetical protein
V1162660	Transposase DDE domain protein
V1237084	Alpha-xylosidase
V1694218	product=EIIAB-Man
V1764497	Triosephosphate isomerase
V1880918	flavodoxin
V1000376	Vegetative protein 19
V1163647	Di-/tripeptide transporter
V1237079	Adenine deaminase
V1424852	ATP-dependent zinc metalloprotease FtsH
V1796888	enterobactin exporter EntS
V1806747	50S ribosomal protein L11
V1032401	comF family protein
V1033555	Aspartate--ammonia ligase
V1101443	putative HTH-type transcriptional regulator YbbH
V1006735	gram-positive signal peptide%2C YSIRK family
V1033080	hypothetical protein
V1204645	antitoxin YefM
V1204772	drug efflux system protein MdtG
V1446946	Oligopeptide-binding protein AppA precursor
V1032700	Dipeptide-binding protein DppE precursor
V1101220	hypothetical protein
V1032774	3-methyladenine DNA glycosylase
V1424939	50S ribosomal protein L13
V1796886	Transposase%2C IS30 family
V1032689	hypothetical protein
V1150386	putative inner membrane transporter YicL
V1882921	outer membrane lipoprotein
V1163038	HTH-type transcriptional activator HxlR
V1693898	50S ribosomal protein L2
V1764289	EIIAB-Man
V1032495	Carnitine transport ATP-binding protein OpuCA
V1032986	Protease synthase and sporulation negative regulatory protein PAI 1
V1033466	Stage 0 sporulation protein KA
V1101488	Transposase%2C IS30 family
V1010370	Ferrous iron transport protein B
V1101218	hypothetical protein
V1163617	Guanine/hypoxanthine permease PbuG
V1323474	Inner membrane protein YbhL
V1828820	hypothetical protein
V1032431	L-cystine transport system permease protein TcyB
V1000519	PTS system maltose-specific EIICB component
V1033449	Sugar phosphatase YidA
V1047002	hypothetical protein
V1101416	Dipeptide-binding protein DppE precursor
V1208361	Transposase
V1033410	hypothetical protein
V1150470	putative licABCH operon regulator
V1458677	hypothetical protein
V1828822	Oleate hydratase
V1872726	ComE operon protein 1
V1033297	Helix-turn-helix domain protein
V1034222	hypothetical protein
V1423767	Heat shock protein 70
V1599154	Heat shock protein 70
V1882168	Transposase
V1032230	Arginine transport ATP-binding protein ArtM
V1032723	Putative HAD-hydrolase YfnB
V1032744	hypothetical protein
V1033266	GDSL-like Lipase/Acylhydrolase
V1033580	Putative hydrolase
V1070888	Thiol-activated cytolysin
V1338868	product=EIIAB-Man
V1032925	Inner membrane protein YghB
V1150456	transposase%2C IS605 OrfB family
V1199403	hypothetical protein
V1608693	Aspartate-semialdehyde dehydrogenase
V1032343	F-ATPase gamma subunit
V1033619	hypothetical protein
V1101436	hypothetical protein
V1032893	hypothetical protein
V1101466	Restriction enzyme BgcI subunit alpha
V1143243	Integrase
V1423861	Phosphoenolpyruvate-protein phosphotransferase
V1608727	Growth regulator
V1032562	hypothetical protein
V1101250	hypothetical protein
V1143363	hypothetical protein
V1162940	HTH-type transcriptional repressor YtrA
V1163821	hypothetical protein
V1389025	Growth regulator
V1808079	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1032737	Heptaprenyl diphosphate synthase component 2
V1033042	Calcium-transporting ATPase
V1033626	Major Facilitator Superfamily protein
V1204413	Transcriptional regulatory protein TcrA
V1891123	putative phage terminase%2C small subunit%2C P27 family
V1033181	hypothetical protein
V1101222	Transposase
V1424926	50S ribosomal protein L6
V1693165	Glutamine synthetase
V1032549	hypothetical protein
V1101249	hypothetical protein
V1163663	HTH-type transcriptional regulator YodB
V1010320	putative FAD-linked oxidoreductase
V1033828	23S rRNA (uracil-5-)-methyltransferase RumA
V1034943	Threonine--tRNA ligase
V1143235	hypothetical protein
V1155228	Elongation factor Tu
V1162981	putative ABC transporter ATP-binding protein YheS
V1237178	Transposase DDE domain protein
V1694287	Glutamyl-tRNA(Gln) amidotransferase subunit C
V1891412	putative protein with an alpha/beta hydrolase fold protein
V1000821	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1214525	hypothetical protein
V1796842	Enterocin A Immunity
V1819374	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1032590	hypothetical protein
V1143240	hypothetical protein
V1143479	Lactococcin A secretion protein LcnD
