gene	geneProduct
V1862738	30S ribosomal protein S9
V1868669	Maltodextrin phosphorylase
V1006727	30S ribosomal protein S1
V1013977	putative selenium metabolism protein%2C YedE family
V1014600	hypothetical protein
V1014658	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
V1014999	hypothetical protein
V1015799	Shikimate kinase
V1016357	hypothetical protein
V1019001	hypothetical protein
V1034256	DNA topoisomerase 4 subunit B
V1047650	LPS biosynthesis protein
V1047651	Teichuronic acid biosynthesis protein TuaB
V1050816	hypothetical protein
V1053762	hypothetical protein
V1056007	ATP synthase subunit beta
V1056105	hypothetical protein
V1073798	Phosphoserine aminotransferase
V1080489	Valine--tRNA ligase
V1104415	hypothetical protein
V1104668	hypothetical protein
V1108111	Elongation factor G
V1117010	HTH-type transcriptional activator TipA
V1118670	tRNA-specific adenosine deaminase
V1119162	product=PTS system N-acetylgalactosamine-specific EIIC component 1
V1119372	Uric acid permease PucK
V1119922	Transcriptional regulatory protein LiaR
V1120823	putative cation efflux system proteinc/MT2084
V1136202	ribosomal-protein-alanine N-acetyltransferase
V1157007	hypothetical protein
V1213513	Maltose phosphorylase
V1275179	Purine nucleoside phosphorylase 1
V1323994	ATP-dependent zinc metalloprotease FtsH
V1443273	50S ribosomal protein L24
V1469995	Succinyl-diaminopimelate desuccinylase
V1470325	Capsule biosynthesis protein CapA
V1470537	putative membrane protein
V1576209	FeS cluster assembly protein SufB
V1581223	Helix-destabilizing protein
V1599595	Adenosine monophosphate-protein transferase VbhT
V1600349	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1600804	hypothetical protein
V1600864	hypothetical protein
V1601130	hypothetical protein
V1672868	Acetyltransferase (GNAT) family protein
V1686808	hypothetical protein
V1700721	Signal transduction histidine-protein kinase ArlS
V1807064	hypothetical protein
V1827510	hypothetical protein
V1924286	hypothetical protein
V1000003	hypothetical protein
V1000014	50S ribosomal protein L14
V1000499	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1000845	Glucose-6-phosphate isomerase
V1001891	50S ribosomal protein L11
V1006021	hypothetical protein
V1006728	putative oxidoreductase
V1008596	hypothetical protein
V1013925	Extended-spectrum beta-lactamase PER-1 precursor
V1014326	Sulfonamide resistance protein
V1014657	Major cardiolipin synthase ClsA
V1015073	BadF/BadG/BcrA/BcrD ATPase family protein
V1015143	hypothetical protein
V1015855	putative siderophore transport system ATP-binding protein YusV
V1015866	hypothetical protein
V1016633	ATP adenylyltransferase (5'%2C5'''-P-1%2CP-4-tetraphosphate phosphorylase II)
V1016711	Glutamine amidotransferase subunit PdxT
V1017050	hypothetical protein
V1017453	exonuclease V subunit alpha
V1017477	Fucose 4-O-acetylase
V1018395	Lumazine-binding domain protein
V1018850	Para-aminobenzoate synthase component 1
V1019525	two component system sensor kinase SsrB
V1020418	Adenylosuccinate synthetase
V1021523	UDP-glucose 6-dehydrogenase
V1032825	preprotein translocase subunit SecY
V1033558	Phosphoglycerate kinase
V1036177	Fimbrial subunit type 1 precursor
V1038361	Elongation factor Tu
V1047624	Holliday junction ATP-dependent DNA helicase RuvB
V1047655	Phosphoethanolamine transferase EptC
V1056703	Putrescine transport protein
V1080718	hypothetical protein
V1085663	co-chaperonin GroES
V1119010	Na(+)/serine-threonine symporter
V1119234	Bifunctional protein PyrR
V1119490	IMPACT family member YigZ
V1119704	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1120320	hypothetical protein
V1124292	hypothetical protein
V1124365	Arginine transport ATP-binding protein ArtM
V1146100	SsrA-binding protein
V1152427	Malate dehydrogenase
V1154729	Heat shock protein 70
V1154972	hypothetical protein
V1156030	Aminoglycoside acetyltransferase regulator
V1200593	Multiple sugar-binding protein precursor
V1303703	Elongation factor Tu
V1470185	ribosomal-protein-alanine N-acetyltransferase
V1470369	1%2C4-alpha-glucan branching enzyme GlgB
V1470599	Adenylosuccinate lyase
V1503141	LPXTG cell wall anchor domain protein
V1566427	Elongation factor Tu
V1599385	putative hydrolase
V1599562	Leucine-%2C isoleucine-%2C valine-%2C threonine-%2C and alanine-binding protein precursor
V1599633	hypothetical protein
V1599654	Glutamate-pyruvate aminotransferase AlaA
V1599662	hypothetical protein
V1599669	putative ABC transporter ATP-binding protein YheS
V1599783	Recombinase A
V1599875	hypothetical protein
V1600146	Ribosome-binding ATPase YchF
V1600690	L-threonine dehydratase catabolic TdcB
V1601097	Putative ribonuclease Jc
V1601213	hypothetical protein
V1607143	Cytidine deaminase
V1672828	Thymidine kinase
V1672857	hypothetical protein
V1686882	Plasmid stabilisation system protein
V1686954	hypothetical protein
V1701179	Glycosyltransferase family 52
V1807466	hypothetical protein
V1841419	Acetate kinase
V1841673	Leucine Rich repeats (2 copies)
V1845387	ATP synthase subunit beta
V1852039	RNAP delta factor
V1009870	50S ribosomal protein L3
V1013278	Urocanate hydratase
V1013613	Susd and RagB outer membrane lipoprotein
V1014349	ribonuclease P
V1014813	carboxylate/amino acid/amine transporter
V1015724	hypothetical protein
V1016248	Maf-like protein YhdE
V1017713	putative HD superfamily hydrolase
V1017841	hypothetical protein
V1018930	hypothetical protein
V1020165	hypothetical protein
V1020450	Dual-specificity RNA methyltransferase RlmN
V1033091	50S ribosomal protein L13
V1036425	hypothetical protein
V1047622	Excinuclease ABC subunit C
V1050591	hypothetical protein
V1051580	hypothetical protein
V1080826	50S ribosomal protein L1
V1081694	2-amino-3-ketobutyrate coenzyme A ligase
V1116822	Nitrogen-responsive regulatory protein
V1117342	hypothetical protein
V1117426	Thioredoxin-like protein YtpP
V1117947	H+/gluconate symporter
V1119160	EIIAB-Man
V1120279	ADP-binding protein
V1120863	Iron-dependent repressor IdeR
V1124308	Response regulator ArlR
V1125508	hypothetical protein
V1128175	hypothetical protein
V1139144	50S ribosomal protein L3
V1164585	Putative lipid kinase YtlR
V1164618	Thiamine pyrophosphokinase
V1164921	Transglycosylase associated protein
V1269891	50S ribosomal protein L1
V1409431	30S ribosomal protein S4
V1470162	Inner membrane ABC transporter permease protein YdcV
V1470351	C5a peptidase precursor
V1470368	Glucose-1-phosphate adenylyltransferase
V1470393	Glycine betaine transport ATP-binding protein OpuAA
V1470406	Histidinol-phosphatase
V1470619	Heparinase II/III-like protein
V1486236	anaerobic sulfatase-maturase
V1491714	30S ribosomal protein S1
V1520692	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1542149	Elongation factor Tu
V1552777	Translation initiation factor IF-2
V1599629	GTP-binding protein EngA
V1600233	hypothetical protein
V1600332	Dipeptide-binding protein DppE precursor
V1600456	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
V1600571	S-ribosylhomocysteine lyase
V1600580	Lactose-binding protein precursor
V1600593	Peptide chain release factor 2
V1600596	Peptide deformylase
V1600675	hypothetical protein
V1600679	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
V1600775	hypothetical protein
V1600778	Lysine--tRNA ligase
V1600844	hypothetical protein
V1600899	hypothetical protein
V1601099	ATP-dependent DNA helicase rep
V1608729	Surface layer protein
V1672787	hypothetical protein
V1684343	Tyrosine recombinase XerC
V1686826	Spore germination lipase LipC
V1820366	Peptidyl-prolyl cis-trans isomerase B
V1872734	50S ribosomal protein L11
V1000005	30S ribosomal protein S11
V1000109	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1000942	hypothetical protein
V1001201	Fructose-bisphosphate aldolase
V1012603	hypothetical protein
V1014123	Protoporphyrinogen oxidase
V1014154	hypothetical protein
V1014975	Endonuclease III
V1016803	ribonuclease BN/unknown domain fusion protein
V1017523	Zn-ribbon-containing%2C possibly RNA-binding protein and truncated derivatives
V1018997	CDP-diacylglycerol-serine O-phosphatidyltransferase
V1019473	hypothetical protein
V1019766	Thioredoxin-related protein
V1032827	Translation initiation factor IF-1
V1050423	Helix-destabilizing protein
V1052454	PA14 domain protein
V1053552	Phosphomethylpyrimidine synthase
V1054368	zinc transporter ZitB
V1055592	hypothetical protein
V1056852	30S ribosomal protein S8
V1061755	hypothetical protein
V1073737	hypothetical protein
V1101200	tetratricopeptide repeat protein
V1106137	hypothetical protein
V1116828	2-oxoglutarate oxidoreductase subunit KorB
V1118505	putative ABC transporter ATP-binding protein/MT1014
V1119280	hypothetical protein
V1119304	Excinuclease ABC subunit A
V1119624	DNA-3-methyladenine glycosylase 1
V1120157	phosphoglycolate phosphatase
V1121207	28 kDa outer membrane protein
V1121309	Acyltransferase family protein
V1121708	Putative HMP/thiamine permease protein YkoC
V1136388	Phosphoglycerate kinase
V1145139	Macrolide export ATP-binding/permease protein MacB
V1164601	hypothetical protein
V1164684	HTH-type transcriptional regulator MhqR
V1164702	Regulatory protein RecX
V1164743	23S rRNA (guanine(745)-N(1))-methyltransferase
V1203576	6-phosphofructokinase
V1230915	hypothetical protein
V1384350	30S ribosomal protein S7
V1401024	Peroxide operon regulator
V1470250	Riboflavin biosynthesis protein RibF
V1470300	acetoin dehydrogenase E2 subunit dihydrolipoyllysine-residue acetyltransferase
V1470391	Nucleoside recognition
V1599392	FtsH protease regulator HflK
V1599400	hypothetical protein
V1599617	Putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyl-transferase 2
V1599807	ATP-dependent Clp protease proteolytic subunit 1
V1599865	Transcriptional regulator WhiB1
V1599881	hypothetical protein
V1600053	hypothetical protein
V1600078	Magnesium and cobalt efflux protein CorC
V1600097	putative aminodeoxychorismate lyase
V1600278	Maltose transport system permease protein MalG
V1600539	Lactose operon repressor
V1600683	Deoxycytidine triphosphate deaminase
V1600846	hypothetical protein
V1601100	Inactivated superfamily I helicase
V1642230	30S ribosomal protein S9
V1686804	EIIBC-Fru
V1686819	Rhomboid protease GluP
V1687014	putative glycosyltransferase EpsJ
V1704843	Heat shock protein 70
V1725043	Glutamyl-tRNA(Gln) amidotransferase subunit C
V1807388	hypothetical protein
V1807441	TM2 domain protein
V1807974	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1827470	SusD family protein
V1827548	lipid A biosynthesis lauroyl acyltransferase
V1844816	DNA-directed RNA polymerase subunit beta'
V1864172	Glyceraldehyde-3-phosphate dehydrogenase
V1000012	50S ribosomal protein L6
V1000528	30S ribosomal protein S7
V1000828	ATP-dependent zinc metalloprotease FtsH
V1000885	Ribonuclease J 1
V1010371	Manganese-dependent inorganic pyrophosphatase
V1010699	2-iminoacetate synthase
V1011950	hypothetical protein
V1012711	hypothetical protein
V1013432	(R)-2-hydroxyglutaryl-CoA dehydratase subunit alpha
V1013814	PAP2 superfamily protein
V1014596	Inner membrane transport protein YnfM
V1015212	Sigma-W factor
V1015224	Protease 3 precursor
V1017420	ribonuclease D
V1017861	Phosphoethanolamine transferase EptC
V1020663	putative acetyltransferase
V1022885	DNA repair protein RadC
V1036259	4-alpha-glucanotransferase
V1049625	Undecaprenyl-diphosphatase BcrC
V1080812	High temperature protein G
V1081240	hypothetical protein
V1104826	hypothetical protein
V1105754	hypothetical protein
V1106193	hypothetical protein
V1116385	putative licABCH operon regulator
V1116825	antitoxin HipB
V1117946	Signal transduction histidine-protein kinase ArlS
V1118193	CAAX amino terminal protease self- immunity
V1119805	integral membrane protein
V1119809	putative acetyltransferase
V1120944	Shikimate dehydrogenase
V1120945	Oxidoreductase YdhF
V1121151	Free methionine-R-sulfoxide reductase
V1124237	Arginine transport system permease protein ArtQ
V1125217	hypothetical protein
V1138842	30S ribosomal protein S1
V1141371	hypothetical protein
V1153153	30S ribosomal protein S20
V1154399	Butanolide receptor
V1164587	Peptidase M16 inactive domain protein
V1168807	Translation initiation factor IF-1
V1177295	Transposase DDE domain protein
V1219030	preprotein translocase subunit YajC
V1295232	Transposase
V1313078	50S ribosomal protein L13
V1339706	PTS system mannose-specific EIIC component
V1362785	maltose ABC transporter periplasmic protein
V1385524	hypothetical protein
V1392257	Ornithine decarboxylase%2C inducible
V1392772	50S ribosomal protein L14
V1424925	50S ribosomal protein L5
V1462015	CCA-adding enzyme
V1470125	Beta-N-acetylglucosaminidase/beta-glucosidase
V1470302	L-2-hydroxyisocaproate dehydrogenase
V1470367	Glycogen synthase
V1470502	Amino-acid permease RocE
V1485946	Listeria-Bacteroides repeat domain (List_Bact_rpt)
V1548694	hypothetical protein
V1576738	methylmalonyl-CoA epimerase
V1599377	Decaprenyl diphosphate synthase
V1599645	Undecaprenyl-diphosphatase
V1599809	H(+)/Cl(-) exchange transporter ClcA
V1599877	Putative oxidoreductase YdbC
V1600024	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
V1600086	NifU-like protein
V1600154	Pyridoxine kinase
V1600481	hypothetical protein
V1600912	hypothetical protein
V1600982	Acetolactate synthase large subunit IlvB1
V1612021	Cell division protein SepF
V1615027	streptococcal pilin isopeptide linkage domain protein
V1686962	hypothetical protein
V1686970	Tyrosine recombinase XerD
V1687009	M protein trans-acting positive regulator (MGA) PRD domain protein
V1725216	hypothetical protein
V1827531	Phosphodiesterase YfcE
V1841273	Outer membrane cobalamin receptor protein
V1852094	Adenylosuccinate lyase
V1874620	Glutamate/gamma-aminobutyrate antiporter
V1000044	Asparagine synthetase [glutamine-hydrolyzing] 1
V1006736	Beta-N-acetylhexosaminidase precursor
V1011117	Undecaprenyl-diphosphatase BcrC
V1014520	Holliday junction ATP-dependent DNA helicase RuvA
V1014632	Putative ribosome biogenesis GTPase RsgA
V1016323	tRNA 2'-O-methylase
V1018191	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
V1032826	Adenylate kinase
V1033120	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
V1050605	hypothetical protein
V1051479	hypothetical protein
V1051738	Putative NAD(P)H nitroreductase MhqN
V1056295	hypothetical protein
V1079173	Translation initiation factor IF-2
V1080488	Pyruvate%2C phosphate dikinase
V1115476	FMN reductase [NAD(P)H]
V1118284	putative chromosome-partitioning protein ParB
V1119594	PTS-dependent dihydroxyacetone kinase%2C phosphotransferase subunit DhaM
V1119808	MepB protein
V1119949	Transposase
V1119970	30S ribosomal protein S18
V1120947	Bifunctional protein BirA
V1121045	Protease production enhancer protein
V1121399	Ribonuclease P protein component
V1126523	putative lyase
V1136510	50S ribosomal protein L2
V1138294	Elongation factor G
V1138642	Phosphomannomutase/phosphoglucomutase
V1157163	50S ribosomal protein L20
V1164551	N-acetylneuraminate lyase
V1164652	hypothetical protein
V1164748	hypothetical protein
V1200468	hypothetical protein
V1218061	Stress protein H5
V1219704	Outer membrane protein alpha precursor
V1266177	Nickel-binding periplasmic protein precursor
V1374695	hypothetical protein
V1470108	Polyketide biosynthesis protein PksE
V1470165	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
V1470197	putative A/G-specific adenine glycosylase YfhQ
V1470209	cell division protein FtsL
V1470238	putative bacteriocin transport accessory protein
V1470262	hypothetical protein
V1470340	hypothetical protein
V1470352	Inner membrane protein YgaZ
V1599658	Putative sporulation transcription regulator WhiA
V1599688	hypothetical protein
V1599820	hypothetical protein
V1600019	Dihydroorotase
V1600068	Elongation factor 4
V1600370	ATP-dependent RNA helicase HrpB
V1600686	Sodium%2C potassium%2C lithium and rubidium/H(+) antiporter
V1600856	hypothetical protein
V1600915	hypothetical protein
V1601075	DNA recombination protein RmuC
V1601191	hypothetical protein
V1672896	putative cyanate transporter
V1687024	Arginine-binding extracellular protein ArtP precursor
V1799342	DNA-directed RNA polymerase subunit beta'
V1807028	hypothetical protein
V1807030	GMP synthase [glutamine-hydrolyzing]
V1807074	4-hydroxy-tetrahydrodipicolinate synthase
V1807594	FHA domain protein
V1850710	Elongation factor Tu
V1864173	Elongation factor G
V1883810	hypothetical protein
V1001184	ATP synthase subunit beta
V1001305	putative MFS-type transporter YhjX
V1010714	Holliday junction ATP-dependent DNA helicase RuvA
V1013823	muropeptide transporter
V1014750	NADH-quinone oxidoreductase subunit K
V1015203	Guanylate kinase
V1016846	putative membrane protein
V1017259	3-dehydroquinate dehydratase
V1019923	Sporulation initiation inhibitor protein soj
V1025562	hypothetical protein
V1033703	hypothetical protein
V1047634	putative inorganic polyphosphate/ATP-NAD kinase
V1049366	1-acyl-sn-glycerol-3-phosphate acyltransferase
V1050292	hypothetical protein
V1050619	Nitrogen regulation protein C
V1051604	hypothetical protein
V1051607	Outer membrane cobalamin translocator
V1064534	DNA-directed RNA polymerase subunit beta
V1064553	chromosome segregation protein SMC
V1074282	Outer membrane receptor for ferrienterochelin and colicins
V1079321	Modification methylase TaqI
V1080015	Transketolase
V1104823	hypothetical protein
V1117785	Phosphate regulon transcriptional regulatory protein PhoB
V1121021	Staphylococcus exoprotein expression protein R
V1121059	Ribonuclease M5
V1121324	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1126511	hypothetical protein
V1164651	Carnitine transport permease protein OpuCB
V1164690	Lactose phosphotransferase system repressor
V1201514	Anaerobic ribonucleoside-triphosphate reductase
V1232169	Plipastatin synthase subunit B
V1276413	Uridine kinase
V1346167	hypothetical protein
V1367036	hypothetical protein
V1428607	30S ribosomal protein S2
V1470033	Cell division protein FtsX
V1470049	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1470119	Lysine/ornithine N-monooxygenase
V1470233	Trifunctional nucleotide phosphoesterase protein YfkN precursor
V1485238	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1594291	Elongation factor Tu
V1599387	hypothetical protein
V1599451	ski2-like helicase
V1599537	hypothetical protein
V1600004	death-on-curing family protein
V1600089	FeS cluster assembly protein SufD
V1600214	Putative glycosyltransferase EpsH
V1600250	PASTA domain protein
V1600386	Sucrose phosphorylase
V1600558	hypothetical protein
V1600661	Thioredoxin reductase
V1600839	Divergent AAA domain protein
V1600847	hypothetical protein
V1600978	hypothetical protein
V1601124	hypothetical protein
V1602628	Peptide chain release factor 2
V1607555	Beta-N-acetylhexosaminidase precursor
V1615017	Carbonic anhydrase 2
V1640893	50S ribosomal protein L24
V1672826	NADPH azoreductase
V1672899	G3P acyltransferase
V1684156	Lysine--tRNA ligase
V1686807	Transketolase
V1686893	Putative PBSX repressor
V1686896	DNA polymerase III PolC-type
V1686928	Putative prophage CPS-53 integrase
V1807284	hypothetical protein
V1807333	Stage III sporulation protein E
V1807387	hypothetical protein
V1807714	Alpha-galactosidase
V1827569	putative oxidoreductase
V1872751	gram-positive signal peptide%2C YSIRK family
V1886336	Phosphocarrier protein HPr
V1000277	Fumarate hydratase class II
V1013553	hypothetical protein
V1014344	hypothetical protein
V1014521	hypothetical protein
V1015253	putative choloylglycine hydrolase
V1015867	50S ribosomal protein L11
V1016865	hypothetical protein
V1017869	hypothetical protein
V1018876	hypothetical protein
V1032618	Phosphate regulon transcriptional regulatory protein PhoB
V1033129	Phosphoenolpyruvate-protein phosphotransferase
V1038252	F-ATPase gamma subunit
V1039794	hypothetical protein
V1053161	TonB-linked outer membrane protein%2C SusC/RagA family
V1055073	Sodium Bile acid symporter family protein
V1067144	hypothetical protein
V1073853	Glucose-inhibited division protein A
V1077624	hypothetical protein
V1081400	Biopolymer transport protein ExbB
V1082451	site-specific tyrosine recombinase XerD
V1083252	Uridylate kinase
V1085032	Alkyl hydroperoxide reductase subunit C
V1102449	hypothetical protein
V1116826	DNA replication and repair protein RecF
V1118057	Glycerol uptake facilitator protein
V1118650	polynucleotide kinase
V1120486	putative membrane protein
V1121020	gram-positive signal peptide%2C YSIRK family
V1121411	putative acetyltransferase
V1122719	Putative ABC transporter substrate-binding protein YesO
V1128728	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
V1143377	EIIABC-Fru
V1152905	F-type ATPase subunit delta
V1154731	Glucose-resistance amylase regulator
V1158710	Glutathione transport system permease protein GsiC
V1164608	Sucrose-6-phosphate hydrolase
V1164711	putative ABC transporter ATP-binding protein YxlF
V1164774	Aspartokinase 3
V1167448	Immunoglobulin G-binding protein G precursor
V1170228	hypothetical protein
V1213484	Cyclodextrin-binding protein precursor
V1247798	Tyrosine phosphorylated protein A
V1328059	hypothetical protein
V1331668	ATP synthase subunit alpha
V1337292	50S ribosomal protein L5
V1381099	F-ATPase gamma subunit
V1430517	PTS system galactitol-specific EIIC component
V1463773	hypothetical protein
V1470198	Multidrug resistance protein B
V1470223	PTS system lichenan-specific EIIC component
V1471222	putative rhodanese-related sulfurtransferase
V1487178	Phosphoenolpyruvate synthase
V1499256	DAK2 domain fusion protein YloV
V1514540	Type-2 restriction enzyme BsuMI component YdiS
V1549263	Heat shock protein 70
V1591061	hypothetical protein
V1599380	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
V1599434	DNA ligase
V1599913	Phenylalanine--tRNA ligase alpha subunit
V1600287	Oligo-1%2C6-glucosidase
V1600293	hypothetical protein
V1600325	putative protein involved in methicillin resistance
V1600337	N-acetylglucosamine repressor
V1600397	hypothetical protein
V1600753	DNA binding domain%2C excisionase family
V1600854	hypothetical protein
V1601032	CRISPR-associated protein Cas5/CasD%2C subtype I-E/ECOLI
V1672843	Orf3
V1684378	putative outer membrane protein
V1684430	putative ABC transporter ATP-binding protein
V1687007	fimbrial isopeptide formation D2 domain protein
V1701032	Integrase
V1806605	Beta-phosphoglucomutase
V1807142	Putative HMP/thiamine import ATP-binding protein YkoD
V1807313	ABC transporter glutamine-binding protein GlnH precursor
V1807610	Aspartate aminotransferase
V1827590	ABC-type enterochelin transport system%2C periplasmic component
V1827645	Glycerophosphoryl diester phosphodiesterase precursor
V1827662	hypothetical protein
V1844805	30S ribosomal protein S11
V1868893	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1000010	50S ribosomal protein L30
V1000093	Putative penicillin-binding protein PbpX
V1000541	Tyrosine-protein phosphatase precursor
V1000643	Ribonuclease R
V1009873	Rubredoxin-oxygen oxidoreductase
V1011312	Pyruvate-flavodoxin oxidoreductase
V1012820	(R)-2-hydroxyglutaryl-CoA dehydratase subunit alpha
V1015149	hypothetical protein
V1015495	Non-canonical purine NTP pyrophosphatase
V1016246	hypothetical protein
V1016291	pyridoxamine 5'-phosphate oxidase%2C FMN-binding family
V1016709	Heat shock protein 15
V1017862	Acyltransferase family protein
V1018929	putative enoyl-CoA hydratase 1
V1019291	AmpG-like permease
V1019737	hypothetical protein
V1031976	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1033428	EIIAB-Man
V1043379	reverse gyrase
V1051322	hypothetical protein
V1055072	oligopeptide transporter%2C OPT family
V1056687	30S ribosomal protein S9
V1085154	hypothetical protein
V1119009	hypothetical protein
V1121833	8-oxo-dGTP diphosphatase
V1121834	mutator mutT protein
V1123932	Ribosomal RNA small subunit methyltransferase G
V1123942	Beta-carbonic anhydrase 1
V1138843	Outer membrane cobalamin translocator
V1143193	Elongation factor 4
V1145548	30S ribosomal protein S1
V1211184	DNA-directed RNA polymerase subunit beta
V1235235	hypothetical protein
V1251571	hypothetical protein
V1275396	hypothetical protein
V1384809	Acetate CoA-transferase YdiF
V1459951	hypothetical protein
V1462044	Elongation factor Tu
V1464522	GMP synthase [glutamine-hydrolyzing]
V1470035	Epoxyqueuosine reductase
V1470207	ABC-type transporter ATP-binding protein EcsA
V1493841	Beta-N-acetylhexosaminidase precursor
V1597389	50S ribosomal protein L11
V1599398	Putative glutaredoxin.1/MT3292
V1599468	Cold shock-like protein
V1599469	putative sensor histidine kinase TcrY
V1599521	Glutamate--cysteine ligase GshA
V1599906	Argininosuccinate synthase
V1600091	putative vancomycin resistance protein
V1600241	Formate--tetrahydrofolate ligase
V1600242	Dipeptidase
V1600249	Calcineurin-like phosphoesterase
V1600326	Chromosome partition protein Smc
V1600432	Degradation activator
V1600438	Thioredoxin reductase
V1600809	hypothetical protein
V1601006	hypothetical protein
V1601078	putative membrane protein
V1601165	hypothetical protein
V1607208	Phosphoserine phosphatase 1
V1612381	Adenylosuccinate synthetase
V1672733	Sugar phosphatase YidA
V1672734	Inner membrane protein YbaN
V1672825	putative nitrite transporter
V1686980	ATPase involved in DNA repair
V1725261	30S ribosomal protein S2
V1807143	Phenylalanine--tRNA ligase beta subunit
V1807144	Acetylglutamate kinase
V1807498	Exodeoxyribonuclease 7 large subunit
V1807528	hypothetical protein
V1827653	Lactococcin-G-processing and transport ATP-binding protein LagD
V1841399	NAD(P)H-quinone oxidoreductase chain 4 1
V1000007	Translation initiation factor IF-1
V1000082	Replicative DNA helicase
V1000168	Isoleucine--tRNA ligase
V1000184	Bacteriophage peptidoglycan hydrolase
V1000518	Glv operon regulatory protein
V1000603	Putative Holliday junction resolvase
V1012481	MORN repeat variant
V1013614	Endo-beta-N-acetylglucosaminidase F2 precursor
V1013617	muropeptide transporter
V1013689	recombination regulator RecX
V1014523	putative ATP-binding protein involved in virulence
V1015496	hypothetical protein
V1015863	Susd and RagB outer membrane lipoprotein
V1015868	50S ribosomal protein L1
V1016853	Mrp complex subunit A1
V1018016	ABC-2 family transporter protein
V1019636	Major Facilitator Superfamily protein
V1029099	Aspartate-semialdehyde dehydrogenase
V1032528	ribosomal-protein-alanine N-acetyltransferase
V1033500	Fructose-bisphosphate aldolase
V1038328	hypothetical protein
V1047211	N-formylmethionyl-tRNA deformylase
V1047291	hypothetical protein
V1055617	Type-2 restriction enzyme BsuMI component YdiS
V1059001	Phosphoenolpyruvate-protein phosphotransferase
V1059900	30S ribosomal protein S12
V1081232	Formate acetyltransferase 1
V1103370	Toxin RelK
V1103473	Transposase DDE domain protein
V1116614	hypothetical protein
V1119055	putative MscS family protein YkuT
V1119737	putative HTH-type transcriptional regulator YjiR
V1119976	Heme response regulator HssR
V1120469	Peptidase propeptide and YPEB domain protein
V1120881	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
V1121058	HIT domain protein
V1121236	Colicin V production protein
V1123802	5-bromo-4-chloroindolyl phosphate hydrolysis protein
V1156682	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1164635	Ribosome-binding factor A
V1164706	putative protein with an alpha/beta hydrolase fold protein
V1180637	hypothetical protein
V1217845	Anaerobic ribonucleoside-triphosphate reductase
V1292306	F-ATPase gamma subunit
V1326091	hypothetical protein
V1355861	50S ribosomal protein L2
V1364807	Alkyl hydroperoxide reductase subunit C
V1368546	protoporphyrinogen oxidase
V1469984	Cystathionine beta-lyase PatB
V1470172	hypothetical protein
V1549573	co-chaperonin GroES
V1599441	rhamnosyltransferase
V1599466	Universal stress protein/MSMEI_3859
V1600094	3-dehydroquinate synthase
V1600128	Putative pyrimidine permease RutG
V1600140	Inner membrane protein YccF
V1600216	hypothetical protein
V1600296	Stage 0 sporulation protein KC
V1600592	Cell division ATP-binding protein FtsE
V1600767	Thymidylate synthase
V1600917	2-acyl-glycerophospho-ethanolamine acyltransferase
V1600933	ribokinase
V1601202	hypothetical protein
V1607108	Sensor histidine kinase DcuS
V1619057	SusD family protein
V1640898	hypothetical protein
V1672736	putative glutamine ABC transporter permease protein GlnP
V1672813	putative thiol peroxidase
V1684391	Sensor histidine kinase GraS
V1686805	D-allulose-6-phosphate 3-epimerase
V1765286	Fructose-bisphosphate aldolase
V1806982	FK506-binding protein
V1807468	hypothetical protein
V1820401	Oxa1Ec
V1849478	Trigger factor
V1885172	ATP synthase subunit alpha
V1000075	Ribonuclease P protein component
V1000144	Vegetative protein 209
V1000151	30S ribosomal protein S16
V1000594	Carbamoyl-phosphate synthase large chain
V1000831	Transcription-repair-coupling factor
V1011016	ATP synthase subunit beta
V1013016	Thiol-disulfide oxidoreductase ResA
V1015250	hypothetical protein
V1015415	tRNA1(Val) (adenine(37)-N6)-methyltransferase
V1015755	hypothetical protein
V1016011	putative metallophosphoesterase
V1016718	hypothetical protein
V1017264	Morphology and auto-aggregation control protein
V1017331	hypothetical protein
V1017389	Oxygen-independent coproporphyrinogen-III oxidase 1
V1018064	zinc-dependent metalloproteinase lipoprotein%2C family
V1018108	Esterase YdiI
