gene	geneProduct
V1069078	Electron transfer flavoprotein large subunit
V1075033	Glyceraldehyde-3-phosphate dehydrogenase A
V1099082	carbohydrate ABC transporter substrate-binding protein%2C family
V1099288	Adenine phosphoribosyltransferase
V1099345	tRNA (cytidine(34)-2'-O)-methyltransferase
V1099406	putative HTH-type transcriptional regulator YbaQ
V1102521	30S ribosomal protein S2
V1102980	hypothetical protein
V1103822	Pyruvate kinase
V1108646	hypothetical protein
V1138775	Extracellular serine protease precursor
V1138881	Inner membrane symporter YicJ
V1138884	Stage 0 sporulation protein KA
V1139935	Acetate kinase
V1140407	DNA topoisomerase 1
V1140815	hypothetical protein
V1140883	hypothetical protein
V1141474	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
V1154159	Cyclomaltodextrinase
V1158941	Excinuclease ABC subunit B
V1167976	hypothetical protein
V1170813	Polyribonucleotide nucleotidyltransferase
V1172065	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1178914	50S ribosomal protein L23
V1184521	hypothetical protein
V1195094	DNA polymerase III subunit gamma/tau
V1195204	CCA-adding enzyme
V1200270	Cell division protein CrgA
V1200845	50S ribosomal protein L19
V1219567	50S ribosomal protein L16
V1230735	DNA methylase
V1240644	putative aminodeoxychorismate lyase
V1257303	hypothetical protein
V1295240	Putative cysteine desulfurase NifS
V1329081	Ribosome maturation factor RimM
V1329545	LemA family protein
V1355475	hypothetical protein
V1355962	Polyribonucleotide nucleotidyltransferase
V1374085	Type I restriction enzyme specificity protein MPN_089
V1400430	F-ATPase subunit 6
V1404419	F-ATPase epsilon subunit
V1430577	Lipoteichoic acid synthase 2
V1430586	Glycopeptide resistance-associated protein R
V1430972	hypothetical protein
V1431387	DegV domain-containing protein
V1442607	hypothetical protein
V1466008	50S ribosomal protein L23
V1482645	DivIVA domain repeat protein
V1482942	hypothetical protein
V1483325	Putative mutator protein MutT4
V1486083	Excinuclease ABC subunit A
V1487405	tRNA guanosine-2'-O-methyltransferase
V1491859	DNA-binding protein HU
V1504201	Type I restriction modification DNA specificity domain protein
V1509640	hypothetical protein
V1513422	Monoterpene epsilon-lactone hydrolase
V1520367	hypothetical protein
V1527284	L-aspartate oxidase
V1581241	Cell division protein FtsW
V1594089	5-methylcytosine-specific restriction enzyme B
V1594702	Aminopeptidase C
V1603728	Putative ribosome biogenesis GTPase RsgA
V1603820	Fructose-1%2C6-bisphosphatase class 2
V1616793	CRISPR-associated protein%2C family
V1736958	Adenine phosphoribosyltransferase
V1764161	L-lactate dehydrogenase
V1827349	hypothetical protein
V1827393	Formate--tetrahydrofolate ligase
V1827422	N5-carboxyaminoimidazole ribonucleotide mutase
V1874560	Alanine--tRNA ligase
V1922902	Ribonuclease E
V1923471	putative PEP-CTERM system TPR-repeat lipoprotein
V1006799	Dihydrolipoyl dehydrogenase
V1006874	Esterase YdiI
V1007019	Putative pit accessory protein
V1007177	Replication-associated recombination protein A
V1008431	Adenylosuccinate synthetase
V1008870	Putative lipid kinase
V1010119	MG2 domain protein
V1010125	hypothetical protein
V1010441	Na(+)-translocating NADH-quinone reductase subunit B
V1010704	hypothetical protein
V1011906	Heat shock protein 70
V1011985	Glycine--tRNA ligase
V1013067	hypothetical protein
V1013731	3-phosphoshikimate 1-carboxyvinyltransferase
V1015299	hypothetical protein
V1015732	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1017345	Phosphoethanolamine transferase CptA
V1017963	Ribosomal RNA small subunit methyltransferase A
V1032240	1%2C4-alpha-glucan branching enzyme GlgB
V1034170	30S ribosomal protein S13
V1037101	hypothetical protein
V1041594	Zinc-transporting ATPase
V1044264	Adenylate kinase
V1058198	Tyrosine--tRNA ligase 1
V1066289	DNA topoisomerase 4 subunit B
V1067074	hypothetical protein
V1067584	DNA polymerase I
V1068454	Ribose-5-phosphate isomerase A
V1068754	Pyridoxamine 5'-phosphate oxidase
V1069020	putative periplasmic or secreted protein
V1071799	Phosphoribosylglycinamide formyltransferase
V1072827	hypothetical protein
V1072993	Oxa1Ec
V1079521	hypothetical protein
V1085756	Bifunctional protein GlmU
V1085812	Translation initiation factor IF-1
V1086713	Staphylococcal iron-regulated protein F
V1099071	hypothetical protein
V1099266	Transcription-repair-coupling factor
V1099350	Putative NrdI-like protein
V1103473	Transposase DDE domain protein
V1104127	hypothetical protein
V1104344	50S ribosomal protein L22
V1105503	Trigger factor
V1106316	hypothetical protein
V1106541	30S ribosomal protein S1
V1107084	Putative cysteine protease YraA
V1107268	Trifunctional NAD biosynthesis/regulator protein NadR
V1108523	putative cation-transporting ATPase F
V1108964	hypothetical protein
V1138965	Mannose-1-phosphate guanylyltransferase RfbM
V1140311	pyrophosphatase PpaX
V1140497	hypothetical protein
V1147527	30S ribosomal protein S8
V1155562	Translation initiation factor IF-2
V1158796	Signal recognition particle receptor FtsY
V1167357	conjugal transfer nickase/helicase TraI
V1167666	hypothetical protein
V1170935	TonB-linked outer membrane protein%2C SusC/RagA family
V1172455	Excinuclease ABC subunit A
V1175126	Anaerobic sulfatase-maturating enzyme
V1175609	B12-binding domain/radical SAM domain protein%2C family
V1175892	DNA polymerase I
V1176491	Valine--tRNA ligase
V1177167	putative cysteine desulfurase
V1195317	AMP nucleosidase
V1201790	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1238151	50S ribosomal protein L9
V1239883	hypothetical protein
V1241422	VWFA-related Acidobacterial domain protein
V1294942	hypothetical protein
V1317667	Oligoribonuclease
V1345735	hypothetical protein
V1347659	hypothetical protein
V1357035	methionyl-tRNA formyltransferase
V1385971	Phage gp6-like head-tail connector protein
V1404568	Ribulose-phosphate 3-epimerase
V1405457	Colicin I receptor precursor
V1408848	Ribonuclease R
V1420663	L-serine dehydratase 1
V1425212	product=PTS system mannose-specific EIIC component
V1436138	putative L-asparaginase
V1442533	Hep_Hag
V1465670	hypothetical protein
V1472266	Antitoxin PezA
V1500421	hypothetical protein
V1501587	hypothetical protein
V1501651	hypothetical protein
V1504626	Isopentenyl-diphosphate delta-isomerase
V1505441	Phosphoribosyl 1%2C2-cyclic phosphodiesterase
V1516254	30S ribosomal protein S12
V1574789	hypothetical protein
V1583280	hypothetical protein
V1583355	hypothetical protein
V1618575	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1723955	Chaperone protein ClpB
V1806807	Glycogen debranching enzyme
V1881191	hypothetical protein
V1923209	Inosine-5'-monophosphate dehydrogenase
V1000501	Exo-glucosaminidase LytG precursor
V1007479	sortase
V1008471	Penicillin-binding protein 1A
V1010307	Putative TrmH family tRNA/rRNA methyltransferase
V1010545	Rod shape-determining protein MreB
V1010643	Ribosome biogenesis GTPase A
V1010978	Carboxy-terminal processing protease CtpB precursor
V1011325	Methenyltetrahydrofolate cyclohydrolase
V1011380	SusD family protein
V1012353	Inosine-5'-monophosphate dehydrogenase
V1013846	Elongation factor P
V1019170	Ribosomal RNA small subunit methyltransferase C
V1023145	50S ribosomal protein L13
V1032070	Maltodextrin phosphorylase
V1037711	DNA recombination protein RmuC
V1039136	hypothetical protein
V1039382	3-oxoacyl-[acyl-carrier-protein] synthase 2
V1041014	Pyrroline-5-carboxylate reductase
V1055803	Membrane protein YdfJ
V1065320	Flagellar biosynthetic protein FliR
V1065957	Ribosomal RNA small subunit methyltransferase G
V1066883	L-aspartate oxidase
V1067083	Undecaprenyl-diphosphatase BcrC
V1067308	Arginine--tRNA ligase
V1067534	Excinuclease ABC subunit B
V1067566	AMP nucleosidase
V1068272	hypothetical protein
V1070210	Bifunctional (p)ppGpp synthase/hydrolase relA
V1071389	putative ATP-dependent Clp protease ATP-binding subunit
V1072095	hypothetical protein
V1073775	Tyrosine--tRNA ligase
V1074484	putative cobalt-precorrin-6Y C(5)-methyltransferase
V1085010	hypothetical protein
V1087913	Nitrogen fixation protein rnfB
V1088994	HTH-type transcriptional regulator QacR
V1099228	Stage 0 sporulation protein KC
V1099579	hypothetical protein
V1104008	hypothetical protein
V1105095	DNA-directed RNA polymerase subunit alpha
V1106016	ski2-like helicase
V1107138	30S ribosomal protein S7
V1108292	F-type ATPase subunit b
V1110517	Putative ribosome biogenesis GTPase RsgA
V1139701	hypothetical protein
V1140592	Putative HMP/thiamine import ATP-binding protein YkoD
V1152328	Oligoendopeptidase F%2C plasmid
V1155496	Cysteine desulfurase
V1157048	hypothetical protein
V1157167	Alpha-amylase precursor
V1160287	hypothetical protein
V1161099	hypothetical protein
V1170286	Cell division ATP-binding protein FtsE
V1172102	adenine phosphoribosyltransferase
V1175216	DNA polymerase III subunit alpha
V1184995	50S ribosomal protein L11
V1193859	cell division protein MraZ
V1195099	ATP-dependent RNA helicase HrpB
V1201609	Type V secretory pathway%2C adhesin AidA
V1201781	hypothetical protein
V1203474	hypothetical protein
V1292893	Beta antigen
V1294922	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
V1295932	Ribonuclease J 2
V1320193	Maltose transport system permease protein MalG
V1329206	Nitrogen fixation protein RnfC
V1330570	Hep_Hag
V1347081	DNA/pantothenate metabolism flavoprotein
V1347789	Major membrane immunogen%2C membrane-anchored lipoprotein
V1348606	DNA-damage-inducible protein D
V1349276	hypothetical protein
V1352219	50S ribosomal protein L4
V1356652	CDP-diacylglycerol-serine O-phosphatidyltransferase
V1363822	hypothetical protein
V1363881	2-aminoadipate transaminase
V1364429	hypothetical protein
V1367350	4-hydroxy-tetrahydrodipicolinate synthase
V1367653	hypothetical protein
V1383826	Large-conductance mechanosensitive channel
V1399731	Collagen triple helix repeat (20 copies)
V1400967	Methylmalonyl-CoA carboxyltransferase 5S subunit
V1408809	Excinuclease ABC subunit C
V1408883	ATP synthase F0%2C B subunit
V1431274	hypothetical protein
V1431899	Adhesin YadA precursor
V1440313	Primosomal protein N'
V1442159	hypothetical protein
V1449531	Blasticidin-S deaminase
V1458100	hypothetical protein
V1483175	LexA repressor
V1501172	hypothetical protein
V1504535	ABC-2 family transporter protein
V1504592	transcriptional regulator FixK
V1505104	Putative metallo-hydrolase YycJ
V1514607	flavoprotein%2C family
V1517294	hypothetical protein
V1523257	Aspartate-semialdehyde dehydrogenase
V1547741	Staphylococcal protein A
V1548382	hypothetical protein
V1577463	Putative universal stress protein
V1583133	Outer membrane protein/protective antigen OMA87
V1583452	Glutamine synthetase 1
V1585359	Bifunctional protein GlmU
V1587702	hypothetical protein
V1588604	hypothetical protein
V1617107	Type I restriction enzyme specificity protein MPN_089
V1617307	Thiamine biosynthesis lipoprotein ApbE precursor
V1617317	Adhesin YadA precursor
V1890252	hypothetical protein
V1007428	Guanosine-5'-triphosphate%2C3'-diphosphate pyrophosphatase
V1007967	Glutamine transport ATP-binding protein GlnQ
V1008480	L-fucose permease
V1008590	UDP-glucose 4-epimerase
V1008974	Acetate operon repressor
V1009379	RNA polymerase sigma-54 factor 2
V1009614	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1010309	hopanoid biosynthesis associated protein HpnK
V1011133	Spectinomycin tetracycline efflux pump
V1011365	Periplasmic pH-dependent serine endoprotease DegQ precursor
V1011415	Cell division protein FtsW
V1011416	tRNA (guanine-N(7)-)-methyltransferase
V1014022	putative endopeptidase Spr precursor
V1014435	F5/8 type C domain protein
V1014729	putative permease
V1015065	SusD family protein
V1016264	Acetyltransferase YpeA
V1036300	Pseudouridine kinase
V1036523	orotidine 5'-phosphate decarboxylase
V1037500	Putative peptidoglycan binding domain protein
V1040492	hypothetical protein
V1040837	hypothetical protein
V1048075	UDP-glucose 6-dehydrogenase TuaD
V1056430	Thiol-activated cytolysin
V1066978	Ribonuclease Y
V1067859	UDP-glucose 6-dehydrogenase
V1068729	FMN reductase [NAD(P)H]
V1068803	Tyrosine-protein kinase YwqD
V1069864	Curved DNA-binding protein
V1069910	putative addiction module antidote protein
V1070351	Allantoinase
V1070725	4-alpha-glucanotransferase
V1074155	Transketolase 1
V1074818	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
V1075817	Nitrogenase iron protein 1
V1080022	ski2-like helicase
V1082147	hypothetical protein
V1085829	manganese transport protein MntH
V1086654	F-ATPase subunit 6
V1087363	Divergent AAA domain protein
V1098903	Phosphoribosylglycinamide formyltransferase 2
V1098918	DNA primase
V1098977	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1099168	LPS biosynthesis protein
V1099434	Inner membrane protein YghB
V1107080	Ribosome maturation factor RimM
V1107948	hypothetical protein
V1110625	Molybdopterin-synthase adenylyltransferase
V1114662	TonB-linked outer membrane protein%2C SusC/RagA family
V1115071	PIII-type proteinase precursor
V1115792	Putative oxidoreductase YceM
V1119118	putative ribosomal protein
V1120082	Isoleucine--tRNA ligase
V1136962	Type V secretory pathway%2C adhesin AidA
V1140264	Iron import ATP-binding/permease protein IrtA
V1140470	Pullulanase precursor
V1144892	Colicin I receptor precursor
V1145071	hypothetical protein
V1151541	CTP synthase
V1154704	DNA gyrase subunit B
V1155029	Oligo-1%2C6-glucosidase 1
V1155215	FeS cluster assembly protein SufB
V1156594	Bifunctional purine biosynthesis protein PurH
V1167012	hypothetical protein
V1168205	Ribosome maturation factor RimM
V1170357	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1175504	recombination protein F
V1192585	hypothetical protein
V1232799	Blasticidin-S deaminase
V1236397	hypothetical protein
V1237384	Polyphosphate glucokinase
V1266138	Anaerobic ribonucleoside-triphosphate reductase
V1295416	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
V1328498	hypothetical protein
V1328654	Transposon resolvase
V1330476	Stage 0 sporulation protein KE
V1334959	D-alanine--D-alanine ligase B
V1343338	hypothetical protein
V1346054	Acyltransferase family protein
V1365830	hypothetical protein
V1367452	Ribosome maturation factor RimM
V1381243	hypothetical protein
V1381581	ATP synthase subunit alpha
V1381745	hypothetical protein
V1385807	Alanine--tRNA ligase
V1393932	ABC transporter glutamine-binding protein GlnH precursor
V1400156	Eco57I restriction-modification methylase
V1408556	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1433098	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
V1443228	Gas vesicle protein
V1499785	Methionine--tRNA ligase
V1504827	1-phosphatidylinositol phosphodiesterase precursor
V1504912	Alanine--tRNA ligase
V1505207	Adenosine monophosphate-protein transferase SoFic
V1518585	tRNA dimethylallyltransferase
V1526866	LemA family protein
V1528908	PTS system maltose- and glucose-specific EIICB component
V1548640	Internalin-A precursor
V1550840	Lon protease
V1551629	hypothetical protein
V1581545	DNA gyrase subunit B
V1583792	hypothetical protein
V1584530	Ribokinase
V1589235	DNA-directed RNA polymerase subunit beta'
V1603338	carboxylate/amino acid/amine transporter
V1753100	hypothetical protein
V1753230	Cytochrome d ubiquinol oxidase subunit 2
V1820465	Prolipoprotein diacylglyceryl transferase
V1827361	hypothetical protein
V1827922	Shikimate kinase
V1008916	Transketolase
V1009109	Trifunctional nucleotide phosphoesterase protein YfkN precursor
V1009666	5-dehydro-2-deoxygluconokinase
V1010329	adenine phosphoribosyltransferase
V1010828	Putrescine transport protein
V1010895	putative O-methyltransferase
V1011126	Inner membrane amino-acid ABC transporter permease protein YecS
V1011262	hypothetical protein
V1011486	S4 domain protein YaaA
V1011878	putative membrane protein
V1012013	Putative TrmH family tRNA/rRNA methyltransferase
V1012608	Primosomal protein N'
V1013470	putative integral membrane protein
V1014185	hypothetical protein
V1015524	Staphylococcal respiratory response protein A
V1015728	GtrA-like protein
V1017149	DNA-directed RNA polymerase subunit alpha
V1035174	hypothetical protein
V1039044	hypothetical protein
V1039202	hypothetical protein
V1040224	Bifunctional xylanase/deacetylase precursor
V1041347	hypothetical protein
V1043083	PASTA domain protein
V1043173	D-ribose-binding periplasmic protein precursor
V1046770	LexA repressor
V1059315	3-oxoacyl-[acyl-carrier-protein] reductase FabG
V1059611	hypothetical protein
V1066191	hypothetical protein
V1066214	cobalt ABC transporter%2C permease protein CbiQ
V1067184	PPIC-type PPIASE domain protein
V1067458	phosphocarrier protein Chr
V1068417	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase
V1068628	Long-chain-fatty-acid--CoA ligase FadD15
V1068734	hypothetical protein
V1069050	sortase
V1069138	glycogen synthase
V1069847	Cardiolipin synthase
V1069975	Adenylosuccinate synthetase
V1073234	Carboxy-terminal processing protease CtpB precursor
V1073969	Patatin-like phospholipase
V1075252	hypothetical protein
V1081437	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1082063	Rib/alpha-like repeat
V1088668	Energy-coupling factor transporter ATP-binding protein EcfA1
V1096242	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
V1098929	Phospho-2-dehydro-3-deoxyheptonate aldolase%2C Phe-sensitive
V1099001	Lysine-specific permease
V1099166	Teichoic acid translocation permease protein TagG
V1099290	Holliday junction ATP-dependent DNA helicase RuvA
V1099294	hypothetical protein
V1099352	6-phosphogluconolactonase
V1099402	hypothetical protein
V1099472	putative ABC transporter ATP-binding protein/MT1014
V1099503	SsrA-binding protein
V1102534	hypothetical protein
V1102541	Glutamine-dependent NAD(+) synthetase
V1102916	ATP synthase subunit alpha
V1104758	Periplasmic pH-dependent serine endoprotease DegQ precursor
V1109278	NADH dehydrogenase
V1119856	Group II intron-encoded protein LtrA
V1136904	Thiol-activated cytolysin
V1139811	Class B acid phosphatase precursor
V1140263	Putative multidrug export ATP-binding/permease protein
V1144536	transcriptional regulator FixK
V1145123	N-acetylmuramoyl-L-alanine amidase LytC precursor
V1168042	putative 5-formyltetrahydrofolate cyclo-ligase
V1170391	cell division protein MraZ
V1172785	glutamate formiminotransferase
V1174345	50S ribosomal protein L31 type B
V1175185	hypothetical protein
V1175941	DNA primase
V1176640	F-type ATPase subunit delta
V1181113	Dehydrosqualene desaturase
V1190504	holo-(acyl carrier protein) synthase 2
V1199255	hypothetical protein
V1236260	SCIFF radical SAM maturase
V1240810	Phosphatidate cytidylyltransferase
V1291657	ATP synthase subunit alpha
V1291780	Type IV secretory pathway%2C VirB4 components
V1311587	hypothetical protein
V1314403	HSP-70 cofactor
V1315135	LexA repressor
V1341607	Ribosomal large subunit pseudouridine synthase D
V1341614	putative TonB-dependent receptor precursor
V1342483	Glycine--tRNA ligase beta subunit
V1344331	hypothetical protein
V1345043	Cysteine desulfurase
V1345606	Isopentenyl-diphosphate delta-isomerase
V1357142	Processive diacylglycerol glucosyltransferase
V1357235	Zinc transporter ZupT
V1360226	Prolyl tripeptidyl peptidase precursor
V1380927	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1400242	hypothetical protein
V1400987	Ribosomal protein S12 methylthiotransferase RimO
V1401118	hypothetical protein
V1408573	Xylose import ATP-binding protein XylG
V1408593	succinyl-diaminopimelate desuccinylase
V1408652	outer membrane-specific lipoprotein transporter subunit LolE
V1420689	Pyruvate formate-lyase 1-activating enzyme
V1420771	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1438664	FeS cluster assembly protein SufB
V1486628	F5/8 type C domain protein
V1503534	hypothetical protein
V1504209	hypothetical protein
V1504309	GSCFA family protein
V1504994	hypothetical protein
V1507245	hypothetical protein
V1507561	putative bifunctional 4-alpha-glucanotransferase/malto-oligosyltrehalose synthase
V1510564	Magnesium-transporting ATPase%2C P-type 1
V1522831	hypothetical protein
V1563277	hypothetical protein
V1564553	Glycine--tRNA ligase
V1574454	Glutamine synthetase 1
V1583284	putative ATPase/kinase involved in NAD metabolism
V1584146	Phosphoethanolamine transferase EptC
V1595651	Outer membrane protein
V1622222	30S ribosomal protein S20
V1640339	5'-nucleotidase YfbR
V1704990	ABC-type xylose transport system%2C periplasmic component
V1723592	30S ribosomal protein S16
V1736897	Glycogen debranching enzyme
V1805107	Membrane-associated lipoprotein precursor
V1820422	Phosphopentomutase
V1006062	hypothetical protein
V1007165	hypothetical protein
V1007243	Formate--tetrahydrofolate ligase
V1008212	putative sensor histidine kinase TcrY
V1008964	Shikimate dehydrogenase
V1009078	6%2C7-dimethyl-8-ribityllumazine synthase
V1009091	Salmolysin
V1011420	hypothetical protein
V1014034	putative CtpA-like serine protease
V1016294	hypothetical protein
V1018774	Adhesin YadA precursor
V1036054	Transcription-repair-coupling factor
V1039455	dTDP-3-amino-3%2C6-dideoxy-alpha-D-galactopyranose transaminase
V1040451	hypothetical protein
V1048482	Malate-2H(+)/Na(+)-lactate antiporter
V1059559	hypothetical protein
V1060107	Class three stress gene repressor
V1066902	Inner membrane ABC transporter permease protein YdcV
V1069331	Nicotinate phosphoribosyltransferase pncB2
V1069665	2-hydroxyglutaryl-CoA dehydratase component A
V1069964	HTH-type transcriptional repressor KstR2
V1070510	Cytidylate kinase
V1070974	hypothetical protein
V1071680	hypothetical protein
V1072006	Peptide chain release factor 3
V1072102	Sensor protein ZraS
V1072210	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1081639	1-phosphatidylinositol phosphodiesterase precursor
V1083266	Phosphoribosylformylglycinamidine cyclo-ligase
V1085018	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase
V1091629	hypothetical protein
V1098484	Recombination protein N
V1098866	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1098923	Glutathione-binding protein GsiB precursor
V1099397	Alpha-xylosidase
V1100939	hypothetical protein
V1102158	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
V1103182	hypothetical protein
V1104659	Fumarate reductase flavoprotein subunit
V1106418	HSP-70 cofactor
V1110310	Minicell-associated protein DivIVA
V1114966	NADP-dependent malic enzyme
V1118043	GTP pyrophosphokinase
V1139453	Ribosomal large subunit pseudouridine synthase D
V1140503	50S ribosomal protein L21
V1141483	Glyceraldehyde-3-phosphate dehydrogenase
V1151494	hypothetical protein
V1167324	hypothetical protein
V1167579	hypothetical protein
V1167709	D-tyrosyl-tRNA(Tyr) deacylase
V1170660	LL-diaminopimelate aminotransferase
V1171091	Modification methylase FokI
V1175111	Glyceraldehyde-3-phosphate dehydrogenase 1
V1175280	hypothetical protein
V1175397	Zinc metalloprotease RasP
V1192412	PTS system N-acetylgalactosamine-specific EIIC component 1
V1195650	Sigma-W factor
V1196347	putative septation inhibitor protein
V1218753	Translation initiation factor IF-2
V1219213	Arginine--tRNA ligase
V1232890	Beta antigen
V1243233	Acetate kinase
V1268448	30S ribosomal protein S15
V1291392	putative transposase OrfB
V1342125	Hydrogenase isoenzymes formation protein HypC
V1342928	hypothetical protein
V1344806	Bifunctional PGK/TIM
V1345856	Rubredoxin
V1347556	hypothetical protein
V1349983	hypothetical protein
V1355006	O-Glycosyl hydrolase
V1358873	hypothetical protein
V1362645	hypothetical protein
V1368603	Putative sugar phosphate isomerase YwlF
V1374499	DivIVA domain repeat protein
V1375351	Curved DNA-binding protein
V1381626	Cell division protein FtsZ
V1387260	Arginine deiminase
V1393981	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1395603	Ribosome-binding ATPase YchF
V1396265	deoxycytidylate deaminase
V1400194	Ferripyoverdine receptor precursor
V1401761	putative Sugar-binding Domain protein
V1459763	ribonuclease R
V1460174	hypothetical protein
V1486995	hypothetical protein
V1498431	Bacterial Ig-like domain (group 2)
V1500213	50S ribosomal protein L22
V1505508	putative GTP-binding protein EngB
V1507393	Putative peroxiredoxin bcp
V1514726	hypothetical protein
V1519689	Chaperone protein DnaJ
V1527021	Pyruvate kinase
V1527639	hypothetical protein
V1548340	2-oxoglutarate oxidoreductase subunit KorB
V1548900	Ribonuclease R
V1563549	DNA-directed RNA polymerase subunit beta
V1586988	Endoglucanase precursor
V1593366	hypothetical protein
V1594933	hypothetical protein
V1602798	TraX protein
V1611875	hypothetical protein
V1616824	hypothetical protein
V1827405	Putative sporulation-specific glycosylase YdhD
V1884142	hypothetical protein
V1923498	Deoxyribose-phosphate aldolase
V1007457	hypothetical protein
V1009665	Anaerobic nitric oxide reductase flavorubredoxin
V1009713	3-methyladenine DNA glycosylase
V1010673	Glycine--tRNA ligase alpha subunit
V1011199	hypothetical protein
V1011643	ATPase involved in DNA repair
V1011719	putative membrane protein
V1012350	ATP-dependent Clp protease proteolytic subunit
V1013312	Pyrroline-5-carboxylate reductase
V1014834	hypothetical protein
V1015719	CysJI operon transcriptional activator
V1016529	Stage 0 sporulation protein KE
V1017422	D%2CD-heptose 1%2C7-bisphosphate phosphatase
V1018534	Competence-specific nuclease
V1034591	serine/threonine protein kinase
V1038817	hypothetical protein
V1042607	50S ribosomal protein L17
V1043505	hypothetical protein
V1043727	6%2C7-dimethyl-8-ribityllumazine synthase
V1044184	Nucleoid-associated protein
V1058454	hypothetical protein
V1060381	50S ribosomal protein L23
V1065385	Ribosomal large subunit pseudouridine synthase C
V1067854	Acyltransferase family protein
V1068879	Serine/threonine-protein kinase PknB
V1069044	Oxoglutarate dehydrogenase inhibitor
V1069203	RNA polymerase sigma factor CarQ
V1069661	Glycerol-3-phosphate O-acyltransferase
V1069918	Arginine repressor
V1070377	hypothetical protein
V1071038	Dipeptide transport system permease protein DppB
V1071081	Carbamoyl-phosphate synthase large chain
V1071986	Ammonia transporter
V1072403	hypothetical protein
V1072609	Succinyl-CoA ligase [ADP-forming] subunit alpha
V1072746	ornithine cyclodeaminase
V1073134	preprotein translocase subunit SecY
V1074033	Ribokinase
V1074154	1-deoxy-D-xylulose-5-phosphate synthase
V1088932	Cell division protein FtsZ
V1089769	hypothetical protein
V1098886	hypothetical protein
V1098907	Phosphoribosylformylglycinamidine cyclo-ligase
V1098996	30S ribosomal protein S20
V1099390	Putative TrmH family tRNA/rRNA methyltransferase
V1099430	Manganese transport system membrane protein MntB
V1104475	Maltodextrin phosphorylase
V1104515	Type-1 restriction enzyme R protein
V1105320	hypothetical protein
V1106271	hypothetical protein
V1106707	hypothetical protein
V1107760	HTH-type transcriptional repressor CytR
V1120946	FeS cluster assembly protein SufB
V1138247	Glycerophosphoryl diester phosphodiesterase precursor
V1139447	Glycine--tRNA ligase beta subunit
V1139449	Holliday junction ATP-dependent DNA helicase RuvB
V1139972	DEAD-box ATP-dependent RNA helicase CshA
V1140937	Proline--tRNA ligase
V1143297	hypothetical protein
V1146379	Malonyl CoA-acyl carrier protein transacylase
V1146790	Glutaconyl-CoA decarboxylase subunit gamma
V1151290	Collagen triple helix repeat (20 copies)
V1157767	Protein kinase domain protein
V1159264	putative protein/domain associated with GTPases
V1162578	putative HTH-type transcriptional regulator
V1167852	putative metal-binding protein
V1167922	ABC transporter%2C substrate-binding protein%2C aliphatic sulfonates family
V1168374	30S ribosomal protein S11
V1169830	Regulatory protein MsrR
V1169973	hypothetical protein
V1170794	ATP-dependent zinc metalloprotease FtsH
V1171913	Holliday junction ATP-dependent DNA helicase RuvB
V1175112	Enolase
V1175410	Thymidylate synthase 1
V1181380	Streptopain precursor
V1181512	30S ribosomal protein S2
V1182091	F-type ATPase subunit b
V1183570	F-type ATPase subunit b
V1183803	hypothetical protein
V1193799	Adenylosuccinate lyase
V1195537	Vegetative protein 296
V1201786	hypothetical protein
V1236628	Mini-ribonuclease 3
V1247146	hypothetical protein
V1325533	hypothetical protein
V1328653	Glycerol dehydrogenase
V1337287	30S ribosomal protein S5
V1340027	PTS system%2C mannose/fructose/sorbose family%2C IIA component
V1340297	hypothetical protein
V1342927	putative efflux pump membrane fusion protein
V1347599	hypothetical protein
V1348455	MotA/TolQ/ExbB proton channel family protein
V1356038	hypothetical protein
V1357667	carboxylate/amino acid/amine transporter
V1364339	Dual-specificity RNA methyltransferase RlmN
V1367372	hypothetical protein
V1367827	Collagen triple helix repeat (20 copies)
V1380954	Stress response protein YttP
V1385937	Phage terminase-like protein%2C large subunit
V1400698	Oligo-1%2C6-glucosidase 1
V1402687	3-oxoacyl-[acyl-carrier-protein] reductase FabG
V1409345	Vegetative protein 19
