gene	geneProduct
V1155174	DNA repair protein RadA
V1156585	Taurine import ATP-binding protein TauB
V1175892	DNA polymerase I
V1198865	30S ribosomal protein S13
V1202359	putative transcriptional regulator
V1328140	ATP-dependent DNA helicase UvrD2
V1379968	Hemolysin C
V1381105	Nucleoside 2-deoxyribosyltransferase
V1400419	cellulose synthase subunit BcsC
V1430088	C protein alpha-antigen precursor
V1484007	Aspartate-semialdehyde dehydrogenase
V1486384	Guanine/hypoxanthine permease PbuG
V1687060	ABC transporter permease YtrF precursor
V1704900	hypothetical protein
V1006821	Dipeptidase A
V1010077	Sporulation-specific penicillin-binding protein
V1011469	Purine nucleoside phosphorylase DeoD-type
V1014722	50S ribosomal protein L15
V1015116	hypothetical protein
V1036159	hypothetical protein
V1036573	Ribonuclease HII
V1038826	hypothetical protein
V1058645	hypothetical protein
V1069265	Succinate dehydrogenase iron-sulfur subunit
V1104960	Type IIS restriction enzyme Eco57I
V1143821	Chromosomal replication initiator protein DnaA
V1155459	Chaperone protein DnaJ
V1173213	hypothetical protein
V1198455	hypothetical protein
V1232026	Plasmid pRiA4b ORF-3-like protein
V1281337	cellulose synthase subunit BcsC
V1290991	P22 coat protein - gene protein 5
V1327886	Septum formation initiator
V1357821	nicotinamidase/pyrazinamidase
V1366874	chromosome segregation protein SMC
V1393942	Colicin I receptor precursor
V1393998	Gamma-glutamyl phosphate reductase
V1440757	hypothetical protein
V1441344	peptidyl-prolyl cis-trans isomerase
V1445388	putative Sugar-binding Domain protein
V1548495	putative lipase
V1827797	Peptidyl-dipeptidase dcp
V1849094	Sialidase A precursor
V1855808	hypothetical protein
V1924115	hypothetical protein
V1007126	Amidophosphoribosyltransferase
V1007232	Cell division protein FtsW
V1008592	hypothetical protein
V1008743	Holliday junction ATP-dependent DNA helicase RuvB
V1009235	Ribose operon repressor
V1009643	Carbamoyl-phosphate synthase small chain
V1009645	Elongation factor P
V1011470	Pyrimidine-nucleoside phosphorylase
V1011477	Dipeptide transport system permease protein DppB
V1011653	putative nitrite transporter
V1012975	L-asparaginase 2 precursor
V1036887	Phosphoribosylglycinamide formyltransferase 2
V1051536	Threonine synthase
V1056688	50S ribosomal protein L13
V1075198	putative RNA-binding protein (contains KH domain)
V1087726	NAD-specific glutamate dehydrogenase
V1103508	putative arabinose-binding protein precursor
V1139056	DNA replication and repair protein RecF
V1140310	potassium/proton antiporter
V1176548	Glycogen debranching enzyme
V1199731	DNA gyrase subunit B
V1323185	Nicotinate phosphoribosyltransferase pncB2
V1366882	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
V1374518	Inner membrane transport protein YhaO
V1384844	putative arabinose transporter
V1405392	hypothetical protein
V1440767	30S ribosomal protein S13
V1464100	Vegetative protein 12B
V1499082	hypothetical protein
V1499584	DNA-binding protein HU
V1548700	universal bacterial protein YeaZ
V1565072	V-type sodium pump subunit D
V1577351	hypothetical protein
V1583200	DNA-directed RNA polymerase subunit beta'
V1594702	Aminopeptidase C
V1612010	transcriptional regulator ICP4
V1885652	ABC transporter ATP-binding/permease protein
V1007870	ATP-dependent helicase HepA
V1009685	putative HTH-type transcriptional regulator YurK
V1010353	putative mannose-6-phosphate isomerase GmuF
V1010628	SsrA-binding protein
V1011044	F-ATPase subunit 6
V1012854	8-oxo-dGTP diphosphatase
V1014017	putative nicotinate phosphoribosyltransferase
V1044107	30S ribosomal protein S6
V1057840	Ferrous iron uptake protein
V1058899	FeS cluster assembly protein SufD
V1080425	Elongation factor Ts
V1081185	hypothetical protein
V1122642	Manganese-dependent inorganic pyrophosphatase
V1140850	N-acetylglucosamine repressor
V1151203	Calcium-transporting ATPase
V1159322	hypothetical protein
V1191758	hypothetical protein
V1192164	putative glycosyltransferase EpsJ
V1218756	Glutamate/gamma-aminobutyrate antiporter
V1231770	Protein involved in cell division
V1239777	hypothetical protein
V1265239	hypothetical protein
V1277929	N5-carboxyaminoimidazole ribonucleotide mutase
V1290994	hypothetical protein
V1321005	hypothetical protein
V1347162	Riboflavin biosynthesis protein RibF
V1350356	HIT-like protein
V1368771	SigmaW regulon antibacterial
V1382135	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
V1440373	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1442814	Dihydrolipoyl dehydrogenase
V1445224	Lipoprotein-releasing system ATP-binding protein LolD
V1463794	Gluconolactonase
V1466388	Methionine import ATP-binding protein MetN 2
V1563020	D-alanine--D-alanine ligase B
V1841983	Molybdopterin-synthase adenylyltransferase
V1852151	Fibrinogen-binding protein A
V1009487	Thymidylate kinase
V1011904	Glycine oxidase
V1014720	30S ribosomal protein S5
V1032000	ABC transporter permease YtrF precursor
V1032161	Carbamoyl-phosphate synthase large chain
V1036129	recombination factor protein RarA
V1042147	Minicell-associated protein DivIVA
V1108037	putative membrane protein
V1138192	efflux transporter%2C RND family%2C MFP subunit
V1150988	hypothetical protein
V1152142	Phosphoribosylamine--glycine ligase
V1155327	flagellar basal body-associated protein FliL
V1173632	hypothetical protein
V1177820	Arginine repressor
V1191603	D-alanine--D-alanine ligase
V1233090	UDP-N-acetylenolpyruvoylglucosamine reductase
V1267382	hypothetical protein
V1281716	bifunctional indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase
V1345543	Elongation factor G
V1395295	hypothetical protein
V1431710	putative CtpA-like serine protease
V1440876	hypothetical protein
V1586139	Putative mutator protein MutT4
V1588738	hypothetical protein
V1687722	hypothetical protein
V1006240	putative RNA-binding protein (contains KH domain)
V1006795	Replication-associated recombination protein A
V1007089	Ascorbate-specific PTS system EIIC component
V1008239	Glutamate--tRNA ligase
V1008609	putative efflux pump membrane fusion protein
V1010708	7-carboxy-7-deazaguanine synthase
V1011516	FeS cluster assembly protein SufD
V1011629	Ribosomal large subunit pseudouridine synthase D
V1041410	Phosphoserine aminotransferase
V1048189	putative propionyl-CoA carboxylase beta chain 5
V1048342	SusD family protein
V1049286	hypothetical protein
V1051280	Dipeptidase A
V1051771	hypothetical protein
V1053252	Cell wall-associated polypeptide CWBP200
V1074479	Folylpolyglutamate synthase
V1102550	hypothetical protein
V1108111	Elongation factor G
V1139050	Methionine gamma-lyase
V1154157	Serine dehydratase alpha chain
V1155802	Undecaprenol kinase
V1160512	Transaldolase
V1175932	Outer membrane protein alpha precursor
V1184144	hypothetical protein
V1201653	DNA topoisomerase 1
V1235235	hypothetical protein
V1273673	3-oxoacyl-[acyl-carrier-protein] synthase 3
V1294886	hypothetical protein
V1342619	DNA mismatch repair protein MutS
V1355600	30S ribosomal protein S13
V1400410	HSP-70 cofactor
V1411137	Flavodoxin
V1419379	glucose-6-phosphate dehydrogenase assembly protein OpcA
V1463720	Outer membrane protein assembly factor BamA precursor
V1528238	hypothetical protein
V1555103	hypothetical protein
V1617049	hypothetical protein
V1009626	Holliday junction ATP-dependent DNA helicase RuvB
V1011373	DNA primase
V1013562	Cytosol non-specific dipeptidase
V1015195	hypothetical protein
V1016670	biopolymer transport protein ExbD
V1016983	DNA-directed RNA polymerase subunit alpha
V1036197	L-lactate utilization operon repressor
V1036756	Argininosuccinate synthase
V1039441	TonB-dependent hemoglobin/transferrin/lactoferrin receptor family protein
V1040750	Alanine--tRNA ligase
V1041482	50S ribosomal protein L13
V1072066	Fluoroacetyl-CoA thioesterase
V1154770	Thiol-disulfide oxidoreductase YkuV
V1174000	hypothetical protein
V1175599	Na+-dependent transporters of the SNF family protein
V1190771	Phosphate uptake regulator
V1274110	Beta-hexosaminidase
V1301408	glucose-6-phosphate dehydrogenase assembly protein OpcA
V1341646	Glutamine--tRNA ligase
V1357905	hypothetical protein
V1394205	Fumarate reductase flavoprotein subunit
V1408649	Elongation factor Tu-B
V1441460	CCA tRNA nucleotidyltransferase
V1469353	Recombinase A
V1484146	CTP synthase
V1499421	rhamnosyltransferase
V1548529	V-type ATP synthase subunit I
V1562810	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
V1640362	Dihydroneopterin aldolase
V1014025	Penicillin-binding protein F
V1015273	Galactose operon repressor
V1036754	putative phage-associated protein
V1054740	hypothetical protein
V1055703	Vegetative protein 19
V1074472	Uracil phosphoribosyltransferase
V1089097	hypothetical protein
V1099699	Guanylate kinase
V1104259	putative tRNA-dihydrouridine synthase
V1291532	type II restriction m6 adenine DNA methyltransferase%2C Alw26I/Eco31I/Esp3I family
V1301545	Glutathione transport system permease protein GsiC
V1339715	hypothetical protein
V1380717	preprotein translocase subunit SecY
V1395010	maltose ABC transporter periplasmic protein
V1401995	hypothetical protein
V1442803	Transcriptional antiterminator
V1487970	hypothetical protein
V1488849	PASTA domain protein
V1514320	hypothetical protein
V1618901	Glucose-6-phosphate isomerase
V1827635	hypothetical protein
V1887022	hemolysin
V1006150	Putative sporulation transcription regulator WhiA
V1009381	Cytochrome bd-II oxidase subunit 1
V1011149	DNA polymerase III subunit delta
V1012218	GTP-binding protein HflX
V1012736	ATP-independent RNA helicase DbpA
V1016061	Xaa-Pro dipeptidase
V1017591	hypothetical protein
V1034833	dihydroneopterin triphosphate pyrophosphatase
V1037394	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1048879	hypothetical protein
V1071943	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1082178	hypothetical protein
V1114966	NADP-dependent malic enzyme
V1144172	hypothetical protein
V1167848	hypothetical protein
V1175642	Lon protease 1
V1240247	Ribosome-releasing factor
V1368040	Ribulose-phosphate 3-epimerase
V1368880	Cold shock-like protein
V1381743	tRNA (guanine-N(1)-)-methyltransferase
V1408846	Lipid A export ATP-binding/permease protein MsbA
V1485623	hypothetical protein
V1534253	hypothetical protein
V1550302	Zinc import ATP-binding protein ZnuC
V1593344	hypothetical protein
V1612257	hypothetical protein
V1923058	NADH-quinone oxidoreductase subunit N
V1007082	auxin efflux carrier
V1009109	Trifunctional nucleotide phosphoesterase protein YfkN precursor
V1011939	Stress protein H5
V1013959	ATP synthase subunit beta%2C sodium ion specific
V1015412	SusD family protein
V1036840	ski2-like helicase
V1066987	Major cold shock protein
V1070450	GTP-binding protein EngA
V1075019	30S ribosomal protein S13
V1099710	Maltodextrin-binding protein
V1102247	putative peptidyl-prolyl cis-trans isomerase
V1110728	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1138685	Adenine phosphoribosyltransferase
V1139060	tRNA modification GTPase MnmE
V1175251	Phosphoglucosamine mutase
V1246984	hypothetical protein
V1269409	Elongation factor Ts
V1367812	Nicotinamide nucleotide repair protein
V1381678	2-aminoadipate transaminase
V1464517	phosphodiesterase
V1486958	S-adenosylmethionine synthase
V1506982	Anaerobic ribonucleoside-triphosphate reductase
V1508853	hypothetical protein
V1559944	Flp pilus assembly protein%2C secretin CpaC
V1836828	hypothetical protein
V1841460	Transposase DDE domain protein
V1000478	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
V1006774	Staphylococcal respiratory response protein A
V1007057	NADH dehydrogenase
V1007143	D-galactonate transporter
V1008433	Peroxide-responsive repressor PerR
V1010895	putative O-methyltransferase
V1011609	Adenylosuccinate synthetase
V1012507	LIV-I protein H
V1017963	Ribosomal RNA small subunit methyltransferase A
V1019962	Aminopeptidase C
V1021241	Ribonuclease P protein component
V1050242	hypothetical protein
V1051042	Succinyl-CoA ligase [ADP-forming] subunit beta
V1079370	CTP synthase
V1088541	BadF/BadG/BcrA/BcrD ATPase family protein
V1140610	Small-conductance mechanosensitive channel
V1140639	hypothetical protein
V1153955	Polysaccharide pyruvyl transferase
V1155079	hypothetical protein
V1175107	hypothetical protein
V1198200	Glutamine transport ATP-binding protein GlnQ
V1291832	Flp pilus assembly protein%2C secretin CpaC
V1327750	Uridine phosphorylase
V1344438	putative siderophore transport system ATP-binding protein YusV
V1383947	Glutamine-dependent NAD(+) synthetase
V1421155	hypothetical protein
V1443178	Ferritin
V1481294	integral membrane protein
V1485942	hypothetical protein
V1548978	SUF system FeS assembly protein%2C NifU family
V1576342	Penicillin-binding protein 2D
V1687089	Phosphoglucomutase
V1723588	Elongation factor Ts
V1820506	Dihydroneopterin aldolase
V1010531	Ribose-phosphate pyrophosphokinase
V1014653	Threonine--tRNA ligase 1
V1016669	colicin uptake protein TolQ
V1036405	Transcription-repair-coupling factor
V1036793	Energy-coupling factor transporter transmembrane protein EcfT
V1037112	putative low molecular weight protein-tyrosine-phosphatase
V1054888	hypothetical protein
V1103515	DNA-directed RNA polymerase subunit beta'
V1109277	HTH-type transcriptional repressor YtrA
V1115081	hypothetical protein
V1115085	Teichuronic acid biosynthesis protein TuaB
V1139817	hypothetical protein
V1140419	Putative O-methyltransferase/MSMEI_4947
V1140529	hypothetical protein
V1140978	Exodeoxyribonuclease 7 large subunit
V1175125	hypothetical protein
V1268655	hypothetical protein
V1291562	Ethanolamine utilization protein EutG
V1294892	phage major capsid protein%2C HK97 family
V1335138	hypothetical protein
V1355625	hypothetical protein
V1393166	Acyl carrier protein
V1413090	Heat shock protein 70
V1413185	glmZ(sRNA)-inactivating NTPase
V1431365	putative hydrolase YxeP
V1442546	C4-dicarboxylate anaerobic carrier
V1505506	hypothetical protein
V1583640	Outer membrane protein alpha precursor
V1612220	Pullulanase
V1000832	Peptidyl-tRNA hydrolase
V1006693	TonB-linked outer membrane protein%2C SusC/RagA family
V1006708	SusD family protein
V1010525	Lysine-sensitive aspartokinase 3
V1011446	2-dehydro-3-deoxyphosphooctonate aldolase
V1012332	Threonine--tRNA ligase 2
V1012765	Translation initiation factor IF-3
V1036751	CRISPR-associated endonuclease Cas1
V1051250	Glucose-specific phosphotransferase enzyme IIA component
V1071289	30S ribosomal protein S3
V1075713	Spermidine/putrescine import ATP-binding protein PotA
V1076091	Ribonuclease HII
V1081639	1-phosphatidylinositol phosphodiesterase precursor
V1088444	Acyltransferase family protein
V1099189	30S ribosomal protein S2
V1103114	Maltose transport system permease protein MalF
V1109095	hypothetical protein
V1145205	putative methyltransferase
V1159850	General stress protein 13
V1159891	Transposase%2C IS30 family
V1182434	Putative beta-lactamase HcpC precursor
V1200100	Endonuclease/Exonuclease/phosphatase family protein
V1245765	HTH-type transcriptional regulator MtrR
V1344551	sortase
V1350923	hypothetical protein
V1356248	Inner membrane metabolite transport protein YgcS
V1361740	long-chain-fatty-acid--CoA ligase
V1363168	hypothetical protein
V1394392	Glutamine-binding periplasmic protein precursor
V1429839	Polyketide biosynthesis malonyl CoA-acyl carrier protein transacylase PksC
V1441633	putative ATP-dependent transporter SufC
V1441646	GLPGLI family protein
V1458675	DNA polymerase IV
V1466287	Pseudouridine kinase
V1504580	preprotein translocase subunit SecY
V1524047	recombination regulator RecX
V1581444	S-adenosylmethionine synthase
V1586954	hypothetical protein
V1618919	hypothetical protein
V1736951	Maltodextrin-binding protein
V1883751	Cell division ATP-binding protein FtsE
V1000174	hypothetical protein
V1007053	Guanylate kinase
V1009642	Carbamoyl-phosphate synthase large chain
V1011094	Sugar phosphatase YidA
V1012413	hypothetical protein
V1013180	putative metal-dependent hydrolase of the TIM-barrel fold protein
V1014461	DNA-directed RNA polymerase subunit beta'
V1017328	putative flavoprotein
V1037261	hypothetical protein
V1040758	hypothetical protein
V1070974	hypothetical protein
V1071037	Stage 0 sporulation protein KA
V1082015	hypothetical protein
V1082599	Glutamine transport system permease protein GlnP
V1083519	hypothetical protein
V1110165	phosphotransferase mannnose-specific family component IIA
V1110167	Cysteine--tRNA ligase
V1140948	ATP-dependent DNA helicase RecG
V1170229	Oligopeptide transport system permease protein OppC
V1267309	putative ABC transporter ATP-binding protein
V1295115	putative dTDP-4-dehydrorhamnose 3%2C5-epimerase
V1360719	GTP cyclohydrolase 1
V1361086	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
V1380272	GMP synthase [glutamine-hydrolyzing]
V1383822	DNA polymerase III subunit gamma/tau
V1401926	protease3
V1437535	Glycerate 2-kinase
V1492798	hypothetical protein
V1595149	putative tRNA sulfurtransferase
V1595389	Energy-coupling factor transporter transmembrane protein EcfT
V1596959	4-alpha-glucanotransferase
V1842002	Streptopain precursor
V1852071	reverse gyrase
V1000029	hypothetical protein
V1006820	Alpha-hemolysin translocation ATP-binding protein HlyB
V1009624	Adenine phosphoribosyltransferase
V1012680	Diaminopimelate epimerase
V1013079	GTPase Era
V1013216	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1013374	Apolipoprotein A1/A4/E domain protein
V1015187	F-ATPase gamma subunit
V1037765	hypothetical protein
V1048609	Alkyl hydroperoxide reductase subunit C
V1072908	Thioredoxin reductase
V1116198	NADH-quinone oxidoreductase subunit L
V1144207	Acyl carrier protein
V1233252	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1236310	ATP-dependent Clp protease proteolytic subunit
V1314571	Pyruvate kinase
V1333222	F-type ATPase subunit b
V1359639	Tellurite resistance protein TerB
V1364009	putative protease YhbU precursor
V1382053	putative Mg(2+) transport ATPase
V1383910	hypothetical protein
V1413597	Ferredoxin
V1425734	hypothetical protein
V1435150	hypothetical protein
V1445776	50S ribosomal protein L11
V1500443	putative bifunctional UDP-N-acetylmuramoylalanyl-D-glutamate--2%2C6-diaminopimelate ligase/UDP-N-acetylmuramoyl-tripeptide:D-alanyl-D-alanine ligase
V1849115	repeat
V1849117	DNA polymerase III PolC-type
V1852052	Major cardiolipin synthase ClsA
V1881311	hypothetical protein
V1007229	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--LD-lysine ligase
V1009650	Glutamate-ammonia-ligase adenylyltransferase
V1009874	hypothetical protein
V1011093	Glucose-inhibited division protein A
V1012415	50S ribosomal protein L23
V1014327	Ben and cat operon transcriptional regulator
V1014781	50S ribosomal protein L29
V1015558	(2E%2C6E)-farnesyl diphosphate synthase
V1036774	Zn-ribbon-containing%2C possibly RNA-binding protein and truncated derivatives
V1040486	conjugal transfer protein TrbA
V1042089	Elongation factor Ts
V1053080	Colicin I receptor precursor
V1071072	hypothetical protein
V1075749	phosphonate utilization associated putative membrane protein
V1079891	DNA utilization protein GntX
V1106149	Imidazolonepropionase
V1139016	urea ABC transporter%2C permease protein UrtC
V1175187	Bifunctional purine biosynthesis protein PurH
V1175579	DNA mismatch repair protein MutL
V1180255	hypothetical protein
V1200712	Modulator of FtsH protease HflK
V1233278	hypothetical protein
V1236990	ATP-dependent zinc metalloprotease FtsH
V1312073	Adhesin YadA precursor
V1367809	Prolipoprotein diacylglyceryl transferase
V1382305	hypothetical protein
V1402517	Threonine--tRNA ligase 2
V1411676	hypothetical protein
V1425830	Ribose-5-phosphate isomerase A
V1548391	tRNA (adenine(58)-N(1))-methyltransferase TrmI
V1563832	Vegetative protein 209
V1705116	Hydroxyethylthiazole kinase
V1874620	Glutamate/gamma-aminobutyrate antiporter
V1006687	hypothetical protein
V1008703	Arginyl aminopeptidase
V1009367	Acyl carrier protein
V1014648	hypothetical protein
V1018445	Histidine ammonia-lyase
V1043433	hypothetical protein
V1056703	Putrescine transport protein
V1074378	hypothetical protein
V1076114	Cyclic nucleotide-binding domain protein
V1079896	Clostripain family protein
V1080814	hypothetical protein
V1081486	Threonine--tRNA ligase 2
V1081711	hypothetical protein
V1087265	Polyphosphate glucokinase
V1099697	Inosine-5'-monophosphate dehydrogenase
V1109492	HCj
V1151594	Vegetative protein 296
V1159041	Phosphate acyltransferase
V1191804	DEAD-box ATP-dependent RNA helicase CshA
V1237659	Peptide chain release factor 1
V1237802	Energy-coupling factor transporter transmembrane protein EcfT
V1273956	Glucosaminate ammonia-lyase
V1355135	Hep_Hag
V1391960	Transposase DDE domain protein
V1411668	Cell division protein FtsZ
V1430296	hypothetical protein
V1435146	3-phosphoshikimate 1-carboxyvinyltransferase
V1442102	UDP-N-acetylenolpyruvoylglucosamine reductase
V1589850	product=hypothetical protein
V1724413	hypothetical protein
V1737002	ABC transporter glutamine-binding protein GlnH precursor
V1923867	Outer membrane cobalamin receptor protein
V1000485	putative metallophosphoesterase YhaO
V1006065	Aspartokinase
V1008736	hypothetical protein
V1012189	ski2-like helicase
V1012684	putative protein involved in outer membrane biogenesis
V1013188	Sialidase precursor
V1013971	hypothetical protein
V1015503	Threonine-phosphate decarboxylase
V1041517	Dipeptidase A
V1060869	Pathogen-specific membrane antigen
V1071801	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1072041	Valine--tRNA ligase
V1109330	Macrolide export ATP-binding/permease protein MacB
V1138634	Putative Holliday junction resolvase
V1140528	Aliphatic sulfonates import ATP-binding protein SsuB
V1144621	putative permease
V1145438	Tyrosine recombinase XerC
V1167490	hypothetical protein
V1195029	hypothetical protein
V1273856	Transposase
V1356336	putative addiction module antidote protein
V1383834	Peptide deformylase 1
V1391924	Ribosomal RNA large subunit methyltransferase H
V1392056	metal-binding protein
V1429842	Protease 2
V1441423	efflux transporter%2C RND family%2C MFP subunit
V1486876	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1486995	hypothetical protein
V1525490	Aspartate--tRNA ligase
V1554035	Protoporphyrinogen oxidase
V1564200	Major Facilitator Superfamily protein
V1570640	Dipeptidase
V1583034	Acetate kinase
V1704822	Transposon resolvase
V1841673	Leucine Rich repeats (2 copies)
V1008444	hypothetical protein
V1008599	GMP synthase [glutamine-hydrolyzing]
V1009515	Putative aliphatic sulfonates-binding protein precursor
V1011704	putative membrane protein
V1035202	Lactococcin-G-processing and transport ATP-binding protein LagD
V1064202	D-alanine--D-alanine ligase A
V1108070	8-oxo-dGTP diphosphatase
V1138281	ComEC family competence protein
V1139073	Ribosomal RNA small subunit methyltransferase G
V1139414	Formate--tetrahydrofolate ligase
V1140263	Putative multidrug export ATP-binding/permease protein
V1140606	putative peptidoglycan biosynthesis protein MurJ
V1152241	Transposase DDE domain protein
V1153169	Replicative DNA helicase
V1169054	Aldehyde-alcohol dehydrogenase
V1184975	putative transcriptional regulatory protein/MSMEI_2866
V1235213	Efflux pump membrane transporter BepG
V1239593	Cysteine--tRNA ligase
V1294412	2-oxoglutarate oxidoreductase subunit KorA
V1295313	S-adenosylmethionine synthase
V1311238	Collagen triple helix repeat (20 copies)
V1315127	Type I restriction-modification system methyltransferase subunit
V1344225	Methionine--tRNA ligase
V1357635	D-ribose-binding periplasmic protein precursor
V1367982	ATP synthase subunit beta
V1396946	30S ribosomal protein S8
V1403563	Cyclopropane-fatty-acyl-phospholipid synthase
V1435085	Magnesium transporter MgtE
V1442502	preprotein translocase subunit SecF
V1445370	Adhesin YadA precursor
V1465076	Helicase IV
V1466483	Uridylate kinase
V1548913	Cell division ATP-binding protein FtsE
V1587019	Diaminopimelate epimerase
V1618244	TonB-dependent siderophore receptor
V1723955	Chaperone protein ClpB
V1724095	hypothetical protein
V1000101	ATP-dependent helicase/deoxyribonuclease subunit B
V1011390	Periplasmic solute binding protein family protein
V1012347	N-acetylmuramoyl-L-alanine amidase AmiA precursor
V1012547	Succinate-semialdehyde dehydrogenase (acetylating)
V1013002	Ribokinase
V1040109	hypothetical protein
V1073481	Putative N-acetyl-LL-diaminopimelate aminotransferase
V1074258	DNA gyrase subunit B
V1103199	Multidrug-efflux transporter 3
V1104701	putative ABC transporter ATP-binding protein/MT1014
V1115176	N-acetylglucosamine repressor
V1140378	EIIABC-Fru
V1162273	hypothetical protein
V1175472	preprotein translocase subunit SecA
V1217775	6-phosphogluconate dehydrogenase%2C NADP(+)-dependent%2C decarboxylating
V1233412	hypothetical protein
V1342421	Catabolic NAD-specific glutamate dehydrogenase RocG
V1345247	Hemin transport system permease protein HmuU
V1362267	Fibrinogen-binding protein A
V1367209	hypothetical protein
V1380850	Translation initiation factor IF-3
V1386387	hypothetical protein
V1445296	Stage 0 sporulation protein KD
V1458902	Glucosyl-3-phosphoglycerate phosphatase
V1464412	Methionine--tRNA ligase
V1548460	Pullulanase
V1597584	putative transcriptional regulatory protein pdtaR
V1841815	hypothetical protein
V1870044	repeat
V1011571	Autoinducer 2 kinase LsrK
V1013643	Glutathione import ATP-binding protein GsiA
V1014555	electron transport complex protein RnfG
V1050162	hypothetical protein
V1052608	Methenyltetrahydrofolate cyclohydrolase
V1054088	Ribose-5-phosphate isomerase A
V1087892	hypothetical protein
V1109666	hypothetical protein
V1136920	Serine--tRNA ligase
V1138615	3-dehydroquinate dehydratase
V1145279	DNA helicase IV
V1167470	Cysteine synthase
V1175106	Serine--tRNA ligase
V1175304	Aspartokinase
V1175744	Multidrug transporter MdtA
V1198608	Putative N-acetylmannosamine-6-phosphate 2-epimerase
V1198638	Autolytic lysozyme
V1265654	hypothetical protein
V1289748	putative transcriptional regulator
V1320635	Sigma-A
V1335874	Replicative DNA helicase
V1409438	putative phage-associated protein
V1437836	hypothetical protein
V1585300	DNA-directed RNA polymerase subunit beta'
V1585555	hypothetical protein
V1827853	tetratricopeptide repeat protein
V1827940	DNA polymerase III subunit gamma/tau
V1841907	50S ribosomal protein L3
V1923954	Alanine--tRNA ligase
V1000542	NADPH azoreductase
V1007129	KilA-N domain protein
V1008701	hypothetical protein
V1010350	D-alanyl-D-alanine carboxypeptidase precursor
V1010629	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1013742	50S ribosomal protein L29
V1015065	SusD family protein
V1036821	Crossover junction endodeoxyribonuclease RuvC
V1051296	2-amino-3-ketobutyrate coenzyme A ligase
V1071451	50S ribosomal protein L9
V1072404	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
V1073119	30S ribosomal protein S5
V1073817	Dipeptidase A
V1109064	hypothetical protein
V1159188	Glutamate--tRNA ligase
V1175101	Ribonuclease J 1
V1175150	Peptide chain release factor 2
V1175479	Hemin transport system permease protein HmuU
V1237234	hypothetical protein
V1238893	hypothetical protein
V1265083	Extracellular ribonuclease precursor
V1323048	putative inner membrane transporter YicL
V1329588	CTP synthase
V1345215	Hemin transport system permease protein HmuU
V1347527	hypothetical protein
V1361075	hypothetical protein
V1368294	hypothetical protein
V1400426	Pyruvate%2C phosphate dikinase
V1431683	Aspartate carbamoyltransferase catalytic chain
V1516930	hypothetical protein
V1549306	Processive diacylglycerol glucosyltransferase
V1554372	hypothetical protein
V1704982	Nicotinamide nucleotide repair protein
V1834909	putative membrane protein
V1010119	MG2 domain protein
V1015217	Rod shape-determining protein MreB
V1015334	PhoU-like phosphate uptake regulator
V1016854	Triosephosphate isomerase
V1018155	Macrolide export ATP-binding/permease protein MacB
V1043993	50S ribosomal protein L22
V1047900	lipoprotein releasing system%2C transmembrane protein%2C LolC/E family
V1059611	hypothetical protein
V1102243	Translation initiation factor IF-2
V1115407	hypothetical protein
V1154055	Glucose-1-phosphatase precursor
V1155932	ABC transporter ATP-binding protein YxdL
V1159963	putative chromosome-partitioning protein ParB
V1201681	Uracil transporter
V1233310	Alanine racemase
V1342611	Leucine--tRNA ligase
V1343530	Anaerobic ribonucleoside-triphosphate reductase
V1362572	Galactofuranosyl transferase GlfT1
V1458543	Glutamate--tRNA ligase
V1469295	Folylpolyglutamate synthase
V1506167	hypothetical protein
V1506721	Modulator of FtsH protease HflK
V1507719	hypothetical protein
V1525295	putative RNA-binding protein (contains KH domain)
V1548427	hypothetical protein
V1612856	50S ribosomal protein L31 type B
V1000607	hypothetical protein
V1007246	Signal recognition particle receptor FtsY
V1009621	Propanediol diffusion facilitator
V1011040	6-phosphofructokinase isozyme 1
V1011630	D-alanine--D-alanine ligase B
V1016889	Riboflavin biosynthesis protein RibF
V1020050	L-serine dehydratase%2C beta chain
V1044143	30S ribosomal protein S20
V1048343	hypothetical protein
V1053399	TonB-linked outer membrane protein%2C SusC/RagA family
V1068935	Membrane-bound protein LytR
V1070012	DNA primase
V1108992	Putative zinc metalloprotease
V1121924	SigL modulation protein
V1137074	putative phage-associated protein
V1138879	hypothetical protein
V1139749	Glycine/sarcosine/betaine reductase complex component C subunit beta
V1140858	hypothetical protein
