gene	geneProduct
V1806574	Divalent metal cation transporter MntH
V1828790	gram-positive signal peptide%2C YSIRK family
V1836223	Enolase
V1851982	putative ABC transporter ATP-binding protein YheS
V1873166	Vegetative protein 300
V1874644	Putrescine transport protein
V1876152	methyltransferase
V1880772	hypothetical protein
V1886753	Thymidylate kinase
V1899574	putative amino acid permease YhdG
V1899672	hypothetical protein
V1912187	anaerobic benzoate catabolism transcriptional regulator
V1923365	D-3-phosphoglycerate dehydrogenase
V1000009	50S ribosomal protein L15
V1000040	Anaerobic ribonucleoside-triphosphate reductase
V1000407	Helix-destabilizing protein
V1000541	Tyrosine-protein phosphatase precursor
V1006670	Tyrosine-protein kinase wzc
V1006778	Sporulation related domain protein
V1008735	Ditrans%2Cpolycis-undecaprenyl-diphosphate synthase ((2E%2C6E)-farnesyl-diphosphate specific)
V1008741	Transglutaminase-like superfamily protein
V1009320	Leucine--tRNA ligase
V1009381	Cytochrome bd-II oxidase subunit 1
V1010252	putative ATPase/kinase involved in NAD metabolism
V1010525	Lysine-sensitive aspartokinase 3
V1011923	hypothetical protein
V1013080	3-oxoacyl-[acyl-carrier-protein] synthase 3
V1015549	hypothetical protein
V1018179	50S ribosomal protein L3
V1032639	hypothetical protein
V1033004	Adapter protein MecA
V1033034	50S ribosomal protein L35
V1033399	hypothetical protein
V1033416	Guanylate kinase
V1040189	CRISPR-associated Cse2 family protein
V1048075	UDP-glucose 6-dehydrogenase TuaD
V1048548	hypothetical protein
V1048650	Diacylglycerol kinase
V1048666	DNA ligase
V1048669	Na+/H+ antiporter%2C NhaD family
V1048873	Enterobactin outer-membrane receptor
V1048956	Inner membrane lipoprotein YiaD precursor
V1049256	2-oxoglutarate oxidoreductase subunit KorA
V1049827	Ribonucleoside-diphosphate reductase subunit beta
V1050370	MutS2 protein
V1050830	Signal peptidase I
V1051301	Serine dehydratase alpha chain
V1051302	Tyrosine--tRNA ligase
V1051614	Outer membrane protein MIP precursor
V1052604	Glucose-1-phosphate thymidylyltransferase 2
V1052838	Acyl-CoA dehydrogenase
V1053221	hypothetical protein
V1053525	Aspartate-semialdehyde dehydrogenase
V1053700	Streptopain precursor
V1054885	Thioredoxin
V1057452	Pyruvate-flavodoxin oxidoreductase
V1057847	Outer membrane protein alpha precursor
V1058086	Transposase
V1069237	Streptopain precursor
V1070529	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1072714	Elongation factor 4
V1072859	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1073233	Septal ring factor
V1073738	50S ribosomal protein L22
V1074927	Phosphoglycerate kinase
V1075362	Transposase
V1081464	ski2-like helicase
V1081578	Phosphoserine phosphatase 1
V1081714	hypothetical protein
V1085370	50S ribosomal protein L28
V1085812	Translation initiation factor IF-1
V1086606	hypothetical protein
V1087369	Cysteine metabolism repressor
V1098901	cobyric acid synthase
V1100310	Pyrroline-5-carboxylate reductase
V1101200	tetratricopeptide repeat protein
V1109213	hypothetical protein
V1115296	hypothetical protein
V1127478	Glutaredoxin-3
V1136633	hypothetical protein
V1144931	Glutathione-binding protein GsiB precursor
V1153974	hypothetical protein
V1154529	reverse gyrase
V1155188	polynucleotide kinase
V1156024	6-phosphogluconate dehydrogenase%2C NADP(+)-dependent%2C decarboxylating
V1157261	Adenine phosphoribosyltransferase
V1171882	Iron-dependent repressor IdeR
V1174345	50S ribosomal protein L31 type B
V1175150	Peptide chain release factor 2
V1175420	putative copper-importing P-type ATPase A
V1175799	Phenylalanine--tRNA ligase beta subunit
V1176359	KilA-N domain protein
V1182745	6-phosphofructokinase
V1183749	hypothetical protein
V1196458	ComE operon protein 1
V1197662	Peptide chain release factor 2
V1198537	Glutathione import ATP-binding protein GsiA
V1201885	Glutathione import ATP-binding protein GsiA
V1204587	Minicell-associated protein DivIVA
V1218418	Pyruvate%2C phosphate dikinase
V1218863	3-oxoacyl-[acyl-carrier-protein] synthase 2
V1218957	p-aminobenzoyl-glutamate hydrolase subunit B
V1223115	hypothetical protein
V1226114	hypothetical protein
V1253368	hypothetical protein
V1269891	50S ribosomal protein L1
V1270433	PTS-dependent dihydroxyacetone kinase%2C dihydroxyacetone-binding subunit DhaK
V1271185	DNA protection during starvation protein
V1291368	Trigger factor
V1295016	Serine-aspartate repeat-containing protein I precursor
V1302027	hypothetical protein
V1311132	Alanine--tRNA ligase
V1320761	CRISPR-associated protein Cas7/Cse4/CasC%2C subtype I-E/ECOLI
V1323125	Phosphoglycerate kinase
V1334781	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1343272	Outer membrane protein assembly factor BamA precursor
V1344233	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1357631	Formate--tetrahydrofolate ligase
V1363940	hypothetical protein
V1364363	ATP-dependent Clp protease ATP-binding subunit ClpX
V1368026	Vegetative protein 300
V1369372	Glutamine amidotransferase subunit PdxT
V1377399	hypothetical protein
V1380478	Putative ribosomal N-acetyltransferase YdaF
V1394860	hypothetical protein
V1395452	hypothetical protein
V1399193	50S ribosomal protein L5
V1409097	tRNA (guanine-N(1)-)-methyltransferase
V1410066	hypothetical protein
V1425479	Triosephosphate isomerase
V1440317	hypothetical protein
V1440338	Outer membrane protein alpha precursor
V1444541	Excinuclease ABC subunit A
V1445217	CRISPR-associated endoribonuclease Cse3
V1458517	Transaldolase
V1469419	cadmium resistance transporter family protein
V1487997	Opacity protein antigens
V1499267	Lon protease 1
V1500350	hypothetical protein
V1502178	putative M18 family aminopeptidase 1
V1504212	Septal ring factor
V1506863	Phenylalanine--tRNA ligase beta subunit
V1507870	CRISPR system Cascade subunit CasC
V1509199	CTP synthase
V1526014	Uro-adherence factor A precursor
V1552781	DNA polymerase III PolC-type
V1554415	tRNA pseudouridine synthase A
V1576344	Cell wall-associated polypeptide CWBP200
V1578884	hypothetical protein
V1583859	Riboflavin biosynthesis protein RibF
V1584582	Glycogen accumulation regulator GarA
V1585457	Acetyl-CoA acetyltransferase
V1586988	Endoglucanase precursor
V1601035	Oligoendopeptidase F%2C plasmid
V1606216	PTS system oligo-beta-mannoside-specific EIIC component
V1606424	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1686711	Phospho-2-dehydro-3-deoxyheptonate aldolase
V1704829	hypothetical protein
V1704876	hypothetical protein
V1704916	Glyceroaquaporin
V1705016	Pullulanase precursor
V1705114	Listeria-Bacteroides repeat domain (List_Bact_rpt)
V1724333	hypothetical protein
V1728038	putative ABC transporter ATP-binding proteinc/MT2552
V1752274	NAD-specific glutamate dehydrogenase
V1785816	Type I restriction enzyme EcoKI M protein
V1806864	Methionine--tRNA ligase
V1808776	hypothetical protein
V1819425	auxin efflux carrier
V1841860	Polysialic acid transport protein KpsD precursor
V1841895	Pantothenate synthetase
V1849494	recombination protein F
V1873035	ATP-dependent zinc metalloprotease FtsH 4
V1874002	hypothetical protein
V1874007	Translation initiation factor IF-1
V1880086	Surface layer protein
V1880716	Bacterial lipoprotein
V1881349	2-dehydropantoate 2-reductase
V1912001	recombination protein F
V1912339	Alpha-galactosidase
V1008096	Quinolinate synthase A
V1008597	glmZ(sRNA)-inactivating NTPase
V1008708	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
V1009368	3-oxoacyl-[acyl-carrier-protein] synthase 2
V1010251	Guanosine-3'%2C5'-bis(diphosphate) 3'-pyrophosphohydrolase
V1011985	Glycine--tRNA ligase
V1012041	hypothetical protein
V1015855	putative siderophore transport system ATP-binding protein YusV
V1016622	Arylsulfatase
V1017929	CRISPR system Cascade subunit CasD
V1032111	Peptide chain release factor 1
V1032273	Arginine transport system permease protein ArtQ
V1032300	Protein involved in sex pheromone biosynthesis
V1032316	Putative Holliday junction resolvase
V1032333	30S ribosomal protein S4
V1032406	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1032563	phosphoenolpyruvate carboxykinase
V1032642	Phosphatidate cytidylyltransferase
V1032753	Ribosome-releasing factor
V1032910	Replication initiation and membrane attachment protein
V1033045	6-phospho-alpha-glucosidase 1
V1033139	Rod shape-determining protein MreB
V1033229	hypothetical protein
V1033703	hypothetical protein
V1034181	Pur operon repressor
V1039441	TonB-dependent hemoglobin/transferrin/lactoferrin receptor family protein
V1040282	Type I restriction enzyme EcoR124II R protein
V1043536	Biotin ECF transporter S component BioY
V1046989	HSP-70 cofactor
V1047198	Carbamoyl-phosphate synthase large chain
V1048115	RutC family protein
V1048597	F-type ATPase subunit delta
V1048875	hypothetical protein
V1049085	TonB-linked outer membrane protein%2C SusC/RagA family
V1049458	hypothetical protein
V1049864	ATP-dependent DNA helicase RecG
V1049872	Chorismate synthase
V1050141	L-asparaginase 1
V1050266	aromatic amino acid exporter
V1050716	Vegetative protein 19
V1050828	hypothetical protein
V1051092	DNA topoisomerase 1
V1051305	S-adenosylmethionine synthase
V1051423	putative ABC transporter ATP-binding protein YjjK
V1051613	Regulatory protein AsnC
V1052843	Aspartate aminotransferase
V1052918	Ribosomal large subunit pseudouridine synthase B
V1053526	Inner membrane protein YbaL
V1053866	Penicillin-binding protein 1A
V1054531	metal-binding protein
V1054868	Cation efflux system protein CzcA
V1054891	Dipeptidase A
V1055923	Cysteine desulfurase
V1056192	hypothetical protein
V1059611	hypothetical protein
V1061931	Lipid-binding protein
V1065484	Stage V sporulation protein G
V1069555	H(+)/Cl(-) exchange transporter ClcA
V1072955	F-type ATPase subunit delta
V1073059	Replicative DNA helicase
V1073117	50S ribosomal protein L15
V1073831	putative D%2CD-dipeptide transport system permease protein DdpC
V1074648	6-phosphogluconolactonase
V1079721	50S ribosomal protein L11
V1084588	ATP synthase subunit beta
V1086273	Isopentenyl-diphosphate delta-isomerase
V1099569	Polyphosphate kinase
V1107670	hypothetical protein
V1115336	Alpha-amylase precursor
V1115356	Lipoprotein-releasing system ATP-binding protein LolD
V1116266	hypothetical protein
V1118589	Ribosome-associated factor Y
V1119719	Flavodoxin
V1124674	DNA protection during starvation protein
V1128462	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1136198	hypothetical protein
V1138642	Phosphomannomutase/phosphoglucomutase
V1144619	Neutral endopeptidase
V1150387	Signal transduction histidine-protein kinase ArlS
V1151588	Release factor glutamine methyltransferase
V1152399	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
V1154865	Ribosome-binding ATPase YchF
V1160512	Transaldolase
V1166870	Outer membrane protein alpha precursor
V1170480	hypothetical protein
V1172032	ATP-dependent Clp protease ATP-binding subunit ClpX
V1175107	hypothetical protein
V1175145	GTP-binding protein obg
V1175319	Rod shape-determining protein MreB
V1175733	Alanine racemase
V1177816	putative protein containing a divergent version of the methyl-accepting chemotaxis-like domain protein
V1181156	hypothetical protein
V1183674	tol-pal system protein YbgF
V1199929	Glutathione transport system permease protein GsiC
V1200477	Pyruvate-flavodoxin oxidoreductase
V1200589	30S ribosomal protein S8
V1203697	Bifunctional protein FolD protein
V1216071	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
V1216099	High-affinity zinc uptake system membrane protein ZnuB
V1219409	V-type ATP synthase subunit C
V1219567	50S ribosomal protein L16
V1219651	Nicotinamide nucleotide repair protein
V1220248	Triosephosphate isomerase
V1241589	Rubredoxin-oxygen oxidoreductase
V1244613	hypothetical protein
V1244744	Copper-exporting P-type ATPase A
V1265988	tRNA guanosine-2'-O-methyltransferase
V1273673	3-oxoacyl-[acyl-carrier-protein] synthase 3
V1274638	Carbon monoxide dehydrogenase small chain
V1311557	Rhamnan synthesis protein F
V1312317	Translation initiation factor IF-2
V1329566	Aspartokinase
V1334877	hypothetical protein
V1340389	Bacterial SH3 domain protein
V1341678	UDP-glucose 4-epimerase
V1344042	(R)-2-hydroxyglutaryl-CoA dehydratase subunit beta
V1345470	Rhamnan synthesis protein F
V1351614	N-acyl-L-amino acid amidohydrolase
V1356287	putative glycosyltransferase YkoT
V1365808	L-ribulose-5-phosphate 4-epimerase UlaF
V1365924	Dephospho-CoA kinase
V1371055	Dihydroneopterin aldolase
V1375897	Thiamine pyrophosphokinase
V1381099	F-ATPase gamma subunit
V1381287	30S ribosomal protein S16
V1381788	dihydrodipicolinate synthase
V1386027	ski2-like helicase
V1392612	hypothetical protein
V1400562	Pullulanase
V1409484	putative sensor histidine kinase pdtaS
V1409575	Macrolide export ATP-binding/permease protein MacB
V1412892	C protein alpha-antigen precursor
V1436578	putative M18 family aminopeptidase 1
V1458557	Glutathione import ATP-binding protein GsiA
V1465739	Ribosomal RNA small subunit methyltransferase A
V1470854	Benzylsuccinate synthase alpha subunit
V1483544	putative ABC transporter ATP-binding protein/MT1014
V1484170	actinobacterial surface-anchored protein domain protein
V1499940	hypothetical protein
V1501527	tRNA guanosine-2'-O-methyltransferase
V1503516	Histidine--tRNA ligase
V1503624	Ribose import ATP-binding protein RbsA
V1504061	Sarcosine/dimethylglycine N-methyltransferase
V1506983	hypothetical protein
V1508783	hypothetical protein
V1513970	hypothetical protein
V1514091	Alpha-xylosidase
V1515481	cadmium resistance transporter family protein
V1528371	hypothetical protein
V1549229	hypothetical protein
V1552798	Sigma-A
V1576738	methylmalonyl-CoA epimerase
V1581223	Helix-destabilizing protein
V1584085	Peptidase family M23
V1584165	Ribosomal RNA small subunit methyltransferase I
V1587363	Elongation factor Tu
V1587551	hypothetical protein
V1599200	hypothetical protein
V1605789	Ribosomal RNA small subunit methyltransferase B
V1606025	Rhomboid protease GluP
V1606135	Glucosamine kinase GspK
V1606144	Putative ribosomal N-acetyltransferase YdaF
V1606145	Bacterial SH3 domain protein
V1606171	Intracellular maltogenic amylase
V1606477	Modulator of FtsH protease HflK
V1606517	MutS2 protein
V1610069	50S ribosomal protein L6
V1614022	hypothetical protein
V1614038	putative endopeptidase p60 precursor
V1616702	hypothetical protein
V1616975	dTDP-glucose 4%2C6-dehydratase
V1647978	Translation initiation factor IF-3
V1686618	V-type sodium pump subunit B
V1686662	30S ribosomal protein S1
V1688896	Adhesin YadA precursor
V1702534	Ornithine decarboxylase%2C inducible
V1704910	putative membrane protein
V1705075	Fimbrial subunit type 1 precursor
V1714674	Cell division protein FtsZ
V1723303	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1724047	putative ABC transporter-associated repeat protein
V1724051	Magnesium and cobalt efflux protein CorC
V1796340	hypothetical protein
V1796904	Aminopeptidase N
V1799300	Multidrug resistance-like ATP-binding protein MdlB
V1799319	PD-(D/E)XK nuclease family transposase
V1806660	hypothetical protein
V1808292	Proline iminopeptidase
V1840700	Pathogen-specific membrane antigen
V1841534	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1841656	Sensor protein SrrB
V1841786	Streptopain precursor
V1856710	Hexagonal wall protein
V1873165	50S ribosomal protein L1
V1880771	Fumarate reductase flavoprotein subunit precursor
V1881260	RNA polymerase principal sigma factor HrdB
V1883370	Pullulanase
V1899575	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
V1899640	hypothetical protein
V1000944	50S ribosomal protein L1
V1006727	30S ribosomal protein S1
V1007205	Ribonuclease R
V1007228	Penicillin-binding protein 2
V1010539	RNA polymerase sigma factor RpoD
V1010605	Heat shock protein 70
V1011046	F-ATPase gamma subunit
V1011151	hypothetical protein
V1011515	putative ATP-dependent transporter SufC
V1011986	SusD family protein
V1012884	Cell wall-associated polypeptide CWBP200
V1014326	Sulfonamide resistance protein
V1014796	hypothetical protein
V1032162	S-adenosylmethionine synthase
V1032299	DNA ligase
V1032315	Alanine--tRNA ligase
V1032339	Rod shape-determining protein MreB
V1032371	Putative penicillin-binding protein PbpX
V1032729	Glucan 1%2C6-alpha-glucosidase
V1033728	hypothetical protein
V1034221	Phosphoglucomutase
V1034750	ATP synthase subunit beta
V1035063	Arginine deiminase
V1048109	Cytochrome d ubiquinol oxidase subunit 1
V1048334	hypothetical protein
V1048536	putative transcriptional regulatory proteinc
V1048694	Phosphoribosylformylglycinamidine cyclo-ligase
V1048837	Internalin-J precursor
V1049206	Nitrogen assimilation regulatory protein
V1049258	Bifunctional protein FolD protein
V1050132	ATP-dependent helicase/nuclease subunit A
V1050145	Pyruvate%2C phosphate dikinase
V1050863	hypothetical protein
V1050876	Gas vesicle protein
V1052389	carboxy-terminal protease
V1052760	Ribonucleoside-diphosphate reductase subunit alpha
V1053154	Teichuronic acid biosynthesis protein TuaB
V1054034	Aspartate carbamoyltransferase regulatory chain
V1059900	30S ribosomal protein S12
V1060869	Pathogen-specific membrane antigen
V1066645	Cyclomaltodextrinase
V1070442	DNA primase
V1071905	Putative conjugal transfer proteinc/MT3759
V1073177	Nicotinamide-nucleotide amidohydrolase PncC
V1073344	HflC protein
V1073481	Putative N-acetyl-LL-diaminopimelate aminotransferase
V1073729	Trk system potassium uptake protein TrkH
V1073853	Glucose-inhibited division protein A
V1073862	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1075411	Vegetative protein 19
V1079714	Malate dehydrogenase
V1080489	Valine--tRNA ligase
V1081813	ATP synthase subunit alpha
V1083086	Membrane protein YidC 1
V1084483	putative TonB-dependent receptor precursor
V1084541	Maltose transport system permease protein MalG
V1086000	30S ribosomal protein S7
V1087704	Dipeptide transport system permease protein DppB
V1089488	CTP synthase
V1104670	hypothetical protein
V1114287	Putative esterase
V1115067	Long-chain-fatty-acid--CoA ligase FadD15
V1116745	hypothetical protein
V1117283	Recombination protein N
V1120911	Transcript cleavage factor GreA
V1139879	CRISPR-associated nuclease/helicase Cas3
V1141128	SusD family protein
V1145171	Arginine--tRNA ligase
V1146197	hypothetical protein
V1159000	Iron(III)-binding periplasmic protein
V1159807	putative acetyltransferase
V1171435	Curved DNA-binding protein
V1172019	hypothetical protein
V1172220	4-hydroxy-tetrahydrodipicolinate synthase
V1172354	Nicotinate phosphoribosyltransferase pncB2
V1175304	Aspartokinase
V1175756	Putative multidrug export ATP-binding/permease protein
V1176092	Guanylate kinase
V1176157	Outer membrane protein alpha precursor
V1182235	N-acetylmuramoyl-L-alanine amidase LytC precursor
V1191658	Alpha-D-glucose-1-phosphate phosphatase YihX
V1191884	acidobacterial duplicated orphan permease
V1192374	chromosome segregation protein SMC
V1192889	hypothetical protein
V1195918	UDP-N-acetylmuramate--L-alanine ligase
V1196626	PII uridylyl-transferase
V1197606	hypothetical protein
V1200593	Multiple sugar-binding protein precursor
V1201907	6-phosphogluconolactonase
V1215419	putative deoxyribonuclease YcfH
V1216088	GtrA-like protein
V1216703	V-type sodium pump subunit B
V1216710	ATP-dependent Clp protease proteolytic subunit
V1217323	Purine nucleoside receptor A
V1217771	DNA-directed RNA polymerase subunit alpha
V1220907	30S ribosomal protein S21
V1221415	hypothetical protein
V1224049	Transcriptional regulator CtsR
V1225288	anaerobic benzoate catabolism transcriptional regulator
V1237575	Orotate phosphoribosyltransferase
V1239598	Ribonucleoside-diphosphate reductase subunit alpha 2
V1240465	hypothetical protein
V1241511	Pullulanase
V1248331	Acetyl-CoA acetyltransferase
V1267266	3-oxoacyl-[acyl-carrier-protein] synthase 1
V1267530	Ureidoglycolate lyase
V1270483	hypothetical protein
V1274010	Chaperone protein DnaJ
V1277811	putative selenate reductase subunit YgfK
V1278546	Rhomboid protease GluP
V1291560	hypothetical protein
V1291574	putative ATPase
V1291779	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1295001	PII-type proteinase precursor
V1301402	hypothetical protein
V1301642	hypothetical protein
V1327805	AMP nucleosidase
V1329366	hypothetical protein
V1329548	putative siderophore transport system ATP-binding protein YusV
V1333222	F-type ATPase subunit b
V1341675	cobalamin biosynthesis protein
V1341735	Oxygen-independent coproporphyrinogen-III oxidase 1
V1342924	Putative endo-beta-N-acetylglucosaminidase precursor
V1347327	hypothetical protein
V1347897	putative transcriptional regulatory protein TcrX
V1355997	chromosome segregation protein SMC
V1357062	hypothetical protein
V1357371	2-dehydropantoate 2-reductase
V1359941	hypothetical protein
V1367053	Acyl-CoA dehydrogenase
V1381600	hypothetical protein
V1381750	putative ABC transporter ATP-binding protein YxlF
V1391890	hypothetical protein
V1394694	Glucose-6-phosphate isomerase
V1400563	chromosome segregation protein SMC
V1408559	Phenylalanine--tRNA ligase beta subunit
V1408848	Ribonuclease R
V1414084	Cysteine synthase
V1420681	Alpha-amylase precursor
V1430115	hypothetical protein
V1430230	hypothetical protein
V1445134	Sensor histidine kinase DesK
V1445333	P-protein
V1446904	Leucine--tRNA ligase
V1458842	Enolase
V1462055	DNA-directed RNA polymerase subunit alpha
V1470314	gram-positive signal peptide%2C YSIRK family
V1498954	Type I restriction enzyme EcoR124II R protein
V1499162	Trigger factor
V1500409	Anaerobic ribonucleoside-triphosphate reductase
V1504036	Multidrug export protein MepA
V1507607	hypothetical protein
V1508168	Valine--tRNA ligase
V1542393	Di-/tripeptide transporter
V1547407	hypothetical protein
V1548484	Fumarate hydratase class II
V1548640	Internalin-A precursor
V1554538	DNA polymerase III subunit delta'
V1584115	Pyridoxal biosynthesis lyase PdxS
V1584835	hypothetical protein
V1584944	hypothetical protein
V1596824	Quinone oxidoreductase 2
V1598290	Serine-rich repeat protein GspB
V1600001	putative amino acid permease YhdG
V1600623	hypothetical protein
V1605649	Uracil-DNA glycosylase
V1605687	Calcium-transporting ATPase
V1605977	Putative multidrug export ATP-binding/permease protein
V1606035	phosphoglycolate phosphatase
V1606345	Methionine import ATP-binding protein MetN
V1606604	VRR-NUC domain protein
V1612225	Glutamate-pyruvate aminotransferase AlaA
V1612426	Deoxyguanosinetriphosphate triphosphohydrolase
V1613015	hypothetical protein
V1618884	hypothetical protein
V1684093	Zinc metalloprotease RasP
V1689453	Methylmalonyl-CoA mutase large subunit
V1702152	Heat shock protein 70
V1723273	Succinate dehydrogenase iron-sulfur subunit
V1723591	Stage 0 sporulation protein KC
V1796881	Aminopeptidase E
V1796915	Pullulanase
V1827361	hypothetical protein
V1827927	Glutamine synthetase
V1841608	Chondroitin polymerase
V1849474	Pyruvate-flavodoxin oxidoreductase
V1872975	hypothetical protein
V1873796	product=hypothetical protein
V1874193	Acetate kinase
V1875376	Fructose-bisphosphate aldolase
V1880748	Glucose-resistance amylase regulator
V1886560	chromosome segregation protein
V1912446	Glucose-resistance amylase regulator
V1912562	hypothetical protein
V1000012	50S ribosomal protein L6
V1000528	30S ribosomal protein S7
V1006774	Staphylococcal respiratory response protein A
V1007135	putative alpha-1%2C2-mannosidase
V1008611	Putative peroxiredoxin bcp
V1008883	hypothetical protein
V1010287	Ribonuclease E
V1011987	TonB-linked outer membrane protein%2C SusC/RagA family
V1012352	ATP-dependent DNA helicase RecQ
V1013533	Glutamate--tRNA ligase
V1016129	Polyketide biosynthesis 3-hydroxy-3-methylglutaryl-ACP synthase PksG
V1017987	Ribosome-binding ATPase YchF
V1018798	Tetracycline resistance protein TetM from transposon TnFO1
V1032068	Carbonic anhydrase
V1032525	Ribosomal RNA small subunit methyltransferase I
V1032792	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1032817	hypothetical protein
V1032880	DNA gyrase subunit A
V1033033	Aspartate--tRNA ligase
V1033101	Bifunctional protein pyrR
V1033200	Asparagine--tRNA ligase
V1034199	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1036195	Deoxycytidine triphosphate deaminase
V1047061	Threonine--tRNA ligase
V1047113	Serine/threonine-protein kinase PrkC
V1047211	N-formylmethionyl-tRNA deformylase
V1048228	Na(+)-translocating NADH-quinone reductase subunit E
V1048537	putative PEP-CTERM system TPR-repeat lipoprotein
V1048844	DNA primase
V1048926	Lon protease 2
V1049482	Thiamine-monophosphate kinase
V1049828	Arylsulfatase precursor
V1049862	Retaining alpha-galactosidase precursor
V1050499	putative PEP-CTERM system TPR-repeat lipoprotein
V1050656	NADH-quinone oxidoreductase subunit L
V1051035	Mannose-1-phosphate guanylyltransferase RfbM
V1051038	Internalin-J precursor
V1051244	putative TonB-dependent receptor precursor
V1051572	Mg-chelatase subunit ChlD
V1051894	putative peptidase
V1051952	hypothetical protein
V1051958	Ethanolamine utilization cobalamin adenosyltransferase
V1052138	Nicotinate phosphoribosyltransferase 2
V1052685	hypothetical protein
V1052981	hypothetical protein
V1055255	Replication-associated recombination protein A
V1055424	SusD family protein
V1065535	Putative serine protease HtrA
V1067892	Adenylosuccinate lyase
V1070628	Proline iminopeptidase
V1072247	putative protein/domain associated with GTPases
V1072451	Threonine synthase
V1073993	Glucosamine-6-phosphate deaminase 1
V1074004	50S ribosomal protein L19
V1074722	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1074810	LL-diaminopimelate aminotransferase
V1075907	Cobalamin synthase
V1076715	SsrA-binding protein
V1079724	50S ribosomal protein L7/L12
V1081540	Methionine aminopeptidase 1
V1081589	protein TolR
V1081694	2-amino-3-ketobutyrate coenzyme A ligase
V1084381	Chaperone protein ClpB 1
V1085061	Cytosol non-specific dipeptidase
V1088335	Cell division protein SepF
V1088844	Tromp-1
V1093702	hypothetical protein
V1099175	protoporphyrinogen oxidase
V1100216	KilA-N domain protein
V1101372	Stage 0 sporulation protein KE
V1104572	Acetate kinase
V1114666	hypothetical protein
V1115097	Glycine--tRNA ligase
V1116434	Putative HMP/thiamine import ATP-binding protein YkoD
V1118282	Cell division protein FtsZ
V1118333	hypothetical protein
V1119402	Pyrroline-5-carboxylate reductase
V1128536	hypothetical protein
V1136912	hypothetical protein
V1141471	dTDP-glucose 4%2C6-dehydratase
V1144839	Aminopeptidase N
V1151418	CRISPR type I-E/Ecoli-associated protein CasA/Cse1
V1151760	CRISPR type I-E/Ecoli-associated protein CasA/Cse1
V1152303	CRISPR-associated endoribonuclease Cse3
V1158097	putative endopeptidase precursor
V1158271	mevalonate kinase
V1158362	putative HTH-type transcriptional regulator YfiR
V1159723	Ribose-phosphate pyrophosphokinase
V1159798	hypothetical protein
V1163638	C protein alpha-antigen precursor
V1164569	ATP-dependent Clp protease ATP-binding subunit ClpE
V1172700	Outer membrane protein alpha precursor
V1175183	Formate--tetrahydrofolate ligase
V1175217	Cytochrome oxidase subunit II
V1175398	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
V1175480	Fructose-bisphosphate aldolase
V1175842	Stage III sporulation protein F
V1181010	hypothetical protein
V1182089	chromosome segregation protein
V1191276	Vegetative protein 296
V1196134	Orotate phosphoribosyltransferase
V1196261	Arginine--tRNA ligase
V1197218	putative integral membrane protein
V1198530	PTS system galactitol-specific EIIC component
V1203552	Pyrrolidone-carboxylate peptidase
V1218304	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
V1220366	50S ribosomal protein L20
V1221176	putative ABC transporter ATP-binding protein
V1232351	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1233119	Riboflavin biosynthesis protein RibD
V1239839	hypothetical protein
V1242843	Formate acetyltransferase
V1245002	Ribosomal silencing factor RsfS
V1247936	putative acetyltransferase
V1271486	Glucose-6-phosphate isomerase
V1272485	hypothetical protein
V1276167	hypothetical protein
V1292634	LexA repressor
V1294982	Acetyl-CoA acetyltransferase
V1301332	sortase
V1301757	hypothetical protein
V1302006	Lactose transport system permease protein LacF
V1302213	hypothetical protein
V1310984	Methionine-binding lipoprotein MetQ precursor
V1311141	Aminopeptidase N
V1313683	F-ATPase subunit 6
V1323113	Dipeptidase
V1327314	Streptopain precursor
V1328161	Ethanolamine utilization protein EutG
V1329864	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1344041	Glutaconate CoA-transferase subunit A
V1345333	GTP-binding protein obg
V1345988	hypothetical protein
V1355880	putative ABC transporter ATP-binding protein
V1356840	Amino-acid carrier protein AlsT
V1357170	hypothetical protein
V1357533	Phosphate acetyltransferase
V1358777	30S ribosomal protein S12
V1368466	Peptide chain release factor 1
V1399746	GalNAc(5)-diNAcBac-PP-undecaprenol beta-1%2C3-glucosyltransferase
