gene	geneProduct
V1613100	hypothetical protein
V1036726	hypothetical protein
V1036859	tRNA pseudouridine synthase B
V1068375	Signal recognition particle receptor FtsY
V1072211	Nicotinamide-nucleotide amidohydrolase PncC
V1073165	NADP-dependent malic enzyme
V1074152	preprotein translocase subunit YajC
V1084874	hypothetical protein
V1109172	L-serine dehydratase 1
V1139687	ABC transporter ATP-binding protein YtrB
V1144899	Colicin I receptor precursor
V1175485	Glutamate--tRNA ligase
V1198629	ATP-dependent DNA helicase RecG
V1198675	hypothetical protein
V1200180	Virulence protein
V1352219	50S ribosomal protein L4
V1463663	Shikimate kinase 1
V1543092	Divergent AAA domain protein
V1640280	hypothetical protein
V1724851	hypothetical protein
V1007409	CRISPR-associated endonuclease Cas1
V1013640	CTP synthase
V1022923	hypothetical protein
V1031973	Glycogen debranching enzyme
V1032140	N5-carboxyaminoimidazole ribonucleotide synthase
V1076431	Organic hydroperoxide resistance transcriptional regulator
V1082457	TonB-linked outer membrane protein%2C SusC/RagA family
V1082915	ribonuclease D
V1098925	bacterial surface protein 26-residue repeat
V1108654	EIIAB-Man
V1123333	hypothetical protein
V1139579	PTS system N-acetylgalactosamine-specific EIIC component 1
V1144909	N5-carboxyaminoimidazole ribonucleotide mutase
V1184995	50S ribosomal protein L11
V1311760	Polyribonucleotide nucleotidyltransferase
V1350356	HIT-like protein
V1355109	1-acyl-sn-glycerol-3-phosphate acyltransferase
V1399623	hypothetical protein
V1436021	Pullulanase
V1442335	hypothetical protein
V1443164	Cobalt-precorrin-3B C(17)-methyltransferase
V1541210	hypothetical protein
V1614112	hypothetical protein
V1723542	RNA polymerase principal sigma factor HrdB
V1728048	Magnesium and cobalt efflux protein CorC
V1841282	Inner membrane protein YohK
V1000525	Pantothenate kinase
V1006022	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1006678	lipopolysaccharide ABC transporter permease
V1006819	Glutamine transport ATP-binding protein GlnQ
V1013575	Nicotinate-nucleotide adenylyltransferase
V1032385	Putative phenylalanine aminotransferase
V1065594	FeS cluster assembly protein SufB
V1079370	CTP synthase
V1082406	Lipid A export ATP-binding/permease protein MsbA
V1083586	Guanine deaminase
V1087150	hypothetical protein
V1139186	hypothetical protein
V1180578	Carbohydrate binding domain protein
V1192117	hypothetical protein
V1298410	Elongation factor G
V1327886	Septum formation initiator
V1564868	hypothetical protein
V1585395	putative vancomycin resistance protein
V1723402	hypothetical protein
V1767587	Electron transfer flavoprotein large subunit
V1806862	hypothetical protein
V1010292	Translation initiation factor IF-3
V1016824	Cell division ATP-binding protein FtsE
V1033106	hypothetical protein
V1038333	hypothetical protein
V1140118	Ribonuclease PH
V1151461	Lon protease 2
V1155815	potassium transport protein Kup
V1155998	PTS system sac EIIBC component
V1157681	putative hydrolase
V1237429	Sigma-W factor
V1294349	Xaa-Pro aminopeptidase
V1323080	hypothetical protein
V1337625	Phenylalanine--tRNA ligase beta subunit
V1358146	membrane protein insertase
V1363636	hypothetical protein
V1409589	Polyphosphate kinase
V1441724	TonB-linked outer membrane protein%2C SusC/RagA family
V1442431	hypothetical protein
V1484295	Phenylalanine--tRNA ligase alpha subunit
V1548371	Chaperone protein ClpB
V1574789	hypothetical protein
V1594601	DNA topoisomerase 1
V1614119	hypothetical protein
V1617549	FK506-binding protein
V1617941	hypothetical protein
V1806842	Energy-coupling factor transporter transmembrane protein EcfT
V1000161	ABC-2 type transporter
V1010155	Proline--tRNA ligase
V1010859	hypothetical protein
V1011087	Heat shock protein 70
V1011972	hypothetical protein
V1014608	SoxR reducing system protein RseC
V1018080	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1018188	hypothetical protein
V1018788	Ribosomal RNA small subunit methyltransferase H
V1032363	Ribonuclease PH
V1080490	hypothetical protein
V1082777	hypothetical protein
V1102387	Colicin I receptor precursor
V1105538	Glutathione import ATP-binding protein GsiA
V1138352	Sugar phosphatase YidA
V1140264	Iron import ATP-binding/permease protein IrtA
V1156647	Adhesin YadA precursor
V1175297	ATP synthase subunit beta
V1175693	putative hydrolase
V1177104	hypothetical protein
V1190746	Fimbrial subunit type 1 precursor
V1379938	hypothetical protein
V1392092	putative aminodeoxychorismate lyase
V1443022	Pyridoxal biosynthesis lyase PdxS
V1497246	hypothetical protein
V1500953	hypothetical protein
V1501344	HSP-70 cofactor
V1501928	Heat shock protein 70
V1594514	ATP synthase subunit beta%2C sodium ion specific
V1705148	repeat
V1849601	Outer membrane protein alpha precursor
V1000888	ADP-binding protein
V1015170	Phosphoribosylglycinamide formyltransferase
V1033924	30S Ribosomal protein S1
V1036128	tRNA 2'-O-methylase
V1054104	hypothetical protein
V1073801	hypothetical protein
V1089367	DNA-binding protein HU
V1138686	Magnesium and cobalt efflux protein CorC
V1160516	hypothetical protein
V1359828	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
V1458981	preprotein translocase subunit SecA
V1467115	Dark-response protein 21
V1486487	Hep_Hag
V1522879	hypothetical protein
V1806843	bacterial surface protein 26-residue repeat
V1820460	Methylated-DNA--protein-cysteine methyltransferase%2C inducible
V1000047	Tyrosine-protein phosphatase precursor
V1012545	37-kD nucleoid-associated bacterial protein
V1032496	Aminopeptidase C
V1039053	CRISPR system Cascade subunit CasD
V1055728	Phosphoglucosamine mutase
V1069110	ATP-dependent DNA helicase RecQ
V1138678	D-alanine--D-alanine ligase
V1159661	SigL modulation protein
V1178991	RNA polymerase principal sigma factor HrdB
V1184460	D-ribose-binding periplasmic protein precursor
V1191443	Putative HMP/thiamine permease protein YkoE
V1196192	50S ribosomal protein L14
V1199839	maltose ABC transporter periplasmic protein
V1251489	30S ribosomal protein S7
V1356122	50S ribosomal protein L4
V1504498	Translation initiation factor IF-2
V1723131	Signal transduction histidine kinase%2C nitrate/nitrite-specific
V1000139	DNA polymerase III PolC-type
V1000158	Alkaline shock protein 23
V1011415	Cell division protein FtsW
V1017147	30S ribosomal protein S11
V1039731	Bex protein
V1055224	Peptidyl-prolyl cis-trans isomerase B
V1066957	Gas vesicle protein
V1068256	Cdk activating kinase (CAK)/RNA polymerase II transcription initiation/nucleotide excision repair factor TFIIH/TFIIK%2C cyclin H subunit
V1070472	ATP-dependent zinc metalloprotease FtsH
V1075841	Bacitracin export ATP-binding protein BceA
V1079323	tRNA1(Val) (adenine(37)-N6)-methyltransferase
V1079367	Vegetative protein 296
V1138608	Modification methylase Eco57IB
V1139903	Transcriptional regulator KdgR
V1140435	Tryptophan--tRNA ligase
V1140937	Proline--tRNA ligase
V1151036	Pur operon repressor
V1154051	chromosome segregation protein SMC
V1167651	hypothetical protein
V1293780	5-dehydro-2-deoxygluconokinase
V1366862	hypothetical protein
V1385606	hypothetical protein
V1392931	Trk system potassium uptake protein TrkG
V1503625	Heat shock protein 70
V1508790	ADP-binding protein
V1527004	Polyphosphate kinase
V1553793	putative protein containing a divergent version of the methyl-accepting chemotaxis-like domain protein
V1568098	FK506-binding protein
V1584243	malonate decarboxylase%2C alpha subunit
V1834836	thiamine kinase
V1000118	O-acetyltransferase OatA
V1000605	MutS2 protein
V1010333	tRNA dimethylallyltransferase
V1014075	Histidinol phosphatase of the PHP family protein
V1017222	hypothetical protein
V1032116	SsrA-binding protein
V1039633	Recombinase
V1044111	PTS system maltose-specific EIICB component
V1075535	hypothetical protein
V1081663	putative propionyl-CoA carboxylase beta chain 5
V1086884	hypothetical protein
V1137315	Maltose-binding periplasmic proteins/domains
V1140023	Stage 0 sporulation protein KE
V1140992	flavoprotein%2C family
V1151947	putative transcriptional regulatory proteinc
V1172794	Ribonucleoside-diphosphate reductase subunit beta
V1175472	preprotein translocase subunit SecA
V1175932	Outer membrane protein alpha precursor
V1201505	Maf-like protein YhdE
V1246644	four helix bundle suffix domain protein
V1329305	pyridoxal phosphate enzyme%2C YggS family
V1381293	NADH pyrophosphatase
V1386387	hypothetical protein
V1413597	Ferredoxin
V1426013	50S ribosomal protein L20
V1445206	ATP-dependent RNA helicase HrpB
V1464819	hypothetical protein
V1513900	hypothetical protein
V1566825	Riboflavin biosynthesis protein RibBA
V1723682	hypothetical protein
V1736959	Threonine--tRNA ligase
V1805378	hypothetical protein
V1884194	hypothetical protein
V1008433	Peroxide-responsive repressor PerR
V1014640	DNA-binding transcriptional repressor LldR
V1015729	Pyridoxamine kinase
V1015858	hypothetical protein
V1019983	ADP-ribose pyrophosphatase
V1032789	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1033129	Phosphoenolpyruvate-protein phosphotransferase
V1036510	Homoserine kinase
V1038372	Transposase
V1040780	hypothetical protein
V1042189	hypothetical protein
V1045106	Ribose-phosphate pyrophosphokinase
V1059532	co-chaperonin GroES
V1084018	Proline--tRNA ligase
V1100148	hypothetical protein
V1115500	Valine--tRNA ligase
V1139446	Glycine--tRNA ligase alpha subunit
V1139771	hypothetical protein
V1154186	hypothetical protein
V1175221	ATP-dependent zinc metalloprotease FtsH
V1192824	30S ribosomal protein S2
V1240534	hypothetical protein
V1421090	putative chromosome-partitioning protein ParB
V1440374	hypothetical protein
V1483177	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1554151	Protoporphyrinogen oxidase
V1619269	hypothetical protein
V1007060	Glyceraldehyde-3-phosphate dehydrogenase
V1009212	ATP-dependent Clp protease ATP-binding subunit ClpC
V1017771	hypothetical protein
V1074662	hypothetical protein
V1086489	hypothetical protein
V1086592	Undecaprenyl-diphosphatase BcrC
V1100080	F-ATPase epsilon subunit
V1155269	Ribose-5-phosphate isomerase B
V1159322	hypothetical protein
V1168191	hypothetical protein
V1181024	hypothetical protein
V1268839	Cysteine--tRNA ligase
V1291459	hypothetical protein
V1328298	Lysine--tRNA ligase
V1348573	30S ribosomal protein S5
V1436694	Type I restriction modification DNA specificity domain protein
V1445370	Adhesin YadA precursor
V1499742	30S ribosomal protein S7
V1500443	putative bifunctional UDP-N-acetylmuramoylalanyl-D-glutamate--2%2C6-diaminopimelate ligase/UDP-N-acetylmuramoyl-tripeptide:D-alanyl-D-alanine ligase
V1704900	hypothetical protein
V1836832	Elongation factor P
V1036412	Pyrroline-5-carboxylate reductase
V1037073	pyridoxal phosphate enzyme%2C YggS family
V1060807	50S ribosomal protein L23
V1073336	hypothetical protein
V1107776	Rod shape-determining protein MreB
V1144620	bacterial surface protein 26-residue repeat
V1170134	Uracil phosphoribosyltransferase
V1170987	Outer membrane protein alpha precursor
V1237676	Ribonuclease PH
V1313207	Bicarbonate transport system permease protein CmpB
V1327487	hypothetical protein
V1327983	hypothetical protein
V1328230	putative type I restriction enzymeP M protein
V1370661	hypothetical protein
V1382027	Manganese-dependent inorganic pyrophosphatase
V1399640	putative assembly protein
V1411676	hypothetical protein
V1436428	bacterial surface protein 26-residue repeat
V1506982	Anaerobic ribonucleoside-triphosphate reductase
V1617455	hypothetical protein
V1728059	ABC transporter glutamine-binding protein GlnH precursor
V1851983	ATP-dependent DNA helicase PcrA
V1883466	Flp pilus assembly protein%2C secretin CpaC
V1010693	Long-chain-fatty-acid--CoA ligase
V1015608	Type III pantothenate kinase
V1016412	hypothetical protein
V1068139	DNA topoisomerase 1
V1069137	Maltodextrin phosphorylase
V1069291	hypothetical protein
V1081597	hypothetical protein
V1084541	Maltose transport system permease protein MalG
V1085150	Cystathionine beta-lyase PatB
V1085429	TM2 domain-containing protein
V1108517	Vegetative protein 19
V1110589	Inner membrane protein YbhL
V1116061	Methionine-binding lipoprotein MetQ precursor
V1140819	Spermidine N(1)-acetyltransferase
V1145115	hypothetical protein
V1294860	ATPase involved in DNA repair
V1298982	ABC-type oligopeptide transport system%2C periplasmic component
V1357683	KHG/KDPG aldolase
V1359210	Na(+)-translocating NADH-quinone reductase subunit F
V1434052	hypothetical protein
V1482618	putative ATP-dependent Clp protease ATP-binding subunit
V1488823	RNA polymerase sigma factor
V1565668	ferrichrome/ferrioxamine B periplasmic transporter
V1593570	H+ Antiporter protein
V1594358	Adhesin YadA precursor
V1923915	Heat shock protein 70-2
V1000046	Putative universal stress protein
V1000574	Septation ring formation regulator EzrA
V1000634	Excinuclease ABC subunit A
V1000895	Cytosine deaminase
V1012671	V-type sodium pump subunit B
V1012704	Ribonuclease HII
V1016285	hypothetical protein
V1016668	50S ribosomal protein L24
V1038423	Xanthine phosphoribosyltransferase
V1042629	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1066743	hypothetical protein
V1067159	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
V1069691	Outer membrane cobalamin translocator
V1072404	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
V1073221	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1076095	hypothetical protein
V1085658	Alpha-amylase precursor
V1087295	Autolytic lysozyme
V1102721	Autotransporter beta-domain protein
V1116194	GTPase Era
V1140962	hypothetical protein
V1141400	Trigger factor
V1141640	Guanylate kinase
V1144777	repeat
V1239675	Phosphotransferase enzyme family protein
V1268334	EIICBA-Mtl
V1519689	Chaperone protein DnaJ
V1553617	hypothetical protein
V1593556	hypothetical protein
V1849582	Lysine--tRNA ligase
V1000881	D-serine/D-alanine/glycine transporter
V1012600	Cyclic di-GMP phosphodiesterase response regulator RpfG
V1016010	putative A/G-specific adenine glycosylase YfhQ
V1032092	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1068798	Aspartate ammonia-lyase
V1073736	Ribonuclease R
V1075296	Ribonuclease H
V1076265	hypothetical protein
V1082523	Lipoteichoic acid synthase 2
V1084305	Vegetative protein 19
V1104700	hypothetical protein
V1109486	Aminopeptidase C
V1136911	Serine--tRNA ligase
V1140122	Urease accessory protein UreI
V1180125	carboxylate/amino acid/amine transporter
V1273452	FeS cluster assembly protein SufD
V1315357	hypothetical protein
V1323850	Abortive infection bacteriophage resistance protein
V1337301	Phosphoglucosamine mutase
V1385671	Inner membrane transporter RhtA
V1440411	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1462115	hypothetical protein
V1579959	50S ribosomal protein L16
V1015585	Na(+)/drug antiporter
V1032025	hypothetical protein
V1032065	hypothetical protein
V1037551	Polyphosphate kinase
V1066871	Thiol-disulfide oxidoreductase ResA
V1066956	cell division protein FtsN
V1073459	Trehalose import ATP-binding protein SugC
V1076104	Low molecular weight protein-tyrosine-phosphatase YfkJ
V1080013	hypothetical protein
V1080816	putative hydrolase YxeP
V1084854	hypothetical protein
V1141000	RNA polymerase sigma factor SigM
V1145573	hypothetical protein
V1150958	DNA topoisomerase 4 subunit A
V1175275	DNA gyrase subunit A
V1197010	50S ribosomal protein L5
V1291721	Pyrimidine-specific ribonucleoside hydrolase RihA
V1295089	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1344096	50S ribosomal protein L21
V1375420	Transcriptional regulatory protein YycF
V1437789	hypothetical protein
V1445487	Phosphoglycolate phosphatase
V1464729	GTPase Era
V1491762	N-acetylglucosamine-6-phosphate deacetylase
V1585217	DNA-directed RNA polymerase subunit alpha
V1820466	carboxylate/amino acid/amine transporter
V1836802	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
V1006060	putative hydrolase YxeP
V1007879	hypothetical protein
V1012523	Arginine transport ATP-binding protein ArtM
V1013730	3-dehydroquinate synthase
V1032018	hypothetical protein
V1066720	Lysine--tRNA ligase%2C heat inducible
V1071365	hypothetical protein
V1081463	Pullulanase precursor
V1170153	Protease 4
V1180420	putative Fe-S oxidoreductase
V1199899	Aminopeptidase C
V1237604	Adenylosuccinate lyase
V1249927	NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
V1327488	hypothetical protein
V1357430	6-phosphofructokinase
V1380705	Phosphoribosylformylglycinamidine synthase 2
V1445178	Oligo-1%2C6-glucosidase
V1459721	Transketolase
V1505757	putative glutamine synthetase 2
V1586954	hypothetical protein
V1737012	hypothetical protein
V1805532	hypothetical protein
V1013748	hypothetical protein
V1017150	50S ribosomal protein L17
V1017617	hypothetical protein
V1068937	hypothetical protein
V1071769	30S ribosomal protein S19
V1081160	Oxoglutarate dehydrogenase inhibitor
V1167076	Homoserine dehydrogenase
V1175799	Phenylalanine--tRNA ligase beta subunit
V1237954	Phosphopentomutase
V1291229	hypothetical protein
V1364314	lipopolysaccharide core biosynthesis protein
V1384010	Polyphosphate kinase
V1401344	Carbohydrate-selective porin
V1443578	hypothetical protein
V1537121	50S ribosomal protein L23
V1603856	hypothetical protein
V1806811	repeat
V1012350	ATP-dependent Clp protease proteolytic subunit
V1017233	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1039708	F-type ATPase subunit b
V1040000	hypothetical protein
V1058821	Holliday junction ATP-dependent DNA helicase RuvB
V1066845	2-amino-3-ketobutyrate coenzyme A ligase
V1066878	hypothetical protein
V1067299	Leucine--tRNA ligase
V1073767	hypothetical protein
V1074063	hypothetical protein
V1076380	Putative O-methyltransferase/MSMEI_4947
V1137363	Pyruvate kinase
V1139868	hypothetical protein
V1145051	Pyruvate formate-lyase 1-activating enzyme
V1182434	Putative beta-lactamase HcpC precursor
V1183865	Porphobilinogen deaminase
V1200679	LexA repressor
V1294921	Type IIS restriction enzyme Eco57I
V1344817	Sporulation initiation inhibitor protein soj
V1381091	Glycogen phosphorylase
V1437068	DNA-directed RNA polymerase subunit beta'
V1466300	hypothetical protein
V1500214	hypothetical protein
V1852111	Lipoteichoic acid synthase 1
V1006684	Immune inhibitor A precursor
V1010366	Alanine racemase
V1010828	Putrescine transport protein
V1037199	auxin efflux carrier
V1066964	cobaltochelatase subunit
V1073233	Septal ring factor
V1074835	hypothetical protein
V1078361	ATPase involved in DNA repair
V1082964	gliding motility-associated lipoprotein GldH
V1100181	Aspartate carbamoyltransferase catalytic chain
V1102785	putative NADH oxidase
V1103554	Glyceraldehyde-3-phosphate dehydrogenase
V1109594	50S ribosomal protein L1
V1115248	Adenosylhomocysteinase
V1139935	Acetate kinase
V1140022	L-lactate dehydrogenase
V1140687	CRISPR-associated protein Cas9/Csn1%2C subtype II/NMEMI
V1141098	preprotein translocase%2C SecG subunit
V1154035	putative DNA-binding protein
V1158257	putative O-linked N-acetylglucosamine transferase%2C SPINDLY family
V1158487	Sialidase precursor
V1167192	putative type I restriction enzymeP M protein
V1191603	D-alanine--D-alanine ligase
V1323223	Butanolide receptor
V1386640	30S ribosomal protein S5
V1392475	Recombinase A
V1399698	Antiholin-like protein LrgA
V1579379	hypothetical protein
V1612799	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
V1723642	Isochorismatase family protein YecD
V1841432	hypothetical protein
V1851977	Lipopolysaccharide export system ATP-binding protein LptB
V1009320	Leucine--tRNA ligase
V1011978	hypothetical protein
V1036844	acidobacterial duplicated orphan permease
V1037713	ApbE family protein
V1040509	hypothetical protein
V1046767	DNA polymerase I
V1058899	FeS cluster assembly protein SufD
V1072445	Glucosamine-6-phosphate deaminase 1
V1075980	hypothetical protein
V1082433	putative siderophore transport system ATP-binding protein YusV
V1109571	Methionyl-tRNA formyltransferase
V1167701	UGMP family protein
V1175420	putative copper-importing P-type ATPase A
V1175744	Multidrug transporter MdtA
V1177834	4-alpha-L-fucosyltransferase
V1183124	V-type sodium pump subunit B
V1191324	Glycerol kinase
V1230832	type III restriction-modification system StyLTI enzyme res
V1234893	Uridylate kinase
V1247480	putative tRNA-dihydrouridine synthase
V1294167	PBP superfamily domain protein
V1343053	Cell wall-binding protein YocH precursor
V1440329	hypothetical protein
V1497100	hypothetical protein
V1498706	C protein alpha-antigen precursor
V1586570	hypothetical protein
V1617895	1%2C4-alpha-glucan branching enzyme
V1820422	Phosphopentomutase
V1000327	Replication initiation and membrane attachment protein
V1011320	Macrolide export ATP-binding/permease protein MacB
V1016394	putative ABC transporter ATP-binding protein
V1018932	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1057840	Ferrous iron uptake protein
V1073986	Fructose-1%2C6-bisphosphatase class 2
V1074620	hypothetical protein
V1074867	putative siderophore transport system ATP-binding protein YusV
V1075226	preprotein translocase subunit SecD
V1083324	L-2-hydroxyisocaproate dehydrogenase
V1088444	Acyltransferase family protein
V1114077	hypothetical protein
V1139098	50S ribosomal protein L19
V1156579	hypothetical protein
V1179227	hypothetical protein
V1230831	hypothetical protein
V1231839	hypothetical protein
V1240387	Aspartate--tRNA ligase
V1292219	Threonine--tRNA ligase
V1347216	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1356592	Tyrosine phosphorylated protein A
V1409095	DNA polymerase III subunit beta
V1465715	Cold shock-like protein
V1500604	hypothetical protein
V1548397	hypothetical protein
V1548495	putative lipase
V1549174	hypothetical protein
V1549737	CRISPR-associated endonuclease Cas1%2C subtype II/NMENI
V1566889	Polar organelle development protein
V1567705	Triosephosphate isomerase
V1584186	hypothetical protein
V1594255	Type-1 restriction enzyme R protein
V1006077	A/G-specific adenine glycosylase
V1006627	Magnesium and cobalt efflux protein CorC
V1013574	putative nicotinate-nucleotide adenylyltransferase
V1031989	ATP-dependent Clp protease proteolytic subunit 1
V1056963	Phosphoglycerate kinase
V1068022	hypothetical protein
V1068764	Polysialic acid transport protein KpsD precursor
V1072364	Sulfite exporter TauE/SafE
V1072956	F-ATPase gamma subunit
V1073756	Teichuronic acid biosynthesis protein TuaB
V1074462	Tsp45I type II restriction enzyme
V1076091	Ribonuclease HII
V1089914	addiction module antitoxin%2C RelB/DinJ family
V1139074	Glucose-inhibited division protein A
V1139111	hypothetical protein
V1200572	Serine/threonine-protein kinase PknE
V1201714	transcriptional regulator RcsB
V1356958	S-adenosylmethionine synthase
V1363516	hypothetical protein
V1367704	Pyrimidine-specific ribonucleoside hydrolase RihB
V1463901	putative peptidase
V1466217	Aspartate-semialdehyde dehydrogenase
V1482789	Type I restriction enzyme EcoR124II R protein
V1616956	Histidine--tRNA ligase
V1010704	hypothetical protein
V1032645	Vegetative protein 296
V1054440	Succinate dehydrogenase flavoprotein subunit
V1067427	TonB-linked outer membrane protein%2C SusC/RagA family
V1069113	Peptidyl-prolyl cis-trans isomerase SurA
V1074039	LemA family protein
V1155174	DNA repair protein RadA
V1166910	hypothetical protein
V1172462	Phosphodiesterase YfcE
V1239593	Cysteine--tRNA ligase
V1342619	DNA mismatch repair protein MutS
V1408505	hypothetical protein
V1422013	Hep_Hag
V1436276	hypothetical protein
V1437049	DAK2 domain fusion protein YloV
V1443793	hypothetical protein
V1466483	Uridylate kinase
V1496948	hypothetical protein
V1549650	Inner membrane protein YghB
V1585919	hypothetical protein
V1602742	Elongation factor Tu
V1000569	Rod shape-determining protein MreC
V1006673	30S ribosomal protein S18
V1010998	3-deoxy-manno-octulosonate cytidylyltransferase
V1056799	hypothetical protein
V1066555	Protease 3 precursor
V1067685	Glutamate--tRNA ligase
V1073029	dUMP phosphatase
V1139150	hypothetical protein
V1154052	Oligopeptide-binding protein AppA precursor
V1156585	Taurine import ATP-binding protein TauB
V1380549	PII-type proteinase precursor
V1382267	Outer membrane protein
V1391882	1-acyl-sn-glycerol-3-phosphate acyltransferase
V1392772	50S ribosomal protein L14
V1441180	Single-stranded-DNA-specific exonuclease RecJ
V1491946	Rod shape-determining protein MreB
V1589248	Ornithine decarboxylase%2C inducible
V1806793	Error-prone DNA polymerase
V1000149	hypothetical protein
V1006029	UDP-N-acetylenolpyruvoylglucosamine reductase
V1006783	Efflux pump membrane transporter BepE
V1012919	Epoxyqueuosine reductase
V1068157	Rod shape-determining protein MreB
V1070450	GTP-binding protein EngA
V1092573	50S ribosomal protein L1
V1100299	hypothetical protein
V1139580	product=PTS system N-acetylgalactosamine-specific EIIC component 1
V1199656	hypothetical protein
V1265875	hypothetical protein
V1323048	putative inner membrane transporter YicL
V1331560	Ribose-phosphate pyrophosphokinase
V1357882	CRISPR-associated endoribonuclease Cas2
V1383844	Ethanolamine utilization protein EutG
V1413090	Heat shock protein 70
V1421038	putative ABC transporter ATP-binding protein YxlF
V1425576	DNA-directed RNA polymerase subunit beta
V1436037	gram-positive signal peptide%2C YSIRK family
V1442523	hypothetical protein
V1528097	Phosphoglycerate kinase
V1541292	Ferrous iron uptake protein
V1705035	Holo-[acyl-carrier-protein] synthase
V1851958	Nucleoid-associated protein
V1009502	hypothetical protein
V1010595	Pyruvate-flavodoxin oxidoreductase
V1013879	Inner membrane transport protein YhaO
V1014777	50S ribosomal protein L2
V1015187	F-ATPase gamma subunit
V1016895	hypothetical protein
V1032003	Pyrroline-5-carboxylate reductase
V1034593	Zinc metalloprotease RasP
V1036469	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
V1102541	Glutamine-dependent NAD(+) synthetase
V1140907	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1145256	Sialidase precursor
V1154704	DNA gyrase subunit B
V1200340	Alpha-amylase precursor
V1232412	Ribosome maturation factor RimM
V1234058	Peptide deformylase
V1292634	LexA repressor
V1355458	Outer membrane protein alpha precursor
V1356346	Tyrosine recombinase XerD
V1377399	hypothetical protein
V1384078	N-acetylmannosamine kinase
V1391980	hypothetical protein
V1425724	Ribose-phosphate pyrophosphokinase
V1442750	hypothetical protein
V1445132	hypothetical protein
V1458902	Glucosyl-3-phosphoglycerate phosphatase
V1469580	GMP synthase [glutamine-hydrolyzing]
V1488940	Methionine aminopeptidase 1
V1496615	hypothetical protein
V1500233	RNA polymerase Rpb6
V1548694	hypothetical protein
V1576829	Chaperone protein ClpB 1
V1617859	Ribosome-binding ATPase YchF
V1704819	hypothetical protein
V1723661	Phosphoenolpyruvate carboxylase
V1015728	GtrA-like protein
V1069873	Serine/threonine-protein kinase PknB
V1082858	putative inorganic polyphosphate/ATP-NAD kinase
V1138593	Putative glycosyltransferase EpsH
V1139669	Putative 2-aminoethylphosphonate-binding periplasmic protein precursor
V1140471	Cyclomaltodextrinase
V1284717	Tetratricopeptide repeat
V1298146	DNA polymerase III%2C delta subunit
V1362479	Heat shock protein 70-2
V1384447	putative ATP-dependent Clp protease ATP-binding subunit
V1466505	hypothetical protein
V1484007	Aspartate-semialdehyde dehydrogenase
V1500409	Anaerobic ribonucleoside-triphosphate reductase
V1553706	putative alpha-glucosidase
V1583948	Zinc uptake regulation protein
V1923094	Periplasmic pH-dependent serine endoprotease DegQ precursor
V1006065	Aspartokinase
V1010288	hypothetical protein
V1015732	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1032019	Bifunctional purine biosynthesis protein PurH
V1069145	hypothetical protein
V1069900	Serine--tRNA ligase
V1071683	Cyclodextrin-binding protein precursor
V1073646	Threonine--tRNA ligase 2
V1081375	Penicillin-binding protein 1*
V1136980	hypothetical protein
V1139865	Queuine tRNA-ribosyltransferase
V1140123	DNA recombination protein RmuC
V1140446	Putative aliphatic sulfonates transport permease protein SsuC
V1141752	hypothetical protein
V1157434	Rod shape-determining protein MreB
V1267933	Inosine-uridine preferring nucleoside hydrolase
V1524146	hypothetical protein
V1548646	Putative TrmH family tRNA/rRNA methyltransferase
V1836823	hypothetical protein
V1008385	Pyruvate kinase
V1032243	Membrane-bound protein LytR
V1037498	CRISPR-associated endoribonuclease Cas2
V1068272	hypothetical protein
V1069942	ABC transporter glutamine-binding protein GlnH precursor
V1071809	50S ribosomal protein L21
V1081089	DNA integrity scanning protein DisA
V1082857	Putative multidrug export ATP-binding/permease protein
V1140560	Pyridoxal phosphate phosphatase YigL
V1141078	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
V1152767	hypothetical protein
V1160515	Pyruvate formate-lyase 1-activating enzyme
V1167277	hypothetical protein
V1168184	Alkaline phosphatase synthesis sensor protein PhoR
V1172433	Type I restriction modification DNA specificity domain protein
V1265782	Tyrosine recombinase XerD
V1282531	hypothetical protein
V1286013	hypothetical protein
V1301507	nickel ABC transporter%2C nickel/metallophore periplasmic binding protein
