gene	geneProduct
V1034831	hypothetical protein
V1143237	hypothetical protein
V1169826	Chaperone protein ClpB 1
V1581846	ATP-dependent Clp protease ATP-binding subunit ClpC
V1692507	DNA gyrase subunit B
V1755627	hypothetical protein
V1764102	Stage 0 sporulation protein KD
V1764351	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1872752	hypothetical protein
V1033389	hypothetical protein
V1034806	HTH-type transcriptional repressor CytR
V1034843	hypothetical protein
V1034880	Ribose-phosphate pyrophosphokinase
V1034948	Dephospho-CoA kinase
V1035028	Nucleoid-associated protein
V1035514	Aryl-phospho-beta-D-glucosidase BglC
V1047269	Putative undecaprenyl-diphosphatase YbjG
V1064618	product=ADP-dependent (S)-NAD(P)H-hydrate dehydratase
V1066642	30S ribosomal protein S7
V1138297	Susd and RagB outer membrane lipoprotein
V1149284	Stage 0 sporulation protein KA
V1204646	hypothetical protein
V1388993	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
V1404887	NAD-specific glutamate dehydrogenase
V1591198	hypothetical protein
V1607551	Siphovirus Gp157
V1608757	Peptide chain release factor 1
V1000249	Glycine--tRNA ligase alpha subunit
V1000548	Beta-phosphoglucomutase
V1001368	EIIAB-Man
V1033571	Ribulose-phosphate 3-epimerase
V1035356	hypothetical protein
V1035368	Signal peptidase IB
V1035369	hypothetical protein
V1064523	Ribonuclease 3
V1156213	hypothetical protein
V1448552	hypothetical protein
V1608716	D-alanine--D-alanine ligase A
V1799401	hypothetical protein
V1836804	Lysine--tRNA ligase
V1899809	hypothetical protein
V1034919	putative integral membrane protein
V1035209	Glucose-resistance amylase regulator
V1064642	GTP pyrophosphokinase YwaC
V1201618	Formate acetyltransferase
V1336014	hypothetical protein
V1424185	Maltose transport system permease protein MalG
V1458374	hypothetical protein
V1512239	UDP-N-acetylmuramate--L-alanine ligase
V1755669	Peptide deformylase 2
V1887021	Trigger factor
V1000841	F-type ATPase subunit delta
V1010716	hypothetical protein
V1035214	Inner membrane ABC transporter permease protein YdcV
V1035397	Endonuclease III
V1047283	transposase%2C IS605 OrfB family
V1064484	Inner membrane transporter YcaM
V1073967	50S ribosomal protein L10
V1209835	Sigma-A
V1362257	Glv operon regulatory protein
V1423747	Vegetative protein 209
V1884872	gram-positive signal peptide%2C YSIRK family
V1033815	Virulence-regulating protein VirS
V1035092	hypothetical protein
V1035093	hypothetical protein
V1035494	putative sensor histidine kinase TcrY
V1047048	hypothetical protein
V1064621	Putative malate transporter YflS
V1065923	ATP synthase subunit beta%2C sodium ion specific
V1066641	Vegetative protein 19
V1115355	Ferrous iron uptake protein
V1403539	hypothetical protein
V1458784	DNA replication protein DnaD
V1512219	hypothetical protein
V1614423	putative transposase OrfB
V1764057	Phosphate-import protein PhnD precursor
V1808033	Ribosomal large subunit pseudouridine synthase B
V1882904	transcriptional regulator%2C y4mF family
V1883082	Phosphate acyltransferase
V1032308	hypothetical protein
V1034956	hypothetical protein
V1034974	enterobactin exporter EntS
V1035370	hypothetical protein
V1035452	Aldose 1-epimerase
V1204942	hypothetical protein
V1423331	Magnesium-transporting ATPase%2C P-type 1
V1693691	Ribose-phosphate pyrophosphokinase
V1899824	Ribosomal RNA small subunit methyltransferase G
V1000017	50S ribosomal protein L16
V1000152	hypothetical protein
V1032328	hypothetical protein
V1033734	Regulatory protein spx
V1035340	putative ABC transporter ATP-binding protein YjjK
V1035470	Nicotinate-nucleotide adenylyltransferase
V1101629	Response regulator ArlR
V1144133	hypothetical protein
V1145663	Elongation factor G
V1163142	Ribose-5-phosphate isomerase A
V1203355	Chaperone protein DnaJ
V1596748	phage major tail protein%2C TP901-1 family
V1745903	Chaperone protein ClpB
V1796920	multidrug resistance protein
V1808043	hypothetical protein
V1000642	Enolase
V1034869	hypothetical protein
V1035204	sn-glycerol-3-phosphate import ATP-binding protein UgpC
V1035545	Putative hemin import ATP-binding protein HrtA
V1047082	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase
V1143290	hypothetical protein
V1210780	hypothetical protein
V1512307	Pyrimidine-specific ribonucleoside hydrolase RihB
V1580701	Deoxyguanosine kinase
V1745806	Stress protein H5
V1829430	H+/gluconate symporter
V1899792	Putative malate transporter YflS
V1000008	Adenylate kinase
V1034297	hypothetical protein
V1034868	acetoin dehydrogenase E2 subunit dihydrolipoyllysine-residue acetyltransferase
V1035052	acidobacterial duplicated orphan permease
V1035467	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1035518	Putative HMP/thiamine permease protein YkoE
V1064649	hypothetical protein
V1238872	ABC transporter glutamine-binding protein GlnH precursor
V1256203	Pyruvate oxidase
V1420625	Purine nucleoside receptor A
V1745836	Formate acetyltransferase
V1807988	Glycerophosphoryl diester phosphodiesterase
V1828861	hypothetical protein
V1033567	hypothetical protein
V1034776	Inner membrane protein YbaL
V1035105	putative glycosyltransferase EpsJ
V1035462	DNA polymerase III subunit delta
V1037687	Stress protein H5
V1047216	putative ABC transporter ATP-binding protein
V1064917	deoxyguanosinetriphosphate triphosphohydrolase-like protein
V1163781	hypothetical protein
V1362358	Maltose-binding periplasmic proteins/domains
V1684179	hypothetical protein
V1755581	Maltose O-acetyltransferase
V1799400	Low molecular weight protein-tyrosine-phosphatase YfkJ
V1891398	hypothetical protein
V1000019	50S ribosomal protein L22
V1000842	F-ATPase subunit 6
V1033457	putative heme/steroid binding protein
V1035391	putative PEP-CTERM system TPR-repeat lipoprotein
V1035458	hypothetical protein
V1209723	Matrixin
V1481332	putative ABC transporter ATP-binding protein
V1491728	ribosome-associated protein
V1693510	Maltose transport system permease protein MalG
V1806645	KHG/KDPG aldolase
V1890895	hypothetical protein
V1034647	hypothetical protein
V1035072	hypothetical protein
V1035430	putative mannose-6-phosphate isomerase GmuF
V1064565	Multidrug-efflux transporter 3
V1088192	hypothetical protein
V1265557	Outer membrane protein alpha precursor
V1425259	Stage 0 sporulation protein KD
V1491754	hypothetical protein
V1596751	Phage gp6-like head-tail connector protein
V1755517	Cysteine-rich secretory protein family protein
V1755661	GMP reductase
V1882849	Tryptophan--tRNA ligase 2
V1884873	MucBP domain protein
V1000268	[Citrate [pro-3S]-lyase] ligase
V1001016	Rod shape-determining protein MreB
V1034777	Zinc-transporting ATPase
V1035043	L-serine dehydratase%2C beta chain
V1035051	Trehalose-6-phosphate hydrolase
V1150470	putative licABCH operon regulator
V1237107	F-ATPase gamma subunit
V1424323	phosphoenolpyruvate carboxykinase
V1481289	Restriction endonuclease
V1481300	Beta-(1-->2)glucan export ATP-binding/permease protein NdvA
V1610158	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1755548	Copper-exporting P-type ATPase A
V1000021	50S ribosomal protein L3
V1033398	Levansucrase precursor
V1034742	Thymidine kinase
V1034758	hypothetical protein
V1034907	tRNA dimethylallyltransferase
V1035037	Putative HTH-type transcriptional regulator YwnA
V1035376	PTS system oligo-beta-mannoside-specific EIIC component
V1035493	Pantothenate kinase
V1064520	GIY-YIG nuclease superfamily protein
V1080459	DNA gyrase subunit B
V1138803	Heat shock protein 70
V1163938	putative oxidoreductase%2C LLM family
V1362360	Purine nucleoside receptor A
V1389194	hypothetical protein
V1512130	Inner membrane transporter YcaM
V1552769	Peptidase propeptide and YPEB domain protein
V1829393	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
V1000121	ATP-dependent Clp protease ATP-binding subunit ClpX
V1001066	NH(3)-dependent NAD(+) synthetase
V1034769	putative zinc transport system permease protein AdcB
V1034799	putative transport protein YifK
V1035205	Beta-fructosidase
V1066646	Maltose/maltodextrin-binding protein precursor
V1156660	Threonine--tRNA ligase
V1204711	Glycerophosphoryl diester phosphodiesterase
V1217830	Hexagonal wall protein
V1237087	hypothetical protein
V1425197	D-lactate dehydrogenase
V1458643	CAAX amino terminal protease self- immunity
V1510910	D-serine/D-alanine/glycine transporter
V1574099	PTS system mannose-specific EIIC component
V1596754	phage terminase%2C large subunit%2C PBSX family
V1755641	Inner membrane protein alx
V1882150	EDD domain protein%2C DegV family
V1035459	hypothetical protein
V1036191	Alkyl hydroperoxide reductase subunit C
V1047053	hypothetical protein
V1047067	UDP-N-acetylmuramate--L-alanine ligase
V1101728	hypothetical protein
V1143279	hypothetical protein
V1209747	Ribosomal large subunit pseudouridine synthase D
V1211229	ATP synthase subunit beta
V1297412	putative membrane protein
V1362337	PD-(D/E)XK nuclease family transposase
V1365507	enterobactin exporter EntS
V1424461	Glutamine synthetase
V1755622	Phenylalanine--tRNA ligase alpha subunit
V1882350	hypothetical protein
V1883090	DegV domain-containing protein
V1000305	Enolase
V1000777	Type I restriction enzyme EcoKI M protein
V1009698	Alkyl hydroperoxide reductase subunit C
V1035046	Putative HMP/thiamine import ATP-binding protein YkoD
V1035069	Ribosomal large subunit pseudouridine synthase B
V1035211	5'-nucleotidase YfbR
V1064474	Acetyl-CoA acetyltransferase
V1085680	Aminopeptidase C
V1101586	hypothetical protein
V1162256	30S ribosomal protein S4
V1209771	hypothetical protein
V1552797	Transposase
V1755626	hypothetical protein
V1807987	Putative phosphoserine phosphatase 2
V1808011	hypothetical protein
V1829417	hypothetical protein
V1829432	Nitroreductase family protein
V1891406	Putative TrmH family tRNA/rRNA methyltransferase
V1033719	hypothetical protein
V1034733	hypothetical protein
V1034770	Glucosamine-6-phosphate deaminase
V1034826	Riboflavin biosynthesis protein RibF
V1034840	Gas vesicle protein
V1035260	Oligoendopeptidase F%2C plasmid
V1035399	hypothetical protein
V1047021	CAAX amino terminal protease self- immunity
V1064908	Ribosomal large subunit pseudouridine synthase D
V1162599	hypothetical protein
V1162881	Phosphoglucomutase
V1481284	Lipid A export ATP-binding/permease protein MsbA
V1806635	HNH endonuclease
V1000361	Holo-[acyl-carrier-protein] synthase
V1033112	hypothetical protein
V1034805	Tyrosine-protein phosphatase precursor
V1034873	3-dehydroquinate dehydratase
V1035101	Mini-ribonuclease 3
V1035485	Lon protease
V1596743	hypothetical protein
V1693102	Inner membrane amino-acid ABC transporter permease protein YecS
V1765260	putative transposase
V1785211	DNA-directed RNA polymerase subunit beta'
V1851988	hypothetical protein
V1872735	hypothetical protein
V1000135	putative ribosomal protein YlxQ
V1035007	Cold shock-like protein CspA
V1166870	Outer membrane protein alpha precursor
V1199403	hypothetical protein
V1204805	CAAX amino terminal protease self- immunity
V1297398	hypothetical protein
V1491805	auxin efflux carrier
V1511772	GTP-binding protein HflX
V1769427	putative tRNA-dihydrouridine synthase
V1808254	Helix-turn-helix domain protein
V1835695	Elongation factor Tu
V1899812	Putative metallo-hydrolase YycJ
V1001089	50S ribosomal protein L1
V1032854	hypothetical protein
V1033386	hypothetical protein
V1101476	PTS system galactitol-specific transporter subunit IIA
V1101524	hypothetical protein
V1150461	hypothetical protein
V1338869	Transaldolase
V1552727	Transposase%2C IS30 family
V1580898	hypothetical protein
V1614109	magnesium and cobalt transport protein CorA
V1693661	hypothetical protein
V1746119	Acetyl-CoA acetyltransferase
V1806808	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1808034	PD-(D/E)XK nuclease family transposase
V1829434	Sensor histidine kinase LiaS
V1851967	Heat-inducible transcription repressor HrcA
V1000596	Stress protein H5
V1000840	F-ATPase gamma subunit
V1009707	putative NADH oxidase
V1032795	hypothetical protein
V1034657	Dipeptidase A
V1034851	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
V1034970	NAD-dependent protein deacetylase
V1035329	Ribosome biogenesis GTPase A
V1035414	D-serine/D-alanine/glycine transporter
V1073737	hypothetical protein
V1101456	hypothetical protein
V1136388	Phosphoglycerate kinase
V1163657	putative endopeptidase YafL precursor
V1167440	6-phospho-alpha-glucosidase 1
V1338909	Sucrose-6-phosphate hydrolase
V1367057	DNA-directed RNA polymerase subunit beta'
V1423827	PTS system maltose-specific EIICB component
V1423893	preprotein translocase subunit SecA
V1693206	Threonine--tRNA ligase
V1806644	hypothetical protein
V1891297	putative glutamine ABC transporter permease protein GlnM
V1033454	HTH-type transcriptional activator TipA
V1034738	Carboxylesterase NlhH
V1035183	Helix-turn-helix domain protein
V1035258	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1035270	ATP-dependent helicase/deoxyribonuclease subunit B
V1035342	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1035483	Ribosomal RNA small subunit methyltransferase D
V1163093	putative integral membrane protein
V1204461	hypothetical protein
V1339929	L-lactate dehydrogenase
V1446941	hypothetical protein
V1458594	DNA replication protein DnaD
V1458778	Modification methylase MboII
V1500439	Elongation factor Tu
V1694119	hypothetical protein
V1806598	Transposase%2C IS30 family
V1851961	ATP-dependent Clp protease ATP-binding subunit ClpE
V1899799	hypothetical protein
V1000080	hypothetical protein
V1034658	Uric acid permease PucK
V1034870	hypothetical protein
V1034980	hypothetical protein
V1034987	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1035128	hypothetical protein
V1035212	hypothetical protein
V1035366	putative FAD-linked oxidoreductase
V1081970	Acyl-CoA dehydrogenase
V1163618	cobyric acid synthase
V1203354	Replication initiation factor
V1423919	Citrate lyase subunit beta
V1491797	DNA gyrase subunit B
V1503150	hypothetical protein
V1764161	L-lactate dehydrogenase
V1012378	putative protein%2C possibly involved in aromatic compounds catabolism
V1033880	cell division protein FtsL
V1034779	putative NAD-dependent malic enzyme 2
V1034971	hypothetical protein
V1047336	Lactococcin-G-processing and transport ATP-binding protein LagD
V1163909	Threonine--tRNA ligase
V1203422	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase
V1400707	hypothetical protein
V1425333	Group II intron-encoded protein LtrA
V1608714	Ribonuclease 3
V1808268	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1883367	Transposon Tn3 resolvase
V1014517	pyrroloquinoline quinone biosynthesis protein PqqE
V1018296	hypothetical protein
V1033537	CRISPR type II-A/NMEMI-associated protein Csn2
V1034667	8-oxo-dGTP diphosphatase
V1035042	L-serine dehydratase%2C alpha chain
V1035513	PTS system lichenan-specific EIIC component
V1036606	F-type ATPase subunit b
V1075033	Glyceraldehyde-3-phosphate dehydrogenase A
V1143288	hypothetical protein
V1204503	hypothetical protein
V1425161	Transcript cleavage factor GreA
V1485691	Elongation factor Tu
V1493056	hypothetical protein
V1503153	anaerobic benzoate catabolism transcriptional regulator
V1512011	Putative O-antigen transporter
V1552824	hypothetical protein
V1808210	GTP-binding protein HflX
V1852084	50S ribosomal protein L23
V1000171	Oligopeptide-binding protein AppA precursor
V1032843	putative protein with an alpha/beta hydrolase fold protein
V1035436	ATP-dependent Clp protease ATP-binding subunit ClpE
V1204871	putative ABC transporter ATP-binding protein
V1364363	ATP-dependent Clp protease ATP-binding subunit ClpX
V1424933	hypothetical protein
V1693513	Trehalose import ATP-binding protein SugC
V1808178	hypothetical protein
V1882186	gram-positive signal peptide%2C YSIRK family
V1000630	preprotein translocase subunit SecA
V1000809	ADP-binding protein
V1008595	co-chaperonin GroES
V1009897	Elongation factor Ts
V1019551	Electron transfer flavoprotein small subunit
V1032347	Lipid-binding protein
V1033289	hypothetical protein
V1034935	DNA repair protein RadC
V1035068	Riboflavin ECF transporter S component RibU
V1080453	bifunctional preprotein translocase subunit SecD/SecF
V1143292	hypothetical protein
V1149748	Translation initiation factor IF-3
V1163621	Helix-turn-helix domain protein
V1195882	Fructose-bisphosphate aldolase
V1301160	Guanine/hypoxanthine permease PbuG
V1440287	Heat shock protein 70
V1458950	hypothetical protein
V1034369	Abortive infection bacteriophage resistance protein
V1034842	3'-5' exoribonuclease YhaM
V1034908	molybdopterin biosynthesis protein MoeB
V1035079	VIT family protein
V1064617	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
V1138985	Tyrosine phosphorylated protein A
V1143668	hypothetical protein
V1157579	transposase%2C IS605 OrfB family
V1209773	Nitroreductase family protein
V1607552	hypothetical protein
V1617409	hypothetical protein
V1014326	Sulfonamide resistance protein
V1034646	PTS system lichenan-specific EIIC component
V1034775	hypothetical protein
V1035094	Mannosyltransferase OCH1
V1035180	Death on curing protein
V1035255	Acetyltransferase (GNAT) family protein
V1035569	Aryl-phospho-beta-D-glucosidase BglH
V1064482	Spermidine/putrescine transport system permease protein PotB
V1066332	HSP-70 cofactor
V1143236	fimbrial isopeptide formation D2 domain protein
V1209727	Tyrosine-protein phosphatase precursor
V1213513	Maltose phosphorylase
V1237104	Type II traffic warden ATPase
V1366884	co-chaperonin GroES
V1424187	Cyclodextrin-binding protein precursor
V1425244	Phosphoglucosamine mutase
V1552743	hypothetical protein
V1576209	FeS cluster assembly protein SufB
V1745469	Pyruvate-flavodoxin oxidoreductase
V1885054	hypothetical protein
V1899821	hypothetical protein
V1000778	hypothetical protein
V1001057	L-arabinose transporter permease protein
V1001168	Tyrosine phosphorylated protein A
V1013092	Formate acetyltransferase
V1034929	Type I restriction modification DNA specificity domain protein
V1035152	TVP38/TMEM64 family inner membrane protein YdjZ
V1035562	Ribosomal silencing factor RsfS
V1047032	thioredoxin
V1064973	hypothetical protein
V1067672	50S ribosomal protein L7/L12
V1068836	High temperature protein G
V1069215	Heat shock protein 70
V1073415	F-type ATPase subunit b
V1116679	Heat shock protein 70-2
V1162945	Enterocin A Immunity
V1207149	Transposase
V1356068	Ribonuclease J 1
V1755615	PTS system lichenan-specific EIIC component
V1807917	hypothetical protein
V1000159	putative peptidase
V1008438	putative periplasmic serine endoprotease DegP-like precursor
V1013977	putative selenium metabolism protein%2C YedE family
V1017440	Vegetative protein 296
V1032966	Mannosylglycerate hydrolase
V1033871	Phage integrase family protein
V1034761	putative ABC transporter ATP-binding protein
V1034780	hypothetical protein
V1034876	hypothetical protein
V1034888	hypothetical protein
V1035048	ABC-2 type transporter
V1035055	Inner membrane protein YjjP
V1035551	Tyrosine recombinase XerS
V1036795	putative transcriptional regulatory protein pdtaR
V1065484	Stage V sporulation protein G
V1136510	50S ribosomal protein L2
V1154972	hypothetical protein
V1163997	hypothetical protein
V1175702	hypothetical protein
V1295196	Cell division protein FtsA
V1302110	Inosine-5'-monophosphate dehydrogenase
V1423300	Response regulator ArlR
V1424282	Lipid-binding protein
V1755603	CAAX amino terminal protease self- immunity
V1765591	Deoxyadenosine kinase
V1923947	hypothetical protein
V1006962	Nucleoside triphosphate pyrophosphohydrolase
V1032414	HTH-type transcriptional regulator ImmR
V1035321	hypothetical protein
V1138249	Phosphate-selective porin
V1143803	5'-nucleotidase YfbR
V1143911	Spermidine/putrescine transport system permease protein PotB
V1162955	hypothetical protein
V1209701	Pyrimidine-specific ribonucleoside hydrolase RihA
V1257323	Asparagine synthetase [glutamine-hydrolyzing] 1
V1310212	Beta-N-acetylhexosaminidase precursor
V1338867	EIIAB-Man
V1362340	Putative Ig domain protein
V1796588	hypothetical protein
V1000547	Trehalose import ATP-binding protein SugC
V1000738	hypothetical protein
V1001186	Rod shape-determining protein MreB
V1010209	Isoleucine--tRNA ligase
V1014074	Formate acetyltransferase
V1032740	ATP-binding/permease protein CydD
V1034796	GtrA-like protein
V1034968	ABC transporter glutamine-binding protein GlnH precursor
V1035506	HTH-type transcriptional regulator ImmR
V1035568	hypothetical protein
V1036980	Acetate CoA-transferase YdiF
V1083207	Glucose-1-phosphatase precursor
V1084381	Chaperone protein ClpB 1
V1143293	hypothetical protein
V1175483	Negative regulator of genetic competence ClpC/MecB
V1203889	Replicative DNA helicase
V1204592	Cysteine desulfurase
V1399193	50S ribosomal protein L5
V1425212	product=PTS system mannose-specific EIIC component
V1520692	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1745353	Vegetative protein 300
V1755537	DNA-binding transcriptional repressor FabR
V1808020	Helix-turn-helix domain protein
V1000661	50S ribosomal protein L20
V1001401	Guanine/hypoxanthine permease PbuG
V1011843	Elongation factor Tu
V1034767	Sugar phosphatase YbiV
V1035220	hypothetical protein
V1035237	Glucose-resistance amylase regulator
V1035435	Guiding PBP1-shuttling protein
V1035585	acyl-CoA esterase
V1162942	Putative HAD-hydrolase YfnB
V1203576	6-phosphofructokinase
V1424298	30S ribosomal protein S4
V1552785	hypothetical protein
V1764543	Glucose-6-phosphate isomerase
V1808122	UDP-N-acetylmuramate--L-alanine ligase
V1886911	Glutamine transport ATP-binding protein GlnQ
V1000641	Triosephosphate isomerase
V1000650	Lipoteichoic acid synthase 1
V1000944	50S ribosomal protein L1
V1032762	hypothetical protein
V1033407	putative protein with an alpha/beta hydrolase fold protein
V1034659	Xanthine phosphoribosyltransferase
V1035071	Segregation and condensation protein A
V1042355	EIIAB-Man
V1064645	Macrolide export ATP-binding/permease protein MacB
V1067673	Elongation factor Tu
V1079141	Pyruvate-flavodoxin oxidoreductase
V1163036	Glycerate kinase
V1164544	DNA polymerase III subunit gamma/tau
V1199418	UDP-N-acetylmuramate--L-alanine ligase
V1204844	Transposase%2C IS30 family
V1403914	hypothetical protein
V1510916	putative NAD-dependent malic enzyme 2
V1616702	hypothetical protein
V1693178	Transcript cleavage factor GreA
V1694118	Alanine--tRNA ligase
V1755644	YibE/F-like protein
V1764105	hypothetical protein
V1884890	Acetate CoA-transferase YdiF
V1000726	Staphylococcal respiratory response protein A
V1000960	FeS assembly SUF system protein
V1034918	hypothetical protein
V1035026	tRNA-specific adenosine deaminase
V1035155	hypothetical protein
V1064918	Signal transduction histidine-protein kinase ArlS
V1064958	mevalonate kinase
V1143722	hypothetical protein
V1143756	galactose-1-epimerase
V1163943	hypothetical protein
V1167651	hypothetical protein
V1209998	Farnesyl diphosphate synthase
V1386949	hypothetical protein
V1404776	protein TolR
V1481359	FmtA-like protein
V1496602	hypothetical protein
V1764682	L-lactate dehydrogenase
V1765201	Glutamine synthetase
V1886837	hypothetical protein
V1006377	hypothetical protein
V1012920	putative membrane protein
V1015609	Bifunctional protein BirA
V1033615	Peptide chain release factor 1
V1035455	1-acyl-sn-glycerol-3-phosphate acyltransferase
V1047114	hypothetical protein
V1064522	Sucrose-6-phosphate hydrolase
V1073798	Phosphoserine aminotransferase
V1394860	hypothetical protein
V1466175	Vegetative protein 19
V1692988	hypothetical protein
V1745366	Heat-inducible transcription repressor HrcA
V1755624	hypothetical protein
V1829435	Bacterial regulatory proteins%2C tetR family
V1899811	hypothetical protein
V1000627	Ribonuclease Y
V1034827	tRNA pseudouridine synthase B
V1034838	tRNA (guanine-N(7)-)-methyltransferase
V1034844	putative metallophosphoesterase YhaO
V1034967	putative glutamine ABC transporter permease protein GlnM
V1035454	major facilitator superfamily transporter
V1035580	Ribose operon repressor
V1064539	Glycolate permease GlcA
V1138842	30S ribosomal protein S1
V1162993	hypothetical protein
V1194689	hypothetical protein
V1199441	6%2C7-dimethyl-8-ribityllumazine synthase
V1247054	hypothetical protein
V1266125	Formate acetyltransferase
V1338866	Sorbose-specific phosphotransferase enzyme IIB component
V1338874	hypothetical protein
V1424771	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase
V1442477	D-methionine-binding lipoprotein MetQ precursor
V1547407	hypothetical protein
V1704843	Heat shock protein 70
V1828805	hypothetical protein
V1852109	gram-positive signal peptide%2C YSIRK family
V1883142	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
V1000013	30S ribosomal protein S8
V1000781	Stress protein H5
V1006727	30S ribosomal protein S1
V1010034	Flavodoxin
V1034641	6-phospho-beta-glucosidase BglA
V1035386	Type I restriction-modification system methyltransferase subunit
V1081399	protein TolR
V1150432	RNAP delta factor
V1163656	Guanylate kinase
V1163666	putative acetyltransferase
V1204758	Ribose operon repressor
V1209741	Recombination protein O
V1237110	Type I restriction enzyme EcoKI M protein
V1313717	Phosphate acetyltransferase
V1391945	product=Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1423297	putative transport protein YifK
V1451098	hypothetical protein
V1596737	hypothetical protein
V1755568	hypothetical protein
V1784158	Elongation factor Tu
V1808207	Tyrosine-protein phosphatase YwqE
V1808209	Capsular polysaccharide type 8 biosynthesis protein cap8A
V1835712	Helix-destabilizing protein
V1000005	30S ribosomal protein S11
V1000129	Tyrosine phosphorylated protein A
V1033753	Peptidase family M23
V1034638	putative Mg(2+) transport ATPase
V1035181	hypothetical protein
V1035521	hypothetical protein
V1035644	Uridine kinase
V1047271	putative NADH:ubiquinone oxidoreductase%2C subunit RnfG
V1064622	CysJI operon transcriptional activator
V1064641	Mycobacterial persistence regulator A
V1065535	Putative serine protease HtrA
V1101863	hypothetical protein
V1136548	Elongation factor Ts
V1143792	D-ribose-binding periplasmic protein precursor
V1157641	DNA-directed RNA polymerase subunit alpha
V1164357	tRNA-dihydrouridine synthase B
V1204815	Arginine transport ATP-binding protein ArtM
V1209755	SPBc2 prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD
V1237178	Transposase DDE domain protein
V1362253	hypothetical protein
V1384350	30S ribosomal protein S7
V1385524	hypothetical protein
V1423347	hypothetical protein
V1424286	F-ATPase gamma subunit
V1499048	DNA-directed RNA polymerase subunit beta
V1535169	50S ribosomal protein L22
V1552719	Phenylalanine--tRNA ligase alpha subunit
V1608734	ATP-dependent Clp protease ATP-binding subunit ClpE
V1745437	Glyceraldehyde-3-phosphate dehydrogenase
V1755630	hypothetical protein
V1829426	hypothetical protein
V1000003	hypothetical protein
V1000845	Glucose-6-phosphate isomerase
V1001382	Ribosome maturation factor RimM
V1009869	50S ribosomal protein L4
V1034739	putative transporter
V1034855	Undecaprenyl-diphosphatase
V1035024	Exo-glucosaminidase LytG precursor
V1035195	Degradation activator
V1035536	hypothetical protein
V1064625	Lipoprotein signal peptidase
V1075213	30S ribosomal protein S7
V1136163	50S ribosomal protein L10
V1143993	glycyl-tRNA synthetase subunit beta
V1210797	hypothetical protein
V1379987	Heat shock protein 70
V1409431	30S ribosomal protein S4
V1491700	hypothetical protein
V1596749	hypothetical protein
V1806719	Maltose-binding periplasmic proteins/domains
V1808052	Coenzyme F420:L-glutamate ligase
V1819412	DNA-binding transcriptional repressor FabR
V1829442	Riboflavin synthase
V1880642	Alkanal monooxygenase alpha chain
V1000359	50S ribosomal protein L31 type B
V1034889	Riboflavin biosynthesis protein RibD
V1034913	Putative TrmH family tRNA/rRNA methyltransferase
V1047010	hypothetical protein
V1064576	hypothetical protein
V1081813	ATP synthase subunit alpha
V1085032	Alkyl hydroperoxide reductase subunit C
V1143269	putative MscS family protein YkuT
V1143736	pyrophosphatase PpaX
V1199508	Putative Mg2+ and Co2+ transporter CorB
V1200593	Multiple sugar-binding protein precursor
V1301167	Purine nucleoside receptor A
V1403870	Flavodoxin-B
V1424683	DNA gyrase subunit B
V1446899	putative ABC transporter ATP-binding protein
V1446914	galactose-1-phosphate uridylyltransferase
V1576738	methylmalonyl-CoA epimerase
V1596790	Putative prophage phiRv2 integrase
V1745049	hypothetical protein
V1755611	Putative hydrolase
V1755639	putative membrane protein
V1755662	putative inner membrane transporter YicL
V1829407	HTH-type transcriptional repressor KstR2
V1836966	Elongation factor Tu
V1886543	Vegetative protein 19
V1000737	hypothetical protein
V1000818	ATP-dependent Clp protease proteolytic subunit
V1001184	ATP synthase subunit beta
V1032487	Serine-aspartate repeat-containing protein D precursor
V1032623	hypothetical protein
V1034630	DNA protection during starvation protein
V1034792	28 kDa outer membrane protein
V1034860	Competence protein
V1035005	hypothetical protein
V1035246	6-phospho-beta-galactosidase
V1035274	Thioredoxin
V1035334	hypothetical protein
V1035416	putative integral membrane protein
V1035555	Aspartate aminotransferase
V1056372	Elongation factor Tu-B
V1064890	Transcription-repair-coupling factor
V1072283	Methylmalonyl-CoA carboxyltransferase 12S subunit
V1109201	hypothetical protein
V1163742	HTH-type dhaKLM operon transcriptional activator DhaS
V1203556	Acyl-ACP thioesterase
V1204488	Putative PTS system EIIABC component
V1204639	Type I restriction enzyme EcoKI M protein
V1368901	Maltose/maltodextrin-binding protein precursor
V1374695	hypothetical protein
