gene	geneProduct
V1022911	hypothetical protein
V1036094	hypothetical protein
V1036162	Uracil-DNA glycosylase
V1038966	hypothetical protein
V1039164	Lipid A export ATP-binding/permease protein MsbA
V1042984	Methionine import ATP-binding protein MetN
V1047839	Ribonuclease Y
V1059559	hypothetical protein
V1066962	type IV pilus biogenesis/stability protein PilW
V1067126	Fucose 4-O-acetylase
V1068144	TonB-linked outer membrane protein%2C SusC/RagA family
V1068375	Signal recognition particle receptor FtsY
V1069691	Outer membrane cobalamin translocator
V1069798	Phosphoribosylformylglycinamidine synthase
V1071137	Serine dehydratase alpha chain
V1072992	R3H domain protein
V1074662	hypothetical protein
V1074810	LL-diaminopimelate aminotransferase
V1081845	ABC-type enterochelin transport system%2C periplasmic component
V1081893	Methionine aminopeptidase 1
V1082493	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1091789	hypothetical protein
V1105124	hypothetical protein
V1105935	hypothetical protein
V1110656	PhoU-like phosphate uptake regulator
V1111767	heat shock protein 90
V1117762	Heterocyst differentiation ATP-binding protein HepA
V1139329	GTP pyrophosphokinase YwaC
V1141121	hypothetical protein
V1144608	Outer membrane protein alpha precursor
V1145570	site-specific tyrosine recombinase XerC
V1154087	DNA gyrase subunit B
V1154892	putative bifunctional UDP-N-acetylmuramoylalanyl-D-glutamate--2%2C6-diaminopimelate ligase/UDP-N-acetylmuramoyl-tripeptide:D-alanyl-D-alanine ligase
V1155561	Sporulation and spore germination
V1159041	Phosphate acyltransferase
V1159141	hypothetical protein
V1167424	corrinoid ABC transporter substrate-binding protein
V1170168	Stress protein H5
V1177620	LemA family protein
V1178044	hypothetical protein
V1180228	DNA gyrase subunit B
V1180966	Putative lipoprotein/NMB1162 precursor
V1190407	Immunoglobulin G-binding protein G precursor
V1197010	50S ribosomal protein L5
V1200396	Mannonate dehydratase
V1200414	site-specific tyrosine recombinase XerC
V1230141	Spermidine/putrescine-binding periplasmic protein precursor
V1230873	hypothetical protein
V1233731	carboxylate/amino acid/amine transporter
V1237661	addiction module antitoxin%2C RelB/DinJ family
V1282923	Glycoside hydrolase 97
V1291375	addiction module antitoxin%2C RelB/DinJ family
V1344409	ATP-dependent DNA helicase RecQ
V1347111	hypothetical protein
V1347377	hypothetical protein
V1368154	Cytidine deaminase
V1381743	tRNA (guanine-N(1)-)-methyltransferase
V1399640	putative assembly protein
V1400717	N5-carboxyaminoimidazole ribonucleotide mutase
V1401340	1%2C4-alpha-glucan branching enzyme GlgB
V1402048	Peptidase family M49
V1409055	Lipoprotein-releasing system transmembrane protein LolE
V1437104	hypothetical protein
V1442780	hypothetical protein
V1459156	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1463862	Lysine--tRNA ligase
V1465785	Bifunctional protein FolD protein
V1482700	preprotein translocase subunit SecA
V1488983	Glycine--tRNA ligase
V1491714	30S ribosomal protein S1
V1497167	OsmC-like protein
V1499026	CRISPR type I-E/ECOLI-associated protein CasA/Cse1
V1500130	transcriptional regulator RcsB
V1504754	Aspartate ammonia-lyase
V1505648	Bifunctional protein FolC
V1507542	Ribosomal small subunit pseudouridine synthase A
V1514512	Tetratricopeptide repeat
V1514762	Haemagglutinin
V1523730	hypothetical protein
V1524353	hypothetical protein
V1549288	Phosphoserine phosphatase RsbU
V1551053	hypothetical protein
V1552777	Translation initiation factor IF-2
V1563714	hypothetical protein
V1564786	putative methyltransferase
V1587984	Isoleucine--tRNA ligase
V1592991	50S ribosomal protein L5
V1594722	Polyketide biosynthesis 3-hydroxy-3-methylglutaryl-ACP synthase PksG
V1614096	Type I restriction enzyme EcoR124II R protein
V1614122	hypothetical protein
V1618141	sortase
V1618710	hypothetical protein
V1618945	hypothetical protein
V1723510	putative type I restriction enzymeP M protein
V1742418	Regulatory protein BlaR1
V1745729	Cystathionine beta-lyase PatB
V1795854	50S ribosomal protein L22
V1827546	GLPGLI family protein
V1856955	hypothetical protein
V1000121	ATP-dependent Clp protease ATP-binding subunit ClpX
V1000570	Rod shape-determining protein MreB
V1006850	Ethanolamine utilization protein EutG
V1011093	Glucose-inhibited division protein A
V1011470	Pyrimidine-nucleoside phosphorylase
V1011944	Peptidase T
V1013095	Formate--tetrahydrofolate ligase
V1013710	maltose ABC transporter periplasmic protein
V1036107	Aspartokinase
V1037140	hypothetical protein
V1039700	Rhomboid protease AarA
V1040372	Site-specific recombinase XerD
V1040679	Lipid A export ATP-binding/permease protein MsbA
V1042189	hypothetical protein
V1043095	Sporulation initiation inhibitor protein soj
V1043129	hypothetical protein
V1043316	hypothetical protein
V1047817	30S ribosomal protein S19
V1047865	Putative K(+)-stimulated pyrophosphate-energized sodium pump
V1047878	tRNA(Ile)-lysidine synthase
V1048257	Serine hydroxymethyltransferase
V1055043	Modification methylase BanI
V1066627	KilA-N domain protein
V1067147	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
V1067314	hypothetical protein
V1070380	hypothetical protein
V1071748	hypothetical protein
V1072066	Fluoroacetyl-CoA thioesterase
V1072895	Deoxyadenosine/deoxycytidine kinase
V1074065	Cob(I)yrinic acid a%2Cc-diamide adenosyltransferase
V1075298	Control catabolite protein of gluconeogenesis
V1081825	NADH dehydrogenase
V1100440	30S ribosomal protein S13
V1104348	MutS2 protein
V1104350	Cellobiose 2-epimerase
V1104494	Tryptophan--tRNA ligase 2
V1106058	TonB-linked outer membrane protein%2C SusC/RagA family
V1106644	Formate acetyltransferase 1
V1107419	Cationic 19 kDa outer membrane protein
V1116225	hypothetical protein
V1138607	hypothetical protein
V1138954	sortase
V1139067	tRNA pseudouridine synthase B
V1139326	hypothetical protein
V1139932	putative ABC transporter ATP-binding protein
V1145362	Phosphodiesterase YfcE
V1146604	tRNA pseudouridine synthase A
V1154186	hypothetical protein
V1163358	Elongation factor P
V1167199	Peptide chain release factor 1
V1168868	Phosphoserine aminotransferase
V1175251	Phosphoglucosamine mutase
V1176671	S-adenosylmethionine synthase
V1178374	50S ribosomal protein L20
V1184308	Transposase
V1188474	Sodium:dicarboxylate symporter family protein
V1240360	Adhesin YadA precursor
V1242498	putative ABC transporter ATP-binding protein
V1267302	Lipoprotein-releasing system ATP-binding protein LolD
V1343053	Cell wall-binding protein YocH precursor
V1344551	sortase
V1344826	hypothetical protein
V1347334	Glucose-inhibited division protein A
V1350738	hypothetical protein
V1353230	hypothetical protein
V1358125	Xanthosine transporter
V1360158	hypothetical protein
V1362611	Phosphoribosylamine--glycine ligase
V1374644	Anthranilate phosphoribosyltransferase
V1380118	SusD family protein
V1394288	hypothetical protein
V1395117	Serine/threonine-protein kinase PknE
V1401094	Aerobic cobaltochelatase subunit CobN
V1409098	hypothetical protein
V1442533	Hep_Hag
V1442598	Citrate transporter
V1445224	Lipoprotein-releasing system ATP-binding protein LolD
V1459970	hypothetical protein
V1486437	four helix bundle protein
V1501040	DNA-directed RNA polymerase subunit beta'
V1503516	Histidine--tRNA ligase
V1503939	Colicin I receptor precursor
V1505745	Adhesin YadA precursor
V1507843	CRISPR system Cascade subunit CasC
V1514120	hypothetical protein
V1587685	Dipeptide-binding protein
V1593460	hypothetical protein
V1608705	Surface layer protein
V1686269	putative ABC transporter ATP-binding protein YxlF
V1723131	Signal transduction histidine kinase%2C nitrate/nitrite-specific
V1885911	sortase
V1002174	hypothetical protein
V1007081	auxin efflux carrier
V1008401	Methionine gamma-lyase
V1010816	hypothetical protein
V1011271	putative transcriptional regulatory protein/MSMEI_2866
V1011404	Type-2 restriction enzyme DpnII
V1013876	2%2C3-dimethylmalate dehydratase large subunit
V1015374	co-chaperonin GroES
V1017632	CRISPR-associated protein Cas7/Csd2%2C subtype I-C/DVULG
V1019489	Ferritin
V1036224	P-protein
V1036774	Zn-ribbon-containing%2C possibly RNA-binding protein and truncated derivatives
V1039010	Multidrug export protein MepA
V1040376	hypothetical protein
V1040451	hypothetical protein
V1047546	Anaerobic ribonucleoside-triphosphate reductase
V1066367	DNA topoisomerase 3
V1066744	YbbR-like protein
V1066782	hypothetical protein
V1068171	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
V1068911	1%2C2-phenylacetyl-CoA monooxygenase%2C subunit D
V1069881	Periplasmic serine endoprotease DegP precursor
V1070797	30S ribosomal protein S4
V1071046	putative ABC transporter ATP-binding protein
V1073736	Ribonuclease R
V1103333	Nicotinamide nucleotide repair protein
V1106222	GTP-binding protein EngA
V1138613	hypothetical protein
V1140288	DNA polymerase III subunit tau
V1140526	Cystathionine beta-lyase PatB
V1144698	outer membrane protein assembly complex%2C YaeT protein
V1145699	hypothetical protein
V1145864	TonB-linked outer membrane protein%2C SusC/RagA family
V1152290	hypothetical protein
V1155174	DNA repair protein RadA
V1170998	hypothetical protein
V1175131	Isoleucine--tRNA ligase
V1175189	FMN reductase [NAD(P)H]
V1175579	DNA mismatch repair protein MutL
V1176454	DNA topoisomerase 1
V1180440	Type-2 restriction enzyme DpnII
V1180947	E3 ubiquitin-protein ligase SlrP
V1181049	hypothetical protein
V1181504	hypothetical protein
V1190504	holo-(acyl carrier protein) synthase 2
V1191653	hypothetical protein
V1195575	Sensor histidine kinase DesK
V1196124	hypothetical protein
V1237638	hypothetical protein
V1246853	putative efflux pump membrane fusion protein
V1267414	hypothetical protein
V1290828	Excinuclease ABC subunit C
V1323081	putative RNA-binding protein (contains KH domain)
V1348111	outer membrane protein assembly complex%2C YaeT protein
V1349677	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1355861	50S ribosomal protein L2
V1355881	Acyl-CoA dehydrogenase
V1363808	bifunctional RNase H/acid phosphatase
V1363811	Putative lipid kinase
V1374907	hypothetical protein
V1376373	hypothetical protein
V1381692	Pyruvate kinase
V1381787	putative aminodeoxychorismate lyase
V1385671	Inner membrane transporter RhtA
V1387087	Ribosome maturation factor RimP
V1387882	hypothetical protein
V1400987	Ribosomal protein S12 methylthiotransferase RimO
V1401812	Phosphopantetheine adenylyltransferase
V1404747	TonB-linked outer membrane protein%2C SusC/RagA family
V1409171	50S ribosomal protein L3
V1409295	putative chromosome-partitioning protein ParB
V1425686	Ribosomal large subunit pseudouridine synthase B
V1442335	hypothetical protein
V1463663	Shikimate kinase 1
V1483601	hypothetical protein
V1484346	putative transcriptional regulatory protein/MSMEI_2866
V1486628	F5/8 type C domain protein
V1501344	HSP-70 cofactor
V1504395	Control catabolite protein of gluconeogenesis
V1505506	hypothetical protein
V1515543	V-type sodium pump subunit B
V1523263	Ferric hydroxamate uptake
V1527315	NADPH-ferredoxin reductase FprA
V1547685	Aerobic cobaltochelatase subunit CobN
V1549295	glucose-6-phosphate dehydrogenase assembly protein OpcA
V1564666	Nucleoid-associated protein
V1580955	Heat shock protein 70
V1704907	repeat
V1796009	hypothetical protein
V1841397	tRNA-specific adenosine deaminase
V1923512	putative epimerase/dehydratase
V1000551	Intracellular maltogenic amylase
V1010265	hypothetical protein
V1010388	Cytosol aminopeptidase
V1012771	50S ribosomal protein L21
V1013540	ADP-ribosyl-[dinitrogen reductase] hydrolase
V1014998	putative L%2CD-transpeptidase YnhG precursor
V1015064	Ribonuclease E
V1017417	putative oxidoreductase
V1018106	hypothetical protein
V1020606	Uridylate kinase
V1022147	methylmalonyl-CoA epimerase
V1040607	Glutamate racemase
V1040724	Toluene efflux pump outer membrane protein TtgF precursor
V1047815	50S ribosomal protein L4
V1048494	hypothetical protein
V1066120	Ribosomal RNA large subunit methyltransferase I
V1066214	cobalt ABC transporter%2C permease protein CbiQ
V1066316	Acetylxylan esterase precursor
V1066728	Heparinase II/III-like protein
V1066870	protease3
V1066930	Arginine transport ATP-binding protein ArtM
V1068159	hypothetical protein
V1068356	NTE family protein RssA
V1068766	Polysaccharide biosynthesis protein
V1068834	Tetraacyldisaccharide 4'-kinase
V1068899	Na+/H+ antiporter%2C NhaD family
V1068980	Lysine-sensitive aspartokinase 3
V1071262	hypothetical protein
V1071372	ribonuclease D
V1073363	hypothetical protein
V1103159	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1104206	putative mannose-6-phosphate isomerase GmuF
V1104297	FeS cluster assembly protein SufB
V1104564	1-deoxy-D-xylulose-5-phosphate synthase
V1104759	RNA polymerase sigma factor RpoD
V1105178	DNA gyrase subunit A
V1107852	hypothetical protein
V1108098	hypothetical protein
V1108862	ABC transporter ATP-binding protein YxdL
V1119558	Glycine--tRNA ligase beta subunit
V1124804	Macrolide export ATP-binding/permease protein MacB
V1139414	Formate--tetrahydrofolate ligase
V1140793	Mannitol operon transcriptional activator
V1146330	Stage 0 sporulation protein KD
V1151307	Amidophosphoribosyltransferase precursor
V1151377	Cysteine--tRNA ligase
V1151556	Transmembrane protein EpsG
V1152821	anaerobic ribonucleotide reductase-activating protein
V1153998	Threonine-phosphate decarboxylase
V1158868	Galactoside O-acetyltransferase
V1159177	Ethanolamine utilization protein EutG
V1171662	Pyrimidine-nucleoside phosphorylase
V1180013	Hsp20/alpha crystallin family protein
V1180853	hypothetical protein
V1198757	Recombinase
V1219237	Penicillin-binding protein F
V1232179	hypothetical protein
V1233855	Alkyl hydroperoxide reductase subunit C
V1239622	Autolytic lysozyme
V1239817	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1265536	Carboxynorspermidine/carboxyspermidine decarboxylase
V1269409	Elongation factor Ts
V1270128	putative ATP-binding protein involved in virulence
V1271839	putative NADH oxidase
V1273418	hypothetical protein
V1280560	Potassium-transporting ATPase A chain
V1291321	Holliday junction ATP-dependent DNA helicase RuvB
V1295196	Cell division protein FtsA
V1295649	30S ribosomal protein S13
V1312316	hypothetical protein
V1345258	Chorismate synthase
V1346010	putative methyltransferase
V1353315	hypothetical protein
V1357804	mycofactocin system glycosyltransferase
V1362477	hypothetical protein
V1363526	Glutamine transport ATP-binding protein GlnQ
V1366840	Adhesin YadA precursor
V1368771	SigmaW regulon antibacterial
V1368921	ADP-ribosyl-[dinitrogen reductase] hydrolase
V1373912	TonB-linked outer membrane protein%2C SusC/RagA family
V1380470	hypothetical protein
V1383910	hypothetical protein
V1401312	Phosphate-binding protein PstS 2 precursor
V1410536	Uracil phosphoribosyltransferase
V1430814	hypothetical protein
V1431236	outer membrane protein assembly complex%2C YaeT protein
V1444462	hypothetical protein
V1458528	C protein alpha-antigen precursor
V1487294	DegV domain-containing protein
V1489471	hypothetical protein
V1515078	EIIABC-Fru
V1524316	putative DNA-binding protein
V1532686	Alanine racemase
V1548866	Transcriptional regulatory protein WalR
V1562099	MazG nucleotide pyrophosphohydrolase domain protein
V1564261	hypothetical protein
V1576855	hypothetical protein
V1583280	hypothetical protein
V1619822	hypothetical protein
V1705118	hypothetical protein
V1827833	Retaining alpha-galactosidase precursor
V1834824	S-ribosylhomocysteine lyase
V1841368	Tyrosine recombinase XerD
V1876080	hypothetical protein
V1010649	HSP-70 cofactor
V1011469	Purine nucleoside phosphorylase DeoD-type
V1011477	Dipeptide transport system permease protein DppB
V1012118	Hydrogenase isoenzymes formation protein HypE
V1012626	Susd and RagB outer membrane lipoprotein
V1013048	5-methylcytosine-specific restriction enzyme B
V1013097	hypothetical protein
V1014612	3-dehydroquinate dehydratase
V1014790	hypothetical protein
V1015914	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
V1016317	Thiol-disulfide oxidoreductase ResA
V1016409	DNA-directed RNA polymerase subunit alpha
V1019132	Adhesin YadA precursor
V1020528	50S ribosomal protein L3
V1034259	Elongation factor Tu
V1037453	Arginine decarboxylase
V1039549	DNA primase (bacterial type)
V1039900	hypothetical protein
V1041553	hypothetical protein
V1042362	Arginine hydroxamate resistance protein
V1043182	putative DNA-binding protein
V1044479	camphor resistance protein CrcB
V1047819	50S ribosomal protein L16
V1047971	putative transcriptional regulatory protein YebC
V1055743	preprotein translocase subunit SecD
V1066291	Serine dehydratase alpha chain
V1067313	recombination regulator RecX
V1067484	Histidine--tRNA ligase
V1068351	hypothetical protein
V1068612	ATP-dependent helicase/nuclease subunit A
V1068802	Glucose-1-phosphate thymidylyltransferase
V1068807	Glucokinase
V1068897	F-ATPase epsilon subunit
V1070512	N-acetylglucosamine repressor
V1072608	Peptidase family M49
V1073165	NADP-dependent malic enzyme
V1073177	Nicotinamide-nucleotide amidohydrolase PncC
V1074328	Ribonuclease M5
V1074404	Long-chain-fatty-acid--CoA ligase
V1075970	LemA family protein
V1076444	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1079768	hypothetical protein
V1081022	TonB-linked outer membrane protein%2C SusC/RagA family
V1102705	3-deoxy-manno-octulosonate cytidylyltransferase
V1102917	F-type ATPase subunit delta
V1103130	Dual-specificity RNA methyltransferase RlmN
V1104663	hypothetical protein
V1105330	Purine nucleoside phosphorylase 1
V1108037	putative membrane protein
V1108240	iron-sulfur cluster repair di-iron protein
V1120164	Elongation factor G
V1120468	CTP synthase
V1136440	50S ribosomal protein L16
V1138666	HTH-type transcriptional repressor YtrA
V1139408	Monoterpene epsilon-lactone hydrolase
V1145596	Stress protein H5
V1152241	Transposase DDE domain protein
V1156283	Alanine racemase
V1169485	Tetratricopeptide repeat
V1172862	Dipeptidase
V1176092	Guanylate kinase
V1179432	Malate-2H(+)/Na(+)-lactate antiporter
V1180109	hypothetical protein
V1180354	Isoleucine--tRNA ligase
V1184599	50S ribosomal protein L11
V1184921	3-oxoacyl-[acyl-carrier-protein] reductase FabG
V1191774	Valine--tRNA ligase
V1196029	putative bifunctional UDP-N-acetylmuramoylalanyl-D-glutamate--2%2C6-diaminopimelate ligase/UDP-N-acetylmuramoyl-tripeptide:D-alanyl-D-alanine ligase
V1201509	putative membrane protein YdfK
V1201995	Ribonuclease PH
V1202119	50S ribosomal protein L4
V1203971	hypothetical protein
V1246730	30S ribosomal protein S6
V1251533	ATP-dependent Clp protease ATP-binding subunit ClpX
V1265696	hypothetical protein
V1283793	hypothetical protein
V1292993	Mannosylfructose-phosphate synthase
V1296111	Serine--tRNA ligase
V1327667	Heat shock protein 70
V1328066	Maltodextrin phosphorylase
V1368266	Bifunctional purine biosynthesis protein PurH
V1376641	addiction module antitoxin%2C RelB/DinJ family
V1387753	ATP-dependent RNA helicase DbpA
V1402413	CTP synthase
V1406168	Bifunctional (p)ppGpp synthase/hydrolase SpoT
V1409041	Leucine--tRNA ligase
V1412843	hypothetical protein
V1420842	CRISPR-associated Cse2 family protein
V1440400	Electron transfer flavoprotein large subunit
V1441002	carotene isomerase
V1464122	Adenosine monophosphate-protein transferase NmFic
V1465411	hypothetical protein
V1485212	Eco57I restriction-modification methylase
V1487205	Bifunctional protein FolD protein
V1503720	Phosphoribosylformylglycinamidine synthase
V1506165	Phosphoethanolamine transferase EptC
V1526489	Cell wall-binding protein YocH precursor
V1548730	ATP-dependent Clp protease ATP-binding subunit ClpX
V1549799	hypothetical protein
V1554099	hypothetical protein
V1562976	Replication-associated recombination protein A
V1563466	Magnesium-chelatase 38 kDa subunit
V1577147	hypothetical protein
V1589850	product=hypothetical protein
V1618201	hypothetical protein
V1704819	hypothetical protein
V1737024	hypothetical protein
V1752958	hypothetical protein
V1874567	Valine--tRNA ligase
V1000848	ABC transporter permease protein YxdM
V1011943	DNA/pantothenate metabolism flavoprotein
V1012425	50S ribosomal protein L30
V1013469	Pyruvate-flavodoxin oxidoreductase
V1014778	hypothetical protein
V1015390	hypothetical protein
V1017418	Suppressor of fused protein (SUFU)
V1018296	hypothetical protein
V1020223	50S ribosomal protein L10
V1032000	ABC transporter permease YtrF precursor
V1038273	hypothetical protein
V1039231	Divergent AAA domain protein
V1040000	hypothetical protein
V1040197	co-chaperonin GroES
V1051171	DNA polymerase III PolC-type
V1053400	SusD family protein
V1057840	Ferrous iron uptake protein
V1066305	bile acid transporter
V1066833	tetratricopeptide repeat protein
V1066851	Ribosomal large subunit pseudouridine synthase D
V1066855	Glucose-inhibited division protein A
V1066934	hypothetical protein
V1067413	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
V1067487	Nuclease precursor
V1069286	hopanoid biosynthesis associated glycosyl transferase protein HpnI
V1070143	Replicative DNA helicase
V1070179	Ubiquinone/menaquinone biosynthesis methyltransferase ubiE
V1070562	hypothetical protein
V1072500	Glycine--tRNA ligase beta subunit
V1073166	Putative multidrug export ATP-binding/permease protein
V1076345	Thiamine biosynthesis protein ThiS
V1082849	Xaa-Pro aminopeptidase
V1091494	Ribosome-associated factor Y
V1099713	ATP synthase subunit alpha
V1102706	Beta-lactamase hydrolase-like protein
V1102901	Replicative DNA helicase
V1104598	putative protein involved in outer membrane biogenesis
V1106276	Outer membrane protein
V1107508	Phosphoenolpyruvate carboxylase
V1115161	3-oxoacyl-[acyl-carrier-protein] synthase 2
V1138745	Pathogen-specific membrane antigen
V1139690	hypothetical protein
V1141478	hypothetical protein
V1143275	Immunoglobulin G-binding protein G precursor
V1144894	Minor outer membrane protein Omp16
V1145178	hypothetical protein
V1146217	putative transcriptional regulator
V1151369	hypothetical protein
V1155270	carboxylate/amino acid/amine transporter
V1157583	putative integral membrane protein
V1168391	hypothetical protein
V1171902	Ribose import ATP-binding protein RbsA
V1172032	ATP-dependent Clp protease ATP-binding subunit ClpX
V1175304	Aspartokinase
V1180479	Vegetative protein 209
V1180580	Valine--tRNA ligase
V1180885	Di-/tripeptide transporter
V1181108	Aerobic cobaltochelatase subunit CobN
V1186388	hypothetical protein
V1198683	hypothetical protein
V1237312	Ribosomal RNA small subunit methyltransferase E
V1251069	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
V1252542	hypothetical protein
V1267249	Hep_Hag
V1291610	Pyrimidine-nucleoside phosphorylase
V1310212	Beta-N-acetylhexosaminidase precursor
V1310298	Haemagglutinin
V1316753	Glucose-6-phosphate isomerase
V1334655	hypothetical protein
V1335322	Divergent AAA domain protein
V1343719	serine protease inhibitor-like protein
V1362555	HpcH/HpaI aldolase/citrate lyase family protein
V1367118	putative FAD-linked oxidoreductase
V1379975	serine protease inhibitor-like protein
V1380809	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1383988	Lactose phosphotransferase system repressor
V1396202	hypothetical protein
V1404464	Pathogen-specific membrane antigen
V1421090	putative chromosome-partitioning protein ParB
V1463731	DNA gyrase subunit B
V1466495	L-tyrosine decarboxylase
V1482575	Eco57I restriction-modification methylase
V1486989	Inosine-5'-monophosphate dehydrogenase
V1499267	Lon protease 1
V1508853	hypothetical protein
V1515978	hypothetical protein
V1554028	Glutamine transport ATP-binding protein GlnQ
V1564270	Na(+)/drug antiporter
V1586206	hypothetical protein
V1594455	hypothetical protein
V1617796	DNA polymerase III subunit alpha
V1680073	RTX-I toxin determinant B
V1836833	C protein alpha-antigen precursor
V1874595	HTH-type transcriptional repressor AcnR
V1881203	Transposase DDE domain protein
V1885679	hypothetical protein
V1000012	50S ribosomal protein L6
V1007970	hypothetical protein
V1009947	30S ribosomal protein S20
V1009996	2-dehydro-3-deoxyphosphooctonate aldolase
V1010267	D-alanine--D-alanine ligase
V1012418	50S ribosomal protein L29
V1012496	Stress protein H5
V1013178	Lactaldehyde reductase
V1014555	electron transport complex protein RnfG
V1014990	Trifunctional NAD biosynthesis/regulator protein NadR
V1016823	colanic acid biosynthesis protein
V1017043	50S ribosomal protein L17
V1018706	Xaa-Pro aminopeptidase
V1019205	hypothetical protein
V1020376	putative zinc transport system ATP-binding protein AdcC
V1024352	hypothetical protein
V1036372	hypothetical protein
V1038308	hypothetical protein
V1040244	CDP-alcohol phosphatidyltransferase
V1041056	transcriptional regulator MirA
V1041694	ribonuclease BN/unknown domain fusion protein
V1042904	F-ATPase subunit 6
V1048252	Hydrogenase-4 component B
V1056385	Oxa1Ec
V1057118	hypothetical protein
V1066319	Arginyl aminopeptidase
V1067191	hypothetical protein
V1067718	NAD(P)H-quinone oxidoreductase subunit 3
V1067733	D-galactonate transporter
V1067930	High-affinity zinc uptake system membrane protein ZnuB
V1068156	Rod shape-determining protein MreC
V1068558	CDP-diacylglycerol-serine O-phosphatidyltransferase
V1069213	Enamine/imine deaminase
V1069482	RHS Repeat
V1070471	Ribosomal silencing factor RsfS
V1070932	D-alanyl-D-alanine carboxypeptidase precursor
V1102009	Putative signal peptide peptidase SppA
V1104817	hypothetical protein
V1105176	Ribosomal large subunit pseudouridine synthase B
V1109330	Macrolide export ATP-binding/permease protein MacB
V1109403	hypothetical protein
V1109816	four helix bundle protein
V1109870	Mannosyltransferase OCH1
V1110165	phosphotransferase mannnose-specific family component IIA
V1119119	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
V1145582	putative phosphoesterase or phosphohydrolase
V1151931	hypothetical protein
V1154058	hypothetical protein
V1159850	General stress protein 13
V1167440	6-phospho-alpha-glucosidase 1
V1167759	Pyruvate kinase
V1172465	putative ABC transporter ATP-binding protein
V1172971	F-ATPase gamma subunit
V1175149	hypothetical protein
V1180077	Streptopain precursor
V1190308	Bacterial type II secretion system protein F domain protein
V1198671	ATP-dependent RNA helicase RhlE
V1221220	4-hydroxy-tetrahydrodipicolinate reductase
V1230780	Intracellular maltogenic amylase
V1234575	sporulation sigma factor SigK
V1265701	hypothetical protein
V1267312	Stage III sporulation protein E
V1267384	Procyclic acidic repetitive protein (PARP)
V1290861	hypothetical protein
V1295275	Inosine-5'-monophosphate dehydrogenase
V1329598	Heat shock protein 70
V1356346	Tyrosine recombinase XerD
V1356894	hypothetical protein
V1358306	Thiamine precursor ECF transporter S component HmpT
V1366926	hypothetical protein
V1375311	Peptide chain release factor 1
V1375494	CAAX amino terminal protease self- immunity
V1380466	Gamma-DL-glutamyl hydrolase precursor
V1381458	30S ribosomal protein S5
V1381562	ATP synthase subunit beta
V1396946	30S ribosomal protein S8
V1408902	DNA gyrase subunit A
V1413597	Ferredoxin
V1436375	hypothetical protein
V1445346	Folylpolyglutamate synthase
V1482921	hypothetical protein
V1487780	hypothetical protein
V1503537	Fructose-bisphosphate aldolase
V1505849	Colicin I receptor precursor
V1514566	hypothetical protein
V1525158	hypothetical protein
V1549083	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1553758	hypothetical protein
V1581223	Helix-destabilizing protein
V1583470	Hep_Hag
V1584031	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1604708	hypothetical protein
V1615860	repeat
V1618415	Inosine-5'-monophosphate dehydrogenase
V1753063	hypothetical protein
V1795960	Aerobic cobaltochelatase subunit CobN
V1841281	Acetylxylan esterase precursor
V1849456	Ribonuclease P protein component
V1849474	Pyruvate-flavodoxin oxidoreductase
V1849673	FeS cluster assembly protein SufB
V1923682	chromosome segregation protein SMC
V1000168	Isoleucine--tRNA ligase
V1007068	Glycine--tRNA ligase alpha subunit
V1008496	Pyruvate formate-lyase 1-activating enzyme
V1010117	Alkaline phosphatase synthesis sensor protein PhoR
V1010372	DNA ligase
V1010704	hypothetical protein
V1011940	Aspartate aminotransferase
V1012586	Transcript cleavage factor GreA
V1013148	DNA polymerase III subunit delta
V1013271	hypothetical protein
V1013432	(R)-2-hydroxyglutaryl-CoA dehydratase subunit alpha
V1013965	Fructose-1%2C6-bisphosphatase 1 class 2
V1015608	Type III pantothenate kinase
V1023181	Glucose-6-phosphate isomerase
V1023238	30S ribosomal protein S7
V1036467	hypothetical protein
V1040491	dTDP-4-dehydrorhamnose reductase
V1043778	Ribosome maturation factor RimM
V1047741	Translation initiation factor IF-3
V1047900	lipoprotein releasing system%2C transmembrane protein%2C LolC/E family
V1048250	Formate channel 1
V1059001	Phosphoenolpyruvate-protein phosphotransferase
V1066121	tRNA(Ile)-lysidine synthase
V1066310	Alpha/beta hydrolase family protein
V1066333	putative ABC transporter ATP-binding protein YheS
V1066832	Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1067087	IMPACT family member YigZ
V1067148	hypothetical protein
