gene	geneProduct
V1240952	hypothetical protein
V1256203	Pyruvate oxidase
V1263283	Collagen triple helix repeat (20 copies)
V1323258	hypothetical protein
V1335216	hypothetical protein
V1366240	Surface layer protein
V1383868	Pyruvate formate-lyase 1-activating enzyme
V1392129	glucosamine-6-phosphate deaminase-like protein
V1033047	Phd_YefM
V1036512	1-acyl-sn-glycerol-3-phosphate acyltransferase
V1057561	hypothetical protein
V1069107	Lipopolysaccharide export system ATP-binding protein LptB
V1069727	Organic solvent tolerance protein OstA
V1073320	NigD-like protein
V1079894	Uracil-DNA glycosylase
V1083572	DNA polymerase III PolC-type
V1102375	hypothetical protein
V1149143	hypothetical protein
V1151350	Neutral endopeptidase
V1151488	Outer membrane protein MIP precursor
V1172710	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1181285	tRNA 2'-O-methylase
V1181594	30S ribosomal protein S2
V1195122	General stress protein CTC
V1239654	hypothetical protein
V1265526	Adhesin YadA precursor
V1344803	hypothetical protein
V1348574	addiction module toxin%2C RelE/StbE family
V1408344	pheromone autoinducer 2 transporter
V1464163	Endo-alpha-N-acetylgalactosaminidase precursor
V1464212	hypothetical protein
V1464814	Internalin-A precursor
V1464908	Cell division protein FtsW
V1465916	Putative TrmH family tRNA/rRNA methyltransferase
V1491909	hypothetical protein
V1501902	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
V1503166	hypothetical protein
V1564293	Uridylate kinase
V1577095	Hydroxyethylthiazole kinase
V1612086	hypothetical protein
V1616735	hypothetical protein
V1841413	Tetraacyldisaccharide 4'-kinase
V1011320	Macrolide export ATP-binding/permease protein MacB
V1018417	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--LD-lysine ligase
V1021142	(2E%2C6E)-farnesyl diphosphate synthase
V1021425	hypothetical protein
V1032190	Transcriptional regulatory protein LiaR
V1037761	hypothetical protein
V1040789	O-acetyltransferase OatA
V1067579	Flagellar hook-length control protein FliK
V1068623	ATP-dependent DNA helicase PcrA
V1071266	Trehalose transport system permease protein SugB
V1072184	putative RNA methyltransferase
V1078938	protoporphyrinogen oxidase
V1079171	hypothetical protein
V1103133	hypothetical protein
V1108006	hypothetical protein
V1136915	hypothetical protein
V1151019	hypothetical protein
V1154272	putative PEP-CTERM system TPR-repeat lipoprotein
V1177954	preprotein translocase subunit SecA
V1240452	Internalin-A precursor
V1267672	hypothetical protein
V1291324	Putative pyrimidine permease RutG
V1331211	Ribokinase
V1331618	addiction module antitoxin%2C RelB/DinJ family
V1334808	putative outer membrane protein
V1341867	50S ribosomal protein L13
V1342077	hypothetical protein
V1346527	hypothetical protein
V1367203	hypothetical protein
V1374934	5-methylcytosine-specific restriction enzyme B
V1381123	Translation initiation factor IF-2
V1431828	Meso-diaminopimelate D-dehydrogenase
V1687756	preprotein translocase subunit SecY
V1752964	outer membrane assembly lipoprotein YfiO
V1753256	TonB-linked outer membrane protein%2C SusC/RagA family
V1000501	Exo-glucosaminidase LytG precursor
V1012943	Penicillin-binding protein 1A
V1015586	30S ribosomal protein S20
V1032825	preprotein translocase subunit SecY
V1034249	repeat
V1036101	hypothetical protein
V1042141	30S ribosomal protein S4
V1042346	hypothetical protein
V1060533	Ornithine carbamoyltransferase%2C catabolic
V1072590	hypothetical protein
V1075196	Dihydroorotate oxidase B%2C electron transfer subunit
V1075643	preprotein translocase subunit YajC
V1082630	lipopolysaccharide transport periplasmic protein LptA
V1102581	Phosphotransferase enzyme family protein
V1102936	Putative transcriptional regulator YvhJ
V1109183	hypothetical protein
V1138325	hypothetical protein
V1139836	50S ribosomal protein L1
V1156647	Adhesin YadA precursor
V1170256	putative nucleotidyltransferases
V1172284	hypothetical protein
V1181373	Purine catabolism regulatory protein
V1181435	Oligo-1%2C6-glucosidase
V1191179	Dark-response protein 21
V1191961	hypothetical protein
V1196637	50S ribosomal protein L29
V1200002	hypothetical protein
V1232318	hypothetical protein
V1239640	hypothetical protein
V1267543	hypothetical protein
V1343142	P22 coat protein - gene protein 5
V1365830	hypothetical protein
V1369396	(2E%2C6E)-farnesyl diphosphate synthase
V1391932	Ribosomal silencing factor RsfS
V1409712	mobile mystery protein B
V1420807	DNA polymerase IV
V1431000	Aminopeptidase C
V1458517	Transaldolase
V1462221	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1469458	putative PEP-CTERM system TPR-repeat lipoprotein
V1563277	hypothetical protein
V1577270	hypothetical protein
V1724144	bacterial surface protein 26-residue repeat
V1819319	putative membrane protein
V1000469	Lactose-specific phosphotransferase enzyme IIA component
V1009387	preprotein translocase subunit SecA
V1018296	hypothetical protein
V1038967	hypothetical protein
V1038968	Propanediol utilization protein PduA
V1041567	aminoimidazole riboside kinase
V1043830	hypothetical protein
V1070491	Undecaprenyl-diphosphatase
V1073691	DNA gyrase subunit A
V1075158	50S ribosomal protein L29
V1081398	Ribosomal RNA small subunit methyltransferase G
V1081781	Membrane-anchored protein predicted to be involved in regulation of amylopullulanase
V1084314	Glutamate--tRNA ligase
V1102810	4-alpha-glucanotransferase
V1139582	Hyaluronate lyase precursor
V1141224	Beta-glucuronidase
V1152492	hypothetical protein
V1152575	hypothetical protein
V1152655	Xaa-Pro aminopeptidase
V1181000	Trifunctional nucleotide phosphoesterase protein YfkN precursor
V1190594	Adenylosuccinate synthetase
V1203459	30S ribosomal protein S6
V1239752	Carbamoyl-phosphate synthase large chain
V1391965	RNA polymerase principal sigma factor HrdB
V1392475	Recombinase A
V1400821	Internalin-A precursor
V1401248	hypothetical protein
V1402446	von Willebrand factor type A domain protein
V1550872	hypothetical protein
V1617899	putative ABC transporter ATP-binding protein YheS
V1849475	Haemagglutinin
V1000186	ABC-type cobalt transport system%2C permease component CbiQ
V1000195	hypothetical protein
V1012671	V-type sodium pump subunit B
V1014276	DNA utilization protein GntX
V1037019	putative type I restriction enzymeP M protein
V1042516	putative aminodeoxychorismate lyase
V1045212	hypothetical protein
V1066834	AmiB activator
V1067383	carboxylate/amino acid/amine transporter
V1068103	RNA polymerase sigma factor RpoD
V1068795	DNA polymerase III subunit alpha
V1070107	putative DNA helicase
V1071697	Adenylosuccinate synthetase
V1071772	50S ribosomal protein L15
V1074723	sortase
V1075198	putative RNA-binding protein (contains KH domain)
V1075226	preprotein translocase subunit SecD
V1078949	Serine/threonine-protein kinase PknA
V1079378	Biotin ECF transporter S component BioY
V1103099	Isoleucine--tRNA ligase
V1105456	hypothetical protein
V1144728	putative ATP-dependent Clp protease ATP-binding subunit
V1145584	hypothetical protein
V1150428	Ribonucleases G and E
V1152048	putative outer membrane protein
V1175104	Pathogen-specific membrane antigen
V1192935	exodeoxyribonuclease III (xth)
V1197532	Sigma-A
V1237423	Ribose-phosphate pyrophosphokinase
V1267325	Growth regulator
V1318186	RNA polymerase sigma factor%2C sigma-70 family
V1346863	hypothetical protein
V1369643	hypothetical protein
V1404783	50S ribosomal protein L9
V1413710	hypothetical protein
V1420760	Histone acetyltransferase (MYST family)
V1498641	ATP-dependent DNA helicase PcrA
V1503360	Type I restriction enzyme EcoR124II R protein
V1506576	Phd_YefM
V1530479	Purine nucleoside receptor A
V1548640	Internalin-A precursor
V1549663	Maltodextrin phosphorylase
V1574952	50S ribosomal protein L5
V1577278	DNA polymerase III subunit beta
V1593680	Periplasmic serine endoprotease DegP precursor
V1841295	Putative multidrug export ATP-binding/permease protein
V1014821	Signal peptidase I T
V1015540	hypothetical protein
V1023972	Thioredoxin
V1039078	Membrane-bound protein LytR
V1040500	preprotein translocase subunit SecE
V1044384	hypothetical protein
V1068240	2-oxoglutarate oxidoreductase subunit KorB
V1068823	Iron-regulated protein A precursor
V1069888	Inosine-5'-monophosphate dehydrogenase
V1072951	Fructokinase
V1078553	DNA-binding protein HB1
V1079322	Diacylglycerol kinase
V1081668	Pseudouridine kinase
V1084329	putative galacturonate locus repressor
V1152524	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase
V1158699	putative siderophore transport system ATP-binding protein YusV
V1171441	Tromp-1
V1178044	hypothetical protein
V1181404	putative ATPase
V1265590	hypothetical protein
V1345258	Chorismate synthase
V1371652	hypothetical protein
V1379917	Elongation factor G
V1421240	30S ribosomal protein S5
V1498895	tagatose-6-phosphate kinase
V1526533	hypothetical protein
V1527542	Fumarate reductase flavoprotein subunit
V1577733	hypothetical protein
V1819291	putative membrane protein
V1849614	Haemagglutinin
V1008252	SusD family protein
V1010612	CRISPR-associated endoribonuclease Cse3
V1010693	Long-chain-fatty-acid--CoA ligase
V1012313	Bifunctional (p)ppGpp synthase/hydrolase relA
V1013641	Dipeptide-binding protein DppE precursor
V1016863	coproporphyrinogen III oxidase
V1032814	hypothetical protein
V1037207	putative phage-associated protein
V1042010	zinc/cadmium-binding protein
V1044935	Antitoxin DinJ
V1066349	Xanthan lyase precursor
V1066364	1%2C4-alpha-glucan branching enzyme GlgB
V1066636	Putative endo-beta-N-acetylglucosaminidase precursor
V1067674	Ribosome hibernation promoting factor
V1068137	Biosynthetic arginine decarboxylase
V1069685	Alanine racemase
V1069897	Prolyl tripeptidyl peptidase precursor
V1073755	LPS biosynthesis protein
V1079456	Primosomal protein N'
V1079943	Folylpolyglutamate synthase
V1087866	UDP-glucose 4-epimerase
V1102642	Bifunctional protein GlmU
V1113212	Bifunctional PGK/TIM
V1150416	putative phage-encoded protein
V1157467	Isoleucine--tRNA ligase
V1172599	Translation initiation factor IF-3
V1176073	HIT-like protein
V1191940	Histidine--tRNA ligase
V1252867	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1267305	Adhesin YadA precursor
V1295411	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
V1318362	50S ribosomal protein L15
V1323113	Dipeptidase
V1328551	Phosphotransferase enzyme family protein
V1400481	Inner membrane lipoprotein YiaD precursor
V1500544	hypothetical protein
V1820465	Prolipoprotein diacylglyceryl transferase
V1852144	hypothetical protein
V1010701	Thiamine biosynthesis protein ThiS
V1034296	Pyruvate oxidase
V1036300	Pseudouridine kinase
V1041362	putative chromosome-partitioning protein ParB
V1044364	Lipid-binding protein
V1065454	hypothetical protein
V1079429	Inner membrane protein YbiR
V1079438	Lysine-specific permease
V1138302	hypothetical protein
V1143742	Uric acid permease PucK
V1151731	Tyrosine phosphorylated protein A
V1152047	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1159806	HIT-like protein
V1175151	preprotein translocase subunit SecA
V1197020	Formate acetyltransferase 1
V1241251	DivIVA domain repeat protein
V1266258	Methionine gamma-lyase
V1266647	Stress protein H5
V1291204	Histone acetyltransferase (MYST family)
V1291933	lipid A biosynthesis lauroyl acyltransferase
V1329286	ATP synthase subunit alpha
V1329569	50S ribosomal protein L11
V1340146	Osmoprotectant-binding protein
V1375356	hypothetical protein
V1400767	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1411056	30S ribosomal protein S11
V1458649	Collagen triple helix repeat (20 copies)
V1583226	Cyclodextrin-binding protein precursor
V1634514	hypothetical protein
V1785966	hypothetical protein
V1806766	Ammonia transporter
V1006820	Alpha-hemolysin translocation ATP-binding protein HlyB
V1011849	Phospho-2-dehydro-3-deoxyheptonate aldolase%2C Phe-sensitive
V1012356	hypothetical protein
V1013751	50S ribosomal protein L15
V1015334	PhoU-like phosphate uptake regulator
V1032826	Adenylate kinase
V1038964	Heat shock protein 70
V1042993	hypothetical protein
V1066831	Deoxyguanosinetriphosphate triphosphohydrolase
V1068035	Alginate biosynthesis protein AlgA
V1068273	Glycogen synthase
V1069805	Galactofuranosyl transferase GlfT2
V1069894	Chaperone protein DnaJ
V1072973	hypothetical protein
V1079980	Ribose-phosphate pyrophosphokinase
V1081020	putative peptidase
V1082188	Calcium-transporting ATPase
V1098971	preprotein translocase subunit SecA
V1139430	hypothetical protein
V1151274	Phosphate transport system permease protein PstC
V1163145	Siphovirus Gp157
V1167406	hypothetical protein
V1176547	Nitrogen regulation protein C
V1190145	hypothetical protein
V1190485	PASTA domain protein
V1201501	Putative endo-beta-N-acetylglucosaminidase precursor
V1291693	hypothetical protein
V1295224	UDP-glucose 4-epimerase
V1345543	Elongation factor G
V1440902	Hep_Hag
V1482760	hypothetical protein
V1503160	hypothetical protein
V1504411	Outer membrane protein alpha precursor
V1521266	hypothetical protein
V1577527	hypothetical protein
V1819285	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase
V1875143	Ribosomal large subunit pseudouridine synthase D
V1000034	Transcript cleavage factor GreA
V1000571	DNA repair protein RadC
V1001394	Telomeric repeat-binding factor 2
V1006810	hypothetical protein
V1010955	Long-chain-fatty-acid--CoA ligase FadD15
V1021139	50S ribosomal protein L24
V1039899	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1042005	DNA polymerase III subunit beta
V1065926	F-ATPase subunit 6
V1067295	Gluconate 5-dehydrogenase
V1068111	hypothetical protein
V1071922	hypothetical protein
V1079445	Bifunctional protein GlmU
V1081736	Lipoprotein-releasing system transmembrane protein LolE
V1082698	hypothetical protein
V1099420	ATP synthase subunit alpha
V1109688	ABC-type uncharacterized transport system%2C permease component
V1111817	Translation initiation factor IF-1
V1136930	hypothetical protein
V1139638	putative RNA-binding protein%2C contains TRAM domain
V1139639	auxin efflux carrier
V1140252	DNA gyrase subunit A
V1143395	hypothetical protein
V1148084	Lipid-binding protein
V1151437	hypothetical protein
V1153359	Riboflavin biosynthesis protein RibD
V1154798	FeS cluster assembly protein SufB
V1175571	Ribosome-binding factor A
V1190658	hypothetical protein
V1198623	DNA-directed RNA polymerase subunit beta'
V1237206	type I restriction-modification system%2C M subunit
V1269249	hypothetical protein
V1278483	Cupin domain protein
V1295076	Pyruvate%2C phosphate dikinase
V1368716	Stage 0 sporulation protein KD
V1381007	Pyridoxamine 5'-phosphate oxidase
V1392051	Acetate kinase
V1392247	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
V1403914	hypothetical protein
V1409291	putative membrane protein
V1425212	product=PTS system mannose-specific EIIC component
V1428998	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
V1462344	ATP-dependent Clp protease proteolytic subunit 1
V1484557	Branched-chain-amino-acid aminotransferase
V1593341	hypothetical protein
V1594423	Internalin-A precursor
V1705059	L-serine dehydratase 1
V1006747	protein TolR
V1011255	Glucosamine-6-phosphate deaminase 1
V1017656	Outer membrane cobalamin receptor protein
V1035265	hypothetical protein
V1036434	Lactose-binding protein precursor
V1040396	putative endopeptidase p60 precursor
V1042729	Putative L%2CD-transpeptidase YciB precursor
V1067413	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
V1068140	thiol-disulfide oxidoreductase
V1071151	Protease 3 precursor
V1074264	Phosphopantetheine adenylyltransferase
V1075842	putative phospholipid ABC transporter permease protein MlaE
V1075889	Aspartate carbamoyltransferase regulatory chain
V1077860	50S ribosomal protein L11
V1078623	RNA polymerase-binding transcription factor CarD
V1080669	orotidine 5'-phosphate decarboxylase
V1081437	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1088570	hypothetical protein
V1100229	Phosphate import ATP-binding protein PstB
V1103159	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1103174	Carbon starvation protein A
V1107293	Malate-2H(+)/Na(+)-lactate antiporter
V1108549	Type-2 restriction enzyme HpaI
V1140234	7-cyano-7-deazaguanine synthase
V1154052	Oligopeptide-binding protein AppA precursor
V1171981	G5 domain protein
V1175284	3-oxoacyl-[acyl-carrier-protein] synthase 2
V1236432	Holo-[acyl-carrier-protein] synthase
V1237246	helicase/secretion neighborhood TadE-like protein
V1246774	50S ribosomal protein L2
V1291476	hypothetical protein
V1292499	IgA-specific serine endopeptidase autotransporter precursor
V1335212	hypothetical protein
V1355776	Putative HMP/thiamine import ATP-binding protein YkoD
V1394229	ski2-like helicase
V1395200	hypothetical protein
V1464773	DNA protecting protein DprA
V1485342	hypothetical protein
V1490327	NMT1/THI5 like protein
V1548662	4-hydroxy-tetrahydrodipicolinate synthase
V1559992	preprotein translocase subunit SecA
V1590847	Single-strand binding protein family protein
V1602742	Elongation factor Tu
V1870037	Lysine-specific permease
V1000107	Lipoprotein signal peptidase
V1032631	Cyclodextrin-binding protein precursor
V1036212	Maltose transport system permease protein MalF
V1038900	Nicotinate degradation protein S
V1039346	putative glycosyltransferase EpsJ
V1065580	DNA-directed RNA polymerase subunit alpha
V1066548	hypothetical protein
V1066642	30S ribosomal protein S7
V1069087	VWFA-related Acidobacterial domain protein
V1075846	putative peptidase
V1080732	hypothetical protein
V1084004	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
V1106343	Collagen triple helix repeat (20 copies)
V1139265	DNA ligase
V1140757	Peptidase T
V1151577	Excinuclease ABC subunit A
V1154079	hypothetical protein
V1173000	nitrite transporter
V1237688	Methionine import ATP-binding protein MetN
V1266286	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
V1267267	C protein alpha-antigen precursor
V1291337	Valine--tRNA ligase
V1328606	hypothetical protein
V1394353	Ribonuclease G
V1413067	Branched-chain-amino-acid aminotransferase
V1462030	Ribosomal RNA small subunit methyltransferase I
V1526135	Outer membrane protein assembly factor BamA precursor
V1547511	Diacylglycerol kinase
V1574175	chromosome segregation protein SMC
V1574511	putative phosphatase YwpJ
V1578455	shikimate 5-dehydrogenase
V1704819	hypothetical protein
V1805116	ATP synthase subunit alpha%2C sodium ion specific
V1836824	hypothetical protein
V1008113	hypothetical protein
V1010974	Exodeoxyribonuclease
V1011839	50S ribosomal protein L10
V1020050	L-serine dehydratase%2C beta chain
V1036091	putative sensor histidine kinase pdtaS
V1036516	Purine catabolism regulatory protein
V1036523	orotidine 5'-phosphate decarboxylase
V1038265	Tyrosine--tRNA ligase
V1039076	hypothetical protein
V1040313	oligopeptide transporter%2C OPT family
V1065517	Distal rod protein
V1066643	30S ribosomal protein S12
V1066947	UDP-glucose 6-dehydrogenase
V1067254	Colicin I receptor precursor
V1068159	hypothetical protein
V1069260	Endonuclease/Exonuclease/phosphatase family protein
V1071081	Carbamoyl-phosphate synthase large chain
V1076001	Putative TrmH family tRNA/rRNA methyltransferase
V1078951	hypothetical protein
V1079633	ATP-dependent helicase/nuclease subunit A
V1080833	Trk system potassium uptake protein TrkG
V1082386	Putative 2-hydroxyacid dehydrogenase
V1083897	cell division protein MraZ
V1087115	hypothetical protein
V1124090	hypothetical protein
V1145742	Peptide chain release factor 3
V1151276	Neutral endopeptidase
V1162541	Helix-turn-helix domain protein
V1171108	hypothetical protein
V1171892	Pyruvate formate-lyase 1-activating enzyme
V1171903	Thioredoxin reductase
V1173632	hypothetical protein
V1193310	Ribosomal RNA small subunit methyltransferase H
V1198535	Putative aliphatic sulfonates-binding protein precursor
V1233424	Enamine/imine deaminase
V1237643	Ribosomal RNA small subunit methyltransferase D
V1267288	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1301343	Oligoribonuclease
V1337316	DNA-directed RNA polymerase subunit beta
V1341029	hypothetical protein
V1346039	Putative virion core protein (lumpy skin disease virus)
V1356258	Lysine--tRNA ligase
V1356979	Serine--tRNA ligase
V1401507	Malate dehydrogenase
V1402800	Methionine aminopeptidase 1
V1408863	repeat
V1465356	Tyrosine recombinase XerD
V1481494	hypothetical protein
V1528181	F-ATPase gamma subunit%2C sodium ion specific
V1548355	putative methyltransferase
V1548748	Calcium-transporting ATPase
V1575409	hypothetical protein
V1593568	hypothetical protein
V1000276	Fumarate reductase flavoprotein subunit precursor
V1008574	Phosphoglycerate kinase
V1010067	ATP synthase subunit alpha%2C sodium ion specific
V1010167	7-cyano-7-deazaguanine synthase
V1011957	putative membrane protein
V1020898	Alkyl hydroperoxide reductase subunit C
V1022640	Cell division protein FtsX
V1036164	Stress protein H5
V1036560	hypothetical protein
V1040536	Formate--tetrahydrofolate ligase
V1043171	hypothetical protein
V1053019	Translation initiation factor IF-2
V1057978	F-ATPase gamma subunit
V1066927	Pyruvate%2C phosphate dikinase
V1067361	DNA polymerase I
V1067685	Glutamate--tRNA ligase
V1068171	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
V1069360	UDP-glucose 4-epimerase
V1071808	GTP-binding protein obg
V1073140	N-acetylglucosamine-6-phosphate deacetylase
V1074025	Nucleoside-transport system protein NupG
V1115880	Type-1 restriction enzyme R protein
V1138582	Inositol-3-phosphate synthase
V1139154	Inosine-5'-monophosphate dehydrogenase
V1141468	4-alpha-glucanotransferase
V1344990	hypothetical protein
V1366838	L-asparaginase 1
V1374204	Maltose phosphorylase
V1375790	hypothetical protein
V1430586	Glycopeptide resistance-associated protein R
V1464607	DNA gyrase subunit B
V1486920	Ornithine decarboxylase%2C inducible
V1503625	Heat shock protein 70
V1505990	Lon protease 1
V1553596	Arginine utilization regulatory protein RocR
V1593478	Thiol:disulfide interchange protein DsbD precursor
V1000464	PTS-dependent dihydroxyacetone kinase%2C phosphotransferase subunit DhaM
V1009331	DNA-directed RNA polymerase subunit omega
V1010613	CRISPR-associated endoribonuclease Cas2
V1012596	putative siderophore transport system ATP-binding protein YusV
V1019516	Phosphoenolpyruvate carboxykinase [ATP]
V1036454	Beta-galactosidase
V1037421	Lipopolysaccharide kinase (Kdo/WaaP) family protein
V1040395	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1065924	F-type ATPase subunit delta
V1066645	Cyclomaltodextrinase
V1068163	TonB-linked outer membrane protein%2C SusC/RagA family
V1071356	Lysine--tRNA ligase
V1071794	V-type sodium pump subunit B
V1079216	Penicillin-binding protein 1*
V1079944	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1102848	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1139768	hypothetical protein
V1237506	5'-nucleotidase
V1238903	Guanine/hypoxanthine permease PbuO
V1248595	Fumarate reductase flavoprotein subunit
V1292058	Lysine--tRNA ligase
V1292416	Butanolide receptor
V1294718	hypothetical protein
V1311238	Collagen triple helix repeat (20 copies)
V1356196	Putative virion core protein (lumpy skin disease virus)
V1380927	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1403555	hypothetical protein
V1404776	protein TolR
V1429636	Cell division ATP-binding protein FtsE
V1432226	50S ribosomal protein L11
V1435749	heat-inducible transcription repressor
V1547687	O-acetyltransferase OatA
V1576790	HSP-70 cofactor
V1593683	Fimbrial subunit type 1 precursor
V1594017	putative 2-dehydropantoate 2-reductase
V1007060	Glyceraldehyde-3-phosphate dehydrogenase
V1012508	Leucine-%2C isoleucine-%2C valine-%2C threonine-%2C and alanine-binding protein precursor
V1028993	50S ribosomal protein L20
V1032173	Transcriptional regulatory protein LiaR
V1036685	Dihydroorotate dehydrogenase (quinone)
V1066859	DNA topoisomerase 4 subunit B
V1070019	Helix-destabilizing protein
V1073974	30S ribosomal protein S9
V1079214	Curved DNA-binding protein
V1079973	Stage III sporulation protein E
V1081375	Penicillin-binding protein 1*
V1086911	putative ATPase/kinase involved in NAD metabolism
V1114918	Stage III sporulation protein E
V1138408	putative zinc finger/helix-turn-helix protein%2C YgiT family
V1141235	Aspartate aminotransferase
V1141360	hypothetical protein
V1150430	hypothetical protein
V1151779	D-alanine--D-alanine ligase
V1155213	Alanine--tRNA ligase
V1160658	hypothetical protein
V1199728	hypothetical protein
V1237802	Energy-coupling factor transporter transmembrane protein EcfT
V1239854	hypothetical protein
V1240401	Haemagglutinin
V1257379	Ribonucleases G and E
V1267276	Ribonuclease G
V1313989	Glutathione import ATP-binding protein GsiA
V1356074	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
V1357111	Dihydroorotate oxidase B%2C electron transfer subunit
V1364563	lineage-specific thermal regulator protein
V1382782	hypothetical protein
V1397910	50S ribosomal protein L27
V1401245	hypothetical protein
V1409682	hypothetical protein
V1432545	Folylpolyglutamate synthase
V1442705	hypothetical protein
V1465676	hypothetical protein
V1469316	Beta antigen
V1486542	hypothetical protein
V1508358	hypothetical protein
V1519689	Chaperone protein DnaJ
V1522439	N-acetylmuramoyl-L-alanine amidase LytC precursor
V1547617	PII-type proteinase precursor
V1562733	DNA strand transferase
V1885928	hypothetical protein
V1000100	mevalonate kinase
V1000517	ABC exporter transmembrane subunit%2C DevC protein
V1000562	DNA-directed RNA polymerase subunit omega
V1006779	Triosephosphate isomerase
V1010214	hypothetical protein
V1013416	putative oxidoreductase
V1013731	3-phosphoshikimate 1-carboxyvinyltransferase
V1033105	lantibiotic protection ABC transporter permease subunit%2C MutE/EpiE family
V1037765	hypothetical protein
V1041772	hypothetical protein
V1043763	hypothetical protein
V1066328	8-amino-7-oxononanoate synthase
V1066838	Acetate kinase
V1071062	Branched-chain-amino-acid aminotransferase
V1073103	Tryptophan--tRNA ligase
V1074897	Putative HMP/thiamine permease protein YkoE
V1077115	50S ribosomal protein L27
V1081971	hypothetical protein
V1082179	Fumarate reductase iron-sulfur subunit
V1083848	1%2C5-anhydro-D-fructose reductase
V1108164	Isopentenyl-diphosphate delta-isomerase
V1112909	hypothetical protein
V1118224	hypothetical protein
V1137004	Type I restriction enzyme EcoR124II R protein
V1138418	Peptidyl-prolyl cis-trans isomerase SurA
V1139079	Glutamine amidotransferase subunit PdxT
V1140444	DNA-binding transcriptional regulator MelR
V1151046	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1175314	Glutathione transport system permease protein GsiD
V1175515	bacterial surface protein 26-residue repeat
V1181730	putative inner membrane transporter YicL
V1190302	Deoxyadenosine/deoxycytidine kinase
V1198923	Heat shock protein 70
V1247991	4-hydroxy-tetrahydrodipicolinate reductase
V1281865	NUDIX domain protein
V1312082	chromosome segregation protein SMC
V1328002	bacterial surface protein 26-residue repeat
V1328515	bacterial surface protein 26-residue repeat
V1334787	putative propionyl-CoA carboxylase beta chain 5
V1342698	Phosphoglycerate kinase
V1379850	hypothetical protein
V1464328	hypothetical protein
V1481345	putative transposase OrfB
V1499596	50S ribosomal protein L2
V1820420	Staphylococcal virulence regulator protein A
V1000376	Vegetative protein 19
V1007273	sortase
V1036755	Phenylalanine--tRNA ligase beta subunit
V1041383	hypothetical protein
V1043129	hypothetical protein
V1066327	Diacylglycerol kinase
V1066655	hypothetical protein
V1066744	YbbR-like protein
V1066827	Cell division protein FtsW
V1071080	DNA-directed RNA polymerase subunit omega
V1071593	Proline iminopeptidase
V1074763	hypothetical protein
V1080806	putative oxidoreductase/MSMEI_1564
V1102811	Pullulanase precursor
V1103470	Dihydropteroate synthase
V1104155	Inosine-5'-monophosphate dehydrogenase
V1107077	Proline--tRNA ligase
V1107200	Alanine--tRNA ligase
V1108096	hypothetical protein
V1136954	Isoleucine--tRNA ligase
V1138251	pheromone autoinducer 2 transporter
V1138599	Lipoprotein-releasing system transmembrane protein LolE
V1139581	Heparinase II/III-like protein
V1140609	Ribosome-binding ATPase YchF
V1151803	hypothetical protein
V1170367	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1170891	hypothetical protein
V1177702	V-type sodium pump subunit D
V1237616	Inner membrane protein YhaI
V1239735	NADPH-dependent oxidoreductase
V1249945	putative ABC transporter ATP-binding protein YheS
V1343530	Anaerobic ribonucleoside-triphosphate reductase
V1359038	cytochrome d ubiquinol oxidase subunit 2
V1380916	hypothetical protein
V1381678	2-aminoadipate transaminase
V1436092	hypothetical protein
V1464835	Phosphate-binding protein PstS 2 precursor
V1465195	putative esterase
V1465601	Glutathione transport system permease protein GsiD
V1499742	30S ribosomal protein S7
V1530727	DNA-directed RNA polymerase subunit alpha
V1618509	hypothetical protein
V1753002	tRNA modification GTPase MnmE
V1850517	Copper-exporting P-type ATPase B
V1011227	hypothetical protein
V1013799	Glycerate dehydrogenase
V1014150	Glutamine synthetase 1
V1040826	EamA-like transporter family protein
