gene	geneProduct
V1212517	hypothetical protein
V1213493	hypothetical protein
V1221300	50S ribosomal protein L7/L12
V1256507	guanine deaminase
V1257329	Arginine/ornithine antiporter
V1257580	cytoplasmic glycerophosphodiester phosphodiesterase
V1303009	myosin-cross-reactive antigen
V1313717	Phosphate acetyltransferase
V1365556	G3P acyltransferase
V1392216	Stress protein H5
V1394860	hypothetical protein
V1424070	50S ribosomal protein L10
V1448504	Methionyl-tRNA formyltransferase
V1500439	Elongation factor Tu
V1599153	putative ABC transporter ATP-binding protein YheS
V1783997	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1784213	Heat-inducible transcription repressor HrcA
V1784306	DNA topoisomerase 1
V1784614	ATP-dependent Clp protease proteolytic subunit
V1784684	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1784707	Septation ring formation regulator EzrA
V1784920	hypothetical protein
V1784978	Muramidase-2 precursor
V1851961	ATP-dependent Clp protease ATP-binding subunit ClpE
V1882200	hypothetical protein
V1885604	Glutamyl-tRNA(Gln) amidotransferase subunit C
V1899750	hypothetical protein
V1899789	DNA topoisomerase 1
V1000005	30S ribosomal protein S11
V1015609	Bifunctional protein BirA
V1035218	Phosphoglucosamine mutase
V1035355	hypothetical protein
V1064632	CRISPR-associated endonuclease Cas1
V1066646	Maltose/maltodextrin-binding protein precursor
V1080459	DNA gyrase subunit B
V1136120	hypothetical protein
V1136135	GMP synthase [glutamine-hydrolyzing]
V1136295	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1136342	Beta-Ala-Xaa dipeptidase
V1167651	hypothetical protein
V1199448	putative phage-associated protein
V1203314	putative chromosome-partitioning protein ParB
V1203355	Chaperone protein DnaJ
V1203531	hypothetical protein
V1203569	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1208813	DNA protecting protein DprA
V1211218	Lactose transport system permease protein LacF
V1223424	hypothetical protein
V1297405	hypothetical protein
V1302435	DNA polymerase IV
V1448544	mobile mystery protein B
V1580976	hypothetical protein
V1599239	hypothetical protein
V1694047	hypothetical protein
V1784119	Isoleucine--tRNA ligase
V1784160	ATP-dependent Clp protease ATP-binding subunit ClpX
V1784677	Lipid-binding protein
V1784756	hypothetical protein
V1785121	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1785248	Diacylglycerol kinase
V1785496	putative ribosomal protein
V1799327	Lactose phosphotransferase system repressor
V1819428	Foldase protein PrsA precursor
V1819472	hypothetical protein
V1836862	putative sugar transferase EpsL
V1006962	Nucleoside triphosphate pyrophosphohydrolase
V1012378	putative protein%2C possibly involved in aromatic compounds catabolism
V1033096	DNA-directed RNA polymerase subunit alpha
V1034841	Foldase protein PrsA precursor
V1035148	putative DNA-binding protein
V1035404	Leucine--tRNA ligase
V1065484	Stage V sporulation protein G
V1136262	glutamyl-tRNA(Gln) amidotransferase subunit E
V1136416	putative mannose-6-phosphate isomerase GmuF
V1136455	putative nicotinate-nucleotide adenylyltransferase
V1136589	30S ribosomal protein S16
V1203652	putative aminodeoxychorismate lyase
V1213671	DNA integrity scanning protein DisA
V1448272	putative methyltransferase
V1448285	potassium transport protein Kup
V1460360	30S ribosomal protein S8
V1580820	putative ABC-type exoprotein transport system%2C permease component
V1598578	hypothetical protein
V1598888	hypothetical protein
V1599134	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
V1599155	Elongation factor 4
V1615030	Aminopeptidase E
V1764086	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1784577	UDP-glucose 4-epimerase
V1784716	NADH dehydrogenase-like protein
V1784919	putative secreted protein
V1784968	Threonine--tRNA ligase
V1785244	DNA ligase
V1785408	Leucine--tRNA ligase
V1785500	Alkaline shock protein 23
V1819423	Ribokinase
V1819524	MucBP domain protein
V1819530	Lichenan-specific phosphotransferase enzyme IIA component
V1853147	C protein alpha-antigen precursor
V1885222	sucrose/H+ symporter
V1000013	30S ribosomal protein S8
V1000630	preprotein translocase subunit SecA
V1000841	F-type ATPase subunit delta
V1009707	putative NADH oxidase
V1012602	Acetate kinase
V1034861	Regulatory protein spx
V1035314	Ribonuclease P protein component
V1035523	Methionine aminopeptidase 1
V1081970	Acyl-CoA dehydrogenase
V1136044	Inner membrane transporter YcaM
V1136140	EIIABC-Fru
V1136291	hypothetical protein
V1136479	N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase precursor
V1136535	Sporulation initiation inhibitor protein soj
V1136667	hypothetical protein
V1138985	Tyrosine phosphorylated protein A
V1160282	hypothetical protein
V1166870	Outer membrane protein alpha precursor
V1203342	DNA polymerase III subunit beta
V1210810	GMP synthase [glutamine-hydrolyzing]
V1211168	Replicative DNA helicase
V1211372	Uracil transporter
V1302222	putative membrane protein
V1323595	GTP cyclohydrolase 1
V1362334	Type I restriction enzyme EcoR124II R protein
V1365637	putative mannose-6-phosphate isomerase GmuF
V1439280	hypothetical protein
V1491728	ribosome-associated protein
V1553151	Diacylglycerol kinase
V1580775	L-cystine import ATP-binding protein TcyN
V1596831	putative ABC transporter ATP-binding protein
V1599187	Type-1 restriction enzyme R protein
V1599310	Minicell-associated protein DivIVA
V1616702	hypothetical protein
V1784205	hypothetical protein
V1784247	GTP pyrophosphokinase
V1784626	Phosphate acetyltransferase
V1784713	Cytochrome d ubiquinol oxidase subunit 2
V1784888	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1785226	50S ribosomal protein L30
V1785412	Putative dipeptidase
V1806864	Methionine--tRNA ligase
V1886911	Glutamine transport ATP-binding protein GlnQ
V1899700	Catabolite control protein A
V1000627	Ribonuclease Y
V1000840	F-ATPase gamma subunit
V1006499	hypothetical protein
V1010209	Isoleucine--tRNA ligase
V1013092	Formate acetyltransferase
V1014517	pyrroloquinoline quinone biosynthesis protein PqqE
V1032395	Zonula occludens toxin
V1036177	Fimbrial subunit type 1 precursor
V1036425	hypothetical protein
V1036795	putative transcriptional regulatory protein pdtaR
V1065535	Putative serine protease HtrA
V1073415	F-type ATPase subunit b
V1075033	Glyceraldehyde-3-phosphate dehydrogenase A
V1136075	Ribose-phosphate pyrophosphokinase
V1136117	Chromosomal replication initiator protein DnaA
V1136460	photosystem II S4 domain protein
V1136553	Farnesyl diphosphate synthase
V1150427	Fructose-bisphosphate aldolase
V1158655	Putative HMP/thiamine permease protein YkoC
V1203286	N-acetylmuramic acid 6-phosphate etherase
V1203407	hypothetical protein
V1203408	23S rRNA (uracil-C(5))-methyltransferase RlmCD
V1203677	Initiation-control protein YabA
V1211249	Phosphate acyltransferase
V1211273	PTS system%2C glucitol/sorbitol-specific IIA component
V1211359	Dipeptidase A
V1211521	ADP-ribose pyrophosphatase
V1211523	LexA repressor
V1265517	Trehalose import ATP-binding protein SugC
V1295196	Cell division protein FtsA
V1297406	hypothetical protein
V1356068	Ribonuclease J 1
V1439228	Exported protein 2
V1448308	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
V1598272	Excinuclease ABC subunit A
V1598495	Cat operon transcriptional regulator
V1599136	Primosomal protein N'
V1599990	ATP-binding/permease protein CydD
V1614132	Putative membrane protein YdgH
V1687741	Maltodextrin-binding protein
V1784204	hypothetical protein
V1784225	Antiholin-like protein LrgA
V1784742	DEAD-box ATP-dependent RNA helicase CshB
V1784896	Stage III sporulation protein J
V1784943	Aminopeptidase E
V1785446	DNA polymerase I
V1799310	site-specific tyrosine recombinase XerC
V1852084	50S ribosomal protein L23
V1852121	Thioredoxin reductase
V1885172	ATP synthase subunit alpha
V1912377	6-phosphogluconate dehydrogenase%2C decarboxylating
V1000159	putative peptidase
V1000641	Triosephosphate isomerase
V1000844	ABC-2 family transporter protein
V1000942	hypothetical protein
V1001406	putative 3-hydroxybutyryl-CoA dehydrogenase
V1009897	Elongation factor Ts
V1032815	50S ribosomal protein L16
V1034609	bacterial surface protein 26-residue repeat
V1034644	Oligo-beta-mannoside-specific phosphotransferase enzyme IIB component
V1036980	Acetate CoA-transferase YdiF
V1080812	High temperature protein G
V1081399	protein TolR
V1083207	Glucose-1-phosphatase precursor
V1136047	Energy-coupling factor transporter ATP-binding protein EcfA2
V1136102	Extreme acid sensitivity protein
V1136152	hypothetical protein
V1136200	Adenosine monophosphate-protein transferase VbhT
V1136210	putative ABC transporter ATP-binding protein YxlF
V1136402	putative transport protein YifK
V1136501	Serine protease Do-like HtrA
V1150491	transcriptional regulator%2C y4mF family
V1198628	hypothetical protein
V1203330	flagellar assembly protein H
V1203571	Cell division protein DivIB
V1209837	LPXTG cell wall anchor domain protein
V1211176	EIIABC-Fru
V1211177	Calcineurin-like phosphoesterase superfamily domain protein
V1211222	ATP-dependent DNA helicase PcrA
V1211301	Phosphate acetyltransferase
V1211431	Glycine--tRNA ligase alpha subunit
V1213560	Oligopeptide-binding protein AppA precursor
V1256359	putative nicotinate-nucleotide adenylyltransferase
V1458642	hypothetical protein
V1580808	Sucrose-6-phosphate hydrolase
V1599182	ATP-dependent helicase HepA
V1599223	putative oxidoreductase/MSMEI_2347
V1599225	DNA topoisomerase 4 subunit A
V1599314	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1606172	Maltose phosphorylase
V1617409	hypothetical protein
V1755608	dihydroxyacetone kinase
V1764612	Tyrosine phosphorylated protein A
V1784091	hypothetical protein
V1784917	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1785143	Elongation factor P
V1785208	ATP-dependent Clp protease ATP-binding subunit ClpC
V1785277	Gamma-GCS-GS
V1819442	UDP-N-acetylenolpyruvoylglucosamine reductase
V1899699	Multidrug-efflux transporter 3
V1000007	Translation initiation factor IF-1
V1000528	30S ribosomal protein S7
V1009869	50S ribosomal protein L4
V1017440	Vegetative protein 296
V1032060	Transaldolase
V1034620	hypothetical protein
V1034927	DNA mismatch repair protein MutL
V1034938	Valine--tRNA ligase
V1035052	acidobacterial duplicated orphan permease
V1035301	putative oxidoreductase
V1036418	hypothetical protein
V1064519	DNA polymerase III PolC-type
V1073738	50S ribosomal protein L22
V1136077	Pur operon repressor
V1136263	PhoH-like protein
V1136292	deoxyguanosinetriphosphate triphosphohydrolase-like protein
V1136353	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1140472	50S ribosomal protein L11
V1141371	hypothetical protein
V1150086	hypothetical protein
V1200593	Multiple sugar-binding protein precursor
V1203516	Intracellular maltogenic amylase
V1203518	DegV domain-containing protein/M5005_Spy1226
V1203567	hypothetical protein
V1203584	Histidine--tRNA ligase
V1211175	Glucomannan utilization protein R
V1211189	NADPH azoreductase
V1220400	Triosephosphate isomerase
V1237269	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
V1256218	Multidrug resistance protein B
V1303265	hypothetical protein
V1384217	Bifunctional folate synthesis protein
V1385524	hypothetical protein
V1399193	50S ribosomal protein L5
V1423283	hypothetical protein
V1599062	TRAP transporter%2C DctM subunit
V1605189	Tyrosine-protein kinase YwqD
V1693896	50S ribosomal protein L3
V1711142	Pyruvate kinase
V1784118	Minicell-associated protein DivIVA
V1784130	Ribose-phosphate pyrophosphokinase
V1784161	putative GTP-binding protein EngB
V1784265	Glycine--tRNA ligase alpha subunit
V1784575	Polyphosphate kinase
V1784625	Uracil-DNA glycosylase
V1784634	YbbR-like protein
V1785231	hypothetical protein
V1785405	Multidrug resistance protein B
V1785522	ATP-dependent DNA helicase RecG
V1806808	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1852109	gram-positive signal peptide%2C YSIRK family
V1912084	Putative phosphoserine phosphatase 2
V1000792	Type II traffic warden ATPase
V1013684	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1015866	hypothetical protein
V1031976	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1034756	Sporulation initiation inhibitor protein soj
V1034926	Holliday junction ATP-dependent DNA helicase RuvB
V1034963	Xylulose-5-phosphate phosphoketolase
V1035006	ADP-ribose pyrophosphatase
V1036606	F-type ATPase subunit b
V1036687	FeS cluster assembly protein SufB
V1064601	2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase precursor
V1064650	hypothetical protein
V1123844	cell division protein GpsB
V1136136	hypothetical protein
V1136207	Carboxylesterase NlhH
V1136225	putative metallophosphoesterase YhaO
V1136264	Endoribonuclease YbeY
V1136426	Thiamine biosynthesis lipoprotein ApbE precursor
V1136428	putative ABC transporter ATP-binding protein
V1136530	hypothetical protein
V1136567	Spermine/spermidine acetyltransferase
V1143821	Chromosomal replication initiator protein DnaA
V1157191	ABC-2 type transporter
V1158083	putative transcriptional regulatory protein
V1160841	dihydropteridine reductase
V1203324	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
V1203356	Serine hydroxymethyltransferase
V1211392	tetracycline repressor protein TetR
V1211472	Acetyl-CoA acetyltransferase
V1213588	Tryptophan--tRNA ligase 2
V1214854	Phosphoserine phosphatase 1
V1219633	Sugar phosphatase YidA
V1381099	F-ATPase gamma subunit
V1439269	putative ABC transporter ATP-binding protein
V1448340	Mercuric reductase
V1448413	Isoleucine--tRNA ligase
V1520692	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1599147	Ditrans%2Cpolycis-undecaprenyl-diphosphate synthase ((2E%2C6E)-farnesyl-diphosphate specific)
V1599234	hypothetical protein
V1599307	tRNA-specific 2-thiouridylase MnmA
V1599354	MutS2 protein
V1605696	Cell division protein FtsZ
V1605871	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1755547	hypothetical protein
V1783973	Methionine--tRNA ligase
V1784132	putative endopeptidase Spr precursor
V1784199	Ditrans%2Cpolycis-undecaprenyl-diphosphate synthase ((2E%2C6E)-farnesyl-diphosphate specific)
V1784201	Zinc metalloprotease RasP
V1784214	HSP-70 cofactor
V1784565	DNA polymerase III subunit gamma/tau
V1785189	Ribonuclease J 1
V1785218	hypothetical protein
V1785328	Toxin A
V1785501	hypothetical protein
V1785526	Chromosome partition protein Smc
V1799292	phosphatidylglycerophosphatase B
V1799322	Cysteine--tRNA ligase
V1806432	gram-positive signal peptide%2C YSIRK family
V1819514	Trifunctional nucleotide phosphoesterase protein YfkN precursor
V1881024	hypothetical protein
V1885966	Transcription antiterminator LicT
V1899824	Ribosomal RNA small subunit methyltransferase G
V1000037	Aminopeptidase E
V1000551	Intracellular maltogenic amylase
V1000688	hypothetical protein
V1001468	Leucine--tRNA ligase
V1006727	30S ribosomal protein S1
V1012379	Flavodoxin
V1014074	Formate acetyltransferase
V1016650	F-type ATPase subunit b
V1032714	30S ribosomal protein S7
V1034911	Transcript cleavage factor GreA
V1035471	hypothetical protein
V1036976	Anaerobic ribonucleoside-triphosphate reductase
V1073798	Phosphoserine aminotransferase
V1085032	Alkyl hydroperoxide reductase subunit C
V1108111	Elongation factor G
V1136186	hopanoid biosynthesis associated protein HpnK
V1136231	hypothetical protein
V1136276	Adapter protein MecA 1
V1136429	Staphylococcal respiratory response protein A
V1136432	hypothetical protein
V1136491	CCA-adding enzyme
V1143726	Magnesium and cobalt efflux protein CorC
V1152427	Malate dehydrogenase
V1155226	30S ribosomal protein S20
V1159230	ATP synthase subunit alpha
V1203490	hypothetical protein
V1203646	S-adenosylmethionine synthase
V1203722	Recombination protein RecR
V1203766	Acyl carrier protein
V1204873	PD-(D/E)XK nuclease family transposase
V1211257	Putative glycosyltransferase EpsH
V1211274	6-phosphogluconolactonase
V1211331	hypothetical protein
V1297409	cobyric acid synthase
V1302296	Uric acid permease PucK
V1339744	Bacterial SH3 domain protein
V1365516	hypothetical protein
V1365632	hypothetical protein
V1384350	30S ribosomal protein S7
V1386205	HSP-70 cofactor
V1424581	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1462195	Multiple sugar-binding protein precursor
V1462493	D-inositol 3-phosphate glycosyltransferase
V1496602	hypothetical protein
V1580909	hypothetical protein
V1599193	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1606300	H(+)/Cl(-) exchange transporter ClcA
V1617361	Stress protein H5
V1784170	hypothetical protein
V1784173	Type-1 restriction enzyme R protein
V1784566	Nucleoid-associated protein
V1784617	Triosephosphate isomerase
V1784622	Ribonuclease R
V1784635	Phosphoglucosamine mutase
V1784663	Arginine/agmatine antiporter
V1785179	Monoterpene epsilon-lactone hydrolase
V1785322	putative integral membrane protein
V1785329	hypothetical protein
V1785471	putative HD superfamily hydrolase
V1785492	hypothetical protein
V1883810	hypothetical protein
V1885607	Peptide deformylase
V1886412	hypothetical protein
V1899704	Heptaprenyl diphosphate synthase component 2
V1000374	Late competence protein ComC
V1000570	Rod shape-determining protein MreB
V1008438	putative periplasmic serine endoprotease DegP-like precursor
V1032825	preprotein translocase subunit SecY
V1034733	hypothetical protein
V1035547	UDP-N-acetylenolpyruvoylglucosamine reductase
V1067558	Glyceraldehyde-3-phosphate dehydrogenase
V1080856	Outer membrane protein transport protein (OMPP1/FadL/TodX)
V1136057	D-alanine--poly(phosphoribitol) ligase subunit 2
V1136061	Exodeoxyribonuclease
V1136110	Holliday junction ATP-dependent DNA helicase RuvB
V1136222	hypothetical protein
V1136327	hypothetical protein
V1136477	hypothetical protein
V1136542	D-serine/D-alanine/glycine transporter
V1145548	30S ribosomal protein S1
V1149882	hypothetical protein
V1150437	Sucrose phosphorylase
V1203325	Nitrogen assimilation regulatory protein
V1203737	EIIAB-Man
V1203767	Serine/threonine phosphatase stp
V1210780	hypothetical protein
V1211335	DNA polymerase III PolC-type
V1211365	Mannosylfructose-phosphate synthase
V1213497	Tyrosine--tRNA ligase
V1297393	hypothetical protein
V1394389	Cyclodextrin-binding protein precursor
V1440338	Outer membrane protein alpha precursor
V1448384	Oligopeptide-binding protein AppA precursor
V1459729	30S ribosomal protein S19
V1499048	DNA-directed RNA polymerase subunit beta
V1547407	hypothetical protein
V1555845	DNA polymerase I
V1576738	methylmalonyl-CoA epimerase
V1599208	Alpha-D-glucose-1-phosphate phosphatase YihX
V1599260	Aspartokinase 3
V1599356	Xaa-Pro dipeptidase
V1600698	Oleate hydratase
V1684154	DNA-directed RNA polymerase subunit beta'
V1693872	DNA-directed RNA polymerase subunit beta'
V1783999	D-alanyl-lipoteichoic acid biosynthesis protein DltD
V1784117	30S ribosomal protein S4
V1784121	ADP-ribose pyrophosphatase
V1784272	Peptidase T
V1784435	Guiding PBP1-shuttling protein
V1784560	Aldehyde-alcohol dehydrogenase
V1784595	Ribosome-associated factor Y
V1784657	hypothetical protein
V1784666	UDP-N-acetylmuramate--L-alanine ligase
V1784694	ATP-dependent transcriptional regulator
V1784776	hypothetical protein
V1784799	Sensor protein kinase WalK
V1784994	putative ABC transporter ATP-binding protein YxlF
V1785017	Putative universal stress protein
V1785222	50S ribosomal protein L5
V1785247	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1785280	hypothetical protein
V1785479	Penicillin-binding protein 2B
V1785483	hypothetical protein
V1785506	Hemolysin A
V1799291	hypothetical protein
V1799296	Rib/alpha/Esp surface antigen repeat
V1836690	Glyceraldehyde-3-phosphate dehydrogenase
V1841419	Acetate kinase
V1912315	hypothetical protein
V1000040	Anaerobic ribonucleoside-triphosphate reductase
V1001171	putative PEP-CTERM system TPR-repeat lipoprotein
V1032618	Phosphate regulon transcriptional regulatory protein PhoB
V1032819	50S ribosomal protein L24
V1034775	hypothetical protein
V1038252	F-ATPase gamma subunit
V1038350	putative 3-hydroxybutyryl-CoA dehydrogenase
V1060343	F-type ATPase subunit delta
V1064471	UDP-N-acetylglucosamine 2-epimerase
V1075411	Vegetative protein 19
V1081288	putative protease YhbU precursor
V1108326	Maltodextrin phosphorylase
V1136175	Biofilm regulatory protein A precursor
V1136199	hypothetical protein
V1136454	Nicotinate-nucleotide adenylyltransferase
V1136555	50S ribosomal protein L20
V1136579	Phosphatidate cytidylyltransferase
V1136628	phosphoglycolate phosphatase
V1146100	SsrA-binding protein
V1203386	Transcriptional regulatory protein YycF
V1203390	MucBP domain protein
V1203423	Saliva-binding protein
V1203533	putative amino acid permease YhdG
V1203742	hypothetical protein
V1211228	Calcium-transporting ATPase
V1211421	Ribosomal silencing factor RsfS
V1266125	Formate acetyltransferase
V1266407	preprotein translocase subunit SecD
V1295109	Thiol-activated cytolysin
V1365638	putative membrane protein
V1420610	Serine-aspartate repeat-containing protein D precursor
V1448314	Membrane protein YidC 1
V1458643	CAAX amino terminal protease self- immunity
V1458657	Alcohol dehydrogenase 1
V1458828	Helix-destabilizing protein
V1510918	Fluoroquinolones export ATP-binding proteinc/MT2762
V1541164	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
V1541186	DNA topoisomerase 4 subunit B
V1543405	Levansucrase precursor
V1547956	hypothetical protein
V1580894	Copper-exporting P-type ATPase A
V1581838	Levansucrase precursor
V1599180	Segregation and condensation protein A
V1599243	mevalonate kinase
V1599312	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1599353	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1613993	hypothetical protein
V1614093	Levansucrase precursor
V1755687	Inner membrane amino-acid ABC transporter permease protein YecS
V1784202	Proline--tRNA ligase
V1784512	Di-/tripeptide transporter
V1784636	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1784662	Arginine deiminase
V1784682	F-ATPase epsilon subunit
V1784698	Arabinose metabolism transcriptional repressor
V1784800	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
V1784822	Serine--tRNA ligase
V1785180	Chaperone protein YajL
V1785281	putative oxidoreductase YcjS
V1785387	cysteine desulfurase activator complex subunit SufB
V1785429	Penicillin-binding protein F
V1799377	hypothetical protein
V1799412	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1819439	Polyketide biosynthesis 3-hydroxy-3-methylglutaryl-ACP synthase PksG
V1880998	CAAX amino terminal protease self- immunity
V1883085	hypothetical protein
V1891408	GTP-binding protein EngA
V1899701	DNA polymerase IV
V1000003	hypothetical protein
V1000845	Glucose-6-phosphate isomerase
V1006728	putative oxidoreductase
V1012920	putative membrane protein
V1032808	50S ribosomal protein L4
V1032826	Adenylate kinase
V1034630	DNA protection during starvation protein
V1035316	tRNA modification GTPase MnmE
V1035317	Glucose-inhibited division protein A
V1079801	NADH dehydrogenase-like protein
V1080489	Valine--tRNA ligase
V1136139	Tagatose-6-phosphate kinase
V1136224	hypothetical protein
V1136397	Bifunctional protein pyrR
V1136600	Ribosomal RNA small subunit methyltransferase G
V1136601	metal-binding protein
V1138843	Outer membrane cobalamin translocator
V1144273	hypothetical protein
V1149666	Putative membrane protein YdgH
V1156922	Phosphoenolpyruvate-protein phosphotransferase
V1158246	Citrate lyase subunit beta
V1158372	ATP synthase subunit beta
V1160085	hypothetical protein
V1164544	DNA polymerase III subunit gamma/tau
V1203532	dTDP-4-dehydrorhamnose reductase
V1211313	CAAX amino terminal protease self- immunity
V1212536	DegV domain-containing protein
V1213609	Ribosomal RNA small subunit methyltransferase I
V1237762	Oligopeptide-binding protein AppA precursor
V1256415	Chromosome partition protein Smc
V1257322	ABC exporter transmembrane subunit%2C DevC protein
V1257351	Endonuclease/Exonuclease/phosphatase family protein
V1323163	sucrose/H+ symporter
V1368901	Maltose/maltodextrin-binding protein precursor
V1420603	MucBP domain protein
V1440773	30S ribosomal protein S7
V1448399	glmZ(sRNA)-inactivating NTPase
V1462043	Inner membrane transport protein YdiM
V1462088	glutamine amidotransferase
V1549263	Heat shock protein 70
V1582130	Non-canonical purine NTP pyrophosphatase
V1594291	Elongation factor Tu
V1596866	putative N-acetyltransferase YvbK
V1599168	D-tyrosyl-tRNA(Tyr) deacylase
V1599274	tRNA (adenine(22)-N(1))-methyltransferase
V1599315	Penicillin-binding protein B
V1615127	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1687754	Valine--tRNA ligase
V1723469	50S ribosomal protein L5
V1784140	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
V1784141	Dihydrolipoyl dehydrogenase
V1784145	Cell division protein FtsW
V1784251	Aspartate--tRNA ligase
V1784290	GTP-binding protein EngA
V1784395	1-deoxy-D-xylulose-5-phosphate synthase
V1784552	Large-conductance mechanosensitive channel
V1784651	Carbamate kinase 1
V1784726	Putative zinc protease AlbF
V1784770	hypothetical protein
V1784807	Ribosome-binding ATPase YchF
V1785097	hypothetical protein
V1785198	VIT family protein
V1785246	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1785303	Toxin A
V1785311	Beta-1%2C6-galactofuranosyltransferase WbbI
V1785484	Glucokinase
V1799376	Penicillin-binding protein F
V1799385	Penicillin-binding protein 1A
V1819441	Putative zinc protease AlbF
V1819467	Levansucrase precursor
V1820366	Peptidyl-prolyl cis-trans isomerase B
V1836823	hypothetical protein
V1852039	RNAP delta factor
V1874394	PII-type proteinase precursor
V1899666	DNA repair protein RadC
V1899675	hypothetical protein
V1899721	Soluble epoxide hydrolase
V1000012	50S ribosomal protein L6
V1006736	Beta-N-acetylhexosaminidase precursor
V1010371	Manganese-dependent inorganic pyrophosphatase
V1013406	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
V1013797	Transcription-repair-coupling factor
V1014182	Single-stranded-DNA-specific exonuclease RecJ
V1033097	Carbamoyl-phosphate synthase large chain
V1033703	hypothetical protein
V1034776	Inner membrane protein YbaL
V1034820	Single-stranded-DNA-specific exonuclease RecJ
V1034994	Phosphate import ATP-binding protein PstB 3
V1035302	Ribonuclease Z
V1035435	Guiding PBP1-shuttling protein
V1035480	Xaa-Pro dipeptidyl-peptidase
V1036259	4-alpha-glucanotransferase
V1046993	F-type ATPase subunit b
V1073737	hypothetical protein
V1079172	hypothetical protein
V1079173	Translation initiation factor IF-2
V1087925	Protein involved in initiation of plasmid replication
V1136108	DNA mismatch repair protein MutL
V1136125	hypothetical protein
V1136162	ABC transporter arginine-binding protein 1 precursor
V1136176	hypothetical protein
V1136249	putative hydrolase YutF
V1136396	Aspartate carbamoyltransferase
V1136493	Holo-[acyl-carrier-protein] synthase
V1136672	Inner membrane protein YagU
V1138256	Exodeoxyribonuclease
V1143737	Pyrimidine-specific ribonucleoside hydrolase RihA
V1149359	PD-(D/E)XK nuclease family transposase
V1149781	hypothetical protein
V1158384	Pyrimidine-specific ribonucleoside hydrolase RihA
V1158413	Capsular polysaccharide type 8 biosynthesis protein cap8A
V1158951	Sodium/proton antiporter
V1162940	HTH-type transcriptional repressor YtrA
V1200468	hypothetical protein
V1203334	Glycine reductase complex component B subunit gamma
V1203406	hypothetical protein
V1203434	putative ABC transporter ATP-binding protein
V1203439	Hemerythrin HHE cation binding domain protein
V1203475	hypothetical protein
V1203580	ATP-dependent DNA helicase RecG
V1203679	GTP pyrophosphokinase YwaC
V1203864	hypothetical protein
V1209732	O-acetyl-ADP-ribose deacetylase
V1211304	tetratricopeptide repeat protein
V1212471	Glucan 1%2C6-alpha-glucosidase
V1212487	Staphylococcal respiratory response protein A
V1212594	SsrA-binding protein
V1237449	putative membrane protein
V1272241	hypothetical protein
V1301588	Elongation factor G
V1302303	hypothetical protein
V1339690	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1366240	Surface layer protein
V1434032	putative membrane protein
V1445419	Pyruvate kinase
V1503141	LPXTG cell wall anchor domain protein
V1555046	Translation initiation factor IF-1
V1580798	Lipoteichoic acid synthase
V1581420	cationic amino acid transport permease
V1597060	DNA-directed RNA polymerase subunit beta
V1599152	Riboflavin biosynthesis protein RibF
V1599175	putative oxidoreductase
V1599257	Fumarate reductase flavoprotein subunit precursor
V1599268	Dihydroorotase
V1614064	C protein alpha-antigen precursor
V1723757	50S ribosomal protein L21
V1764173	DNA-directed RNA polymerase subunit beta'
V1784109	Penicillin-binding protein B
